frame,t,nx,ny,nz,agree_deg
0,607095.614383,0.47085,-0.74944,-0.46544,1.13
1,607095.619189,0.47473,-0.74979,-0.46092,0.67
2,607095.623315,0.47494,-0.74908,-0.46186,0.62
3,607095.631444,0.47106,-0.75028,-0.46388,0.97
4,607095.635391,0.46966,-0.75078,-0.4645,1.04
5,607095.638762,0.46897,-0.75128,-0.46438,1.09
6,607095.64365,0.46898,-0.7518,-0.46352,1.24
7,607095.647638,0.46848,-0.75191,-0.46384,1.2
8,607095.654848,0.46881,-0.7516,-0.46402,1.27
9,607095.659137,0.47269,-0.75271,-0.45824,0.66
10,607095.662606,0.47229,-0.75322,-0.45782,0.73
11,607095.667112,0.47239,-0.75319,-0.45777,0.71
12,607095.672098,0.47181,-0.75276,-0.45907,0.8
13,607095.67412,0.4711,-0.75297,-0.45945,0.77
14,607095.684556,0.47275,-0.75254,-0.45846,0.69
15,607095.687023,0.47026,-0.75219,-0.46159,0.95
16,607095.690856,0.47268,-0.7526,-0.45844,0.62
17,607095.695285,0.47352,-0.75224,-0.45817,0.67
18,607095.706917,0.47285,-0.75118,-0.46058,0.47
19,607095.711097,0.47593,-0.75067,-0.45824,0.8
20,607095.714792,0.47524,-0.75057,-0.45913,0.69
21,607095.718821,0.47394,-0.75047,-0.46063,0.53
22,607095.722606,0.47099,-0.75021,-0.46407,1.29
23,607095.730674,0.471,-0.75003,-0.46435,1.26
24,607095.734675,0.47028,-0.75061,-0.46414,1.27
25,607095.738966,0.46846,-0.75123,-0.46497,1.1
26,607095.74375,0.46638,-0.75239,-0.46519,0.97
27,607095.746897,0.46811,-0.75306,-0.46237,0.51
28,607095.750321,0.47055,-0.75191,-0.46176,0.45
29,607095.759536,0.47123,-0.75159,-0.46157,0.39
30,607095.763411,0.46865,-0.75051,-0.46593,1.2
31,607095.767499,0.46722,-0.75163,-0.46557,1.06
32,607095.771138,0.47093,-0.74969,-0.46497,0.9
33,607095.775441,0.47309,-0.75004,-0.4622,0.68
34,607095.783379,0.47194,-0.74861,-0.46568,1.12
35,607095.795092,0.4736,-0.74949,-0.46257,0.68
36,607095.800333,0.46941,-0.75023,-0.46563,0.66
37,607095.807757,0.46998,-0.74907,-0.46692,1.2
38,607095.811682,0.47015,-0.7478,-0.46878,1.36
39,607095.815343,0.4732,-0.7492,-0.46344,0.51
40,607095.820062,0.47313,-0.74755,-0.46617,0.95
41,607095.822991,0.47461,-0.74917,-0.46205,0.77
42,607095.826685,0.47046,-0.74866,-0.4671,1.36
43,607095.835424,0.47057,-0.74809,-0.4679,1.32
44,607095.83904,0.46862,-0.74931,-0.46789,1.09
45,607095.843429,0.47209,-0.74982,-0.46358,0.76
46,607095.846206,0.47312,-0.74964,-0.46282,0.66
47,607095.850873,0.47372,-0.74988,-0.46182,0.66
48,607095.859366,0.4685,-0.75101,-0.46529,1.24
49,607095.862746,0.4683,-0.75174,-0.4643,1.13
50,607095.866852,0.47057,-0.74987,-0.46504,1.25
51,607095.875284,0.47109,-0.7498,-0.46462,1.23
52,607095.882734,0.47124,-0.74965,-0.46472,1.21
53,607095.887915,0.47108,-0.7499,-0.46448,1.26
54,607095.890635,0.47219,-0.75162,-0.46055,0.56
55,607095.895235,0.47005,-0.75046,-0.46461,1.14
56,607095.89834,0.47178,-0.75117,-0.46171,0.81
57,607095.90229,0.47018,-0.75112,-0.4634,1.16
58,607095.912053,0.46941,-0.75133,-0.46384,1.21
59,607095.914586,0.47015,-0.75133,-0.46311,1.23
60,607095.919157,0.47032,-0.75251,-0.46101,1.32
61,607095.922434,0.47361,-0.75281,-0.45714,0.74
62,607095.92648,0.47334,-0.75294,-0.4572,0.62
63,607095.935589,0.46933,-0.75238,-0.46223,1.12
64,607095.938317,0.46975,-0.75131,-0.46354,1.11
65,607095.943204,0.47018,-0.75128,-0.46315,1.15
66,607095.946562,0.47009,-0.75034,-0.46476,1.16
67,607095.95043,0.4734,-0.75066,-0.46086,0.46
68,607095.963777,0.47087,-0.75019,-0.4642,1.12
69,607095.966293,0.46974,-0.7497,-0.46615,1.11
70,607095.971096,0.47185,-0.74946,-0.4644,1.02
71,607095.974178,0.47439,-0.75043,-0.46023,0.66
72,607095.97837,0.47428,-0.75079,-0.45975,0.67
73,607095.98703,0.47228,-0.7507,-0.46196,1.06
74,607095.990723,0.47366,-0.75075,-0.46046,0.79
75,607095.995628,0.47402,-0.75122,-0.45931,0.77
76,607095.997928,0.47361,-0.75137,-0.4595,0.64
77,607096.002375,0.47346,-0.75237,-0.45801,0.65
78,607096.010928,0.47332,-0.75239,-0.45813,0.55
79,607096.014558,0.47392,-0.75183,-0.45842,0.74
80,607096.01865,0.46961,-0.75108,-0.46405,1.0
81,607096.022667,0.46933,-0.74958,-0.46675,1.19
82,607096.026247,0.47382,-0.74913,-0.46293,0.72
83,607096.030171,0.471,-0.74798,-0.46764,1.14
84,607096.039446,0.47387,-0.74717,-0.46603,0.95
85,607096.051667,0.47503,-0.74778,-0.46386,0.71
86,607096.054282,0.47462,-0.74813,-0.46371,0.7
87,607096.063277,0.47084,-0.74722,-0.46901,1.34
88,607096.066598,0.46837,-0.74954,-0.46778,1.21
89,607096.071351,0.47349,-0.7507,-0.46071,0.56
90,607096.074862,0.46939,-0.75153,-0.46355,1.05
91,607096.07818,0.4716,-0.75261,-0.45953,0.59
92,607096.087456,0.46807,-0.75222,-0.46377,1.09
93,607096.090604,0.46873,-0.75086,-0.4653,1.16
94,607096.094191,0.47087,-0.74908,-0.46601,1.33
95,607096.098554,0.46952,-0.74933,-0.46697,1.34
96,607096.103114,0.46954,-0.74991,-0.46601,1.14
97,607096.105717,0.4749,-0.74973,-0.46084,0.62
98,607096.115238,0.47583,-0.74976,-0.45983,0.71
99,607096.118404,0.47526,-0.74947,-0.4609,0.6
100,607096.123065,0.47674,-0.74798,-0.46179,0.77
101,607096.131331,0.47691,-0.74903,-0.45991,0.74
102,607096.138366,0.46964,-0.75144,-0.46344,1.03
103,607096.143485,0.47219,-0.75084,-0.46182,0.88
104,607096.147095,0.47514,-0.75167,-0.45743,0.75
105,607096.150455,0.47461,-0.75178,-0.4578,0.7
106,607096.154877,0.47443,-0.75207,-0.45751,0.74
107,607096.163381,0.47024,-0.75025,-0.46476,1.15
108,607096.167129,0.46904,-0.75154,-0.4639,1.11
109,607096.171422,0.47338,-0.7505,-0.46115,0.72
110,607096.175039,0.46987,-0.7495,-0.46633,1.22
111,607096.178073,0.47283,-0.75017,-0.46225,0.69
112,607096.187848,0.4716,-0.74951,-0.46457,0.87
113,607096.190493,0.47165,-0.75005,-0.46365,0.84
