frame,t,theta_deg,area_px,cx,cy,d1,d2,ang_deg,rcx,rcy,rd1,rd2,rang
0,607095.614383,53.975,70,-129.013,26.868,75.809,128.896,117.889,147.23,209.95,102.88,174.53,118.48
1,607095.619189,54.595,71,-129.42,27.068,74.844,129.187,118.263,146.69,210.25,101.54,174.85,118.86
2,607095.623315,54.529,71,-129.413,27.036,74.939,129.141,118.32,146.67,210.19,101.65,174.88,118.91
3,607095.631444,54.166,73,-129.1,26.986,75.474,128.919,117.92,147.11,210.11,102.4,174.57,118.51
4,607095.635391,54.146,72,-129.03,27.021,75.53,128.953,117.766,147.16,210.17,102.42,174.6,118.41
5,607095.638762,54.116,71,-128.997,27.039,75.557,128.906,117.703,147.2,210.2,102.45,174.53,118.35
6,607095.64365,54.131,71,-128.979,27.054,75.506,128.864,117.621,147.28,210.2,102.47,174.49,118.21
7,607095.647638,54.189,71,-128.971,27.051,75.411,128.882,117.564,147.29,210.2,102.34,174.51,118.15
8,607095.654848,54.154,70,-128.951,27.036,75.467,128.87,117.563,147.32,210.18,102.42,174.49,118.15
9,607095.659137,54.758,66,-129.436,27.334,74.408,128.95,118.074,146.71,210.55,101.04,174.74,118.62
10,607095.662606,54.747,74,-129.342,27.375,74.436,128.962,118.0,146.77,210.65,100.97,174.63,118.59
11,607095.667112,54.755,74,-129.335,27.325,74.449,129.01,118.021,146.78,210.58,100.98,174.7,118.61
12,607095.672098,54.679,71,-129.286,27.249,74.582,129.001,117.936,146.94,210.47,101.24,174.79,118.42
13,607095.67412,54.635,73,-129.261,27.266,74.643,128.966,117.908,146.96,210.45,101.47,174.57,118.42
14,607095.684556,54.759,72,-129.396,27.322,74.476,129.07,118.064,146.68,210.54,101.07,174.79,118.7
15,607095.687023,54.403,72,-129.141,27.256,75.071,128.971,117.792,147.05,210.48,101.86,174.63,118.38
16,607095.690856,54.681,73,-129.407,27.351,74.582,129.005,118.103,146.68,210.62,101.16,174.69,118.69
