index,t_capture,skew_s,t_a,t_b
313,585587.092752,0.000584,585587.092460,585587.093044
314,585587.099242,0.000793,585587.099638,585587.098845
315,585587.101320,0.000275,585587.101183,585587.101458
316,585587.107397,0.005834,585587.104480,585587.110315
317,585587.111820,0.003387,585587.110126,585587.113513
318,585587.115409,0.004927,585587.112945,585587.117872
319,585587.121627,0.000694,585587.121280,585587.121975
320,585587.124775,0.000668,585587.124441,585587.125109
321,585587.131608,0.001911,585587.130652,585587.132564
322,585587.135349,0.003611,585587.133544,585587.137154
323,585587.139620,0.003486,585587.137877,585587.141363
324,585587.145682,0.000722,585587.146043,585587.145322
325,585587.149642,0.001243,585587.149021,585587.150263
326,585587.158450,0.000239,585587.158330,585587.158570
327,585587.160501,0.002034,585587.159484,585587.161518
328,585587.163486,0.005736,585587.160618,585587.166354
329,585587.169404,0.000657,585587.169733,585587.169076
330,585587.172564,0.000650,585587.172239,585587.172888
331,585587.176939,0.000624,585587.177251,585587.176627
332,585587.182953,0.003590,585587.181159,585587.184748
333,585587.187041,0.003087,585587.185497,585587.188585
334,585587.190922,0.005927,585587.187959,585587.193886
335,585587.197345,0.000294,585587.197492,585587.197198
336,585587.199899,0.000742,585587.200270,585587.199528
337,585587.211298,0.003383,585587.209607,585587.212990
338,585587.213063,0.001627,585587.212249,585587.213877
339,585587.217878,0.005738,585587.215009,585587.220747
340,585587.221324,0.000634,585587.221007,585587.221642
341,585587.225439,0.000222,585587.225328,585587.225550
342,585587.228062,0.000690,585587.227718,585587.228407
343,585587.235148,0.003309,585587.233494,585587.236803
344,585587.239509,0.003895,585587.237561,585587.241457
345,585587.245148,0.000664,585587.245480,585587.244816
346,585587.249006,0.000703,585587.248655,585587.249357
347,585587.253725,0.000828,585587.254138,585587.253311
348,585587.259845,0.004522,585587.257584,585587.262106
349,585587.263274,0.004152,585587.261198,585587.265351
350,585587.269180,0.000877,585587.268742,585587.269619
351,585587.272641,0.000746,585587.272268,585587.273014
352,585587.277004,0.000788,585587.276611,585587.277398
353,585587.282936,0.003319,585587.281277,585587.284596
354,585587.287012,0.003331,585587.285347,585587.288677
355,585587.291370,0.003950,585587.289395,585587.293345
356,585587.296948,0.000881,585587.296507,585587.297388
357,585587.301157,0.000614,585587.300850,585587.301464
358,585587.307137,0.002584,585587.305845,585587.308429
359,585587.311211,0.004428,585587.308997,585587.313425
360,585587.316059,0.003636,585587.314241,585587.317877
361,585587.321981,0.000902,585587.321530,585587.322432
362,585587.325855,0.000840,585587.326275,585587.325435
363,585587.329554,0.000699,585587.329904,585587.329205
364,585587.335266,0.004765,585587.332883,585587.337648
365,585587.339083,0.004459,585587.336854,585587.341313
366,585587.342983,0.004876,585587.340545,585587.345421
367,585587.349074,0.000796,585587.349472,585587.348676
368,585587.352360,0.000619,585587.352670,585587.352050
369,585587.360313,0.005171,585587.357728,585587.362899
370,585587.364555,0.002734,585587.363188,585587.365923
371,585587.367488,0.002704,585587.366135,585587.368840
372,585587.375074,0.001628,585587.375888,585587.374260
373,585587.376728,0.000710,585587.377083,585587.376373
374,585587.381880,0.000686,585587.381537,585587.382223
375,585587.387292,0.002639,585587.385972,585587.388611
376,585587.391185,0.003693,585587.389338,585587.393031
377,585587.397841,0.000633,585587.397525,585587.398158
378,585587.401169,0.000860,585587.401599,585587.400738
379,585587.404617,0.000929,585587.404153,585587.405082
380,585587.411864,0.004472,585587.409628,585587.414100
381,585587.415125,0.003869,585587.413190,585587.417059
382,585587.419009,0.004878,585587.416569,585587.421448
383,585587.424975,0.000719,585587.425335,585587.424616
384,585587.429224,0.000675,585587.428887,585587.429561
385,585587.435289,0.003113,585587.433733,585587.436846
386,585587.439785,0.007317,585587.436126,585587.443444
387,585587.443949,0.002708,585587.442595,585587.445303
388,585587.449038,0.000811,585587.448633,585587.449444
389,585587.453749,0.000884,585587.454191,585587.453307
390,585587.457604,0.000853,585587.457177,585587.458030
391,585587.463553,0.004481,585587.461313,585587.465794
392,585587.467488,0.002939,585587.466019,585587.468958
393,585587.473171,0.000698,585587.472822,585587.473520
394,585587.477284,0.000652,585587.477610,585587.476958
395,585587.480692,0.000638,585587.480374,585587.481011
396,585587.487038,0.003448,585587.485314,585587.488763
397,585587.491478,0.002698,585587.490130,585587.492827
398,585587.495419,0.003988,585587.493425,585587.497413
399,585587.501125,0.000735,585587.500758,585587.501493
400,585587.504937,0.000865,585587.505370,585587.504505
401,585587.510951,0.002476,585587.509713,585587.512189
402,585587.514667,0.003625,585587.512854,585587.516479
403,585587.519724,0.004848,585587.517300,585587.522148
404,585587.524621,0.000547,585587.524894,585587.524347
405,585587.528859,0.000302,585587.528708,585587.529010
406,585587.534032,0.000844,585587.534454,585587.533610
407,585587.542127,0.001988,585587.541133,585587.543121
408,585587.545791,0.004809,585587.543386,585587.548196
409,585587.548959,0.000695,585587.548612,585587.549307
410,585587.553977,0.000579,585587.553687,585587.554266
411,585587.557173,0.000667,585587.557507,585587.556839
412,585587.564706,0.005591,585587.561911,585587.567501
413,585587.567774,0.002120,585587.566714,585587.568834
414,585587.571139,0.006407,585587.567935,585587.574343
415,585587.579133,0.000844,585587.578711,585587.579555
416,585587.581470,0.000791,585587.581075,585587.581866
417,585587.585887,0.000707,585587.585534,585587.586241
418,585587.591962,0.004421,585587.589752,585587.594173
419,585587.595646,0.003395,585587.593948,585587.597343
420,585587.606304,0.000267,585587.606170,585587.606437
421,585587.607220,0.000632,585587.606904,585587.607536
422,585587.608190,0.000561,585587.607909,585587.608470
423,585587.614000,0.003069,585587.612465,585587.615534
424,585587.618499,0.004052,585587.616474,585587.620525
425,585587.622605,0.005966,585587.619622,585587.625588
426,585587.629305,0.000705,585587.629658,585587.628953
427,585587.633165,0.000618,585587.632856,585587.633474
428,585587.640106,0.003073,585587.638570,585587.641643
429,585587.642707,0.003518,585587.640948,585587.644466
430,585587.648423,0.006258,585587.645294,585587.651552
431,585587.656333,0.003788,585587.654439,585587.658228
432,585587.660461,0.000313,585587.660305,585587.660618
433,585587.661711,0.000948,585587.661238,585587.662185
434,585587.667516,0.005295,585587.664869,585587.670164
435,585587.671656,0.003399,585587.669957,585587.673355
436,585587.679158,0.001049,585587.679682,585587.678634
437,585587.682090,0.000650,585587.681765,585587.682415
438,585587.685732,0.000694,585587.685385,585587.686079
439,585587.691594,0.004569,585587.689309,585587.693878
440,585587.696339,0.003899,585587.694389,585587.698288
441,585587.700335,0.003530,585587.698570,585587.702100
442,585587.705383,0.000500,585587.705133,585587.705633
443,585587.709178,0.000625,585587.708866,585587.709491
444,585587.715770,0.004281,585587.713629,585587.717910
445,585587.719745,0.002371,585587.718560,585587.720931
446,585587.723827,0.004165,585587.721745,585587.725910
447,585587.729092,0.000913,585587.728636,585587.729549
448,585587.733855,0.000906,585587.733402,585587.734308
449,585587.737868,0.000623,585587.738179,585587.737556
450,585587.743908,0.004060,585587.741878,585587.745938
451,585587.748459,0.003273,585587.746822,585587.750095
452,585587.752637,0.000617,585587.752329,585587.752946
453,585587.759174,0.000931,585587.758708,585587.759639
454,585587.760427,0.000528,585587.760691,585587.760163
455,585587.768806,0.003837,585587.766887,585587.770724
456,585587.772916,0.004807,585587.770512,585587.775319
457,585587.781575,0.000761,585587.781956,585587.781195
458,585587.782820,0.000798,585587.783219,585587.782421
459,585587.786991,0.000220,585587.786881,585587.787101
460,585587.793506,0.002705,585587.792153,585587.794858
461,585587.797611,0.003877,585587.795672,585587.799550
462,585587.800056,0.002236,585587.798938,585587.801174
463,585587.805993,0.000943,585587.805521,585587.806464
464,585587.809011,0.000726,585587.809374,585587.808648
465,585587.815404,0.003845,585587.813481,585587.817326
466,585587.818610,0.003940,585587.816640,585587.820581
467,585587.823277,0.004170,585587.821192,585587.825361
468,585587.828973,0.000918,585587.828514,585587.829431
469,585587.833143,0.000766,585587.833526,585587.832760
470,585587.843141,0.001157,585587.843720,585587.842563
471,585587.844965,0.000809,585587.845369,585587.844560
472,585587.847579,0.001911,585587.846623,585587.848534
473,585587.850522,0.004241,585587.848402,585587.852643
474,585587.856479,0.000601,585587.856178,585587.856779
475,585587.860724,0.000757,585587.860345,585587.861102
476,585587.866220,0.004136,585587.864152,585587.868288
477,585587.869532,0.003695,585587.867685,585587.871380
478,585587.874303,0.003786,585587.872410,585587.876196
479,585587.879825,0.000733,585587.879458,585587.880191
480,585587.883910,0.000657,585587.883582,585587.884239
481,585587.887571,0.000779,585587.887181,585587.887960
482,585587.895180,0.003171,585587.893594,585587.896765
483,585587.899595,0.003824,585587.897683,585587.901507
484,585587.905160,0.000895,585587.904713,585587.905607
485,585587.908631,0.000353,585587.908454,585587.908807
486,585587.912926,0.000845,585587.912504,585587.913349
487,585587.919071,0.003146,585587.917498,585587.920644
488,585587.923152,0.003219,585587.921542,585587.924761
489,585587.926707,0.005254,585587.924080,585587.929334
490,585587.932791,0.000705,585587.932439,585587.933144
491,585587.943546,0.000080,585587.943586,585587.943506
492,585587.946141,0.000101,585587.946091,585587.946192
493,585587.947492,0.000628,585587.947178,585587.947806
494,585587.950431,0.003849,585587.948507,585587.952356
495,585587.955771,0.000674,585587.955433,585587.956108
496,585587.960552,0.000644,585587.960230,585587.960874
497,585587.965914,0.000868,585587.965480,585587.966348
498,585587.970365,0.001647,585587.969541,585587.971188
499,585587.973979,0.004056,585587.971951,585587.976007
500,585587.981418,0.000803,585587.981820,585587.981016
501,585587.985840,0.000681,585587.986181,585587.985500
502,585587.993654,0.002243,585587.994775,585587.992532
503,585587.997714,0.002052,585587.996688,585587.998740
504,585588.000251,0.002514,585587.998994,585588.001509
505,585588.003604,0.003080,585588.002064,585588.005143
506,585588.010849,0.000408,585588.011053,585588.010645
507,585588.014193,0.000880,585588.014633,585588.013753
508,585588.019896,0.003133,585588.018330,585588.021463
509,585588.023755,0.005993,585588.020759,585588.026752
510,585588.028545,0.003134,585588.026978,585588.030111
511,585588.032717,0.000691,585588.033062,585588.032371
512,585588.037779,0.000657,585588.038108,585588.037451
513,585588.041667,0.000730,585588.042032,585588.041303
514,585588.047653,0.004555,585588.045376,585588.049931
515,585588.051292,0.003219,585588.049682,585588.052901
516,585588.059338,0.000261,585588.059208,585588.059469
517,585588.065188,0.001765,585588.066070,585588.064305
518,585588.066817,0.000302,585588.066968,585588.066666
519,585588.074603,0.007213,585588.070997,585588.078210
520,585588.078269,0.003444,585588.076547,585588.079991
521,585588.082732,0.007733,585588.078865,585588.086599
522,585588.087728,0.001806,585588.086825,585588.088631
523,585588.090597,0.002012,585588.091603,585588.089591
524,585588.094790,0.000879,585588.095230,585588.094351
525,585588.098452,0.004086,585588.096409,585588.100494
526,585588.105062,0.007677,585588.101223,585588.108900
527,585588.111245,0.001090,585588.111790,585588.110700
528,585588.117967,0.000150,585588.118041,585588.117892
529,585588.118729,0.000684,585588.118387,585588.119071
530,585588.121775,0.003599,585588.119975,585588.123575
531,585588.126643,0.004068,585588.124609,585588.128677
532,585588.130135,0.004778,585588.127746,585588.132524
533,585588.136217,0.001083,585588.136758,585588.135676
534,585588.141962,0.000234,585588.142079,585588.141845
535,585588.147560,0.004917,585588.145102,585588.150019
536,585588.151638,0.004501,585588.149387,585588.153888
537,585588.155436,0.004424,585588.153224,585588.157648
538,585588.163609,0.000673,585588.163273,585588.163946
539,585588.174344,0.000067,585588.174378,585588.174310
540,585588.175101,0.000095,585588.175149,585588.175054
541,585588.180552,0.000193,585588.180456,585588.180649
542,585588.183628,0.000630,585588.183314,585588.183943
543,585588.188095,0.001006,585588.187592,585588.188598
544,585588.192189,0.000931,585588.191724,585588.192655
545,585588.199340,0.004237,585588.197222,585588.201459
546,585588.204398,0.006923,585588.200937,585588.207860
547,585588.208530,0.003164,585588.206947,585588.210112
548,585588.213017,0.000631,585588.213333,585588.212702
549,585588.218414,0.000221,585588.218525,585588.218304
550,585588.224069,0.003458,585588.222340,585588.225798
551,585588.227648,0.005545,585588.224876,585588.230420
552,585588.232428,0.003620,585588.230618,585588.234238
553,585588.237101,0.000700,585588.236751,585588.237451
554,585588.242570,0.000174,585588.242483,585588.242657
555,585588.245988,0.000629,585588.245674,585588.246302
556,585588.252249,0.000389,585588.252055,585588.252444
557,585588.255609,0.004981,585588.253118,585588.258100
