index,t_capture,skew_s,t_a,t_b
58,582906.669246,0.000029,582906.669231,582906.669260
59,582906.671851,0.001241,582906.671231,582906.672472
60,582906.675549,0.000877,582906.675988,582906.675111
61,582906.681531,0.000110,582906.681476,582906.681586
62,582906.687373,0.000942,582906.687844,582906.686902
63,582906.692234,0.002473,582906.693471,582906.690998
64,582906.696133,0.000332,582906.695967,582906.696299
65,582906.699900,0.000536,582906.700168,582906.699632
66,582906.705106,0.000808,582906.705510,582906.704702
67,582906.711752,0.005175,582906.709165,582906.714339
68,582906.718888,0.004537,582906.716620,582906.721157
69,582906.722912,0.000356,582906.723090,582906.722734
70,582906.724195,0.000969,582906.724679,582906.723710
71,582906.728086,0.000810,582906.728491,582906.727681
72,582906.733964,0.004485,582906.731721,582906.736206
73,582906.739631,0.000824,582906.740043,582906.739219
74,582906.743712,0.000862,582906.744143,582906.743281
75,582906.747587,0.000849,582906.748012,582906.747163
76,582906.751679,0.000923,582906.752140,582906.751218
77,582906.757710,0.001094,582906.758257,582906.757163
78,582906.772802,0.000778,582906.773191,582906.772413
79,582906.774477,0.000209,582906.774581,582906.774372
80,582906.774993,0.000353,582906.775170,582906.774816
81,582906.777494,0.003277,582906.775856,582906.779133
82,582906.783993,0.007041,582906.780472,582906.787513
83,582906.787143,0.007425,582906.783430,582906.790856
84,582906.793185,0.002874,582906.791748,582906.794622
85,582906.797384,0.002881,582906.795944,582906.798825
86,582906.801310,0.003151,582906.799735,582906.802886
87,582906.807283,0.006624,582906.803970,582906.810595
88,582906.813145,0.003175,582906.811558,582906.814732
89,582906.817297,0.003145,582906.815724,582906.818869
90,582906.822586,0.006172,582906.819500,582906.825672
91,582906.827804,0.004615,582906.825496,582906.830111
92,582906.832216,0.002626,582906.830903,582906.833529
93,582906.836772,0.006888,582906.833328,582906.840216
94,582906.839848,0.006047,582906.836824,582906.842872
95,582906.848613,0.008504,582906.844361,582906.852865
96,582906.853477,0.001582,582906.852686,582906.854268
97,582906.854110,0.001702,582906.853259,582906.854961
98,582906.860196,0.011346,582906.854523,582906.865869
99,582906.866862,0.009937,582906.861894,582906.871831
100,582906.878106,0.004128,582906.876042,582906.880170
101,582906.880801,0.004404,582906.878599,582906.883004
102,582906.885689,0.002695,582906.884341,582906.887036
103,582906.889344,0.005419,582906.886635,582906.892054
104,582906.893440,0.004215,582906.891333,582906.895547
105,582906.900297,0.004959,582906.897818,582906.902776
106,582906.903511,0.000409,582906.903307,582906.903716
107,582906.906277,0.002880,582906.904837,582906.907717
108,582906.912389,0.006804,582906.908987,582906.915791
109,582906.915929,0.008388,582906.911735,582906.920123
110,582906.922929,0.004362,582906.920749,582906.925110
111,582906.927020,0.003302,582906.925369,582906.928672
112,582906.931004,0.005394,582906.928306,582906.933701
113,582906.936965,0.007662,582906.933134,582906.940795
114,582906.942665,0.010751,582906.937290,582906.948041
115,582906.950070,0.000451,582906.949844,582906.950295
116,582906.951242,0.000617,582906.950933,582906.951550
117,582906.954113,0.004019,582906.952103,582906.956123
118,582906.957348,0.003709,582906.955494,582906.959203
119,582906.963447,0.006505,582906.960195,582906.966700
120,582906.971144,0.007142,582906.967573,582906.974715
121,582906.975406,0.000519,582906.975146,582906.975666
122,582906.978256,0.003012,582906.976750,582906.979763
123,582906.981917,0.002253,582906.980790,582906.983043
124,582906.988378,0.008436,582906.984160,582906.992596
125,582906.992216,0.009029,582906.987701,582906.996731
126,582906.997480,0.003050,582906.995955,582906.999004
127,582907.001868,0.003865,582906.999935,582907.003800
128,582907.004922,0.004091,582907.002877,582907.006968
129,582907.012887,0.010081,582907.007846,582907.017927
130,582907.017393,0.006083,582907.014352,582907.020434
131,582907.022032,0.005057,582907.019504,582907.024561
132,582907.027000,0.003599,582907.025200,582907.028799
133,582907.030855,0.005293,582907.028209,582907.033502
134,582907.037949,0.007188,582907.034355,582907.041543
135,582907.040871,0.009531,582907.036106,582907.045636
136,582907.047995,0.004268,582907.045861,582907.050129
137,582907.054958,0.009137,582907.050389,582907.059526
138,582907.058717,0.003259,582907.057088,582907.060346
139,582907.060979,0.001674,582907.060142,582907.061816
140,582907.065795,0.004074,582907.063758,582907.067832
141,582907.067674,0.006112,582907.064618,582907.070730
142,582907.073186,0.002854,582907.071759,582907.074613
143,582907.077136,0.003046,582907.075613,582907.078659
144,582907.082007,0.004344,582907.079835,582907.084180
145,582907.088238,0.006857,582907.084810,582907.091666
146,582907.094818,0.008194,582907.090721,582907.098915
147,582907.099510,0.002534,582907.098242,582907.100777
148,582907.103458,0.002395,582907.102261,582907.104656
149,582907.107091,0.003613,582907.105284,582907.108897
150,582907.111348,0.006153,582907.108271,582907.114424
151,582907.116918,0.003579,582907.115128,582907.118707
152,582907.121275,0.003240,582907.119655,582907.122895
153,582907.125618,0.003795,582907.123720,582907.127515
154,582907.130091,0.004132,582907.128025,582907.132157
155,582907.133886,0.004889,582907.131441,582907.136331
156,582907.139540,0.007794,582907.135643,582907.143437
157,582907.143525,0.006330,582907.140360,582907.146691
158,582907.149921,0.004546,582907.147649,582907.152194
159,582907.153682,0.002145,582907.152609,582907.154754
160,582907.157145,0.003361,582907.155465,582907.158826
161,582907.166587,0.013475,582907.159849,582907.173324
162,582907.170740,0.009279,582907.166100,582907.175379
163,582907.176498,0.001172,582907.175912,582907.177084
164,582907.178711,0.001693,582907.177865,582907.179557
165,582907.183342,0.001061,582907.182811,582907.183873
166,582907.185928,0.002647,582907.184604,582907.187251
167,582907.191767,0.006982,582907.188276,582907.195258
168,582907.197550,0.002446,582907.196327,582907.198774
169,582907.201382,0.003150,582907.199807,582907.202957
170,582907.205423,0.003119,582907.203864,582907.206983
171,582907.209723,0.003540,582907.207953,582907.211494
172,582907.218641,0.012457,582907.212412,582907.224869
173,582907.220609,0.010025,582907.215597,582907.225622
174,582907.226302,0.000558,582907.226023,582907.226581
175,582907.231927,0.004770,582907.229542,582907.234312
176,582907.234200,0.002435,582907.232982,582907.235417
177,582907.239725,0.010036,582907.234707,582907.244743
178,582907.245353,0.002042,582907.244333,582907.246374
179,582907.249295,0.003764,582907.247413,582907.251177
180,582907.253626,0.003301,582907.251976,582907.255277
181,582907.256607,0.004122,582907.254546,582907.258668
182,582907.262610,0.003523,582907.260848,582907.264371
183,582907.269226,0.008414,582907.265019,582907.273433
184,582907.274450,0.003232,582907.272834,582907.276066
185,582907.279769,0.005771,582907.276884,582907.282655
186,582907.284420,0.005077,582907.281882,582907.286959
187,582907.287844,0.000355,582907.287667,582907.288021
188,582907.292159,0.006457,582907.288930,582907.295387
189,582907.295106,0.006747,582907.291732,582907.298479
190,582907.301252,0.003153,582907.299675,582907.302828
191,582907.305783,0.004145,582907.303711,582907.307855
192,582907.311701,0.006299,582907.308551,582907.314850
193,582907.315175,0.002355,582907.313997,582907.316352
194,582907.324091,0.013823,582907.317180,582907.331003
195,582907.331171,0.001552,582907.330395,582907.331946
196,582907.332731,0.002989,582907.331237,582907.334226
197,582907.338936,0.000578,582907.338647,582907.339226
198,582907.340195,0.000647,582907.339871,582907.340518
199,582907.344444,0.006358,582907.341265,582907.347623
200,582907.348022,0.007480,582907.344281,582907.351762
201,582907.353049,0.004281,582907.350909,582907.355190
202,582907.356711,0.004176,582907.354623,582907.358799
203,582907.361312,0.003147,582907.359739,582907.362886
204,582907.367932,0.008122,582907.363871,582907.371993
205,582907.371357,0.007659,582907.367528,582907.375187
206,582907.384460,0.016243,582907.376339,582907.392582
207,582907.395791,0.000539,582907.395522,582907.396060
208,582907.400410,0.006776,582907.397022,582907.403798
209,582907.407711,0.009069,582907.403177,582907.412246
210,582907.412812,0.008345,582907.408639,582907.416984
211,582907.420207,0.005018,582907.417698,582907.422716
212,582907.422370,0.003869,582907.420436,582907.424305
213,582907.424310,0.001798,582907.423411,582907.425209
214,582907.429088,0.003143,582907.427517,582907.430660
215,582907.432540,0.003354,582907.430863,582907.434216
216,582907.435085,0.001037,582907.434567,582907.435604
217,582907.436146,0.000681,582907.435806,582907.436486
218,582907.437664,0.000654,582907.437991,582907.437337
219,582907.442588,0.001474,582907.443325,582907.441851
220,582907.449128,0.003594,582907.447331,582907.450925
221,582907.452100,0.000917,582907.451641,582907.452559
222,582907.457425,0.000681,582907.457766,582907.457085
223,582907.462877,0.000247,582907.462754,582907.463000
224,582907.474197,0.003076,582907.472658,582907.475735
225,582907.475045,0.003199,582907.473445,582907.476644
226,582907.494909,0.005791,582907.497805,582907.492014
227,582907.499255,0.000229,582907.499370,582907.499140
228,582907.502962,0.000295,582907.503109,582907.502814
229,582907.504275,0.001095,582907.504823,582907.503727
230,582907.506020,0.000870,582907.505585,582907.506455
231,582907.509190,0.002042,582907.508169,582907.510211
232,582907.510656,0.000324,582907.510494,582907.510818
233,582907.512270,0.001665,582907.511438,582907.513103
234,582907.513499,0.000414,582907.513292,582907.513706
235,582907.517286,0.000155,582907.517209,582907.517364
236,582907.529331,0.001552,582907.528554,582907.530107
237,582907.530912,0.002070,582907.529877,582907.531947
238,582907.533545,0.000874,582907.533982,582907.533108
239,582907.537615,0.000079,582907.537575,582907.537654
240,582907.541814,0.000688,582907.541470,582907.542157
241,582907.547530,0.000621,582907.547220,582907.547841
242,582907.554665,0.000916,582907.555123,582907.554207
243,582907.557363,0.000270,582907.557499,582907.557228
244,582907.563084,0.000925,582907.562622,582907.563547
245,582907.569416,0.000207,582907.569520,582907.569313
246,582907.570539,0.001579,582907.571328,582907.569749
247,582907.575023,0.004482,582907.572782,582907.577264
248,582907.579866,0.000672,582907.580202,582907.579529
249,582907.585918,0.000396,582907.585720,582907.586116
250,582907.588509,0.000660,582907.588179,582907.588839
251,582907.591955,0.000694,582907.592302,582907.591608
252,582907.602287,0.004494,582907.600040,582907.604534
253,582907.606908,0.001086,582907.606365,582907.607451
254,582907.610046,0.000216,582907.609938,582907.610154
255,582907.616831,0.003632,582907.618647,582907.615015
256,582907.621318,0.000248,582907.621194,582907.621442
257,582907.621970,0.000623,582907.621658,582907.622282
258,582907.637417,0.002443,582907.638638,582907.636196
259,582907.642855,0.000668,582907.642521,582907.643189
260,582907.646445,0.000210,582907.646550,582907.646340
261,582907.647049,0.000189,582907.647143,582907.646955
262,582907.648015,0.001114,582907.648572,582907.647458
263,582907.652710,0.001582,582907.651919,582907.653501
264,582907.656652,0.000902,582907.656201,582907.657103
265,582907.660122,0.000786,582907.660515,582907.659729
266,582907.665949,0.001337,582907.665281,582907.666617
267,582907.669229,0.000919,582907.668769,582907.669689
268,582907.674624,0.003217,582907.673016,582907.676233
269,582907.689745,0.000280,582907.689885,582907.689605
270,582907.690235,0.000401,582907.690436,582907.690035
271,582907.696784,0.001449,582907.697508,582907.696060
272,582907.699068,0.000743,582907.699439,582907.698696
273,582907.702950,0.002874,582907.701514,582907.704387
274,582907.705968,0.004453,582907.703741,582907.708194
275,582907.711025,0.004122,582907.708964,582907.713085
276,582907.714932,0.002859,582907.713502,582907.716361
277,582907.718043,0.004737,582907.715675,582907.720412
278,582907.724823,0.007014,582907.721316,582907.728330
279,582907.729697,0.008816,582907.725289,582907.734105
280,582907.736293,0.001785,582907.735401,582907.737186
281,582907.739137,0.005817,582907.736229,582907.742045
282,582907.743216,0.001705,582907.742364,582907.744069
283,582907.749207,0.007072,582907.745671,582907.752744
284,582907.753337,0.007723,582907.749475,582907.757198
285,582907.758300,0.003333,582907.756634,582907.759966
286,582907.762806,0.004218,582907.760697,582907.764915
287,582907.766161,0.004258,582907.764032,582907.768290
288,582907.770810,0.003265,582907.769178,582907.772443
289,582907.776015,0.008332,582907.771849,582907.780181
290,582907.783167,0.004061,582907.781137,582907.785198
291,582907.786473,0.003354,582907.784796,582907.788150
292,582907.789764,0.004590,582907.787469,582907.792059
293,582907.794387,0.002823,582907.792976,582907.795799
294,582907.800931,0.009079,582907.796391,582907.805470
295,582907.804538,0.007135,582907.800971,582907.808106
296,582907.810403,0.002701,582907.809052,582907.811753
297,582907.814237,0.003864,582907.812304,582907.816169
298,582907.818779,0.003924,582907.816817,582907.820741
299,582907.822170,0.004315,582907.820013,582907.824328
300,582907.833780,0.017487,582907.825037,582907.842523
301,582907.842558,0.002583,582907.841267,582907.843849
302,582907.845085,0.003168,582907.843501,582907.846669
303,582907.846782,0.003951,582907.844806,582907.848758
304,582907.849073,0.000167,582907.848990,582907.849156
305,582907.855141,0.004367,582907.852957,582907.857324
306,582907.859979,0.000675,582907.860316,582907.859641
307,582907.865186,0.000536,582907.865454,582907.864917
308,582907.868195,0.000636,582907.868513,582907.867877
309,582907.872787,0.000532,582907.873053,582907.872521
310,582907.879102,0.004621,582907.876792,582907.881413
311,582907.883904,0.000588,582907.883611,582907.884198
312,582907.888389,0.000668,582907.888723,582907.888055
313,582907.892398,0.000940,582907.891928,582907.892868
314,582907.896607,0.000660,582907.896277,582907.896937
315,582907.900458,0.000683,582907.900800,582907.900117
316,582907.908651,0.000660,582907.908321,582907.908981
317,582907.912019,0.000750,582907.911643,582907.912394
318,582907.916565,0.000775,582907.916953,582907.916177
319,582907.920041,0.000708,582907.919687,582907.920395
320,582907.924919,0.000982,582907.924428,582907.925410
321,582907.930666,0.004598,582907.928367,582907.932965
322,582907.936633,0.000235,582907.936751,582907.936515
323,582907.939150,0.000706,582907.939502,582907.938797
324,582907.944378,0.000668,582907.944712,582907.944044
325,582907.949298,0.000863,582907.949730,582907.948867
326,582907.954845,0.002945,582907.953373,582907.956318
327,582907.960330,0.000651,582907.960656,582907.960005
328,582907.963963,0.000644,582907.963641,582907.964285
329,582907.968838,0.000851,582907.969264,582907.968412
330,582907.972124,0.000745,582907.972497,582907.971752
331,582907.976515,0.000703,582907.976867,582907.976164
332,582907.984476,0.000624,582907.984164,582907.984789
333,582907.987652,0.000602,582907.987953,582907.987351
334,582907.993904,0.000242,582907.994024,582907.993783
335,582907.996618,0.000866,582907.997051,582907.996185
336,582908.000634,0.000618,582908.000325,582908.000943
337,582908.008569,0.000671,582908.008234,582908.008905
338,582908.011960,0.000734,582908.012327,582908.011593
339,582908.017111,0.000798,582908.017510,582908.016713
340,582908.021592,0.000260,582908.021722,582908.021462
341,582908.024240,0.000681,582908.024580,582908.023899
342,582908.031896,0.003599,582908.030097,582908.033695
343,582908.036513,0.000748,582908.036139,582908.036887
344,582908.040676,0.000565,582908.040959,582908.040394
345,582908.044265,0.000695,582908.044613,582908.043918
346,582908.049280,0.000200,582908.049380,582908.049180
347,582908.052300,0.000662,582908.052631,582908.051969
348,582908.064671,0.000519,582908.064931,582908.064412
349,582908.066518,0.001560,582908.067298,582908.065738
350,582908.069105,0.001975,582908.070092,582908.068117
351,582908.074161,0.002007,582908.075165,582908.073158
352,582908.075777,0.000501,582908.076028,582908.075526
353,582908.083308,0.004201,582908.081208,582908.085409
354,582908.088693,0.000574,582908.088407,582908.088980
355,582908.094513,0.000761,582908.094133,582908.094894
356,582908.097132,0.000158,582908.097211,582908.097053
357,582908.100484,0.000618,582908.100793,582908.100175
358,582908.108569,0.006776,582908.105181,582908.111957
359,582908.113894,0.000584,582908.113602,582908.114186
360,582908.117213,0.000353,582908.117390,582908.117037
361,582908.120522,0.000672,582908.120858,582908.120186
362,582908.123916,0.000673,582908.123579,582908.124252
363,582908.129626,0.000627,582908.129940,582908.129313
364,582908.137702,0.000339,582908.137532,582908.137871
365,582908.139968,0.000927,582908.140431,582908.139505
366,582908.144981,0.000836,582908.145399,582908.144563
367,582908.148178,0.000946,582908.147705,582908.148651
368,582908.153433,0.000363,582908.153615,582908.153252
369,582908.159178,0.005196,582908.156580,582908.161776
370,582908.165733,0.000236,582908.165850,582908.165615
371,582908.169187,0.000171,582908.169102,582908.169272
372,582908.172162,0.000797,582908.172561,582908.171763
373,582908.177409,0.000215,582908.177302,582908.177517
374,582908.183067,0.004673,582908.180730,582908.185403
375,582908.188085,0.000710,582908.187730,582908.188440
376,582908.192633,0.000208,582908.192737,582908.192529
377,582908.195837,0.000645,582908.195515,582908.196160
378,582908.202200,0.001113,582908.202757,582908.201643
379,582908.204438,0.000742,582908.204067,582908.204809
380,582908.213614,0.000199,582908.213514,582908.213713
381,582908.216988,0.000689,582908.217332,582908.216643
382,582908.220602,0.000698,582908.220252,582908.220951
383,582908.225080,0.000811,582908.224674,582908.225486
384,582908.228455,0.000508,582908.228201,582908.228709
385,582908.234653,0.003216,582908.233045,582908.236262
386,582908.241762,0.000200,582908.241862,582908.241662
387,582908.244280,0.000728,582908.244645,582908.243916
388,582908.249299,0.001111,582908.248744,582908.249855
389,582908.252920,0.000566,582908.253203,582908.252637
390,582908.258908,0.005207,582908.256305,582908.261512
391,582908.264991,0.000693,582908.265338,582908.264645
392,582908.268477,0.000724,582908.268839,582908.268115
393,582908.273416,0.000159,582908.273496,582908.273337
394,582908.276128,0.000686,582908.276471,582908.275784
395,582908.280699,0.000627,582908.281013,582908.280385
396,582908.286997,0.004956,582908.284519,582908.289475
397,582908.292445,0.000889,582908.292001,582908.292890
398,582908.296418,0.000659,582908.296747,582908.296089
399,582908.300264,0.000740,582908.299894,582908.300635
400,582908.305330,0.000260,582908.305460,582908.305200
401,582908.310912,0.004857,582908.308484,582908.313341
402,582908.316227,0.000618,582908.316536,582908.315918
403,582908.320536,0.000689,582908.320191,582908.320881
404,582908.326602,0.001763,582908.327484,582908.325721
405,582908.328274,0.000686,582908.328617,582908.327931
406,582908.332339,0.000743,582908.332710,582908.331967
407,582908.341727,0.000281,582908.341587,582908.341868
408,582908.346523,0.000205,582908.346420,582908.346625
409,582908.350576,0.000651,582908.350250,582908.350901
410,582908.351922,0.000688,582908.352266,582908.351578
411,582908.356371,0.000870,582908.356806,582908.355936
412,582908.362943,0.003208,582908.361339,582908.364547
413,582908.369438,0.000590,582908.369733,582908.369143
414,582908.372444,0.000583,582908.372735,582908.372153
415,582908.376243,0.000768,582908.375859,582908.376627
416,582908.381282,0.000214,582908.381175,582908.381389
417,582908.387930,0.007094,582908.384383,582908.391477
418,582908.392301,0.000951,582908.391825,582908.392777
419,582908.397704,0.000216,582908.397596,582908.397812
420,582908.400601,0.000643,582908.400922,582908.400279
421,582908.404101,0.000729,582908.403736,582908.404465
422,582908.408272,0.000918,582908.408731,582908.407813
423,582908.415347,0.000975,582908.415835,582908.414860
424,582908.419433,0.000880,582908.418994,582908.419873
425,582908.423526,0.000932,582908.423992,582908.423060
426,582908.427643,0.000860,582908.428073,582908.427213
427,582908.431746,0.000817,582908.432154,582908.431337
428,582908.437668,0.004119,582908.435608,582908.439727
429,582908.443298,0.000843,582908.443720,582908.442877
430,582908.447101,0.000794,582908.447498,582908.446703
431,582908.451271,0.000832,582908.451687,582908.450855
432,582908.455176,0.000851,582908.455602,582908.454751
433,582908.462660,0.004511,582908.460405,582908.464916
434,582908.469241,0.000887,582908.468798,582908.469685
435,582908.472410,0.000918,582908.471951,582908.472869
436,582908.475734,0.000757,582908.476113,582908.475356
437,582908.480222,0.000791,582908.479827,582908.480617
438,582908.484554,0.000745,582908.484927,582908.484181
439,582908.492985,0.000682,582908.492644,582908.493326
440,582908.496633,0.000992,582908.497129,582908.496137
441,582908.500101,0.000675,582908.500438,582908.499763
442,582908.506354,0.000844,582908.505932,582908.506776
443,582908.508169,0.000827,582908.507755,582908.508582
444,582908.518305,0.001093,582908.517758,582908.518851
445,582908.520761,0.000239,582908.520641,582908.520880
446,582908.523498,0.000683,582908.523840,582908.523157
447,582908.528487,0.000701,582908.528837,582908.528137
448,582908.533007,0.000854,582908.533434,582908.532580
449,582908.539328,0.004525,582908.537066,582908.541591
450,582908.544179,0.000786,582908.544572,582908.543786
451,582908.548335,0.000621,582908.548645,582908.548024
452,582908.552143,0.000556,582908.552421,582908.551865
453,582908.555924,0.000775,582908.555536,582908.556311
454,582908.559155,0.000914,582908.559612,582908.558699
455,582908.567359,0.000894,582908.567806,582908.566912
456,582908.571216,0.000948,582908.571690,582908.570742
457,582908.575144,0.000893,582908.575590,582908.574697
458,582908.579721,0.000860,582908.580150,582908.579291
459,582908.584235,0.000745,582908.584607,582908.583862
460,582908.589414,0.003637,582908.587596,582908.591232
461,582908.595104,0.000797,582908.594705,582908.595502
462,582908.599240,0.000878,582908.599679,582908.598801
463,582908.604077,0.000642,582908.603756,582908.604398
464,582908.608396,0.000658,582908.608067,582908.608725
465,582908.615038,0.004413,582908.612831,582908.617244
466,582908.620315,0.000912,582908.619860,582908.620771
467,582908.625032,0.000752,582908.625408,582908.624656
468,582908.630825,0.000350,582908.631000,582908.630650
469,582908.634538,0.001597,582908.635336,582908.633739
470,582908.636149,0.000659,582908.636479,582908.635820
471,582908.644552,0.000703,582908.644201,582908.644903
472,582908.648429,0.000665,582908.648096,582908.648761
473,582908.651670,0.000619,582908.651979,582908.651360
474,582908.656635,0.000642,582908.656956,582908.656314
475,582908.660147,0.000915,582908.659689,582908.660604
476,582908.666534,0.004066,582908.664501,582908.668567
477,582908.671916,0.000553,582908.672192,582908.671639
478,582908.676442,0.000692,582908.676096,582908.676788
479,582908.679613,0.000607,582908.679917,582908.679310
480,582908.684223,0.000659,582908.684552,582908.683893
481,582908.692969,0.009089,582908.688424,582908.697513
482,582908.698562,0.000365,582908.698379,582908.698745
483,582908.699313,0.000469,582908.699078,582908.699547
484,582908.703522,0.000772,582908.703908,582908.703135
485,582908.707134,0.000788,582908.707528,582908.706740
486,582908.710893,0.001078,582908.711432,582908.710354
487,582908.719229,0.000732,582908.718863,582908.719595
488,582908.722838,0.000690,582908.723183,582908.722492
489,582908.727046,0.000787,582908.727439,582908.726652
490,582908.731267,0.000907,582908.731721,582908.730813
491,582908.735118,0.000911,582908.735574,582908.734662
492,582908.742239,0.004325,582908.740076,582908.744401
493,582908.751730,0.000694,582908.751383,582908.752077
494,582908.753717,0.000791,582908.754113,582908.753322
495,582908.758155,0.002029,582908.759170,582908.757141
496,582908.759939,0.000661,582908.760269,582908.759608
497,582908.767819,0.005405,582908.765116,582908.770521
498,582908.772236,0.000708,582908.771882,582908.772590
499,582908.776600,0.000593,582908.776304,582908.776897
500,582908.780165,0.000736,582908.780533,582908.779797
501,582908.786071,0.000331,582908.785906,582908.786237
502,582908.789263,0.000258,582908.789135,582908.789392
503,582908.794629,0.004377,582908.792440,582908.796818
504,582908.799521,0.000840,582908.799941,582908.799101
505,582908.803903,0.000702,582908.804254,582908.803551
506,582908.807615,0.001026,582908.808128,582908.807102
507,582908.811718,0.000517,582908.811976,582908.811459
508,582908.818224,0.002907,582908.816771,582908.819678
509,582908.823464,0.000587,582908.823171,582908.823758
510,582908.827252,0.000995,582908.827750,582908.826755
511,582908.831098,0.000919,582908.831557,582908.830638
512,582908.835125,0.001053,582908.835651,582908.834598
513,582908.839501,0.000841,582908.839080,582908.839921
514,582908.854236,0.000174,582908.854149,582908.854323
515,582908.857860,0.000122,582908.857921,582908.857799
516,582908.859035,0.000958,582908.859513,582908.858556
517,582908.861646,0.001268,582908.862280,582908.861012
518,582908.865443,0.000962,582908.865923,582908.864962
519,582908.871150,0.003129,582908.869586,582908.872715
520,582908.877372,0.000206,582908.877269,582908.877475
521,582908.880115,0.000700,582908.880464,582908.879765
522,582908.886479,0.000727,582908.886843,582908.886115
523,582908.889077,0.000866,582908.888644,582908.889510
524,582908.894705,0.003409,582908.893001,582908.896409
525,582908.900799,0.000686,582908.900456,582908.901143
526,582908.904045,0.000639,582908.904365,582908.903726
527,582908.910263,0.001820,582908.911173,582908.909353
528,582908.912531,0.000949,582908.912056,582908.913006
529,582908.917414,0.000624,582908.917727,582908.917102
530,582908.925106,0.000293,582908.925253,582908.924960
531,582908.928100,0.000655,582908.928427,582908.927772
532,582908.933035,0.000813,582908.933442,582908.932629
533,582908.937140,0.000453,582908.937367,582908.936914
534,582908.939634,0.000887,582908.940077,582908.939190
535,582908.945637,0.003772,582908.943751,582908.947523
536,582908.951221,0.000947,582908.951695,582908.950748
537,582908.955537,0.000715,582908.955895,582908.955180
538,582908.959626,0.001020,582908.960137,582908.959116
539,582908.963750,0.000867,582908.964184,582908.963317
540,582908.969461,0.003791,582908.967565,582908.971356
541,582908.975140,0.000917,582908.975599,582908.974682
542,582908.978633,0.000606,582908.978936,582908.978330
543,582908.983096,0.000922,582908.983557,582908.982635
544,582908.987377,0.000855,582908.986949,582908.987804
545,582908.992749,0.000690,582908.993094,582908.992404
546,582909.000435,0.000745,582909.000808,582909.000063
547,582909.005294,0.000168,582909.005210,582909.005377
548,582909.007871,0.000904,582909.008323,582909.007419
549,582909.013115,0.000855,582909.013543,582909.012688
550,582909.016976,0.000832,582909.017392,582909.016560
551,582909.023213,0.004218,582909.021104,582909.025322
552,582909.028176,0.000781,582909.028567,582909.027785
553,582909.033163,0.000301,582909.033313,582909.033013
554,582909.035743,0.000645,582909.035420,582909.036065
555,582909.040709,0.000726,582909.041072,582909.040347
556,582909.046826,0.004085,582909.044783,582909.048869
557,582909.053279,0.000290,582909.053134,582909.053424
