frame,t,theta_deg,area_px,cx,cy,d1,d2,ang_deg,rcx,rcy,rd1,rd2,rang
0,573737.485408,65.55,61,-48.249,4.315,55.074,133.062,102.76,256.97,179.22,75.49,181.86,102.73
1,573737.490644,65.809,58,-48.02,4.434,54.884,133.937,102.766,257.25,179.36,75.22,183.08,102.75
2,573737.493975,65.583,62,-48.207,4.353,55.094,133.28,102.685,256.9,179.25,75.49,182.07,102.64
3,573737.496296,65.747,59,-48.272,4.336,54.915,133.69,102.812,256.83,179.22,75.22,183.24,102.84
4,573737.500802,65.825,59,-48.03,4.331,54.834,133.898,102.725,257.21,179.23,75.12,183.36,102.73
5,573737.505619,65.867,58,-48.097,4.593,54.769,133.956,102.796,257.02,179.57,75.08,183.04,102.82
6,573737.512456,65.464,61,-48.24,4.793,55.033,132.525,102.507,256.92,179.83,75.41,181.44,102.46
7,573737.516099,65.385,60,-48.135,5.009,55.08,132.238,102.5,257.1,180.15,75.48,181.13,102.48
8,573737.520365,65.74,63,-47.903,4.858,54.926,133.679,102.643,257.38,179.95,75.25,183.07,102.65
9,573737.524766,65.752,60,-48.192,4.41,54.934,133.759,102.7,256.98,179.33,75.26,183.19,102.7
10,573737.529572,65.703,63,-48.313,4.066,55.063,133.822,102.71,256.72,178.84,75.44,183.33,102.75
11,573737.536902,65.443,64,-48.049,4.67,55.245,132.929,102.615,257.27,179.72,75.71,181.67,102.63
12,573737.540989,65.584,65,-48.152,5.36,55.182,133.495,102.817,257.02,180.63,75.61,182.71,102.82
13,573737.544626,65.47,64,-48.194,5.448,55.22,133.004,102.745,257.05,180.77,75.66,181.95,102.77
14,573737.548485,65.605,65,-48.395,5.056,55.246,133.76,103.018,256.67,180.21,75.71,182.94,103.02
15,573737.552122,65.728,63,-48.34,4.688,55.131,134.114,102.933,256.99,179.78,75.54,183.38,102.89
16,573737.560619,65.707,63,-48.373,4.596,55.115,133.967,103.111,256.82,179.64,75.47,183.3,103.07
17,573737.564092,65.624,57,-48.594,4.582,55.158,133.646,103.133,256.5,179.58,75.59,182.66,103.16
18,573737.568955,65.562,58,-46.469,5.771,54.262,131.16,102.127,259.28,181.19,74.35,179.52,102.16
19,573737.580784,65.199,63,-48.224,5.419,55.373,132.008,103.381,257.17,180.79,75.88,180.5,103.4
20,573737.588663,65.558,64,-48.494,5.086,55.269,133.574,103.587,256.65,180.32,75.66,182.7,103.57
21,573737.592331,65.403,63,-48.333,4.704,55.279,132.809,103.602,256.97,179.79,75.77,181.36,103.6
22,573737.596039,65.398,68,-48.357,4.491,55.383,133.03,103.51,256.75,179.45,75.87,182.2,103.51
23,573737.600193,65.356,64,-48.215,5.01,55.336,132.705,103.663,257.14,180.2,75.88,181.2,103.63
24,573737.604394,65.171,68,-48.09,5.518,55.669,132.572,103.646,257.12,180.85,76.26,181.57,103.65
25,573737.612538,65.206,66,-48.156,5.652,55.564,132.5,103.731,257.07,181.05,76.13,181.32,103.75
26,573737.616187,64.864,64,-47.54,5.315,56.178,132.256,103.441,257.96,180.59,77.0,180.91,103.43
27,573737.619881,65.225,65,-48.193,5.168,55.459,132.341,103.813,257.01,180.38,75.99,181.1,103.83
28,573737.625989,65.112,63,-47.996,5.161,55.598,132.109,103.744,257.25,180.37,76.16,180.92,103.75
29,573737.628578,65.089,62,-47.755,5.443,55.544,131.869,103.607,257.58,180.75,76.09,180.59,103.61
30,573737.636753,65.061,67,-47.953,5.419,55.592,131.845,103.921,257.31,180.72,76.16,180.55,103.93
31,573737.642038,64.991,65,-47.574,5.469,55.671,131.681,103.591,257.77,180.76,76.29,180.39,103.65
32,573737.644936,65.073,63,-47.87,5.417,55.585,131.885,103.875,257.47,180.74,76.16,180.49,103.86
33,573737.649129,64.618,60,-47.54,5.185,56.513,131.84,103.712,257.88,180.4,77.42,180.55,103.72
34,573737.653791,64.908,65,-47.693,5.572,55.745,131.45,103.793,257.66,180.93,76.37,180.01,103.8
35,573737.668857,65.038,63,-48.164,5.254,55.709,132.005,104.235,257.02,180.5,76.32,180.76,104.24
36,573737.671765,65.134,60,-48.145,5.502,55.503,131.992,104.239,257.05,180.84,76.03,180.75,104.24
37,573737.677348,65.065,64,-48.218,5.508,55.699,132.117,104.34,256.94,180.84,76.3,180.92,104.35
38,573737.681361,65.266,61,-48.268,5.608,55.297,132.162,104.355,256.91,180.92,75.91,180.95,104.35
39,573737.688724,65.276,60,-48.285,5.476,55.244,132.084,104.324,256.81,180.8,75.68,180.78,104.35
40,573737.69364,65.404,57,-48.885,5.152,55.285,132.827,104.793,255.95,180.33,75.73,182.01,104.85
41,573737.696714,65.347,61,-48.717,5.31,55.214,132.371,104.723,256.26,180.57,75.64,181.26,104.73
42,573737.700857,65.52,58,-47.903,5.547,55.111,132.996,104.283,257.37,180.9,75.5,182.1,104.29
43,573737.70491,65.653,58,-47.636,5.496,55.164,133.809,104.256,257.73,180.82,75.59,182.95,104.24
44,573737.713447,65.483,62,-48.731,5.411,54.905,132.31,104.885,256.24,180.71,75.22,181.18,104.89
45,573737.7169,65.43,60,-48.65,5.458,54.923,132.087,104.833,256.36,180.78,75.24,180.87,104.84
46,573737.720432,65.472,59,-48.642,5.482,54.859,132.147,104.801,256.37,180.81,75.15,180.95,104.81
47,573737.723408,65.755,56,-47.259,5.528,55.183,134.384,104.137,258.32,180.85,75.69,183.98,104.11
48,573737.728954,65.152,55,-48.187,5.471,54.904,130.655,105.222,256.98,180.79,75.22,178.94,105.22
49,573737.735735,65.64,57,-48.937,5.413,54.753,132.746,105.088,255.9,180.71,75.0,181.63,105.12
50,573737.740346,65.659,53,-48.234,5.581,54.899,133.197,104.699,257.06,181.0,75.29,181.79,104.61
51,573737.753519,65.85,57,-49.016,5.781,54.425,133.028,105.088,255.93,181.24,74.59,182.03,105.06
52,573737.756726,66.185,52,-49.884,5.538,54.005,133.75,105.658,254.68,180.89,73.98,183.13,105.66
53,573737.764365,65.046,53,-47.444,5.673,54.732,129.729,105.173,258.07,181.01,75.28,177.64,105.07
