frame,t,nx,ny,nz,agree_deg
0,573737.485408,0.22978,-0.90713,-0.35258,0.78
1,573737.490644,0.23088,-0.90777,-0.35022,0.94
2,573737.493975,0.2275,-0.90787,-0.35217,0.65
3,573737.496296,0.22709,-0.90695,-0.35479,0.78
4,573737.500802,0.22806,-0.90827,-0.35077,0.73
5,573737.505619,0.22654,-0.90863,-0.35082,0.57
6,573737.512456,0.22337,-0.90893,-0.35206,0.53
7,573737.516099,0.22367,-0.90688,-0.35714,0.65
8,573737.520365,0.22417,-0.908,-0.35395,0.7
9,573737.524766,0.22245,-0.90931,-0.35166,0.29
10,573737.529572,0.22427,-0.90868,-0.35213,0.31
11,573737.536902,0.22446,-0.90731,-0.35555,0.48
12,573737.540989,0.22565,-0.90754,-0.35419,0.44
13,573737.544626,0.22677,-0.9064,-0.35639,0.66
14,573737.548485,0.22772,-0.90686,-0.3546,0.47
15,573737.552122,0.22756,-0.90851,-0.35046,0.24
16,573737.560619,0.22664,-0.90865,-0.35071,0.29
17,573737.564092,0.22871,-0.90769,-0.35184,0.14
18,573737.568955,0.22027,-0.90966,-0.35214,0.92
19,573737.580784,0.22543,-0.90444,-0.36217,1.04
20,573737.588663,0.23084,-0.90474,-0.35798,1.02
21,573737.592331,0.2289,-0.90441,-0.36008,1.11
22,573737.596039,0.22954,-0.90364,-0.36159,1.05
23,573737.600193,0.23123,-0.90308,-0.36191,1.11
24,573737.604394,0.23209,-0.90255,-0.36268,0.85
25,573737.612538,0.23281,-0.90239,-0.36261,0.96
26,573737.616187,0.22996,-0.9015,-0.36663,0.61
27,573737.619881,0.23369,-0.90191,-0.36324,1.05
28,573737.625989,0.2324,-0.90172,-0.36455,0.99
29,573737.628578,0.23217,-0.90148,-0.36529,0.91
30,573737.636753,0.23407,-0.90141,-0.36424,1.02
31,573737.642038,0.23096,-0.90157,-0.36584,0.85
32,573737.644936,0.23463,-0.90107,-0.36472,0.96
33,573737.649129,0.23221,-0.9006,-0.36742,0.6
34,573737.653791,0.23703,-0.89955,-0.36691,0.71
35,573737.668857,0.23679,-0.90158,-0.36206,1.12
36,573737.671765,0.23832,-0.90153,-0.36118,1.01
37,573737.677348,0.23806,-0.90149,-0.36145,1.17
38,573737.681361,0.23942,-0.90219,-0.3588,1.1
39,573737.688724,0.24103,-0.90155,-0.35932,0.92
40,573737.69364,0.24494,-0.90118,-0.35759,1.33
41,573737.696714,0.24541,-0.90049,-0.35902,1.19
42,573737.700857,0.24192,-0.9022,-0.35709,0.93
43,573737.70491,0.24115,-0.90344,-0.35447,0.9
44,573737.713447,0.24836,-0.90044,-0.3571,1.19
45,573737.7169,0.24762,-0.90085,-0.3566,1.1
46,573737.720432,0.24585,-0.90186,-0.35525,1.2
47,573737.723408,0.24267,-0.90368,-0.3528,0.69
48,573737.728954,0.25166,-0.89911,-0.35814,1.18
49,573737.735735,0.25129,-0.90055,-0.35478,1.27
50,573737.740346,0.24751,-0.90193,-0.35392,0.98
51,573737.753519,0.25129,-0.90203,-0.351,1.29
52,573737.756726,0.25567,-0.90193,-0.34808,1.97
53,573737.764365,0.25188,-0.89933,-0.35745,1.03
54,573737.768558,0.25108,-0.90303,-0.34856,1.57
55,573737.771522,0.24383,-0.90433,-0.35033,0.71
56,573737.776864,0.2545,-0.90295,-0.34628,1.84
57,573737.779532,0.24362,-0.90725,-0.34284,1.41
58,573737.78845,0.24897,-0.90368,-0.34839,1.1
59,573737.79277,0.25703,-0.89943,-0.35351,1.64
60,573737.795686,0.25144,-0.9018,-0.35147,1.33
61,573737.79982,0.24553,-0.90624,-0.34416,1.17
62,573737.805186,0.24657,-0.90518,-0.34619,0.91
63,573737.808084,0.24737,-0.90498,-0.34614,0.99
64,573737.816234,0.24473,-0.90678,-0.34329,1.31
65,573737.819882,0.25601,-0.90192,-0.34784,1.55
66,573737.823678,0.24425,-0.90667,-0.34393,1.14
67,573737.841195,0.24527,-0.90649,-0.34368,1.36
68,573737.843809,0.24558,-0.90586,-0.34511,1.24
69,573737.848296,0.24451,-0.906,-0.3455,1.19
70,573737.853355,0.24648,-0.90543,-0.3456,1.28
71,573737.855918,0.24852,-0.90271,-0.35121,0.71
72,573737.864952,0.24466,-0.90544,-0.34687,1.17
73,573737.868231,0.25908,-0.8995,-0.35181,0.47
74,573737.872346,0.24505,-0.90559,-0.34622,1.22
75,573737.875349,0.23154,-0.90199,-0.36442,1.78
76,573737.881091,0.24897,-0.90316,-0.34975,1.05
77,573737.883876,0.24389,-0.90585,-0.34634,1.29
78,573737.892655,0.24509,-0.9052,-0.3472,1.15
79,573737.896133,0.24887,-0.90306,-0.35006,0.97
80,573737.899844,0.23262,-0.90126,-0.36553,1.64
