frame,t,theta_deg,area_px,cx,cy,d1,d2,ang_deg,rcx,rcy,rd1,rd2,rang
0,573737.486579,67.777,49,145.025,2.666,52.969,140.054,73.196,458.99,194.04,69.54,181.19,72.94
1,573737.489628,67.693,49,145.029,2.218,53.282,140.375,73.245,459.17,193.43,69.78,182.27,72.93
2,573737.494979,68.009,53,145.271,2.032,52.741,140.843,73.179,459.48,193.1,69.28,182.7,72.87
3,573737.500391,68.029,49,145.994,2.112,52.543,140.435,72.666,460.3,193.29,68.95,182.02,72.36
4,573737.504574,67.94,53,145.153,2.532,52.94,140.959,73.112,459.22,193.79,69.54,182.89,72.84
5,573737.508352,68.146,51,145.409,2.781,52.482,140.99,73.002,459.59,194.09,68.97,182.96,72.69
6,573737.511788,68.317,51,145.198,2.635,52.502,142.099,73.232,459.33,193.94,68.89,184.44,72.94
7,573737.516774,68.113,47,145.863,2.562,52.364,140.472,72.698,460.18,193.84,68.73,182.23,72.42
8,573737.525264,68.211,52,145.786,2.449,52.242,140.745,72.721,460.07,193.71,68.52,182.81,72.42
9,573737.528621,68.559,48,145.449,2.3,51.923,142.045,72.948,459.61,193.5,68.17,184.32,72.68
10,573737.531568,68.368,51,145.133,2.272,52.087,141.294,72.991,459.18,193.5,68.34,183.18,72.72
11,573737.537601,68.189,50,145.71,2.24,52.203,140.499,72.844,460.02,193.45,68.54,182.18,72.49
12,573737.540819,68.213,49,145.306,2.768,52.205,140.656,72.801,459.49,194.12,68.49,182.54,72.49
13,573737.549627,67.96,55,145.258,3.015,52.443,139.751,72.681,459.42,194.45,68.8,181.39,72.36
14,573737.552522,68.146,53,145.205,2.769,52.425,140.838,72.741,459.38,194.14,68.83,182.4,72.37
15,573737.556101,68.238,55,144.598,2.29,52.546,141.731,73.15,458.58,193.46,68.86,184.07,72.88
16,573737.561318,68.534,53,145.13,1.607,52.417,143.237,73.092,459.33,192.56,68.71,186.44,72.8
17,573737.563764,68.291,52,144.69,1.909,52.636,142.299,73.067,458.72,192.96,69.02,184.93,72.77
18,573737.569933,68.277,57,144.716,2.436,52.671,142.31,73.098,458.66,193.72,69.13,184.82,72.78
19,573737.580156,68.611,50,141.893,2.854,51.224,140.454,71.98,455.06,194.24,67.21,182.42,71.69
20,573737.587973,68.27,56,142.355,2.18,51.662,139.537,72.237,455.63,193.37,67.8,181.09,71.95
21,573737.591951,68.474,51,142.37,2.205,51.537,140.459,72.111,455.71,193.38,67.63,182.48,71.83
22,573737.599815,68.267,58,142.107,2.361,51.601,139.359,71.97,455.35,193.59,67.71,181.04,71.68
23,573737.603978,68.191,58,142.172,2.491,51.782,139.382,71.952,455.44,193.76,67.95,181.06,71.66
24,573737.607599,68.074,59,142.314,2.614,51.974,139.187,72.045,455.67,193.9,68.2,180.89,71.73
25,573737.61218,68.054,63,142.335,2.731,51.949,139.0,72.007,455.65,194.08,68.16,180.57,71.71
26,573737.616904,68.059,63,142.376,2.739,51.995,139.155,71.886,455.71,194.06,68.28,180.7,71.57
27,573737.625124,68.014,59,142.247,2.653,52.003,138.902,71.935,455.54,193.97,68.23,180.44,71.64
28,573737.629328,68.088,61,142.471,2.44,51.944,139.191,71.883,455.84,193.67,68.2,180.75,71.57
29,573737.631719,67.963,57,142.508,2.439,52.081,138.81,71.828,455.89,193.69,68.34,180.3,71.53
30,573737.637461,68.054,60,142.374,2.774,52.043,139.252,71.956,455.75,194.12,68.3,180.75,71.67
31,573737.64248,68.058,57,142.544,3.0,52.088,139.394,71.84,455.94,194.43,68.34,181.09,71.54
32,573737.644753,67.914,59,142.407,3.015,52.329,139.178,71.91,455.67,194.44,68.73,180.88,71.66
33,573737.652974,68.067,57,142.452,2.849,52.305,140.03,72.039,455.81,194.23,68.63,181.91,71.75
34,573737.656552,67.542,56,142.97,2.507,52.573,137.623,71.885,456.55,193.74,68.98,178.61,71.62
35,573737.669918,68.104,59,142.115,2.886,52.713,141.354,72.242,455.34,194.29,69.19,183.41,71.95
36,573737.6769,67.937,57,142.144,2.854,52.834,140.654,72.275,455.41,194.2,69.43,182.5,71.97
37,573737.680737,68.061,59,142.339,2.865,52.826,141.392,72.287,455.73,194.23,69.34,183.36,71.96
38,573737.684732,67.958,58,142.255,2.938,52.974,141.155,72.429,455.62,194.32,69.54,183.07,72.1
39,573737.689687,67.723,57,141.813,3.118,53.073,140.002,72.395,454.85,194.57,69.67,181.41,72.05
40,573737.692858,67.74,59,141.934,3.009,53.197,140.432,72.474,455.06,194.44,69.82,182.15,72.15
41,573737.701265,67.587,58,141.859,2.951,53.327,139.863,72.371,455.02,194.31,70.14,181.24,72.03
42,573737.704299,67.603,61,142.248,2.864,53.527,140.484,72.465,455.51,194.25,70.26,182.32,72.15
43,573737.708055,67.712,60,141.916,3.133,53.442,140.906,72.644,455.1,194.6,70.13,182.99,72.35
44,573737.712086,67.412,61,141.711,3.196,53.705,139.82,72.493,454.89,194.67,70.49,181.44,72.18
45,573737.716265,67.477,62,141.889,3.168,53.712,140.222,72.608,455.09,194.63,70.51,181.86,72.34
46,573737.720926,67.693,60,141.77,3.105,53.714,141.515,72.696,454.88,194.57,70.5,183.69,72.41
47,573737.728282,67.464,65,141.739,2.986,53.963,140.802,72.808,454.84,194.46,70.74,182.65,72.52
48,573737.731704,67.37,66,141.855,2.999,54.024,140.401,72.713,454.97,194.43,70.93,182.08,72.4
49,573737.736122,67.303,67,141.955,3.108,54.065,140.115,72.644,455.25,194.51,70.98,181.63,72.38
50,573737.740004,67.392,64,141.821,3.305,53.952,140.345,72.733,454.98,194.82,70.81,182.24,72.43
51,573737.753128,67.371,68,141.722,3.302,53.968,140.26,72.872,454.85,194.81,70.83,182.15,72.57
52,573737.756054,67.419,65,141.698,3.294,53.938,140.469,72.86,454.93,194.75,70.87,182.11,72.52
53,573737.759483,67.322,66,141.924,3.12,53.967,139.972,72.928,455.19,194.57,70.83,181.42,72.58
54,573737.76786,67.553,64,141.557,3.183,53.836,140.997,72.932,454.87,194.56,70.82,182.16,72.58
55,573737.777261,67.61,63,141.419,3.339,53.847,141.368,73.035,454.45,194.86,70.68,183.58,72.74
56,573737.779862,67.53,64,141.543,3.418,53.929,141.1,73.072,454.61,194.97,70.78,183.23,72.78
57,573737.783867,67.557,63,141.475,3.541,53.936,141.281,73.053,454.52,195.13,70.79,183.47,72.76
58,573737.787758,67.195,60,141.695,3.359,54.237,139.931,72.941,455.05,194.85,71.22,180.91,72.54
59,573737.792085,66.55,55,142.014,2.983,54.727,137.522,72.434,455.48,194.36,71.76,178.68,72.08
60,573737.796168,67.551,63,141.537,3.244,53.949,141.278,73.089,454.57,194.74,70.82,183.38,72.78
61,573737.804818,67.42,62,141.627,3.261,54.128,140.965,73.124,454.76,194.71,71.15,182.86,72.81
62,573737.808479,67.375,63,141.526,3.491,54.1,140.631,73.15,454.62,195.0,71.15,182.08,72.85
63,573737.811562,67.226,65,141.614,3.533,54.33,140.353,73.115,454.67,195.13,71.32,182.14,72.82
64,573737.81583,67.327,65,141.581,3.505,54.286,140.828,73.108,454.71,195.06,71.26,182.7,72.83
65,573737.820636,67.351,64,141.538,3.392,54.275,140.943,73.148,454.7,194.9,71.28,182.53,72.85
66,573737.828236,67.407,63,141.577,3.271,54.218,141.127,73.142,454.74,194.74,71.21,182.74,72.85
67,573737.840876,67.361,65,141.696,3.239,54.396,141.314,73.052,454.87,194.72,71.41,183.33,72.74
68,573737.843647,67.272,66,141.86,3.243,54.506,141.078,73.043,455.02,194.74,71.54,183.2,72.74
69,573737.85295,67.344,62,141.791,3.337,54.532,141.566,73.029,454.94,194.86,71.57,183.83,72.73
70,573737.855535,67.19,65,141.924,3.352,54.646,140.96,73.008,455.1,194.88,71.72,183.04,72.7
71,573737.859951,67.219,64,141.994,3.219,54.547,140.871,72.989,455.19,194.7,71.59,182.93,72.69
72,573737.863936,67.336,64,142.056,3.056,54.426,141.246,72.96,455.29,194.49,71.42,183.52,72.67
73,573737.867548,66.469,58,143.352,2.454,54.706,137.026,73.219,456.91,193.72,71.81,177.85,72.9
74,573737.871927,67.333,66,142.054,3.132,54.411,141.188,72.976,455.29,194.55,71.51,183.18,72.67
75,573737.880712,67.175,64,142.049,3.197,54.582,140.703,72.907,455.35,194.64,71.67,182.31,72.6
76,573737.884251,67.286,65,142.024,3.246,54.469,141.064,72.924,455.24,194.74,71.49,183.16,72.62
77,573737.887954,67.281,63,142.069,3.18,54.391,140.834,72.941,455.33,194.63,71.42,182.55,72.65
78,573737.891664,67.346,61,142.041,3.109,54.348,141.103,72.95,455.33,194.54,71.34,183.01,72.63
