frame,t,theta_deg,area_px,cx,cy,d1,d2,ang_deg,rcx,rcy,rd1,rd2,rang
0,608057.107775,53.684,67,-123.884,29.523,76.422,129.037,114.54,154.1,213.55,103.8,174.68,115.13
1,608057.115893,53.18,62,-123.6,29.66,76.803,128.153,114.675,154.53,213.75,104.3,173.67,115.23
2,608057.12172,52.486,63,-123.476,29.294,77.973,128.043,114.728,154.61,213.25,105.84,173.75,115.21
3,608057.123971,53.658,67,-124.145,29.695,76.478,129.056,114.701,153.85,213.86,103.81,174.76,115.18
4,608057.126998,53.263,67,-123.847,29.726,76.769,128.346,114.492,154.2,213.84,104.25,173.9,115.06
5,608057.130953,53.493,67,-123.932,29.706,76.773,129.047,114.245,154.1,213.81,104.27,174.84,114.8
6,608057.138596,53.248,69,-123.685,29.754,76.983,128.658,114.059,154.44,213.9,104.53,174.27,114.58
7,608057.143238,53.579,68,-123.921,29.792,76.547,128.93,114.2,154.06,213.91,103.97,174.53,114.79
8,608057.147311,52.896,67,-123.621,29.481,77.319,128.168,114.36,154.51,213.56,104.9,173.8,114.78
9,608057.150617,53.679,68,-123.909,29.711,76.321,128.853,114.212,154.13,213.82,103.66,174.57,114.76
10,608057.154521,53.167,61,-123.945,29.102,77.378,129.073,114.625,154.08,212.99,105.1,174.87,115.18
11,608057.162793,53.382,63,-123.96,29.325,76.862,128.861,114.663,154.01,213.22,104.49,174.55,115.3
12,608057.166417,53.713,69,-123.951,29.596,76.347,129.003,114.424,154.11,213.65,103.76,174.79,114.93
13,608057.171052,53.839,65,-123.89,29.761,76.08,128.939,114.486,154.17,213.91,103.3,174.78,115.05
14,608057.175181,52.769,62,-123.547,29.285,77.469,128.042,114.76,154.57,213.32,105.02,173.89,115.17
15,608057.179711,53.523,65,-123.711,29.644,76.481,128.646,114.408,154.41,213.74,103.85,174.39,114.97
16,608057.182828,53.356,64,-123.719,29.628,76.622,128.378,114.589,154.35,213.69,104.08,173.87,115.14
17,608057.190702,52.88,66,-123.605,29.32,77.405,128.264,114.622,154.49,213.28,105.1,173.92,115.16
18,608057.206986,53.878,67,-124.184,29.626,76.134,129.151,114.649,153.72,213.69,103.39,174.89,115.22
19,608057.214655,53.783,67,-124.114,29.684,76.08,128.765,114.503,153.93,213.81,103.36,174.2,115.09
20,608057.218305,53.5,72,-123.742,29.595,76.584,128.752,114.073,154.35,213.66,104.02,174.43,114.63
21,608057.222719,53.698,66,-123.925,29.638,76.282,128.846,114.324,154.08,213.7,103.63,174.47,114.88
22,608057.226677,53.508,71,-123.762,29.571,76.564,128.742,114.185,154.32,213.63,103.99,174.42,114.75
23,608057.231105,53.975,61,-124.546,29.668,75.675,128.669,115.109,153.25,213.77,102.75,174.32,115.68
24,608057.234917,53.801,66,-124.108,29.543,76.205,129.031,114.606,153.84,213.49,103.76,174.57,115.21
25,608057.242835,53.845,64,-124.05,29.616,76.225,129.203,114.491,153.88,213.66,103.57,174.83,115.06
26,608057.246882,53.558,64,-123.892,29.743,76.436,128.678,114.538,154.11,213.85,103.83,174.25,115.11
27,608057.250954,53.129,69,-123.779,29.6,77.122,128.534,114.651,154.29,213.67,104.73,174.17,115.22
28,608057.255557,52.705,63,-123.748,29.434,77.749,128.316,114.736,154.27,213.5,105.41,174.08,115.17
29,608057.258837,53.213,69,-123.972,29.573,77.181,128.884,114.617,154.02,213.59,104.94,174.48,115.17
30,608057.266758,52.989,62,-123.947,29.253,77.669,129.026,114.528,154.03,213.11,105.61,174.76,115.18
31,608057.271087,53.146,69,-123.845,29.49,77.156,128.642,114.431,154.12,213.46,104.83,174.39,115.0
32,608057.275931,53.761,65,-124.051,29.646,76.438,129.305,114.411,153.93,213.73,103.8,175.18,114.97
33,608057.291376,53.71,69,-124.012,29.589,76.284,128.885,114.442,153.98,213.55,103.86,174.39,115.05
34,608057.29433,53.667,66,-123.816,29.654,76.258,128.709,114.436,154.24,213.75,103.56,174.39,114.99
35,608057.298706,53.874,66,-123.978,29.609,76.177,129.209,114.509,154.05,213.71,103.43,175.01,115.02
36,608057.303967,53.292,71,-123.663,29.502,76.824,128.525,114.422,154.42,213.47,104.47,174.12,114.96
37,608057.306978,53.82,69,-123.935,29.653,76.164,129.022,114.573,154.11,213.75,103.43,174.75,115.15
38,608057.311795,52.757,64,-123.504,29.225,77.51,128.074,114.763,154.53,213.15,105.19,173.9,115.2
39,608057.319164,54.117,64,-124.021,29.534,76.118,129.865,114.794,153.97,213.58,103.36,175.96,115.34
40,608057.323778,53.748,67,-123.944,29.623,76.249,128.943,114.599,154.04,213.65,103.67,174.48,115.14
41,608057.327857,53.798,66,-124.188,29.559,76.261,129.118,114.836,153.72,213.57,103.64,174.89,115.39
42,608057.332042,52.942,67,-123.694,29.328,77.443,128.511,114.466,154.35,213.29,105.15,174.3,114.97
43,608057.335063,53.438,64,-123.987,29.661,76.478,128.385,114.68,154.06,213.75,103.88,174.03,115.18
44,608057.342954,53.318,69,-123.745,29.586,76.883,128.702,114.181,154.37,213.66,104.4,174.45,114.74
45,608057.346579,52.617,63,-123.597,29.251,77.778,128.105,114.516,154.5,213.18,105.6,173.71,115.06
