frame,t,nx,ny,nz,agree_deg
0,608057.107775,0.44139,-0.74384,-0.50188,4.67
1,608057.115893,0.44444,-0.73999,-0.50486,5.21
2,608057.12172,0.43894,-0.73975,-0.51001,5.31
3,608057.123971,0.44542,-0.73952,-0.50469,4.68
4,608057.126998,0.43936,-0.74199,-0.50638,4.74
5,608057.130953,0.44256,-0.74357,-0.50125,5.41
6,608057.138596,0.44127,-0.74278,-0.50354,5.69
7,608057.143238,0.44108,-0.74476,-0.50078,5.26
8,608057.147311,0.43921,-0.74031,-0.50896,5.21
9,608057.150617,0.44122,-0.74496,-0.50036,5.17
10,608057.154521,0.44258,-0.74219,-0.50327,5.26
11,608057.162793,0.44383,-0.74289,-0.50113,5.17
12,608057.166417,0.44329,-0.74526,-0.49807,5.2
13,608057.171052,0.44472,-0.74492,-0.49731,5.15
14,608057.175181,0.44614,-0.73809,-0.50614,5.73
15,608057.179711,0.44374,-0.74322,-0.50073,5.33
16,608057.182828,0.44141,-0.7422,-0.50428,4.85
17,608057.190702,0.44096,-0.74049,-0.50718,5.22
18,608057.206986,0.44672,-0.74372,-0.4973,5.07
19,608057.214655,0.44221,-0.74467,-0.49992,4.77
20,608057.218305,0.44064,-0.74488,-0.50099,5.49
21,608057.222719,0.43895,-0.74686,-0.49952,4.85
22,608057.226677,0.44234,-0.74356,-0.50145,5.46
23,608057.231105,0.44707,-0.7438,-0.49688,4.38
24,608057.234917,0.44457,-0.74485,-0.49755,5.01
25,608057.242835,0.44634,-0.74306,-0.49864,5.21
26,608057.246882,0.44596,-0.73863,-0.50551,5.05
27,608057.250954,0.44638,-0.73899,-0.50461,5.48
28,608057.255557,0.44833,-0.7365,-0.50653,5.97
29,608057.258837,0.44729,-0.73915,-0.50358,5.56
30,608057.266758,0.44002,-0.74087,-0.50744,5.06
31,608057.271087,0.44493,-0.7383,-0.5069,5.46
32,608057.275931,0.4397,-0.74678,-0.49899,4.76
33,608057.291376,0.44336,-0.74432,-0.49943,5.1
34,608057.29433,0.44421,-0.74345,-0.49996,5.21
35,608057.298706,0.44498,-0.74403,-0.49841,5.04
36,608057.303967,0.44453,-0.74194,-0.50192,5.6
37,608057.306978,0.44769,-0.74271,-0.49795,5.31
38,608057.311795,0.44723,-0.73687,-0.50696,5.78
39,608057.319164,0.44891,-0.7436,-0.49551,4.95
40,608057.323778,0.44565,-0.74218,-0.50056,5.0
41,608057.327857,0.44726,-0.74097,-0.50093,4.75
42,608057.332042,0.44729,-0.73836,-0.50474,6.05
43,608057.335063,0.44549,-0.7406,-0.50304,5.07
44,608057.342954,0.4405,-0.74273,-0.50429,5.33
45,608057.346579,0.44379,-0.73863,-0.50742,5.93
46,608057.350852,0.44827,-0.74248,-0.49777,4.5
47,608057.35553,0.44444,-0.7445,-0.4982,4.89
48,608057.358323,0.44482,-0.74527,-0.4967,5.12
49,608057.367305,0.44642,-0.74301,-0.49865,5.45
50,608057.380136,0.44572,-0.74288,-0.49947,5.0
51,608057.382639,0.4435,-0.74385,-0.49999,5.37
52,608057.386648,0.44261,-0.74031,-0.50601,5.62
53,608057.395205,0.4484,-0.73967,-0.50183,5.82
54,608057.39915,0.44698,-0.74159,-0.50025,5.53
55,608057.402403,0.44677,-0.7428,-0.49865,5.19
56,608057.406899,0.44582,-0.7449,-0.49636,5.24
57,608057.410528,0.44576,-0.74002,-0.50365,5.35
58,608057.419302,0.44367,-0.73868,-0.50746,5.68
59,608057.42205,0.4448,-0.74585,-0.49585,5.09
60,608057.427203,0.44671,-0.74337,-0.49785,5.46
61,608057.430549,0.44058,-0.74581,-0.49965,5.41
62,608057.434186,0.44222,-0.7458,-0.49822,5.29
63,608057.443501,0.44155,-0.74518,-0.49974,5.56
64,608057.446887,0.44426,-0.7449,-0.49774,5.29
65,608057.450922,0.4437,-0.74387,-0.49979,5.57
66,608057.458979,0.4391,-0.74291,-0.50526,5.01
67,608057.466369,0.44759,-0.7418,-0.49939,5.04
68,608057.470729,0.44675,-0.73876,-0.50462,5.88
69,608057.475629,0.44597,-0.74195,-0.50062,5.01
70,608057.478908,0.44702,-0.7382,-0.50521,5.82
71,608057.483147,0.44757,-0.737,-0.50646,4.91
72,608057.48676,0.44054,-0.74215,-0.50511,4.98
73,608057.494497,0.44473,-0.73731,-0.50851,5.73
74,608057.4982,0.4457,-0.74355,-0.49848,4.74
75,608057.502889,0.44564,-0.73718,-0.5079,5.79
76,608057.506449,0.44387,-0.74444,-0.49878,4.86
77,608057.510438,0.4408,-0.74582,-0.49945,5.05
78,608057.519607,0.43823,-0.7425,-0.5066,4.81
79,608057.521879,0.44463,-0.74112,-0.50304,5.38
80,608057.526976,0.44359,-0.7452,-0.4979,4.87
81,608057.531286,0.44405,-0.74281,-0.50106,5.05
82,608057.54719,0.43915,-0.74164,-0.50707,4.66
83,608057.550954,0.44439,-0.7425,-0.50122,5.19
84,608057.554643,0.44643,-0.73832,-0.50556,5.56
85,608057.559087,0.44888,-0.74052,-0.50014,4.85
86,608057.562072,0.44413,-0.73989,-0.50528,5.39
87,608057.571441,0.44502,-0.74336,-0.49937,4.89
88,608057.574189,0.44281,-0.74116,-0.50458,5.35
89,608057.579767,0.44399,-0.74354,-0.50002,4.99
90,608057.582581,0.44712,-0.73682,-0.50712,5.96
91,608057.586941,0.44906,-0.74236,-0.49723,4.36
92,608057.5952,0.44629,-0.74047,-0.50252,5.72
93,608057.597949,0.44542,-0.74294,-0.49965,5.55
94,608057.603077,0.44329,-0.74287,-0.50163,5.26
95,608057.606412,0.44616,-0.74255,-0.49955,5.59
96,608057.610197,0.44611,-0.7376,-0.50688,5.85
97,608057.614874,0.44604,-0.74308,-0.49887,5.3
98,608057.622919,0.44599,-0.74315,-0.49882,5.41
99,608057.639161,0.44371,-0.73937,-0.50642,5.57
100,608057.647753,0.44227,-0.74547,-0.49867,4.93
101,608057.650465,0.44426,-0.73879,-0.50678,5.61
102,608057.654507,0.44428,-0.7438,-0.49939,4.91
103,608057.658784,0.44389,-0.74011,-0.50517,5.38
104,608057.662508,0.44376,-0.7393,-0.50647,5.68
105,608057.671139,0.44476,-0.7445,-0.49791,4.86
106,608057.674242,0.44481,-0.74055,-0.50372,5.68
107,608057.678787,0.4451,-0.74275,-0.50021,5.55
108,608057.682995,0.4448,-0.74364,-0.49916,4.89
109,608057.686012,0.44447,-0.73987,-0.50501,5.6
110,608057.690651,0.44546,-0.7409,-0.50263,5.04
111,608057.69807,0.44109,-0.73946,-0.50857,5.09
112,608057.703414,0.44308,-0.74504,-0.49859,4.71
113,608057.706951,0.44363,-0.74181,-0.5029,5.39
114,608057.723025,0.44464,-0.74343,-0.4996,4.97
115,608057.726197,0.4414,-0.74218,-0.50431,5.39
116,608057.73172,0.44334,-0.74095,-0.50442,5.32
117,608057.734813,0.44179,-0.74571,-0.49875,4.82
118,608057.739414,0.44409,-0.74464,-0.49829,5.09
119,608057.743126,0.44363,-0.74397,-0.49971,5.61
120,608057.750289,0.44656,-0.73965,-0.50349,5.88
121,608057.755259,0.44451,-0.74351,-0.49959,4.96
122,608057.759404,0.44056,-0.74342,-0.50323,5.29
123,608057.76259,0.44754,-0.73996,-0.50216,4.92
124,608057.766666,0.43921,-0.74056,-0.50859,4.78
125,608057.774937,0.44159,-0.74048,-0.50665,5.15
126,608057.778409,0.44651,-0.73966,-0.50352,5.19
127,608057.782777,0.44617,-0.7398,-0.50361,5.64
128,608057.786745,0.44528,-0.73733,-0.508,5.08
129,608057.790753,0.44566,-0.73925,-0.50487,5.23
130,608057.79885,0.4467,-0.74134,-0.50088,5.25
131,608057.811422,0.44159,-0.74259,-0.50356,5.31
132,608057.814298,0.44557,-0.74239,-0.50032,5.09
133,608057.819787,0.44099,-0.74342,-0.50284,5.29
134,608057.826661,0.4435,-0.74542,-0.49765,4.73
135,608057.830785,0.44216,-0.74097,-0.50543,5.46
136,608057.834365,0.44798,-0.73987,-0.50191,4.7
137,608057.839135,0.43713,-0.74343,-0.50619,4.66
138,608057.842061,0.44462,-0.74166,-0.50225,4.76
139,608057.85112,0.44763,-0.74175,-0.49943,5.27
140,608057.854684,0.44625,-0.74254,-0.49949,5.14
141,608057.858723,0.44542,-0.74018,-0.50373,5.0
142,608057.862947,0.44674,-0.73572,-0.50905,5.77
143,608057.866574,0.44612,-0.73838,-0.50573,5.68
144,608057.874753,0.44863,-0.74075,-0.50002,5.39
145,608057.878938,0.44162,-0.74368,-0.50191,5.2
146,608057.895501,0.44331,-0.74072,-0.50478,5.41
147,608057.902818,0.44711,-0.74292,-0.49816,5.53
148,608057.907031,0.44594,-0.74111,-0.50189,5.07
149,608057.910875,0.44511,-0.74081,-0.50307,5.29
150,608057.915143,0.444,-0.73898,-0.50674,5.58
151,608057.91803,0.44691,-0.74244,-0.49904,5.79
152,608057.927052,0.44265,-0.74367,-0.50101,5.39
153,608057.930042,0.4426,-0.74249,-0.50281,5.38
154,608057.935846,0.44386,-0.73727,-0.50934,5.54
155,608057.93907,0.44796,-0.74108,-0.50013,4.92
156,608057.942866,0.44085,-0.74391,-0.50225,5.05
157,608057.951375,0.44385,-0.74385,-0.49969,4.74
158,608057.954535,0.4445,-0.73852,-0.50696,5.61
159,608057.958562,0.44413,-0.74446,-0.49852,4.72
160,608057.962542,0.44403,-0.74272,-0.5012,5.0
161,608057.978622,0.44999,-0.73976,-0.50026,5.07
162,608057.982945,0.44325,-0.73862,-0.50791,5.53
163,608057.986591,0.44504,-0.74338,-0.49933,4.85
164,608057.991198,0.44275,-0.73822,-0.50891,5.61
165,608057.994349,0.44325,-0.7456,-0.49762,4.62
166,608058.00383,0.44198,-0.74178,-0.50439,5.5
167,608058.006168,0.44379,-0.74495,-0.4981,4.81
168,608058.011861,0.44552,-0.73947,-0.50467,5.9
169,608058.015293,0.44817,-0.74311,-0.49692,5.19
170,608058.018414,0.44347,-0.74032,-0.50523,5.72
171,608058.026538,0.44634,-0.74395,-0.4973,5.12
172,608058.03042,0.44406,-0.74239,-0.50167,5.52
173,608058.035766,0.44444,-0.73972,-0.50526,5.42
174,608058.038545,0.44895,-0.74121,-0.49905,4.9
