frame,t,nx,ny,nz,agree_deg
0,605322.206143,0.49881,-0.72082,-0.48125,4.88
1,605322.215195,0.49936,-0.72361,-0.47648,4.87
2,605322.221413,0.50077,-0.72431,-0.47392,4.94
3,605322.225456,0.49804,-0.72512,-0.47556,4.9
4,605322.229552,0.49657,-0.72634,-0.47524,5.03
5,605322.233816,0.49599,-0.72768,-0.47379,4.93
6,605322.237097,0.49881,-0.72787,-0.47053,4.49
7,605322.245104,0.49992,-0.72769,-0.46963,4.49
8,605322.249069,0.4992,-0.72749,-0.47071,4.43
9,605322.254461,0.49934,-0.72876,-0.46858,4.74
10,605322.256946,0.49974,-0.72882,-0.46806,4.7
11,605322.261302,0.4978,-0.72975,-0.46867,4.49
12,605322.266006,0.49324,-0.73051,-0.47229,5.29
13,605322.274238,0.49849,-0.73006,-0.46746,4.76
14,605322.278082,0.49869,-0.72983,-0.46761,4.72
15,605322.28105,0.49843,-0.73021,-0.46728,4.71
16,605322.286241,0.49508,-0.73213,-0.46784,4.67
17,605322.301467,0.49818,-0.73037,-0.46731,4.65
18,605322.304766,0.49842,-0.72907,-0.46908,4.67
19,605322.308901,0.49833,-0.72826,-0.47042,4.75
20,605322.312856,0.4992,-0.72678,-0.4718,4.9
21,605322.32186,0.49725,-0.72582,-0.47531,4.57
22,605322.325467,0.49861,-0.72311,-0.47801,4.93
23,605322.329648,0.49922,-0.72193,-0.47915,4.75
24,605322.333083,0.50036,-0.72063,-0.47993,4.82
25,605322.337479,0.49982,-0.72007,-0.48132,4.82
26,605322.342005,0.49984,-0.71896,-0.48297,4.81
27,605322.349884,0.49961,-0.71779,-0.48495,4.8
28,605322.353902,0.49852,-0.71762,-0.48631,4.71
29,605322.356911,0.49892,-0.71655,-0.48748,4.8
30,605322.36223,0.49497,-0.71574,-0.49267,5.46
31,605322.365142,0.49807,-0.71568,-0.48962,4.86
32,605322.373189,0.4972,-0.71495,-0.49157,4.74
33,605322.385388,0.49742,-0.71235,-0.49511,4.96
34,605322.389366,0.49303,-0.71254,-0.49921,5.34
35,605322.398124,0.49651,-0.71149,-0.49725,4.76
