frame,t,theta_deg,area_px,cx,cy,d1,d2,ang_deg,rcx,rcy,rd1,rd2,rang
0,608272.071024,51.453,71,118.032,23.652,71.461,114.677,67.487,424.24,221.5,93.78,150.06,66.96
1,608272.075291,51.382,73,118.088,23.6,71.546,114.634,67.334,424.32,221.43,93.88,150.01,66.8
2,608272.08257,51.588,74,118.288,23.562,71.439,114.981,67.562,424.59,221.36,93.77,150.25,67.06
3,608272.086076,51.367,75,118.193,23.541,71.64,114.748,67.392,424.4,221.34,94.04,150.12,66.87
4,608272.089588,51.414,65,118.261,23.542,71.511,114.657,67.593,424.48,221.37,93.87,149.84,67.01
5,608272.093496,51.223,72,118.049,23.549,71.651,114.406,67.199,424.24,221.36,94.02,149.65,66.61
6,608272.097649,51.742,68,118.375,23.497,71.448,115.387,67.608,424.66,221.31,93.78,150.77,67.14
7,608272.10139,51.083,72,117.926,23.527,71.723,114.174,67.138,424.07,221.3,94.06,149.39,66.43
8,608272.109439,51.91,72,118.562,23.301,71.52,115.934,67.256,424.91,221.06,93.85,151.62,66.77
9,608272.1132,51.244,68,118.187,23.483,71.716,114.561,67.735,424.43,221.3,94.09,150.0,67.17
10,608272.117431,51.343,73,118.059,23.601,71.546,114.536,67.403,424.25,221.44,93.9,149.78,66.86
11,608272.121803,51.542,68,118.319,23.511,71.437,114.862,67.827,424.58,221.33,93.77,150.19,67.29
12,608272.125488,51.43,75,118.025,23.552,71.578,114.807,67.672,424.16,221.38,93.93,150.38,67.21
13,608272.133872,51.447,73,118.071,23.556,71.51,114.738,67.747,424.28,221.39,93.83,150.21,67.18
14,608272.138201,51.536,68,118.126,23.55,71.459,114.881,67.831,424.33,221.38,93.8,150.21,67.29
15,608272.141928,51.535,74,118.089,23.562,71.464,114.887,67.772,424.3,221.4,93.77,150.4,67.2
16,608272.145677,51.45,72,118.037,23.513,71.584,114.867,67.861,424.25,221.36,93.84,150.42,67.26
17,608272.150103,51.252,72,117.772,23.579,71.649,114.476,67.494,423.83,221.44,94.05,149.68,66.88
18,608272.157962,51.368,73,117.778,23.598,71.603,114.691,67.413,423.88,221.44,93.97,150.0,66.85
19,608272.170023,51.282,75,117.688,23.592,71.644,114.542,67.28,423.83,221.38,94.07,149.96,66.72
20,608272.173783,51.571,70,117.928,23.516,71.537,115.096,67.446,424.11,221.32,93.87,150.63,66.92
21,608272.177554,51.21,75,117.641,23.636,71.675,114.411,67.268,423.71,221.48,94.05,149.68,66.69
22,608272.185449,51.282,70,117.809,23.593,71.654,114.557,67.484,423.98,221.4,94.02,149.87,66.99
23,608272.189574,51.299,74,117.701,23.651,71.6,114.514,67.341,423.82,221.5,93.95,149.87,66.81
24,608272.193536,51.524,74,117.882,23.613,71.495,114.909,67.347,423.98,221.44,93.88,150.47,66.87
25,608272.197828,51.533,76,117.877,23.615,71.471,114.893,67.386,424.04,221.45,93.78,150.35,66.85
26,608272.202264,51.513,77,117.897,23.598,71.498,114.887,67.38,424.1,221.43,93.81,150.41,66.88
27,608272.210439,51.571,76,117.93,23.593,71.438,114.936,67.502,424.03,221.43,93.76,150.2,66.88
28,608272.213206,52.03,69,118.228,23.44,71.306,115.898,67.493,424.41,221.27,93.61,151.37,67.01
29,608272.218729,51.78,71,118.229,23.44,71.342,115.312,67.473,424.5,221.22,93.61,150.89,66.95
30,608272.221911,51.434,76,118.086,23.523,71.563,114.791,67.637,424.32,221.33,93.89,150.34,67.04
31,608272.226794,51.271,74,118.155,23.521,71.64,114.507,67.763,424.38,221.34,94.03,149.75,67.23
32,608272.233755,51.328,77,118.144,23.579,71.61,114.6,67.588,424.35,221.42,93.96,149.97,66.98
33,608272.238367,51.385,79,118.178,23.573,71.621,114.762,67.609,424.41,221.39,93.97,150.13,67.03
34,608272.241751,51.375,78,118.21,23.552,71.653,114.788,67.634,424.45,221.38,94.04,150.11,67.08
35,608272.25534,51.24,75,118.23,23.529,71.71,114.542,67.739,424.5,221.34,94.1,149.88,67.2
36,608272.262526,51.302,77,118.211,23.518,71.729,114.728,67.582,424.48,221.33,94.12,150.12,67.04
37,608272.266211,51.416,75,118.25,23.509,71.681,114.936,67.685,424.53,221.31,94.06,150.39,67.15
38,608272.269572,51.225,75,118.209,23.534,71.727,114.533,67.807,424.43,221.38,94.1,150.01,67.19
39,608272.274191,51.251,76,118.218,23.548,71.712,114.571,67.835,424.49,221.37,94.1,149.91,67.3
40,608272.27786,51.368,77,118.157,23.597,71.638,114.747,67.694,424.37,221.44,93.98,150.26,67.16
41,608272.285807,51.269,75,118.111,23.568,71.615,114.462,67.811,424.31,221.43,93.96,149.92,67.19
42,608272.289671,51.334,72,118.081,23.53,71.567,114.549,67.737,424.24,221.39,93.91,149.94,67.11
43,608272.293452,51.332,73,118.074,23.561,71.532,114.486,67.825,424.2,221.4,93.9,149.55,67.22
44,608272.297925,51.897,70,118.328,23.483,71.35,115.626,67.493,424.61,221.3,93.62,151.36,66.93
45,608272.30221,51.235,73,117.867,23.611,71.586,114.331,67.592,424.06,221.44,93.95,149.55,67.04
46,608272.30538,51.382,76,117.933,23.617,71.51,114.576,67.681,424.09,221.47,93.85,149.84,67.15
47,608272.314349,51.463,75,117.929,23.626,71.478,114.729,67.654,424.09,221.49,93.79,150.2,67.09
48,608272.317417,51.4,78,117.748,23.685,71.503,114.61,67.332,423.83,221.55,93.82,149.88,66.72
49,608272.321357,51.529,71,117.929,23.634,71.492,114.917,67.492,423.99,221.5,93.82,150.11,66.88
50,608272.326027,51.435,71,117.905,23.611,71.524,114.733,67.608,424.07,221.45,93.89,149.97,67.13
51,608272.338501,51.281,74,117.814,23.604,71.62,114.5,67.742,423.86,221.45,94.06,149.85,67.26
52,608272.341425,51.485,70,117.869,23.564,71.603,114.984,67.603,424.0,221.41,93.97,150.38,67.11
53,608272.346779,51.638,72,117.966,23.591,71.464,115.147,67.648,424.16,221.42,93.78,150.68,67.12
54,608272.349466,51.407,76,117.734,23.65,71.517,114.651,67.359,423.83,221.5,93.85,149.98,66.79
55,608272.354175,51.938,72,118.101,23.526,71.337,115.709,67.394,424.31,221.34,93.59,151.5,66.88
56,608272.362652,51.653,72,117.965,23.578,71.424,115.121,67.506,424.17,221.4,93.72,150.79,66.9
57,608272.36531,51.641,73,117.931,23.622,71.41,115.068,67.526,424.11,221.46,93.71,150.58,67.0
58,608272.369864,51.633,73,117.987,23.613,71.426,115.074,67.616,424.17,221.46,93.71,150.65,67.09
59,608272.373489,51.436,73,118.093,23.511,71.528,114.74,67.844,424.32,221.32,93.86,150.14,67.31
60,608272.378319,51.38,72,118.142,23.479,71.558,114.65,67.756,424.35,221.29,93.95,149.75,67.19
61,608272.381387,51.245,72,118.101,23.501,71.644,114.448,67.507,424.31,221.32,94.0,149.84,66.93
62,608272.389595,51.502,75,118.225,23.533,71.531,114.913,67.544,424.44,221.38,93.87,150.3,66.98
63,608272.393348,51.527,77,118.261,23.543,71.546,114.998,67.453,424.52,221.37,93.87,150.54,66.92
64,608272.397402,51.373,75,118.29,23.48,71.615,114.724,67.486,424.55,221.28,93.98,150.05,66.92
65,608272.40112,51.421,79,118.26,23.523,71.639,114.88,67.497,424.54,221.33,94.0,150.32,66.96
66,608272.405461,51.383,77,118.281,23.511,71.644,114.793,67.649,424.55,221.33,94.01,150.26,67.07
67,608272.413903,51.468,78,118.281,23.554,71.603,114.942,67.607,424.57,221.37,93.96,150.4,67.07
68,608272.427151,51.373,77,118.177,23.565,71.579,114.664,67.746,424.39,221.4,93.92,150.05,67.16
69,608272.429951,51.471,77,118.143,23.592,71.494,114.774,67.736,424.37,221.43,93.8,150.25,67.21
70,608272.437926,51.356,72,118.182,23.495,71.579,114.623,67.892,424.44,221.29,93.93,149.99,67.35
71,608272.441725,51.477,74,118.139,23.527,71.558,114.892,67.704,424.38,221.34,93.9,150.34,67.17
72,608272.445242,51.346,70,118.109,23.444,71.634,114.684,67.839,424.24,221.25,94.04,149.79,67.23
