index,t_capture,skew_s,t_a,t_b
100,585949.493122,0.000627,585949.492809,585949.493436
101,585949.502905,0.000252,585949.502779,585949.503031
102,585949.503714,0.000736,585949.503346,585949.504082
103,585949.506990,0.002489,585949.508234,585949.505745
104,585949.511688,0.000890,585949.512133,585949.511243
105,585949.515570,0.000933,585949.515104,585949.516037
106,585949.519654,0.000892,585949.520100,585949.519208
107,585949.524354,0.000707,585949.524707,585949.524000
108,585949.536649,0.011565,585949.542432,585949.530867
109,585949.542982,0.000515,585949.543239,585949.542724
110,585949.543735,0.000537,585949.544004,585949.543467
111,585949.545158,0.000994,585949.545655,585949.544661
112,585949.550129,0.001020,585949.549619,585949.550639
113,585949.553875,0.005046,585949.556399,585949.551352
114,585949.559697,0.000912,585949.560153,585949.559241
115,585949.563191,0.000656,585949.563519,585949.562863
116,585949.567736,0.000792,585949.568132,585949.567340
117,585949.571594,0.001026,585949.572107,585949.571081
118,585949.575592,0.000751,585949.575967,585949.575216
119,585949.584666,0.009318,585949.589326,585949.580007
120,585949.590145,0.000979,585949.590635,585949.589656
121,585949.591564,0.000998,585949.592063,585949.591065
122,585949.598208,0.000376,585949.598396,585949.598020
123,585949.600613,0.000790,585949.601008,585949.600218
124,585949.606841,0.002839,585949.608261,585949.605422
125,585949.611839,0.000840,585949.612259,585949.611419
126,585949.615968,0.000980,585949.616458,585949.615478
127,585949.620317,0.001211,585949.620923,585949.619712
128,585949.624364,0.000682,585949.624705,585949.624023
129,585949.633857,0.005759,585949.636736,585949.630977
130,585949.639366,0.000885,585949.638923,585949.639809
131,585949.641782,0.000212,585949.641888,585949.641676
132,585949.646019,0.000168,585949.645935,585949.646103
133,585949.648762,0.000697,585949.648413,585949.649110
134,585949.659430,0.001633,585949.660247,585949.658613
135,585949.663992,0.002972,585949.662506,585949.665477
136,585949.666468,0.002808,585949.665064,585949.667872
137,585949.672341,0.007800,585949.668441,585949.676241
138,585949.677208,0.000648,585949.676884,585949.677532
139,585949.680260,0.003241,585949.678640,585949.681881
140,585949.687133,0.004486,585949.684890,585949.689376
141,585949.690433,0.003436,585949.688715,585949.692151
142,585949.695614,0.005158,585949.693034,585949.698193
143,585949.700236,0.005174,585949.697649,585949.702823
144,585949.704420,0.004064,585949.702388,585949.706452
145,585949.713435,0.006530,585949.710170,585949.716700
146,585949.723421,0.005691,585949.720575,585949.726266
147,585949.732190,0.000904,585949.731738,585949.732642
148,585949.733361,0.000347,585949.733534,585949.733187
149,585949.736981,0.004968,585949.734497,585949.739465
150,585949.738123,0.003764,585949.736241,585949.740005
151,585949.746473,0.000154,585949.746396,585949.746550
152,585949.748893,0.003319,585949.747233,585949.750552
153,585949.755801,0.000175,585949.755714,585949.755889
154,585949.758000,0.002918,585949.756541,585949.759459
155,585949.763261,0.000156,585949.763339,585949.763182
156,585949.766073,0.002744,585949.767445,585949.764701
157,585949.770325,0.002521,585949.769065,585949.771586
158,585949.775979,0.000210,585949.775874,585949.776084
159,585949.778179,0.002881,585949.776739,585949.779620
160,585949.788596,0.004097,585949.790644,585949.786547
161,585949.794762,0.000695,585949.795110,585949.794415
162,585949.808142,0.005864,585949.805210,585949.811074
163,585949.812727,0.003654,585949.810900,585949.814554
164,585949.814530,0.001653,585949.813703,585949.815356
165,585949.816120,0.000431,585949.815904,585949.816336
166,585949.817172,0.001089,585949.816627,585949.817717
167,585949.821733,0.000063,585949.821701,585949.821764
168,585949.824409,0.000528,585949.824145,585949.824673
169,585949.829120,0.000455,585949.829347,585949.828892
170,585949.836058,0.003881,585949.837998,585949.834117
171,585949.840538,0.000481,585949.840298,585949.840778
172,585949.845025,0.000895,585949.844577,585949.845473
173,585949.849043,0.000666,585949.849376,585949.848709
174,585949.857460,0.002831,585949.856045,585949.858876
175,585949.865686,0.003297,585949.867334,585949.864037
176,585949.873755,0.004626,585949.871442,585949.876067
177,585949.876403,0.000972,585949.875917,585949.876889
178,585949.878391,0.004192,585949.876295,585949.880487
179,585949.882197,0.003898,585949.880247,585949.884146
180,585949.884881,0.002746,585949.883508,585949.886254
181,585949.891229,0.002672,585949.889893,585949.892565
182,585949.897145,0.010524,585949.891883,585949.902407
183,585949.903615,0.001987,585949.902621,585949.904608
184,585949.905267,0.000228,585949.905153,585949.905381
185,585949.908149,0.003169,585949.906564,585949.909733
186,585949.916971,0.001292,585949.916325,585949.917617
187,585949.919077,0.004509,585949.916822,585949.921331
188,585949.922940,0.002154,585949.921863,585949.924017
189,585949.928234,0.007075,585949.924697,585949.931772
190,585949.934982,0.001158,585949.934403,585949.935561
191,585949.936055,0.002376,585949.934867,585949.937242
192,585949.943378,0.004009,585949.941373,585949.945382
193,585949.948486,0.007712,585949.944630,585949.952342
194,585949.953282,0.002510,585949.952027,585949.954537
195,585949.955161,0.004414,585949.952955,585949.957368
196,585949.958609,0.003219,585949.956999,585949.960218
197,585949.970019,0.003224,585949.968408,585949.971631
198,585949.977708,0.003738,585949.975839,585949.979577
199,585949.983182,0.005996,585949.980184,585949.986181
200,585949.988366,0.004683,585949.986024,585949.990707
201,585949.989846,0.006063,585949.986814,585949.992878
202,585949.993389,0.000425,585949.993177,585949.993602
203,585949.997772,0.004124,585949.995710,585949.999835
204,585950.000364,0.000599,585950.000065,585950.000664
205,585950.010492,0.015896,585950.002544,585950.018440
206,585950.019217,0.002995,585950.017719,585950.020714
207,585950.020811,0.001277,585950.020173,585950.021450
208,585950.022330,0.000968,585950.021846,585950.022814
209,585950.025994,0.000404,585950.025792,585950.026196
210,585950.031626,0.000916,585950.032084,585950.031168
211,585950.034754,0.000852,585950.034327,585950.035180
212,585950.039330,0.004712,585950.041686,585950.036974
213,585950.049500,0.001594,585950.050296,585950.048703
214,585950.055422,0.000642,585950.055102,585950.055743
215,585950.058687,0.000383,585950.058496,585950.058879
216,585950.059985,0.000726,585950.060348,585950.059622
217,585950.065671,0.004238,585950.067790,585950.063552
218,585950.069997,0.003020,585950.071507,585950.068487
219,585950.076320,0.000668,585950.075986,585950.076654
220,585950.078621,0.002065,585950.079653,585950.077588
221,585950.083858,0.000223,585950.083969,585950.083746
222,585950.085432,0.001520,585950.086192,585950.084672
223,585950.091692,0.003355,585950.093369,585950.090014
224,585950.103147,0.000229,585950.103033,585950.103261
225,585950.104241,0.000858,585950.103813,585950.104670
226,585950.105924,0.000704,585950.106276,585950.105572
227,585950.110486,0.000127,585950.110423,585950.110550
228,585950.117094,0.002977,585950.118583,585950.115606
229,585950.125627,0.000842,585950.125206,585950.126048
230,585950.132298,0.000256,585950.132426,585950.132170
231,585950.134511,0.000832,585950.134927,585950.134095
232,585950.136009,0.000664,585950.135677,585950.136341
233,585950.139919,0.002896,585950.141367,585950.138471
234,585950.146100,0.001772,585950.146986,585950.145214
235,585950.151861,0.000185,585950.151953,585950.151768
236,585950.152441,0.000523,585950.152702,585950.152179
237,585950.156898,0.000792,585950.157294,585950.156502
238,585950.167084,0.001645,585950.167906,585950.166261
239,585950.174321,0.005857,585950.171393,585950.177250
240,585950.181933,0.002498,585950.180684,585950.183182
241,585950.186280,0.000320,585950.186120,585950.186440
242,585950.189221,0.004355,585950.187044,585950.191398
243,585950.191218,0.001484,585950.190476,585950.191960
244,585950.197188,0.001191,585950.196592,585950.197783
245,585950.198835,0.003720,585950.196975,585950.200695
246,585950.205160,0.007567,585950.201377,585950.208943
247,585950.208843,0.001315,585950.208186,585950.209501
248,585950.212161,0.003082,585950.210620,585950.213702
249,585950.218811,0.003783,585950.216920,585950.220703
250,585950.223711,0.004105,585950.221659,585950.225764
251,585950.227161,0.002367,585950.225978,585950.228344
252,585950.230843,0.003688,585950.228999,585950.232687
253,585950.235301,0.003601,585950.233500,585950.237101
254,585950.238882,0.005117,585950.236324,585950.241441
255,585950.247356,0.005375,585950.244669,585950.250044
256,585950.251103,0.002600,585950.249804,585950.252403
257,585950.255110,0.004064,585950.253078,585950.257142
258,585950.259170,0.005452,585950.256445,585950.261896
259,585950.263168,0.004409,585950.260964,585950.265373
260,585950.271307,0.004014,585950.269300,585950.273314
261,585950.274417,0.003631,585950.272602,585950.276233
262,585950.279014,0.004107,585950.276961,585950.281068
263,585950.283062,0.002689,585950.281717,585950.284406
264,585950.287319,0.004333,585950.285153,585950.289486
265,585950.292328,0.000615,585950.292021,585950.292635
266,585950.299590,0.005213,585950.296984,585950.302197
267,585950.303994,0.001280,585950.303353,585950.304634
268,585950.307095,0.003306,585950.305442,585950.308747
269,585950.311230,0.003427,585950.309516,585950.312943
270,585950.314943,0.005544,585950.312171,585950.317715
271,585950.323407,0.004524,585950.321145,585950.325669
272,585950.327019,0.003105,585950.325466,585950.328571
273,585950.330620,0.005451,585950.327894,585950.333346
274,585950.335074,0.005206,585950.332471,585950.337677
275,585950.338846,0.003698,585950.336997,585950.340695
276,585950.347720,0.004933,585950.345254,585950.350187
277,585950.351164,0.003694,585950.349317,585950.353011
278,585950.354533,0.002286,585950.353389,585950.355676
279,585950.358471,0.004235,585950.356354,585950.360589
280,585950.363315,0.003892,585950.361369,585950.365261
281,585950.370126,0.000346,585950.370299,585950.369952
282,585950.375047,0.003623,585950.373236,585950.376859
283,585950.378980,0.002843,585950.377558,585950.380401
284,585950.383758,0.004922,585950.381297,585950.386219
285,585950.387281,0.002747,585950.385907,585950.388654
286,585950.391486,0.004075,585950.389448,585950.393523
287,585950.399483,0.002933,585950.398016,585950.400949
288,585950.402299,0.004222,585950.400188,585950.404409
289,585950.406775,0.003347,585950.405102,585950.408449
290,585950.410776,0.003092,585950.409230,585950.412322
291,585950.414988,0.003982,585950.412997,585950.416979
292,585950.424371,0.006149,585950.421297,585950.427446
293,585950.429733,0.003999,585950.427734,585950.431733
294,585950.432018,0.000170,585950.431933,585950.432103
295,585950.434872,0.004534,585950.432605,585950.437139
296,585950.441034,0.006406,585950.437831,585950.444237
297,585950.445868,0.001948,585950.444894,585950.446842
298,585950.451420,0.002566,585950.450137,585950.452703
299,585950.455012,0.002897,585950.453564,585950.456461
300,585950.458854,0.002852,585950.457428,585950.460280
301,585950.463329,0.004498,585950.461080,585950.465578
302,585950.466970,0.004151,585950.464895,585950.469045
303,585950.475693,0.004686,585950.473350,585950.478036
304,585950.479553,0.003501,585950.477802,585950.481303
305,585950.482726,0.004905,585950.480273,585950.485178
306,585950.487148,0.002622,585950.485837,585950.488459
307,585950.491345,0.004131,585950.489279,585950.493410
308,585950.499279,0.003590,585950.497484,585950.501074
309,585950.502745,0.004831,585950.500329,585950.505160
310,585950.506563,0.004364,585950.504380,585950.508745
311,585950.510841,0.002667,585950.509507,585950.512174
312,585950.515132,0.004322,585950.512971,585950.517293
313,585950.519957,0.003326,585950.518294,585950.521619
314,585950.526891,0.004759,585950.524512,585950.529271
315,585950.530272,0.003490,585950.528527,585950.532017
316,585950.535010,0.004533,585950.532744,585950.537277
317,585950.538899,0.004512,585950.536643,585950.541155
318,585950.542927,0.005080,585950.540388,585950.545467
319,585950.551173,0.004555,585950.548896,585950.553451
320,585950.555897,0.003156,585950.554319,585950.557475
321,585950.558802,0.003400,585950.557102,585950.560502
322,585950.562970,0.006369,585950.559785,585950.566154
323,585950.567529,0.004394,585950.565332,585950.569726
324,585950.574604,0.003551,585950.572828,585950.576379
325,585950.579620,0.004583,585950.577328,585950.581911
326,585950.582758,0.003100,585950.581208,585950.584309
327,585950.586906,0.003504,585950.585153,585950.588658
328,585950.593988,0.009297,585950.589339,585950.598636
329,585950.599732,0.001648,585950.598908,585950.600556
330,585950.603801,0.000193,585950.603704,585950.603897
331,585950.606801,0.004300,585950.604651,585950.608951
332,585950.611175,0.002620,585950.609865,585950.612484
333,585950.615003,0.003394,585950.613305,585950.616700
334,585950.618669,0.005716,585950.615811,585950.621527
335,585950.631858,0.000238,585950.631740,585950.631977
336,585950.632955,0.000543,585950.632683,585950.633227
337,585950.635398,0.002606,585950.634095,585950.636701
338,585950.638846,0.002577,585950.637557,585950.640134
339,585950.643467,0.005261,585950.640837,585950.646098
340,585950.651258,0.003059,585950.649728,585950.652788
341,585950.654721,0.002718,585950.653363,585950.656080
342,585950.658928,0.004381,585950.656737,585950.661118
343,585950.663001,0.002569,585950.661716,585950.664285
344,585950.667076,0.004270,585950.664941,585950.669211
345,585950.670893,0.004468,585950.668659,585950.673127
346,585950.679581,0.004610,585950.677276,585950.681886
347,585950.682760,0.002948,585950.681286,585950.684234
348,585950.687120,0.004307,585950.684966,585950.689274
349,585950.690212,0.003218,585950.688603,585950.691821
350,585950.695087,0.004766,585950.692704,585950.697470
351,585950.702959,0.004562,585950.700677,585950.705240
352,585950.707705,0.003165,585950.706122,585950.709287
353,585950.710601,0.004230,585950.708485,585950.712716
354,585950.714211,0.004273,585950.712074,585950.716347
355,585950.719169,0.004033,585950.717153,585950.721186
356,585950.724857,0.000718,585950.725216,585950.724498
357,585950.731369,0.004508,585950.729115,585950.733623
358,585950.734508,0.003347,585950.732834,585950.736181
359,585950.738721,0.003788,585950.736828,585950.740615
360,585950.742716,0.002604,585950.741414,585950.744018
361,585950.747286,0.004580,585950.744996,585950.749577
362,585950.755390,0.005602,585950.752589,585950.758190
363,585950.759545,0.003242,585950.757924,585950.761166
364,585950.762475,0.004111,585950.760419,585950.764531
365,585950.766899,0.003139,585950.765330,585950.768469
366,585950.770925,0.006028,585950.767911,585950.773939
367,585950.779436,0.004495,585950.777188,585950.781683
368,585950.782982,0.004265,585950.780849,585950.785115
369,585950.786552,0.002135,585950.785485,585950.787620
370,585950.790913,0.004766,585950.788530,585950.793296
371,585950.796296,0.002924,585950.794834,585950.797758
372,585950.800333,0.000915,585950.799875,585950.800791
373,585950.806922,0.002633,585950.805606,585950.808239
374,585950.811256,0.004529,585950.808991,585950.813520
375,585950.814815,0.004164,585950.812733,585950.816897
376,585950.818739,0.005116,585950.816181,585950.821297
377,585950.824250,0.002885,585950.822807,585950.825692
378,585950.830926,0.005229,585950.828311,585950.833541
379,585950.834273,0.003511,585950.832517,585950.836028
380,585950.838543,0.003662,585950.836712,585950.840374
381,585950.843562,0.004581,585950.841271,585950.845852
382,585950.847556,0.002969,585950.846072,585950.849041
383,585950.854966,0.002736,585950.853599,585950.856334
384,585950.858869,0.003754,585950.856992,585950.860746
385,585950.863234,0.003385,585950.861541,585950.864926
386,585950.867338,0.006104,585950.864286,585950.870390
387,585950.872844,0.006133,585950.869778,585950.875911
388,585950.876646,0.000664,585950.876314,585950.876978
389,585950.888027,0.003453,585950.886301,585950.889754
390,585950.889764,0.000844,585950.889342,585950.890186
391,585950.891657,0.003259,585950.890027,585950.893286
392,585950.894567,0.004017,585950.892559,585950.896576
393,585950.899367,0.004014,585950.897360,585950.901374
394,585950.906939,0.001990,585950.905944,585950.907934
395,585950.910907,0.004537,585950.908639,585950.913176
396,585950.914426,0.004124,585950.912364,585950.916488
397,585950.918691,0.002676,585950.917353,585950.920029
398,585950.922889,0.004249,585950.920764,585950.925013
399,585950.930831,0.003406,585950.929128,585950.932534
400,585950.934815,0.002773,585950.933428,585950.936201
401,585950.938666,0.003610,585950.936861,585950.940471
402,585950.942809,0.003142,585950.941238,585950.944380
403,585950.946891,0.003149,585950.945317,585950.948466
404,585950.952755,0.007072,585950.949218,585950.956291
405,585950.958715,0.003665,585950.956882,585950.960547
406,585950.963139,0.003267,585950.961505,585950.964772
407,585950.967651,0.004045,585950.965628,585950.969674
408,585950.973047,0.004543,585950.970776,585950.975319
409,585950.975013,0.002508,585950.973759,585950.976267
410,585950.984205,0.003165,585950.982622,585950.985787
411,585950.987055,0.002009,585950.986050,585950.988059
412,585950.990528,0.003555,585950.988751,585950.992306
413,585950.994977,0.003838,585950.993058,585950.996896
414,585950.999338,0.003458,585950.997609,585951.001067
415,585951.007186,0.004101,585951.005136,585951.009236
416,585951.011394,0.002532,585951.010129,585951.012660
417,585951.014568,0.002507,585951.013314,585951.015821
418,585951.018428,0.003778,585951.016539,585951.020317
419,585951.022799,0.003431,585951.021083,585951.024515
420,585951.027298,0.003881,585951.025358,585951.029239
421,585951.035734,0.004705,585951.033381,585951.038086
422,585951.039541,0.003508,585951.037786,585951.041295
423,585951.043126,0.005428,585951.040412,585951.045840
424,585951.047583,0.004818,585951.045174,585951.049992
425,585951.051254,0.004408,585951.049050,585951.053457
426,585951.058932,0.003381,585951.057241,585951.060622
427,585951.062585,0.005556,585951.059807,585951.065363
428,585951.067369,0.002511,585951.066113,585951.068624
429,585951.070667,0.002719,585951.069308,585951.072026
430,585951.075007,0.004589,585951.072712,585951.077302
431,585951.082908,0.002251,585951.081783,585951.084034
432,585951.086657,0.003810,585951.084752,585951.088562
433,585951.091191,0.004078,585951.089152,585951.093230
434,585951.097198,0.006142,585951.094127,585951.100270
435,585951.101866,0.001791,585951.100970,585951.102762
436,585951.104212,0.003418,585951.102503,585951.105921
437,585951.111519,0.005117,585951.108960,585951.114077
438,585951.115433,0.003311,585951.113778,585951.117089
439,585951.118762,0.004880,585951.116322,585951.121202
440,585951.124920,0.005825,585951.122007,585951.127832
441,585951.128170,0.003861,585951.126239,585951.130100
442,585951.135407,0.003374,585951.133720,585951.137094
443,585951.138342,0.003957,585951.136364,585951.140321
444,585951.143264,0.004132,585951.141199,585951.145330
445,585951.146311,0.003321,585951.144651,585951.147971
446,585951.150997,0.004570,585951.148712,585951.153282
447,585951.159409,0.004089,585951.157365,585951.161454
448,585951.162694,0.002958,585951.161214,585951.164173
449,585951.165900,0.004827,585951.163487,585951.168313
450,585951.170804,0.003690,585951.168959,585951.172649
451,585951.174567,0.002458,585951.173338,585951.175796
452,585951.178985,0.004584,585951.176693,585951.181277
453,585951.186332,0.002187,585951.185238,585951.187425
454,585951.189948,0.003063,585951.188417,585951.191479
455,585951.193985,0.003192,585951.192389,585951.195580
456,585951.198202,0.003318,585951.196543,585951.199861
457,585951.202609,0.003418,585951.200901,585951.204318
458,585951.210026,0.003028,585951.208513,585951.211540
459,585951.213914,0.002990,585951.212419,585951.215409
460,585951.217839,0.002849,585951.216415,585951.219264
461,585951.221633,0.002950,585951.220158,585951.223108
462,585951.226298,0.004285,585951.224156,585951.228441
463,585951.232983,0.000744,585951.233355,585951.232611
464,585951.238828,0.003162,585951.237247,585951.240409
465,585951.242856,0.006021,585951.239846,585951.245867
466,585951.246690,0.002980,585951.245200,585951.248180
467,585951.250803,0.003687,585951.248960,585951.252647
468,585951.255466,0.004075,585951.253428,585951.257504
469,585951.262515,0.003728,585951.260651,585951.264379
470,585951.266919,0.003363,585951.265238,585951.268600
471,585951.270666,0.002653,585951.269340,585951.271993
472,585951.274652,0.003796,585951.272755,585951.276550
473,585951.279218,0.003894,585951.277271,585951.281165
474,585951.287984,0.004518,585951.285725,585951.290243
475,585951.291730,0.004742,585951.289359,585951.294101
476,585951.295264,0.004089,585951.293219,585951.297308
477,585951.298618,0.004324,585951.296456,585951.300780
478,585951.302670,0.005376,585951.299982,585951.305358
479,585951.309142,0.000842,585951.308720,585951.309563
480,585951.315755,0.003116,585951.314197,585951.317313
481,585951.318428,0.002768,585951.317044,585951.319812
482,585951.322740,0.002375,585951.321552,585951.323927
483,585951.326877,0.004531,585951.324612,585951.329143
484,585951.330725,0.004616,585951.328417,585951.333033
485,585951.338822,0.003318,585951.337162,585951.340481
486,585951.342885,0.003345,585951.341212,585951.344557
487,585951.346593,0.002483,585951.345352,585951.347835
488,585951.350888,0.004761,585951.348507,585951.353269
489,585951.354950,0.004932,585951.352484,585951.357415
490,585951.363438,0.003372,585951.361752,585951.365124
491,585951.366871,0.005129,585951.364307,585951.369435
492,585951.370672,0.003870,585951.368737,585951.372607
493,585951.374776,0.005725,585951.371914,585951.377639
494,585951.378982,0.004019,585951.376972,585951.380991
495,585951.384031,0.000254,585951.384158,585951.383904
496,585951.389365,0.003957,585951.387386,585951.391343
497,585951.393605,0.003199,585951.392006,585951.395205
498,585951.397375,0.003362,585951.395694,585951.399056
499,585951.401797,0.003440,585951.400077,585951.403517
500,585951.406036,0.003953,585951.404060,585951.408013
501,585951.413599,0.003096,585951.412052,585951.415147
502,585951.418471,0.005107,585951.415917,585951.421024
503,585951.421744,0.002011,585951.420739,585951.422750
504,585951.427191,0.006895,585951.423744,585951.430639
505,585951.432356,0.003465,585951.430623,585951.434088
506,585951.438853,0.003152,585951.437277,585951.440428
507,585951.442141,0.004683,585951.439799,585951.444482
508,585951.446558,0.002613,585951.445252,585951.447865
509,585951.451230,0.005183,585951.448638,585951.453821
510,585951.455227,0.002353,585951.454050,585951.456403
511,585951.459332,0.004163,585951.457251,585951.461413
512,585951.466698,0.002152,585951.465622,585951.467774
513,585951.471132,0.005447,585951.468408,585951.473855
514,585951.475132,0.002948,585951.473659,585951.476606
515,585951.478874,0.005912,585951.475918,585951.481830
516,585951.483105,0.002941,585951.481635,585951.484576
517,585951.491774,0.002891,585951.490329,585951.493220
518,585951.494331,0.004104,585951.492279,585951.496383
519,585951.499064,0.003809,585951.497160,585951.500969
520,585951.502477,0.004254,585951.500350,585951.504604
521,585951.507369,0.004123,585951.505308,585951.509431
522,585951.515074,0.003002,585951.513573,585951.516575
523,585951.518611,0.002467,585951.517378,585951.519845
524,585951.522564,0.004047,585951.520541,585951.524588
525,585951.526570,0.002541,585951.525300,585951.527841
526,585951.530454,0.003912,585951.528498,585951.532410
527,585951.535575,0.004616,585951.533267,585951.537883
528,585951.543502,0.004222,585951.541391,585951.545613
529,585951.548567,0.003736,585951.546699,585951.550436
530,585951.553330,0.002305,585951.552177,585951.554482
531,585951.557606,0.005006,585951.555103,585951.560109
532,585951.560729,0.002690,585951.559384,585951.562075
533,585951.566942,0.002603,585951.565641,585951.568244
534,585951.571365,0.004695,585951.569017,585951.573712
535,585951.575045,0.002114,585951.573988,585951.576102
536,585951.579018,0.004485,585951.576775,585951.581260
537,585951.582784,0.004776,585951.580396,585951.585172
538,585951.591707,0.004836,585951.589289,585951.594125
539,585951.595534,0.002334,585951.594366,585951.596701
540,585951.599491,0.004097,585951.597442,585951.601539
541,585951.602459,0.003653,585951.600632,585951.604285
542,585951.606315,0.002595,585951.605018,585951.607613
543,585951.611014,0.004845,585951.608591,585951.613436
544,585951.619186,0.002474,585951.617949,585951.620422
545,585951.622738,0.002742,585951.621367,585951.624109
546,585951.626933,0.004169,585951.624848,585951.629017
547,585951.631122,0.002517,585951.629864,585951.632381
548,585951.635570,0.004774,585951.633183,585951.637957
549,585951.643576,0.004785,585951.641184,585951.645969
550,585951.648710,0.000256,585951.648582,585951.648838
551,585951.654252,0.008980,585951.649762,585951.658743
552,585951.659589,0.001232,585951.658973,585951.660205
553,585951.664667,0.001091,585951.665212,585951.664121
554,585951.666964,0.001552,585951.666188,585951.667740
555,585951.670991,0.004464,585951.668759,585951.673223
556,585951.674811,0.004499,585951.672561,585951.677060
557,585951.679300,0.002900,585951.677850,585951.680750
