frame,t,theta_deg,area_px,cx,cy,d1,d2,ang_deg,rcx,rcy,rd1,rd2,rang
0,573973.62436,65.866,59,-49.643,3.979,54.525,133.353,103.796,255.05,178.76,74.81,181.6,103.79
1,573973.62832,66.025,59,-49.545,4.004,54.452,134.007,103.777,255.13,178.78,74.6,183.48,103.78
2,573973.632055,65.004,59,-48.412,4.258,54.721,129.5,104.27,256.68,179.13,74.96,177.34,104.27
3,573973.635379,65.968,61,-49.664,4.213,54.553,133.957,103.776,255.13,179.11,74.81,182.34,103.71
4,573973.639309,66.073,57,-49.487,4.129,54.416,134.173,103.815,255.21,178.95,74.55,183.71,103.82
5,573973.643806,66.048,57,-49.485,4.118,54.422,134.055,103.808,255.27,178.96,74.61,183.0,103.77
6,573973.651481,65.97,59,-49.539,4.106,54.466,133.751,103.77,255.01,178.9,74.68,182.53,103.79
7,573973.655509,64.794,58,-48.279,4.002,55.16,129.52,104.017,256.86,178.78,75.57,177.37,104.02
8,573973.659371,65.932,62,-49.517,3.867,54.534,133.721,103.804,255.08,178.57,74.73,182.76,103.81
9,573973.664333,65.965,58,-49.563,4.103,54.411,133.594,103.707,255.21,178.96,74.57,182.36,103.66
10,573973.668,66.07,60,-49.388,4.449,54.28,133.818,103.689,255.32,179.38,74.38,183.05,103.69
11,573973.675959,65.922,60,-49.607,4.507,54.327,133.158,103.629,255.12,179.49,74.47,181.8,103.58
12,573973.680352,65.37,56,-48.046,4.484,54.261,130.198,104.167,257.13,179.43,74.36,178.18,104.16
13,573973.6836,66.113,63,-49.428,3.86,54.19,133.825,103.686,255.3,178.59,74.24,183.24,103.69
14,573973.687279,66.217,61,-49.51,3.633,54.007,133.923,103.717,255.05,178.21,74.08,183.03,103.74
15,573973.692018,65.338,59,-48.137,4.274,54.268,130.058,103.958,257.1,179.1,74.46,177.98,103.99
16,573973.699824,66.203,63,-49.309,4.741,54.081,134.031,103.715,255.42,179.79,74.1,183.36,103.73
17,573973.71165,66.212,62,-49.572,4.107,53.963,133.786,103.804,255.05,178.91,73.94,183.01,103.81
18,573973.715224,66.348,59,-49.445,4.126,53.882,134.306,103.753,255.27,178.95,73.82,183.89,103.76
19,573973.719479,66.336,60,-49.538,4.161,53.802,134.046,103.793,255.06,178.97,73.76,183.09,103.79
20,573973.727224,65.39,62,-48.303,4.35,54.063,129.82,104.078,256.83,179.26,74.06,177.79,104.08
21,573973.731851,66.476,61,-49.537,4.354,53.707,134.56,103.718,255.14,179.26,73.57,184.24,103.72
22,573973.735006,65.473,59,-48.391,4.684,53.859,129.743,104.183,256.65,179.7,73.78,177.67,104.24
23,573973.739434,66.245,62,-49.523,4.749,53.793,133.541,103.689,255.22,179.81,73.71,182.68,103.71
24,573973.743611,66.336,61,-49.635,4.445,53.73,133.866,103.781,254.88,179.37,73.65,182.77,103.82
25,573973.751425,65.45,57,-48.472,4.087,53.79,129.461,104.383,256.59,178.9,73.69,177.28,104.38
26,573973.755865,66.505,61,-49.698,3.75,53.654,134.584,103.783,254.92,178.44,73.5,184.27,103.79
27,573973.759795,66.585,57,-49.681,4.134,53.633,134.961,103.839,254.95,178.96,73.47,184.78,103.84
28,573973.763365,65.521,57,-48.618,4.844,53.826,129.901,104.268,256.39,179.89,73.78,177.81,104.37
29,573973.768412,66.403,61,-49.621,4.787,53.773,134.331,103.804,255.03,179.85,73.66,183.93,103.81
30,573973.776892,66.425,59,-49.745,4.392,53.733,134.35,103.835,254.86,179.32,73.61,183.95,103.84
31,573973.779315,66.202,62,-49.945,4.063,53.867,133.492,103.923,254.49,178.85,73.83,182.39,103.95
32,573973.783668,66.33,60,-49.77,4.106,53.855,134.148,103.864,254.79,178.91,73.8,183.45,103.86
33,573973.796359,66.116,60,-49.864,4.158,54.108,133.635,103.838,254.66,178.99,74.14,182.79,103.85
34,573973.803681,66.25,61,-49.728,4.204,54.053,134.21,103.851,254.88,179.06,74.05,183.76,103.86
35,573973.807833,66.277,59,-49.855,4.279,54.024,134.282,103.865,254.71,179.15,74.07,183.34,103.87
36,573973.811577,66.263,60,-49.806,4.307,54.006,134.162,103.864,254.77,179.2,74.02,183.24,103.84
37,573973.816551,66.338,58,-49.867,4.143,53.923,134.355,103.841,254.65,178.97,73.89,183.77,103.86
38,573973.82061,66.354,57,-49.931,3.913,53.941,134.489,103.865,254.61,178.66,73.89,184.14,103.87
39,573973.828314,66.277,59,-49.836,4.049,54.015,134.262,103.87,254.79,178.85,74.02,183.63,103.89
40,573973.832266,66.161,61,-49.728,4.308,54.117,133.899,103.838,254.85,179.19,74.16,183.15,103.84
41,573973.835852,66.105,62,-49.856,4.312,54.167,133.723,103.884,254.53,179.17,74.24,182.45,103.92
42,573973.838888,66.321,59,-49.807,4.214,54.113,134.742,103.856,254.84,179.1,74.14,184.29,103.84
43,573973.844069,66.094,61,-49.826,4.071,54.193,133.733,103.829,254.72,178.83,74.33,182.7,103.78
44,573973.851701,66.15,59,-49.643,4.109,54.183,134.002,103.785,255.06,178.91,74.3,183.38,103.76
45,573973.855473,66.166,59,-49.639,4.192,54.186,134.095,103.762,254.98,179.01,74.35,183.12,103.74
46,573973.859715,66.32,60,-49.627,4.249,54.111,134.73,103.805,255.08,179.14,74.13,184.33,103.79
47,573973.86289,66.058,60,-49.765,4.179,54.269,133.73,103.808,254.64,178.96,74.41,182.85,103.88
48,573973.880574,66.036,62,-49.573,4.203,54.38,133.889,103.759,255.03,179.04,74.53,183.04,103.76
49,573973.884521,66.144,59,-49.555,4.141,54.276,134.199,103.746,255.08,178.96,74.38,183.54,103.75
50,573973.887092,66.195,58,-49.578,4.106,54.205,134.298,103.728,255.09,178.92,74.26,183.88,103.73
51,573973.892434,66.096,60,-49.661,4.124,54.272,133.938,103.775,254.95,178.9,74.5,182.93,103.77
52,573973.895333,66.166,59,-49.714,4.188,54.231,134.205,103.841,254.81,179.0,74.34,183.54,103.87
53,573973.903682,66.176,59,-49.762,4.255,54.267,134.346,103.841,254.74,179.1,74.4,183.41,103.85
54,573973.907345,66.082,62,-49.416,4.341,54.396,134.166,103.715,255.45,179.26,74.55,183.78,103.65
