frame,t,nx,ny,nz,agree_deg
0,573973.62436,0.26779,-0.88631,-0.3778,3.97
1,573973.62832,0.26677,-0.88833,-0.37377,3.98
2,573973.632055,0.27002,-0.88282,-0.38435,4.11
3,573973.635379,0.26695,-0.88794,-0.37456,3.99
4,573973.639309,0.26745,-0.88773,-0.37472,3.88
5,573973.643806,0.26786,-0.88696,-0.37624,3.87
6,573973.651481,0.26659,-0.88735,-0.37621,3.88
7,573973.655509,0.26887,-0.88383,-0.38282,4.8
8,573973.659371,0.26582,-0.8881,-0.375,3.88
9,573973.664333,0.26758,-0.88848,-0.37284,4.28
10,573973.668,0.26664,-0.8879,-0.37489,3.98
11,573973.675959,0.26496,-0.88835,-0.37501,4.03
12,573973.680352,0.26942,-0.88488,-0.37999,4.05
13,573973.6836,0.26597,-0.88839,-0.37419,3.94
14,573973.687279,0.26501,-0.88925,-0.37284,3.77
15,573973.692018,0.26866,-0.88692,-0.37576,4.66
16,573973.699824,0.26526,-0.88987,-0.37116,3.87
17,573973.71165,0.26706,-0.89023,-0.369,4.05
18,573973.715224,0.26722,-0.88967,-0.37025,3.93
19,573973.719479,0.26796,-0.88913,-0.371,3.91
20,573973.727224,0.26859,-0.88691,-0.37583,4.41
21,573973.731851,0.26624,-0.89161,-0.36625,3.98
22,573973.735006,0.26885,-0.8867,-0.37614,4.12
23,573973.739434,0.26705,-0.89051,-0.36833,4.2
24,573973.743611,0.26743,-0.89107,-0.36672,4.11
25,573973.751425,0.2715,-0.88596,-0.37598,4.16
26,573973.755865,0.26862,-0.88959,-0.36941,3.93
27,573973.759795,0.26811,-0.8912,-0.36589,3.88
28,573973.763365,0.27023,-0.88741,-0.37348,4.25
29,573973.768412,0.26868,-0.88968,-0.36916,3.96
30,573973.776892,0.26868,-0.89004,-0.3683,3.95
31,573973.779315,0.27134,-0.88826,-0.37063,4.17
32,573973.783668,0.26779,-0.88947,-0.37032,3.81
33,573973.796359,0.26844,-0.8893,-0.37025,4.14
34,573973.803681,0.26808,-0.88974,-0.36945,3.99
35,573973.807833,0.26851,-0.88999,-0.36853,4.03
36,573973.811577,0.26828,-0.88896,-0.37118,3.87
37,573973.816551,0.26779,-0.89037,-0.36814,3.96
38,573973.82061,0.26918,-0.8883,-0.37211,3.83
39,573973.828314,0.26792,-0.8899,-0.36918,3.94
40,573973.832266,0.26879,-0.8892,-0.37024,4.12
41,573973.835852,0.26862,-0.8893,-0.37013,4.1
42,573973.838888,0.27,-0.89232,-0.36176,4.61
43,573973.844069,0.26679,-0.88894,-0.37231,3.9
44,573973.851701,0.26913,-0.88816,-0.37249,4.13
45,573973.855473,0.26634,-0.88947,-0.37135,3.94
46,573973.859715,0.26708,-0.89003,-0.36948,3.89
47,573973.86289,0.26677,-0.88827,-0.37392,3.86
48,573973.880574,0.26662,-0.88795,-0.37477,3.91
49,573973.884521,0.26545,-0.88939,-0.37219,3.86
50,573973.887092,0.26591,-0.88992,-0.3706,3.98
51,573973.892434,0.26605,-0.88875,-0.37329,3.85
52,573973.895333,0.26663,-0.88959,-0.37086,3.88
53,573973.903682,0.26802,-0.88927,-0.37063,4.01
54,573973.907345,0.26799,-0.88806,-0.37353,4.14
55,573973.911839,0.2676,-0.88901,-0.37155,3.73
56,573973.914677,0.26734,-0.88923,-0.37122,3.99
57,573973.9208,0.26685,-0.88867,-0.3729,3.81
58,573973.928609,0.26672,-0.88866,-0.37301,3.96
59,573973.931036,0.26714,-0.88774,-0.3749,4.04
60,573973.936556,0.26563,-0.88973,-0.37124,3.89
61,573973.938864,0.2675,-0.88842,-0.37303,3.79
62,573973.943236,0.26612,-0.88912,-0.37236,3.76
63,573973.948184,0.26602,-0.89032,-0.36956,3.96
64,573973.956332,0.26524,-0.88886,-0.3736,4.11
65,573973.967572,0.26654,-0.89066,-0.36836,4.11
66,573973.971416,0.26709,-0.89037,-0.36866,4.02
67,573973.97986,0.26709,-0.88998,-0.36959,3.79
68,573973.983841,0.26921,-0.88691,-0.37539,4.31
69,573973.987635,0.26873,-0.8904,-0.36737,4.04
70,573973.990815,0.26986,-0.88974,-0.36816,4.27
71,573973.996105,0.26773,-0.88878,-0.372,4.2
72,573974.004301,0.26826,-0.8891,-0.37087,3.85
73,573974.007249,0.2674,-0.89045,-0.36823,3.99
74,573974.011926,0.26855,-0.89059,-0.36706,4.0
75,573974.014809,0.26945,-0.89065,-0.36626,4.19
76,573974.019725,0.26785,-0.89068,-0.36734,4.09
77,573974.02432,0.26871,-0.88854,-0.37188,3.94
78,573974.03255,0.26908,-0.88689,-0.37554,4.42
79,573974.035489,0.2672,-0.89075,-0.36766,3.9
80,573974.038836,0.26996,-0.88935,-0.36901,4.21
81,573974.042984,0.26722,-0.89061,-0.36797,3.83
82,573974.060973,0.26594,-0.8896,-0.37132,3.78
