frame,t,theta_deg,area_px,cx,cy,d1,d2,ang_deg,rcx,rcy,rd1,rd2,rang
0,573452.437135,65.524,56,-50.686,5.413,55.641,134.296,101.876,253.58,180.72,76.24,183.52,101.89
1,573452.44123,65.461,59,-50.743,5.683,55.6,133.878,101.874,253.63,181.07,76.29,182.92,101.84
2,573452.445234,65.342,63,-50.749,5.594,55.659,133.407,101.934,253.5,180.92,76.36,182.31,101.92
3,573452.44997,65.02,57,-50.201,5.162,55.739,131.992,102.133,254.31,180.38,76.37,180.52,102.13
4,573452.457627,65.647,58,-50.712,4.838,55.47,134.52,101.925,253.63,179.94,76.01,183.89,101.92
5,573452.461337,65.61,57,-50.766,4.839,55.459,134.301,101.872,253.53,179.9,76.06,183.74,101.86
6,573452.464826,64.58,60,-49.465,5.16,55.72,129.811,102.434,255.24,180.36,76.33,177.75,102.44
7,573452.468978,65.087,63,-50.219,5.351,55.764,132.379,101.993,254.29,180.63,76.4,181.06,102.02
8,573452.472324,65.343,65,-50.651,5.447,55.602,133.278,101.799,253.71,180.78,76.18,182.24,101.79
9,573452.481607,65.605,58,-50.625,5.291,55.483,134.335,101.825,253.75,180.56,76.03,183.63,101.81
10,573452.485248,65.375,61,-50.83,5.064,55.48,133.148,101.841,253.37,180.21,76.02,181.88,101.79
11,573452.488945,65.764,57,-50.651,4.91,55.358,134.854,101.854,253.58,180.01,75.85,184.42,101.88
12,573452.493186,65.48,62,-50.729,4.9,55.494,133.715,101.865,253.46,179.99,76.05,182.79,101.88
13,573452.497458,65.564,59,-50.764,4.999,55.526,134.224,101.895,253.51,180.11,76.19,183.44,101.88
14,573452.505268,65.461,61,-50.731,5.162,55.559,133.775,101.891,253.67,180.35,76.26,182.53,101.86
15,573452.509335,65.236,63,-50.463,5.298,55.681,132.927,101.756,254.21,180.64,76.3,181.16,101.69
16,573452.513193,65.317,64,-50.591,5.281,55.647,133.258,101.774,253.83,180.51,76.34,182.12,101.77
17,573452.517228,65.327,64,-50.604,5.085,55.652,133.315,101.838,253.66,180.23,76.23,182.42,101.82
18,573452.533065,65.625,56,-50.585,5.118,55.556,134.612,101.914,253.88,180.34,76.16,183.74,101.91
19,573452.536905,65.118,65,-50.664,5.29,55.854,132.747,101.758,253.58,180.51,76.51,181.48,101.7
20,573452.540891,65.109,62,-50.714,5.308,55.838,132.666,101.602,253.52,180.55,76.49,181.55,101.6
21,573452.546522,65.409,62,-50.723,5.262,55.619,133.652,101.811,253.56,180.47,76.3,182.71,101.79
22,573452.548372,65.274,59,-50.484,5.132,55.631,133.001,101.928,253.94,180.33,76.23,181.88,101.96
23,573452.557004,65.388,63,-50.745,5.1,55.597,133.494,101.827,253.69,180.34,76.19,182.25,101.78
24,573452.561437,65.473,60,-50.75,5.175,55.596,133.927,101.833,253.59,180.4,76.18,183.09,101.82
25,573452.564951,65.272,63,-50.632,5.364,55.711,133.179,101.778,253.71,180.61,76.41,182.22,101.76
26,573452.568787,65.409,61,-50.671,5.424,55.668,133.772,101.779,253.75,180.74,76.28,182.75,101.8
27,573452.573897,65.319,62,-50.59,5.398,55.684,133.354,101.859,253.76,180.69,76.28,182.48,101.89
28,573452.581014,65.399,63,-50.738,5.29,55.631,133.633,101.849,253.66,180.54,76.3,182.74,101.79
29,573452.585506,65.663,59,-50.764,5.164,55.503,134.685,101.871,253.63,180.4,76.13,183.42,101.86
30,573452.588776,65.425,63,-50.758,5.102,55.59,133.668,101.931,253.46,180.27,76.16,182.89,101.94
31,573452.59255,65.355,65,-50.761,5.107,55.679,133.522,101.884,253.53,180.3,76.27,182.67,101.87
32,573452.597188,65.159,61,-50.347,5.225,55.709,132.61,101.963,254.15,180.44,76.3,181.22,102.02
33,573452.600925,65.344,64,-50.713,5.333,55.622,133.334,101.815,253.52,180.59,76.21,182.42,101.82
34,573452.608855,65.788,58,-50.767,5.349,55.344,134.949,101.877,253.47,180.62,75.81,184.75,101.89
35,573452.621408,64.669,61,-49.403,5.205,55.689,130.164,102.347,255.36,180.39,76.33,178.13,102.42
36,573452.624983,65.467,65,-50.862,5.096,55.586,133.871,101.899,253.34,180.27,76.14,183.29,101.91
37,573452.632717,65.667,58,-50.814,5.188,55.477,134.64,101.943,253.31,180.38,76.05,183.8,101.98
38,573452.637863,64.674,59,-49.363,5.385,55.644,130.082,102.233,255.39,180.67,76.22,178.12,102.24
39,573452.641011,65.442,65,-50.923,5.094,55.664,133.932,101.983,253.18,180.24,76.25,183.44,102.01
40,573452.644248,65.276,65,-50.777,5.065,55.773,133.35,101.941,253.49,180.23,76.4,182.49,101.97
41,573452.649888,64.624,63,-49.345,5.186,55.748,130.082,102.46,255.48,180.34,76.4,178.01,102.53
42,573452.657267,65.454,65,-51.056,4.954,55.724,134.134,102.082,253.06,180.07,76.33,183.57,102.08
43,573452.660806,65.335,64,-50.8,5.084,55.683,133.432,101.982,253.51,180.26,76.33,182.53,101.94
44,573452.665615,65.668,59,-50.782,5.083,55.455,134.591,102.012,253.38,180.25,76.0,183.91,102.04
45,573452.66843,65.684,58,-50.792,5.085,55.442,134.641,102.004,253.43,180.26,75.94,184.33,102.02
46,573452.672749,64.683,63,-49.521,5.209,55.617,130.059,102.461,255.14,180.42,76.2,178.0,102.47
