frame,t,nx,ny,nz,agree_deg
0,605084.018266,0.46084,-0.7539,-0.46825,0.64
1,605084.021989,0.46728,-0.74529,-0.4756,0.94
2,605084.030566,0.46103,-0.74949,-0.4751,0.81
3,605084.03438,0.46711,-0.74196,-0.48094,0.93
4,605084.038408,0.46271,-0.74981,-0.47295,1.05
5,605084.042476,0.46166,-0.74942,-0.4746,0.7
6,605084.045863,0.45916,-0.74536,-0.48333,1.46
7,605084.055183,0.45631,-0.74678,-0.48384,1.13
8,605084.058192,0.45948,-0.75006,-0.47569,1.07
9,605084.062472,0.46008,-0.75096,-0.47369,1.12
10,605084.066064,0.46427,-0.74452,-0.47973,0.9
11,605084.070376,0.4625,-0.74962,-0.47345,0.72
12,605084.079048,0.46096,-0.75077,-0.47313,1.32
13,605084.083149,0.45598,-0.75068,-0.47808,1.3
14,605084.086658,0.46172,-0.74698,-0.47837,0.73
15,605084.090456,0.46162,-0.74836,-0.4763,0.67
16,605084.095186,0.45924,-0.7531,-0.47111,0.69
17,605084.098227,0.46175,-0.74957,-0.47426,1.13
18,605084.114982,0.46187,-0.74777,-0.47698,1.14
19,605084.118169,0.46429,-0.74382,-0.4808,0.98
20,605084.122358,0.46316,-0.74282,-0.48343,0.53
21,605084.130928,0.45873,-0.74348,-0.48662,0.35
22,605084.134297,0.46049,-0.74736,-0.47897,0.8
23,605084.138059,0.45285,-0.75134,-0.48002,1.47
24,605084.142921,0.4564,-0.74884,-0.48056,1.42
25,605084.145963,0.45993,-0.74687,-0.48026,0.68
26,605084.150701,0.45417,-0.75385,-0.4748,0.78
27,605084.158586,0.4586,-0.74853,-0.47895,0.83
28,605084.162762,0.46007,-0.75106,-0.47353,1.15
29,605084.166088,0.4643,-0.74467,-0.47947,1.06
30,605084.17028,0.46346,-0.74475,-0.48016,0.76
31,605084.174656,0.45765,-0.74924,-0.47873,1.24
32,605084.182919,0.45994,-0.74747,-0.47932,1.68
33,605084.186652,0.46045,-0.74972,-0.4753,0.77
34,605084.198697,0.46379,-0.74554,-0.47861,0.78
35,605084.206963,0.45921,-0.74966,-0.4766,1.34
36,605084.212123,0.46321,-0.7483,-0.47485,0.96
37,605084.214434,0.46003,-0.74792,-0.47853,1.78
38,605084.218521,0.46017,-0.75416,-0.4685,0.72
39,605084.221738,0.46173,-0.75256,-0.46953,1.06
40,605084.227725,0.46259,-0.74901,-0.47433,0.92
41,605084.234933,0.46399,-0.75263,-0.46718,1.11
42,605084.238536,0.46203,-0.74868,-0.4754,0.86
43,605084.242481,0.46162,-0.75396,-0.46739,0.68
44,605084.246485,0.46293,-0.74747,-0.47643,0.94
45,605084.24969,0.46191,-0.753,-0.46865,0.56
46,605084.258147,0.45913,-0.7538,-0.47009,0.45
47,605084.262831,0.46205,-0.74781,-0.47675,0.86
48,605084.265978,0.4617,-0.74834,-0.47626,0.73
49,605084.270274,0.46595,-0.74623,-0.47542,0.78
50,605084.282878,0.46097,-0.75339,-0.46896,0.71
51,605084.286274,0.46215,-0.74767,-0.47687,0.9
52,605084.291058,0.46309,-0.74769,-0.47593,0.71
53,605084.29391,0.46558,-0.74309,-0.48068,1.38
54,605084.297825,0.46461,-0.74696,-0.4756,0.68
55,605084.306256,0.45717,-0.75136,-0.47586,0.96
56,605084.310824,0.45659,-0.74946,-0.47941,1.4
57,605084.313833,0.45839,-0.75011,-0.47668,1.04
58,605084.318222,0.4576,-0.74886,-0.47939,1.1
59,605084.322183,0.45944,-0.7505,-0.47503,1.0
60,605084.325984,0.45802,-0.74796,-0.48038,1.2
61,605084.333996,0.46226,-0.74603,-0.47932,1.04
62,605084.338446,0.4622,-0.74491,-0.48113,0.74
63,605084.342078,0.45962,-0.75064,-0.47465,0.74
64,605084.346366,0.46112,-0.74655,-0.47961,0.85
65,605084.349248,0.45883,-0.75049,-0.47564,0.76
66,605084.367011,0.46061,-0.74529,-0.48206,0.37
67,605084.369937,0.46322,-0.74486,-0.48023,0.88
68,605084.374002,0.46239,-0.74363,-0.48291,0.47
69,605084.377345,0.46124,-0.74621,-0.48003,0.78
70,605084.387195,0.46119,-0.74572,-0.48084,1.68
71,605084.390149,0.46219,-0.74476,-0.48138,0.8
72,605084.39432,0.45648,-0.7493,-0.47977,1.41
73,605084.398856,0.45808,-0.74729,-0.48137,1.34
74,605084.401323,0.46061,-0.74965,-0.47524,1.12
75,605084.410305,0.46171,-0.75039,-0.47301,1.21
76,605084.414846,0.46174,-0.74617,-0.47961,0.32
77,605084.418149,0.4537,-0.74887,-0.48306,1.35
78,605084.422009,0.45566,-0.74995,-0.47953,1.25
79,605084.425453,0.46198,-0.75031,-0.47286,1.01
80,605084.433653,0.46337,-0.74487,-0.48006,0.48
81,605084.438736,0.46197,-0.75149,-0.471,0.82
82,605084.450527,0.4601,-0.75195,-0.4721,0.79
83,605084.454064,0.46162,-0.75042,-0.47305,0.9
84,605084.462744,0.45825,-0.75388,-0.47082,0.7
85,605084.465844,0.457,-0.75212,-0.47484,0.92
86,605084.470544,0.45981,-0.74858,-0.47771,0.77
87,605084.474111,0.46576,-0.74255,-0.48134,0.87
88,605084.477741,0.45919,-0.74676,-0.48114,0.43
89,605084.485876,0.45546,-0.7534,-0.47428,0.78
90,605084.491379,0.46101,-0.74828,-0.47702,0.91
91,605084.494024,0.45617,-0.75172,-0.47626,1.23
92,605084.49877,0.46036,-0.75005,-0.47486,0.52
93,605084.501266,0.46294,-0.74925,-0.47362,0.72
94,605084.510392,0.46085,-0.75465,-0.46703,0.85
95,605084.514432,0.4663,-0.74399,-0.47858,0.86
96,605084.517906,0.46382,-0.7477,-0.47519,0.78
97,605084.52158,0.45736,-0.75139,-0.47563,1.33
98,605084.525821,0.46384,-0.74683,-0.47655,0.83
99,605084.538286,0.46191,-0.75209,-0.47011,0.73
100,605084.544106,0.46054,-0.74981,-0.47506,0.89
101,605084.546327,0.46105,-0.74817,-0.47715,0.79
102,605084.550899,0.46008,-0.7528,-0.47076,0.67
103,605084.553481,0.46037,-0.74748,-0.47889,0.89
104,605084.562448,0.45221,-0.75263,-0.4786,1.34
105,605084.565968,0.46159,-0.74753,-0.47764,0.57
106,605084.571037,0.45998,-0.7509,-0.47388,0.9
107,605084.573541,0.45207,-0.75306,-0.47805,0.66
108,605084.578059,0.45847,-0.74823,-0.47955,1.68
109,605084.583729,0.46247,-0.74539,-0.48012,0.76
110,605084.591256,0.46322,-0.74124,-0.48578,1.33
111,605084.594534,0.4605,-0.74962,-0.47541,0.96
112,605084.597703,0.46314,-0.7459,-0.47867,0.88
113,605084.602808,0.4622,-0.74687,-0.47808,0.62
114,605084.605341,0.46041,-0.74832,-0.47754,0.93
115,605084.614004,0.46325,-0.74408,-0.4814,0.77
116,605084.626969,0.46103,-0.74682,-0.47929,1.19
117,605084.629481,0.46032,-0.74938,-0.47595,1.12
118,605084.637848,0.45922,-0.75061,-0.47509,1.05
119,605084.642399,0.45914,-0.75161,-0.47357,0.91
120,605084.646104,0.45322,-0.7513,-0.47973,1.3
121,605084.650368,0.45778,-0.74899,-0.47901,1.06
122,605084.654054,0.46528,-0.74483,-0.47827,1.03
123,605084.659554,0.46012,-0.75231,-0.47151,0.92
124,605084.666044,0.46562,-0.74478,-0.47802,1.2
