flight_dir,freq_hz,flyer,inertia,t0,t1,theta_peak_deg,amp_deg,t_settle_s,rate_settle_s,band_centre_deg,tail_sigma_deg,theta_from,theta_to,t10,t90,rate_s,rate_1090_deg_s
results/flights/2026-09-03_102632,20.0,C,,,,7.346561451248379,2.0118864460104335,13.823960999987321,0.07233816704205959,0.038749035227778866,0.1661171965357231,1.9562849737896655,-0.023833617693477426,26.017477000015788,26.08604799999739,47.09325111050396,23.10152795805109
results/flights/2026-09-03_104458,40.0,C,,13.80318200000329,26.80318200000329,11.810267228068943,4.059660352784859,3.7844010000117123,0.2642426106527572,-0.05913069267663009,0.05956974547787496,8.407687273081482,-0.06559954452149437,15.246565000008559,19.20746700000018,0.5657822436602976,1.7113852991305323
results/flights/2026-09-03_104751,60.0,C,,14.691591000009794,27.691591000009794,2.0352159746760092,-0.7548507609675561,0.46445699999458157,2.1530518433604535,0.014882606598523973,0.02821729892366148,1.7509786521722854,-0.003203756202536271,17.248025000008056,17.343863999994937,25.06407941906393,14.642743840106322
results/flights/2026-09-03_104852,80.0,C,,,,2.588154215641751,-0.6180379846267485,7.655939999996917,0.1306175335752896,-0.1712089930659786,0.08406625534323404,2.1370078003544064,-0.17271878551092135,7.88050500000827,8.609284000005573,1.5318118661778861,2.535448014691835
results/flights/2026-09-03_104940,100.0,C,,12.651898999989498,25.6518989999895,2.900751717013101,-0.46315691990580254,0.11188500002026558,8.93774857951353,-0.03749855567783473,0.09149550759371557,1.6857745659394392,-0.03749855567783473,13.492809999996098,23.172292000002926,0.06471842634775095,0.14242688785338375
