frame,t,nx,ny,nz,agree_deg
0,577461.025454,0.25701,-0.84586,-0.4674,0.77
1,577461.030231,0.25019,-0.85274,-0.45852,0.53
2,577461.033414,0.25592,-0.8499,-0.46063,0.37
3,577461.042205,0.25162,-0.8576,-0.44856,0.81
4,577461.046072,0.2522,-0.85811,-0.44726,1.63
5,577461.049146,0.25106,-0.86185,-0.44065,0.73
6,577461.054206,0.24979,-0.86431,-0.43655,0.58
7,577461.057895,0.25746,-0.86064,-0.43934,0.6
8,577461.066442,0.24966,-0.86552,-0.43422,0.83
9,577461.070155,0.25847,-0.85875,-0.44242,1.14
10,577461.074193,0.24516,-0.86494,-0.43791,0.3
11,577461.077218,0.24682,-0.86185,-0.44306,0.45
12,577461.082856,0.24929,-0.86032,-0.44464,0.55
13,577461.085475,0.2523,-0.86006,-0.44345,0.35
14,577461.093692,0.25581,-0.85765,-0.4461,0.48
15,577461.098906,0.26175,-0.85337,-0.45083,0.58
16,577461.101645,0.26421,-0.85731,-0.44183,0.4
17,577461.106157,0.26771,-0.85856,-0.43727,0.53
18,577461.121699,0.27789,-0.86074,-0.4265,0.48
19,577461.124997,0.2755,-0.86489,-0.41959,0.42
20,577461.129985,0.27328,-0.86751,-0.41563,0.7
21,577461.133454,0.27798,-0.86696,-0.41366,0.59
22,577461.141324,0.2615,-0.87772,-0.40153,1.1
23,577461.146303,0.2703,-0.8768,-0.39769,0.39
24,577461.149471,0.26365,-0.88341,-0.38741,1.5
25,577461.153287,0.27152,-0.88218,-0.38476,0.39
26,577461.158858,0.2749,-0.88243,-0.38177,0.57
27,577461.161749,0.26708,-0.88822,-0.37381,1.44
28,577461.17012,0.27239,-0.88583,-0.37564,1.57
29,577461.173853,0.27283,-0.88636,-0.37406,1.36
30,577461.177847,0.27907,-0.88766,-0.36631,1.67
31,577461.182933,0.27628,-0.88794,-0.36773,1.22
32,577461.186207,0.28447,-0.88422,-0.37046,1.77
33,577461.194075,0.28297,-0.88428,-0.37145,1.47
34,577461.206116,0.29633,-0.87448,-0.38403,2.08
35,577461.209424,0.29652,-0.87371,-0.38562,1.6
36,577461.218812,0.29832,-0.87202,-0.38805,1.57
37,577461.222311,0.30053,-0.86996,-0.39095,1.3
38,577461.225768,0.30103,-0.8658,-0.39972,1.33
39,577461.229563,0.29771,-0.86696,-0.39968,0.98
40,577461.234726,0.27374,-0.87518,-0.39891,1.21
41,577461.239017,0.25446,-0.87536,-0.41108,0.8
42,577461.246234,0.23657,-0.88319,-0.40497,1.09
43,577461.249348,0.22362,-0.8864,-0.40533,1.32
44,577461.253316,0.2151,-0.88342,-0.4163,0.99
45,577461.25808,0.21862,-0.88684,-0.40708,1.56
46,577461.261671,0.22413,-0.88465,-0.40886,1.4
47,577461.270366,0.23219,-0.88458,-0.40447,1.66
48,577461.274121,0.23803,-0.87717,-0.41702,1.21
49,577461.277491,0.25513,-0.87318,-0.4153,1.74
50,577461.291263,0.25999,-0.86784,-0.42338,0.91
51,577461.298619,0.26586,-0.86874,-0.41786,1.18
52,577461.300766,0.26338,-0.86976,-0.41731,1.13
53,577461.306022,0.25769,-0.86894,-0.42255,0.76
54,577461.309642,0.25766,-0.86574,-0.42907,0.9
55,577461.314008,0.25498,-0.86501,-0.43213,0.71
56,577461.321702,0.25253,-0.86291,-0.43775,0.79
57,577461.325644,0.25467,-0.86115,-0.43995,0.62
58,577461.32939,0.25632,-0.86064,-0.43999,0.69
59,577461.33519,0.25998,-0.85648,-0.44592,0.5
60,577461.337888,0.26282,-0.85644,-0.44435,0.44
61,577461.346637,0.26638,-0.85462,-0.44572,0.34
62,577461.349983,0.27251,-0.85056,-0.44976,0.7
63,577461.353292,0.27307,-0.85072,-0.44912,0.54
64,577461.358563,0.27716,-0.84897,-0.44992,0.43
65,577461.361875,0.2814,-0.84503,-0.45468,0.62
66,577461.379135,0.27775,-0.85161,-0.44454,0.27
67,577461.38108,0.27901,-0.85127,-0.4444,0.7
68,577461.386721,0.27703,-0.8521,-0.44404,0.36
69,577461.389056,0.27722,-0.85482,-0.43868,0.25
70,577461.397385,0.27149,-0.85936,-0.43336,0.64
71,577461.401807,0.27267,-0.86179,-0.42775,0.39
72,577461.404799,0.26582,-0.86352,-0.42857,0.74
73,577461.40968,0.27195,-0.86486,-0.42198,0.65
74,577461.413484,0.27195,-0.86338,-0.425,0.96
75,577461.422007,0.27288,-0.86963,-0.41143,0.78
76,577461.426304,0.26575,-0.87135,-0.41246,1.19
77,577461.429096,0.27256,-0.86858,-0.41386,0.74
78,577461.434962,0.27015,-0.86836,-0.4159,0.18
79,577461.437105,0.27456,-0.8688,-0.41206,0.43
80,577461.441069,0.27859,-0.8691,-0.40872,0.73
81,577461.449668,0.28135,-0.86869,-0.4077,0.53
82,577461.453849,0.28309,-0.86814,-0.40767,0.81
83,577461.46582,0.29668,-0.8615,-0.41208,0.45
84,577461.474252,0.30363,-0.85619,-0.41803,0.49
85,577461.477633,0.31059,-0.84662,-0.43217,0.99
86,577461.481535,0.31178,-0.84186,-0.44052,0.91
87,577461.487137,0.31252,-0.83697,-0.44924,0.91
88,577461.48948,0.31369,-0.83158,-0.45833,0.86
89,577461.497645,0.3088,-0.82956,-0.46526,1.11
90,577461.501967,0.30618,-0.82686,-0.47176,0.91
91,577461.504848,0.30148,-0.82726,-0.47408,0.91
92,577461.510299,0.29898,-0.82731,-0.47557,0.95
93,577461.513404,0.29361,-0.82992,-0.47437,0.7
94,577461.517973,0.28912,-0.83265,-0.47234,0.71
95,577461.525691,0.28483,-0.83515,-0.47053,0.84
96,577461.528956,0.27992,-0.83918,-0.46628,0.74
97,577461.533257,0.27622,-0.8423,-0.46286,0.8
98,577461.542044,0.26659,-0.84941,-0.45544,0.7
99,577461.551448,0.26244,-0.85175,-0.45349,0.75
100,577461.554546,0.25395,-0.85498,-0.45224,0.34
101,577461.557261,0.26064,-0.85357,-0.45108,0.67
102,577461.562179,0.26085,-0.85354,-0.45103,0.83
103,577461.565974,0.25561,-0.85377,-0.45359,0.21
104,577461.574136,0.2616,-0.85076,-0.45581,1.0
105,577461.577777,0.25461,-0.85212,-0.45724,0.18
106,577461.581743,0.25549,-0.85301,-0.45507,1.09
107,577461.585409,0.26044,-0.85312,-0.45207,0.5
108,577461.590935,0.24809,-0.85169,-0.4616,0.53
109,577461.593032,0.24296,-0.85021,-0.46702,0.39
110,577461.60243,0.24494,-0.85423,-0.45858,1.34
111,577461.605237,0.24344,-0.85483,-0.45825,0.51
112,577461.609699,0.24238,-0.85801,-0.45284,0.54
113,577461.615189,0.24354,-0.86231,-0.44398,0.95
114,577461.616928,0.25037,-0.86019,-0.44428,0.5
115,577461.634254,0.2659,-0.86159,-0.43239,0.89
116,577461.637776,0.27159,-0.85941,-0.43319,1.27
117,577461.642024,0.2751,-0.86164,-0.42649,1.04
118,577461.650277,0.28043,-0.8604,-0.42551,0.87
119,577461.653438,0.28691,-0.85791,-0.42623,0.71
120,577461.657607,0.28369,-0.85743,-0.42933,0.47
121,577461.660771,0.29254,-0.85413,-0.42999,0.7
122,577461.665643,0.29907,-0.85395,-0.42582,0.17
123,577461.669957,0.32095,-0.85802,-0.40099,0.6
124,577461.677408,0.34416,-0.85931,-0.37835,0.45
125,577461.680986,0.36052,-0.8589,-0.36375,0.41
126,577461.685416,0.36802,-0.86163,-0.34951,0.55
127,577461.690251,0.37314,-0.86346,-0.33942,0.66
128,577461.693406,0.36091,-0.86516,-0.34819,1.01
129,577461.701746,0.35259,-0.86859,-0.34818,0.51
130,577461.706491,0.34273,-0.8697,-0.35518,0.19
131,577461.717834,0.31054,-0.86946,-0.38421,0.63
132,577461.726663,0.30203,-0.8677,-0.39481,0.7
133,577461.729653,0.30628,-0.86936,-0.38783,0.33
134,577461.733642,0.30547,-0.87015,-0.3867,0.8
135,577461.737111,0.31066,-0.87209,-0.3781,0.52
136,577461.742363,0.30745,-0.87443,-0.37529,0.7
137,577461.745373,0.31541,-0.8741,-0.36942,0.24
138,577461.754582,0.3193,-0.86964,-0.37652,0.53
139,577461.757339,0.31485,-0.87069,-0.37783,0.44
140,577461.761144,0.31827,-0.8676,-0.38205,0.15
141,577461.766434,0.31626,-0.86422,-0.39129,0.32
142,577461.769116,0.30707,-0.86264,-0.40195,0.35
143,577461.777637,0.30533,-0.85799,-0.41306,0.43
144,577461.781706,0.29833,-0.85809,-0.41796,0.24
145,577461.785257,0.29479,-0.85349,-0.42972,0.06
146,577461.798273,0.27992,-0.85092,-0.44449,0.68
147,577461.805567,0.27756,-0.85504,-0.43802,0.54
148,577461.810414,0.26773,-0.85555,-0.44311,0.02
149,577461.812758,0.25939,-0.8577,-0.44393,0.23
150,577461.818713,0.25381,-0.85736,-0.44779,0.54
151,577461.821778,0.2465,-0.85793,-0.45076,0.94
152,577461.829439,0.23333,-0.86333,-0.44745,0.62
153,577461.834421,0.22157,-0.86807,-0.44425,0.41
154,577461.836853,0.22042,-0.87366,-0.43375,1.41
155,577461.843145,0.21361,-0.8698,-0.44478,1.06
156,577461.845258,0.20233,-0.87366,-0.44247,0.45
157,577461.85393,0.18198,-0.88502,-0.42851,0.38
158,577461.857956,0.184,-0.88605,-0.42552,1.44
159,577461.861423,0.16536,-0.89182,-0.4211,1.31
160,577461.866939,0.16144,-0.89465,-0.41658,1.02
161,577461.869121,0.1593,-0.89693,-0.41248,0.85
162,577461.873944,0.15932,-0.8993,-0.40728,0.79
163,577461.885795,0.17039,-0.89341,-0.41567,0.53
164,577461.890278,0.1779,-0.89123,-0.4172,0.74
165,577461.893936,0.18695,-0.8845,-0.42744,1.42
166,577461.898532,0.20585,-0.88204,-0.42383,0.94
167,577461.905085,0.22328,-0.87559,-0.42835,0.85
168,577461.910195,0.23885,-0.87033,-0.43066,0.93
169,577461.912899,0.25149,-0.86615,-0.4319,0.51
170,577461.917817,0.27229,-0.85749,-0.43654,1.04
171,577461.921101,0.27961,-0.85514,-0.43652,0.18
172,577461.929698,0.29989,-0.84498,-0.44281,0.91
173,577461.933618,0.30262,-0.84527,-0.44039,0.66
174,577461.937095,0.31691,-0.84007,-0.44028,0.56
175,577461.941951,0.32645,-0.83852,-0.43626,0.57
176,577461.94578,0.33371,-0.83798,-0.43178,0.2
177,577461.949393,0.33726,-0.83452,-0.4357,0.76
178,577461.958631,0.33987,-0.8376,-0.42769,0.65
179,577461.961426,0.34505,-0.83626,-0.42616,0.69
180,577461.969621,0.34589,-0.84285,-0.41227,0.58
181,577461.974602,0.34369,-0.84041,-0.41903,0.13
182,577461.982318,0.34592,-0.84373,-0.41043,0.89
183,577461.985567,0.34265,-0.84717,-0.40606,0.84
184,577461.989497,0.33999,-0.84791,-0.40676,0.95
185,577461.994001,0.33479,-0.84911,-0.40856,0.95
186,577461.99747,0.32904,-0.85041,-0.41054,0.99
187,577462.005984,0.31309,-0.84576,-0.43205,1.62
188,577462.010162,0.29477,-0.84076,-0.45413,1.09
189,577462.013284,0.2789,-0.83512,-0.47412,0.75
190,577462.018387,0.27976,-0.83114,-0.48056,0.95
191,577462.021956,0.27887,-0.82943,-0.48403,0.71
192,577462.025301,0.28633,-0.83029,-0.47816,0.61
193,577462.034232,0.29501,-0.83597,-0.46274,0.52
194,577462.038141,0.30538,-0.84062,-0.44733,0.59
195,577462.041197,0.31699,-0.84645,-0.42784,0.84
196,577462.049662,0.31561,-0.86106,-0.3987,0.36
197,577462.059033,0.31726,-0.863,-0.39316,1.4
198,577462.061757,0.30196,-0.86936,-0.39119,1.66
199,577462.065622,0.27785,-0.87812,-0.38949,1.4
200,577462.070652,0.2603,-0.8793,-0.39883,1.19
201,577462.073537,0.2345,-0.88277,-0.4071,1.57
202,577462.081604,0.23231,-0.8743,-0.42618,1.06
203,577462.08563,0.21021,-0.86557,-0.45454,1.1
204,577462.089415,0.20131,-0.85919,-0.47039,2.18
205,577462.092761,0.20039,-0.85285,-0.48218,2.22
206,577462.099301,0.21731,-0.84272,-0.49253,2.79
207,577462.10152,0.22635,-0.8419,-0.48987,1.72
208,577462.10949,0.23739,-0.83983,-0.48818,1.33
209,577462.11485,0.2458,-0.83059,-0.4997,1.23
210,577462.117509,0.25224,-0.83191,-0.49427,1.15
