frame,t,theta_deg,area_px,cx,cy,d1,d2,ang_deg,rcx,rcy,rd1,rd2,rang
0,606905.867816,56.69,61,-128.05,30.582,71.998,131.103,116.009,148.54,215.02,97.76,177.08,116.57
1,606905.871324,56.589,62,-128.042,30.523,72.218,131.151,116.029,148.51,214.93,98.04,177.15,116.63
2,606905.876283,56.392,64,-127.999,30.483,72.383,130.773,116.097,148.6,214.9,98.35,176.34,116.58
3,606905.879864,55.752,63,-128.44,29.961,72.517,128.855,115.358,147.99,214.15,98.41,174.39,115.91
4,606905.888538,56.444,61,-128.127,30.352,72.451,131.075,116.26,148.44,214.73,98.45,176.84,116.8
5,606905.891968,55.954,61,-127.787,30.425,72.678,129.814,116.431,148.87,214.8,98.61,175.81,116.98
6,606905.896259,55.792,62,-128.484,30.068,72.697,129.309,115.872,148.02,214.45,98.82,175.07,116.54
7,606905.899404,55.809,62,-127.78,30.421,72.669,129.315,116.659,148.88,214.8,98.59,175.15,117.21
8,606905.903494,55.756,62,-127.883,30.319,72.649,129.104,116.713,148.68,214.63,98.59,174.67,117.29
9,606905.912006,56.635,61,-128.251,30.232,72.288,131.44,116.344,148.21,214.52,98.11,177.77,116.91
10,606905.91628,56.039,60,-127.703,30.439,72.343,129.501,116.736,148.94,214.79,98.18,175.26,117.26
11,606905.920069,56.729,61,-128.28,30.319,72.094,131.413,116.35,148.18,214.64,97.85,177.73,116.92
12,606905.923063,55.697,59,-128.26,30.192,72.238,128.18,116.548,148.17,214.47,98.0,173.43,117.18
13,606905.927955,56.856,62,-128.433,30.226,71.753,131.236,116.361,148.01,214.53,97.35,177.68,116.91
14,606905.932264,55.852,58,-128.153,30.152,72.031,128.322,116.523,148.34,214.41,97.75,173.7,117.07
15,606905.940176,56.387,61,-128.669,30.022,71.858,129.806,115.956,147.67,214.26,97.57,175.56,116.56
16,606905.943858,56.343,58,-127.731,30.527,71.789,129.532,116.938,148.94,214.94,97.4,175.44,117.48
17,606905.947879,56.118,61,-128.795,29.98,72.039,129.223,115.786,147.54,214.21,97.75,174.98,116.37
18,606905.964297,56.101,59,-127.852,30.518,72.211,129.474,116.617,148.77,214.93,97.97,175.36,117.16
19,606905.967786,56.01,63,-127.763,30.56,72.492,129.67,116.331,148.82,214.95,98.4,175.53,116.81
20,606905.972187,56.038,62,-127.705,30.566,72.514,129.804,116.28,148.93,214.99,98.4,175.86,116.77
21,606905.975503,55.98,60,-127.591,30.53,72.584,129.735,116.275,149.08,214.94,98.51,175.76,116.77
22,606905.980001,55.852,61,-127.441,30.54,72.671,129.461,116.342,149.29,214.94,98.63,175.2,116.91
23,606905.983461,55.817,60,-127.487,30.551,72.67,129.343,116.379,149.23,214.94,98.63,175.04,116.91
24,606905.991524,55.605,63,-127.525,30.563,72.752,128.787,116.369,149.09,214.89,98.77,174.03,116.85
25,606905.995326,56.548,62,-127.879,30.529,72.38,131.304,115.983,148.76,214.94,98.21,177.78,116.53
26,606905.999203,55.552,58,-127.891,30.358,72.715,128.549,115.72,148.74,214.71,98.67,174.11,116.29
27,606906.004224,55.908,61,-127.23,30.707,72.476,129.299,116.317,149.62,215.19,98.34,175.14,116.86
28,606906.008044,56.04,59,-128.067,30.255,72.443,129.683,115.35,148.46,214.54,98.32,175.59,115.95
29,606906.016084,56.805,59,-127.707,30.612,72.124,131.738,115.912,149.03,215.1,97.81,178.36,116.41
30,606906.01925,55.865,64,-127.844,30.341,72.441,129.094,115.143,148.84,214.69,98.34,174.83,115.69
31,606906.023371,55.898,58,-127.04,30.762,72.285,128.928,116.387,149.74,215.18,98.17,174.2,116.91
32,606906.027427,56.112,58,-128.05,30.182,72.163,129.422,115.008,148.55,214.47,97.96,175.03,115.52
33,606906.031781,55.947,61,-127.883,30.43,72.171,128.884,115.112,148.82,214.86,97.94,174.39,115.66
34,606906.03983,56.676,61,-127.596,30.799,71.991,131.042,115.732,149.13,215.28,97.77,176.97,116.24
35,606906.051569,55.923,60,-127.73,30.353,72.198,128.856,115.06,149.03,214.78,98.07,174.41,115.69
36,606906.055266,56.97,57,-127.57,30.659,71.899,131.903,115.777,149.15,215.09,97.55,178.74,116.35
37,606906.060165,55.983,59,-127.913,30.209,72.172,129.008,114.841,148.73,214.52,97.96,174.7,115.42
38,606906.067905,55.887,58,-127.831,30.261,72.169,128.685,114.958,148.93,214.66,97.97,174.24,115.62
39,606906.071435,55.989,59,-127.964,30.15,72.202,129.082,114.95,148.7,214.46,98.03,174.68,115.53
40,606906.075127,55.806,61,-127.847,30.277,72.359,128.754,115.079,148.87,214.67,98.28,174.32,115.77
41,606906.079805,55.778,59,-126.952,30.692,72.574,129.042,116.281,149.92,215.17,98.52,174.84,116.75
42,606906.083767,56.589,60,-127.474,30.607,72.446,131.566,115.733,149.34,215.07,98.33,177.98,116.25
43,606906.09185,55.65,61,-128.002,30.125,72.636,128.73,115.03,148.64,214.4,98.6,174.36,115.58
44,606906.095828,55.873,61,-127.47,30.54,72.713,129.606,116.15,149.2,214.88,98.73,175.15,116.66
