frame,t,theta_deg,area_px,cx,cy,d1,d2,ang_deg,rcx,rcy,rd1,rd2,rang
0,606905.867426,52.161,65,117.75,23.382,71.012,115.76,68.774,423.9,221.1,93.2,151.35,68.38
1,606905.875552,52.127,66,117.668,23.442,70.989,115.634,68.573,423.83,221.23,93.07,151.09,68.2
2,606905.879289,52.52,68,117.617,23.529,70.78,116.322,68.676,423.7,221.34,92.9,152.18,68.18
3,606905.883067,52.197,67,117.508,23.45,71.082,115.966,68.576,423.54,221.21,93.35,151.65,68.0
4,606905.887665,51.593,67,117.506,23.263,71.555,115.179,68.785,423.53,220.97,93.98,150.68,68.3
5,606905.891541,52.367,63,117.703,23.333,71.04,116.343,68.426,423.81,221.08,93.24,152.23,67.92
6,606905.895393,52.737,66,117.814,23.298,70.844,117.004,68.312,424.08,221.03,92.9,152.99,67.81
7,606905.903111,52.097,64,117.48,23.353,71.1,115.735,68.539,423.52,221.14,93.27,151.11,68.0
8,606905.907597,52.397,62,117.626,23.294,70.983,116.33,68.59,423.83,220.93,93.35,151.88,67.97
9,606905.91121,51.736,60,116.996,23.448,71.162,114.911,68.436,422.96,221.21,93.41,150.35,67.91
10,606905.915578,51.533,62,117.248,23.327,71.332,114.671,68.803,423.14,221.0,93.88,149.97,68.36
11,606905.919204,52.318,62,117.453,23.37,71.015,116.175,68.969,423.33,221.17,93.34,151.64,68.6
12,606905.927302,51.709,64,117.449,23.2,71.331,115.115,69.333,423.48,220.91,93.64,150.61,68.82
13,606905.931665,52.85,64,117.765,23.223,70.842,117.306,68.774,423.88,220.94,92.99,153.46,68.28
14,606905.935716,52.194,68,117.49,23.307,71.167,116.098,69.007,423.71,220.9,93.62,151.58,68.41
15,606905.939479,51.777,61,116.922,23.404,71.18,115.045,68.579,422.82,221.09,93.64,150.33,68.02
16,606905.943605,52.473,65,117.483,23.318,71.024,116.597,68.975,423.47,221.1,93.24,152.38,68.55
17,606905.951072,52.14,64,117.23,23.407,71.086,115.825,68.834,423.24,221.13,93.38,151.44,68.22
18,606905.963972,52.456,68,117.578,23.423,70.911,116.369,68.769,423.62,221.23,93.1,151.94,68.33
19,606905.967191,51.673,62,117.446,23.392,71.112,114.67,68.931,423.4,221.26,93.23,149.87,68.57
20,606905.971615,53.119,63,118.071,23.296,70.53,117.519,68.431,424.21,221.04,92.7,153.29,67.98
21,606905.97942,51.961,63,117.267,23.445,71.027,115.266,68.293,423.28,221.22,93.24,150.71,67.77
22,606905.982927,52.045,61,117.171,23.548,70.792,115.101,68.162,423.12,221.37,92.92,150.61,67.66
23,606905.986909,52.699,64,117.785,23.469,70.639,116.566,68.433,423.98,221.22,92.76,152.45,67.87
24,606905.991225,51.972,65,117.259,23.55,70.842,114.995,68.225,423.24,221.37,92.98,150.47,67.72
25,606905.994884,52.816,68,117.932,23.349,70.691,116.964,68.266,424.11,221.1,92.78,153.03,67.77
26,606906.003806,52.098,68,117.661,23.494,70.854,115.339,68.217,423.8,221.35,92.85,150.89,67.68
