# skew_n, 782
# skew_median_ms, 0.9779579995665699
# skew_p95_ms, 8.047519042156635
# skew_max_ms, 71.81041699368507
# skew_dropped, 0
index,t_capture,skew_s,t_a,t_b
93,356642.921694,0.000979,356642.922184,356642.921204
94,356642.942127,0.007904,356642.938175,356642.946079
95,356642.963876,0.007180,356642.967466,356642.960286
96,356642.983778,0.000740,356642.984148,356642.983408
97,356643.000182,0.000985,356643.000674,356642.999689
98,356643.025864,0.000914,356643.026321,356643.025407
99,356643.043454,0.001453,356643.044180,356643.042727
100,356643.066780,0.000878,356643.066341,356643.067219
101,356643.081594,0.000896,356643.082042,356643.081146
102,356643.105280,0.001054,356643.104753,356643.105806
103,356643.121196,0.001013,356643.120690,356643.121702
104,356643.146193,0.000950,356643.146668,356643.145717
105,356643.161206,0.001043,356643.161727,356643.160684
106,356643.185605,0.000998,356643.185105,356643.186104
107,356643.201510,0.000711,356643.201865,356643.201154
108,356643.225803,0.001042,356643.225282,356643.226324
109,356643.241959,0.001023,356643.242470,356643.241447
110,356643.265160,0.000963,356643.265642,356643.264679
111,356643.281978,0.000800,356643.281578,356643.282378
112,356643.305309,0.001100,356643.304759,356643.305859
113,356643.321686,0.000955,356643.321209,356643.322164
114,356643.341012,0.007719,356643.337152,356643.344872
115,356643.361821,0.000867,356643.362255,356643.361387
116,356643.381572,0.007409,356643.377868,356643.385276
117,356643.393112,0.000989,356643.392617,356643.393606
118,356643.417480,0.000943,356643.417009,356643.417952
119,356643.441798,0.000903,356643.441346,356643.442249
120,356643.458619,0.000898,356643.459068,356643.458170
121,356643.482711,0.000906,356643.482258,356643.483165
122,356643.498031,0.000788,356643.498425,356643.497638
123,356643.521247,0.000984,356643.521739,356643.520755
124,356643.538092,0.000955,356643.537615,356643.538570
125,356643.561912,0.000983,356643.561421,356643.562403
126,356643.577884,0.000942,356643.578355,356643.577413
127,356643.601071,0.000979,356643.600582,356643.601561
128,356643.617009,0.000951,356643.617484,356643.616533
129,356643.642015,0.000980,356643.642504,356643.641525
130,356643.657442,0.001159,356643.656863,356643.658021
131,356643.681670,0.000865,356643.681238,356643.682103
132,356643.698020,0.000914,356643.698477,356643.697563
133,356643.721206,0.001036,356643.720688,356643.721725
134,356643.736737,0.001018,356643.737246,356643.736228
135,356643.761275,0.000920,356643.760815,356643.761735
136,356643.777015,0.000774,356643.777402,356643.776628
137,356643.797933,0.006245,356643.794811,356643.801055
138,356643.817197,0.001001,356643.816696,356643.817697
139,356643.833265,0.001174,356643.832677,356643.833852
140,356643.854173,0.009073,356643.849637,356643.858710
141,356643.873487,0.000862,356643.873056,356643.873918
142,356643.897366,0.001017,356643.896858,356643.897874
143,356643.914470,0.000913,356643.914927,356643.914013
144,356643.937224,0.000992,356643.936728,356643.937721
145,356643.954090,0.000858,356643.954519,356643.953661
146,356643.973355,0.007352,356643.969679,356643.977031
147,356643.993144,0.000934,356643.992677,356643.993611
148,356644.009314,0.000985,356644.009807,356644.008822
149,356644.034354,0.001023,356644.034866,356644.033843
150,356644.049398,0.000850,356644.049822,356644.048973
151,356644.073856,0.000493,356644.073609,356644.074102
152,356644.089119,0.000800,356644.088719,356644.089519
153,356644.113126,0.000915,356644.112668,356644.113583
154,356644.129022,0.000968,356644.128538,356644.129506
155,356644.152040,0.000938,356644.152509,356644.151571
156,356644.169754,0.000884,356644.169312,356644.170196
157,356644.185250,0.000949,356644.185724,356644.184775
158,356644.209106,0.000978,356644.209595,356644.208617
159,356644.225197,0.001311,356644.224542,356644.225852
160,356644.250471,0.001000,356644.250971,356644.249971
161,356644.266689,0.000902,356644.266238,356644.267140
162,356644.289190,0.000936,356644.289658,356644.288722
163,356644.305361,0.001047,356644.304838,356644.305884
164,356644.325417,0.006638,356644.322098,356644.328736
165,356644.345889,0.000998,356644.345390,356644.346388
166,356644.361813,0.001012,356644.361307,356644.362319
167,356644.385268,0.000957,356644.384790,356644.385747
168,356644.401123,0.001007,356644.401626,356644.400619
169,356644.425706,0.000931,356644.425240,356644.426171
170,356644.442540,0.001028,356644.442026,356644.443054
171,356644.465583,0.000891,356644.465137,356644.466028
172,356644.481749,0.000806,356644.481346,356644.482152
173,356644.505153,0.001092,356644.504607,356644.505699
174,356644.521179,0.000951,356644.520703,356644.521654
175,356644.537802,0.001037,356644.538321,356644.537283
176,356644.561088,0.000994,356644.561585,356644.560591
177,356644.581946,0.006534,356644.578679,356644.585213
178,356644.601161,0.000961,356644.601642,356644.600680
179,356644.618897,0.000926,356644.619360,356644.618434
180,356644.642115,0.001050,356644.641590,356644.642640
181,356644.657848,0.000960,356644.657368,356644.658328
182,356644.681342,0.000828,356644.680928,356644.681756
183,356644.697239,0.000991,356644.696743,356644.697734
184,356644.721109,0.001077,356644.721648,356644.720571
185,356644.737232,0.000972,356644.736746,356644.737718
186,356644.754633,0.000974,356644.754146,356644.755120
187,356644.773990,0.007181,356644.777580,356644.770399
188,356644.793218,0.001019,356644.793728,356644.792709
189,356644.817157,0.000809,356644.816753,356644.817562
190,356644.833094,0.000929,356644.833559,356644.832629
191,356644.858352,0.000817,356644.858761,356644.857944
192,356644.873578,0.000955,356644.873101,356644.874055
193,356644.897254,0.000991,356644.897750,356644.896759
194,356644.913231,0.000935,356644.913699,356644.912764
195,356644.937940,0.001021,356644.938450,356644.937429
196,356644.960574,0.001043,356644.960052,356644.961096
197,356644.976186,0.000986,356644.975693,356644.976679
198,356644.992146,0.001073,356644.991609,356644.992682
199,356645.017663,0.000557,356645.017385,356645.017942
200,356645.038326,0.001670,356645.037491,356645.039161
201,356645.058382,0.001042,356645.058902,356645.057861
202,356645.073638,0.000983,356645.073146,356645.074129
203,356645.097364,0.000902,356645.096913,356645.097815
204,356645.113369,0.001262,356645.114000,356645.112738
205,356645.134149,0.005727,356645.131286,356645.137012
206,356645.155393,0.001057,356645.154864,356645.155921
207,356645.175767,0.001026,356645.176280,356645.175254
208,356645.192140,0.000959,356645.192619,356645.191660
209,356645.208127,0.000938,356645.208596,356645.207657
210,356645.231952,0.000911,356645.231497,356645.232408
211,356645.249829,0.000959,356645.249349,356645.250308
212,356645.273619,0.000855,356645.274047,356645.273192
213,356645.289399,0.000757,356645.289777,356645.289020
214,356645.313714,0.001160,356645.314293,356645.313134
215,356645.329184,0.001073,356645.328647,356645.329720
216,356645.353261,0.000903,356645.352810,356645.353713
217,356645.369227,0.000953,356645.368751,356645.369704
218,356645.393774,0.000906,356645.394227,356645.393321
219,356645.409501,0.000933,356645.409035,356645.409967
220,356645.434265,0.000935,356645.434732,356645.433798
221,356645.445485,0.009195,356645.440888,356645.450083
222,356645.473174,0.000916,356645.472716,356645.473632
223,356645.491549,0.000974,356645.491062,356645.492036
224,356645.513707,0.000926,356645.514170,356645.513243
225,356645.529667,0.000919,356645.530126,356645.529207
226,356645.554041,0.000570,356645.553756,356645.554326
227,356645.569652,0.000954,356645.570129,356645.569176
228,356645.593462,0.002475,356645.594699,356645.592224
229,356645.609264,0.000996,356645.608766,356645.609762
230,356645.633806,0.000919,356645.634266,356645.633347
231,356645.649951,0.000994,356645.650448,356645.649454
232,356645.673030,0.000805,356645.672628,356645.673433
233,356645.688877,0.001030,356645.688362,356645.689392
234,356645.712971,0.001038,356645.713490,356645.712452
235,356645.729207,0.000954,356645.729684,356645.728730
236,356645.745680,0.000637,356645.745999,356645.745362
237,356645.770367,0.000957,356645.770845,356645.769888
238,356645.778616,0.000940,356645.779086,356645.778145
239,356645.808211,0.001090,356645.808756,356645.807665
240,356645.832053,0.000973,356645.832540,356645.831567
241,356645.850033,0.000987,356645.850526,356645.849540
242,356645.873271,0.000936,356645.872803,356645.873739
243,356645.889374,0.000619,356645.889065,356645.889684
244,356645.908972,0.007531,356645.905207,356645.912738
245,356645.931000,0.000936,356645.931467,356645.930532
246,356645.945868,0.001054,356645.945341,356645.946395
247,356645.969453,0.000847,356645.969876,356645.969029
248,356645.993595,0.000930,356645.994061,356645.993130
249,356646.012987,0.001124,356646.013549,356646.012425
250,356646.034142,0.000922,356646.033681,356646.034604
251,356646.054149,0.003944,356646.056121,356646.052177
252,356646.072167,0.001028,356646.071653,356646.072681
253,356646.088106,0.001013,356646.087600,356646.088613
254,356646.113076,0.000869,356646.112642,356646.113511
255,356646.129728,0.001003,356646.130230,356646.129226
256,356646.153576,0.000878,356646.153137,356646.154015
257,356646.169299,0.000945,356646.169772,356646.168827
258,356646.193606,0.000926,356646.193143,356646.194069
259,356646.209082,0.001009,356646.208577,356646.209586
260,356646.234117,0.001016,356646.234625,356646.233609
261,356646.250250,0.001016,356646.250758,356646.249742
262,356646.273079,0.000863,356646.273511,356646.272648
263,356646.289175,0.000997,356646.289673,356646.288676
264,356646.313060,0.000873,356646.312624,356646.313497
265,356646.329453,0.001026,356646.328940,356646.329966
266,356646.351979,0.000942,356646.351509,356646.352450
267,356646.365884,0.008818,356646.361475,356646.370293
268,356646.385711,0.000907,356646.385257,356646.386164
269,356646.409788,0.000933,356646.409322,356646.410255
270,356646.425327,0.000915,356646.424869,356646.425785
271,356646.450078,0.000906,356646.449625,356646.450531
272,356646.465093,0.000870,356646.465528,356646.464658
273,356646.489910,0.000897,356646.489461,356646.490359
274,356646.505203,0.000965,356646.505685,356646.504720
275,356646.525169,0.007186,356646.528762,356646.521576
276,356646.545659,0.000988,356646.546153,356646.545165
277,356646.561148,0.001034,356646.560632,356646.561665
278,356646.585237,0.000841,356646.584817,356646.585657
279,356646.597507,0.008915,356646.593050,356646.601964
280,356646.625706,0.001020,356646.625196,356646.626216
281,356646.640389,0.001262,356646.641020,356646.639758
282,356646.665532,0.001034,356646.666049,356646.665015
283,356646.681100,0.000766,356646.680717,356646.681483
284,356646.705636,0.000910,356646.705180,356646.706091
285,356646.721801,0.001126,356646.721238,356646.722363
286,356646.745639,0.000957,356646.746118,356646.745161
287,356646.761138,0.000972,356646.761624,356646.760652
288,356646.785260,0.000934,356646.784793,356646.785727
289,356646.801175,0.000959,356646.801654,356646.800695
290,356646.817384,0.000990,356646.817879,356646.816889
291,356646.838124,0.008650,356646.842449,356646.833799
292,356646.858536,0.000973,356646.858050,356646.859023
293,356646.881733,0.000884,356646.881291,356646.882176
294,356646.904358,0.001116,356646.903800,356646.904916
295,356646.919990,0.000968,356646.919506,356646.920474
296,356646.937323,0.000897,356646.936875,356646.937772
297,356646.961392,0.001018,356646.960883,356646.961901
298,356646.982170,0.006195,356646.979072,356646.985267
299,356647.001699,0.000955,356647.001221,356647.002176
300,356647.017888,0.001015,356647.018395,356647.017380
301,356647.041735,0.000926,356647.041272,356647.042198
302,356647.057314,0.001060,356647.057844,356647.056784
303,356647.081710,0.000978,356647.082199,356647.081221
304,356647.097640,0.000545,356647.097367,356647.097912
305,356647.121213,0.000985,356647.121705,356647.120720
306,356647.137461,0.001163,356647.136880,356647.138043
307,356647.161845,0.000958,356647.162324,356647.161365
308,356647.177889,0.001091,356647.178435,356647.177343
309,356647.201439,0.000932,356647.200973,356647.201905
310,356647.218752,0.000907,356647.219206,356647.218298
311,356647.233055,0.000964,356647.233537,356647.232573
312,356647.257651,0.000903,356647.257200,356647.258103
313,356647.273121,0.000977,356647.273610,356647.272633
314,356647.294183,0.007274,356647.297819,356647.290546
315,356647.313233,0.001059,356647.313763,356647.312704
316,356647.337996,0.001008,356647.337492,356647.338500
317,356647.353615,0.001197,356647.353017,356647.354213
318,356647.377197,0.000892,356647.376751,356647.377643
319,356647.394213,0.000980,356647.394704,356647.393723
320,356647.417830,0.000999,356647.417331,356647.418330
321,356647.433817,0.000924,356647.433355,356647.434279
322,356647.454056,0.007636,356647.457874,356647.450238
323,356647.473618,0.000867,356647.473184,356647.474052
324,356647.492970,0.007239,356647.496590,356647.489350
325,356647.510323,0.006815,356647.506916,356647.513730
326,356647.529694,0.000978,356647.529206,356647.530183
327,356647.553254,0.000867,356647.552821,356647.553688
328,356647.569718,0.000854,356647.570145,356647.569291
329,356647.593990,0.000902,356647.593539,356647.594441
330,356647.609695,0.000920,356647.610156,356647.609235
331,356647.634012,0.001034,356647.634529,356647.633495
332,356647.650200,0.000959,356647.650680,356647.649721
333,356647.673649,0.000890,356647.673204,356647.674094
334,356647.689151,0.000989,356647.689646,356647.688657
335,356647.713512,0.000991,356647.714008,356647.713016
336,356647.729227,0.000981,356647.728737,356647.729718
337,356647.753260,0.001032,356647.753776,356647.752744
338,356647.769171,0.001006,356647.768668,356647.769674
339,356647.789078,0.006989,356647.792573,356647.785583
340,356647.810167,0.000941,356647.810637,356647.809696
341,356647.825858,0.001009,356647.826362,356647.825353
342,356647.849959,0.000989,356647.850454,356647.849464
343,356647.866173,0.000970,356647.866658,356647.865688
344,356647.889716,0.000703,356647.889364,356647.890068
345,356647.905772,0.000910,356647.905316,356647.906227
346,356647.926123,0.005636,356647.923305,356647.928940
347,356647.945354,0.001045,356647.945877,356647.944832
348,356647.961549,0.000934,356647.961082,356647.962016
349,356647.985220,0.000813,356647.985627,356647.984813
350,356648.001589,0.000898,356648.002038,356648.001140
351,356648.025473,0.000946,356648.025946,356648.025000
352,356648.042087,0.000997,356648.041589,356648.042585
353,356648.066006,0.000862,356648.065574,356648.066437
354,356648.081981,0.000899,356648.081531,356648.082430
355,356648.099207,0.000998,356648.098708,356648.099706
356,356648.121990,0.001281,356648.122631,356648.121349
357,356648.142372,0.006396,356648.145570,356648.139174
358,356648.161289,0.000925,356648.160827,356648.161752
359,356648.185169,0.000976,356648.185657,356648.184681
360,356648.197712,0.007955,356648.193734,356648.201689
361,356648.220927,0.008642,356648.225248,356648.216606
362,356648.242074,0.000937,356648.241605,356648.242542
363,356648.260939,0.007763,356648.257057,356648.264821
364,356648.281715,0.000805,356648.282118,356648.281313
365,356648.297160,0.000988,356648.297654,356648.296667
366,356648.321281,0.000850,356648.320856,356648.321706
367,356648.337191,0.000956,356648.336713,356648.337669
368,356648.361064,0.000918,356648.360605,356648.361524
369,356648.378162,0.000972,356648.377677,356648.378648
370,356648.397087,0.008281,356648.392947,356648.401227
371,356648.418617,0.000932,356648.418151,356648.419083
372,356648.434621,0.001342,356648.433950,356648.435292
373,356648.456917,0.000924,356648.456455,356648.457379
374,356648.477276,0.007132,356648.473710,356648.480842
375,356648.498291,0.000905,356648.498743,356648.497838
376,356648.514583,0.000728,356648.514219,356648.514947
377,356648.537201,0.000928,356648.536737,356648.537665
378,356648.553167,0.001014,356648.552660,356648.553673
379,356648.577240,0.000949,356648.577715,356648.576766
380,356648.593223,0.000972,356648.592737,356648.593709
381,356648.617071,0.000986,356648.616579,356648.617564
382,356648.633941,0.000861,356648.633510,356648.634372
383,356648.657403,0.000883,356648.656962,356648.657845
384,356648.673549,0.000851,356648.673124,356648.673975
385,356648.697207,0.000906,356648.696754,356648.697660
386,356648.713830,0.000946,356648.714303,356648.713357
387,356648.737192,0.001020,356648.737702,356648.736682
388,356648.753161,0.000878,356648.753600,356648.752722
389,356648.770685,0.001005,356648.770182,356648.771187
390,356648.792254,0.000973,356648.791768,356648.792741
391,356648.815938,0.000897,356648.816387,356648.815490
392,356648.833702,0.000903,356648.834154,356648.833251
393,356648.853276,0.006802,356648.849875,356648.856677
394,356648.873081,0.000927,356648.872617,356648.873545
395,356648.889548,0.000803,356648.889950,356648.889147
396,356648.913661,0.001002,356648.914162,356648.913159
397,356648.929080,0.001071,356648.929616,356648.928545
398,356648.953894,0.000982,356648.953403,356648.954385
399,356648.973234,0.006700,356648.976584,356648.969884
400,356648.993207,0.000947,356648.993681,356648.992733
401,356649.009648,0.000913,356649.010104,356649.009191
402,356649.033729,0.000970,356649.033244,356649.034214
403,356649.049685,0.000983,356649.049194,356649.050177
404,356649.074263,0.001033,356649.073746,356649.074779
405,356649.089299,0.000936,356649.089767,356649.088831
406,356649.110091,0.007712,356649.106235,356649.113947
407,356649.130007,0.000978,356649.129518,356649.130496
408,356649.153196,0.000876,356649.153634,356649.152759
409,356649.169187,0.001102,356649.169737,356649.168636
410,356649.193265,0.000944,356649.192793,356649.193737
411,356649.209843,0.000980,356649.209353,356649.210332
412,356649.225225,0.000967,356649.224742,356649.225709
413,356649.250370,0.001023,356649.249858,356649.250882
414,356649.265200,0.000977,356649.265689,356649.264711
415,356649.289050,0.000934,356649.288583,356649.289517
416,356649.312003,0.000950,356649.312478,356649.311528
417,356649.327948,0.001037,356649.328467,356649.327430
418,356649.337696,0.001244,356649.338318,356649.337074
419,356649.367767,0.000991,356649.367271,356649.368263
420,356649.384233,0.000982,356649.383742,356649.384723
421,356649.409720,0.001228,356649.410334,356649.409106
422,356649.425162,0.000962,356649.425643,356649.424681
423,356649.445456,0.008386,356649.441263,356649.449649
424,356649.466237,0.000973,356649.466724,356649.465751
425,356649.489321,0.000917,356649.488862,356649.489780
426,356649.505948,0.000918,356649.506407,356649.505489
427,356649.529089,0.000982,356649.529580,356649.528598
428,356649.547797,0.000879,356649.547358,356649.548237
429,356649.565784,0.008232,356649.561668,356649.569900
430,356649.585116,0.001017,356649.584608,356649.585625
431,356649.605346,0.006733,356649.608713,356649.601980
432,356649.625209,0.000895,356649.625656,356649.624762
433,356649.641338,0.000906,356649.641791,356649.640885
434,356649.665864,0.001005,356649.665361,356649.666367
435,356649.681591,0.000923,356649.682052,356649.681130
436,356649.705059,0.001083,356649.704518,356649.705600
437,356649.721213,0.000979,356649.720723,356649.721702
438,356649.745758,0.000957,356649.746237,356649.745280
439,356649.761191,0.001017,356649.761700,356649.760682
440,356649.785623,0.000931,356649.786088,356649.785158
441,356649.798858,0.008657,356649.794529,356649.803186
442,356649.825821,0.000958,356649.825342,356649.826300
443,356649.841727,0.000869,356649.841292,356649.842161
444,356649.865272,0.000906,356649.865725,356649.864819
445,356649.881209,0.000863,356649.881641,356649.880778
446,356649.905804,0.000889,356649.906248,356649.905359
447,356649.923240,0.000897,356649.922792,356649.923689
448,356649.942285,0.005591,356649.939489,356649.945080
449,356649.963400,0.000818,356649.963809,356649.962991
450,356649.985624,0.000818,356649.986033,356649.985214
451,356650.001412,0.000822,356650.001001,356650.001823
452,356650.021613,0.008167,356650.017529,356650.025697
453,356650.038026,0.008156,356650.042104,356650.033948
454,356650.065202,0.000670,356650.065537,356650.064867
455,356650.081872,0.000945,356650.082344,356650.081399
456,356650.101351,0.006990,356650.097856,356650.104845
457,356650.121256,0.001112,356650.120700,356650.121812
458,356650.137412,0.000916,356650.137870,356650.136955
459,356650.161279,0.001008,356650.161783,356650.160775
460,356650.177216,0.000978,356650.177705,356650.176727
461,356650.201554,0.000849,356650.201130,356650.201979
462,356650.217742,0.000987,356650.218235,356650.217248
463,356650.237105,0.008901,356650.241556,356650.232655
464,356650.253568,0.008608,356650.249264,356650.257872
465,356650.276481,0.007388,356650.272787,356650.280174
466,356650.297315,0.000923,356650.297777,356650.296854
467,356650.316734,0.008000,356650.312734,356650.320734
468,356650.336916,0.000957,356650.337395,356650.336438
469,356650.352900,0.000926,356650.352437,356650.353363
470,356650.377297,0.000970,356650.376812,356650.377782
471,356650.393135,0.001064,356650.393667,356650.392603
472,356650.417015,0.000960,356650.417494,356650.416535
473,356650.433825,0.001085,356650.433283,356650.434368
474,356650.452949,0.008345,356650.448776,356650.457121
475,356650.473102,0.000846,356650.472680,356650.473525
476,356650.486170,0.007032,356650.482654,356650.489686
477,356650.512887,0.000887,356650.512443,356650.513330
478,356650.529098,0.000810,356650.528693,356650.529503
479,356650.553105,0.001026,356650.552592,356650.553618
480,356650.569981,0.000880,356650.569541,356650.570421
481,356650.593205,0.000958,356650.593684,356650.592726
482,356650.609179,0.000740,356650.608809,356650.609549
483,356650.633462,0.000907,356650.633915,356650.633009
484,356650.650111,0.000961,356650.649631,356650.650592
485,356650.668889,0.008384,356650.673081,356650.664696
486,356650.692271,0.001087,356650.691727,356650.692814
487,356650.705178,0.001014,356650.705685,356650.704671
488,356650.729053,0.000892,356650.729499,356650.728607
489,356650.744971,0.000920,356650.744511,356650.745432
490,356650.769014,0.000997,356650.769513,356650.768516
491,356650.785154,0.001003,356650.784652,356650.785655
492,356650.805332,0.007540,356650.809102,356650.801561
493,356650.825891,0.001008,356650.825387,356650.826394
494,356650.845713,0.007279,356650.842074,356650.849353
495,356650.865724,0.001052,356650.866250,356650.865198
496,356650.881195,0.000789,356650.881589,356650.880800
497,356650.904984,0.000916,356650.904526,356650.905442
498,356650.921345,0.001096,356650.920797,356650.921893
499,356650.941715,0.008461,356650.937484,356650.945945
500,356650.961091,0.000990,356650.960596,356650.961586
501,356650.984826,0.000960,356650.985306,356650.984346
502,356651.006175,0.003831,356651.004259,356651.008090
503,356651.024930,0.000818,356651.024521,356651.025340
504,356651.044420,0.001107,356651.043867,356651.044974
505,356651.063975,0.010124,356651.058913,356651.069037
506,356651.081766,0.000592,356651.082062,356651.081470
507,356651.105219,0.000965,356651.104736,356651.105701
508,356651.124097,0.003804,356651.125999,356651.122195
509,356651.145189,0.000975,356651.145676,356651.144701
510,356651.161123,0.000930,356651.160658,356651.161588
511,356651.181767,0.008021,356651.185777,356651.177757
512,356651.202083,0.001153,356651.202659,356651.201506
513,356651.217819,0.000981,356651.218310,356651.217328
514,356651.242163,0.001031,356651.242679,356651.241648
515,356651.257387,0.001125,356651.257950,356651.256825
516,356651.280892,0.000798,356651.280493,356651.281291
517,356651.297402,0.001177,356651.297990,356651.296814
518,356651.321164,0.001012,356651.321670,356651.320658
519,356651.338472,0.001009,356651.337967,356651.338976
520,356651.361362,0.000950,356651.361837,356651.360887
521,356651.377043,0.000998,356651.376544,356651.377542
522,356651.401187,0.000936,356651.400719,356651.401655
523,356651.417575,0.001014,356651.418082,356651.417068
524,356651.433084,0.001063,356651.432552,356651.433615
525,356651.456162,0.001013,356651.456668,356651.455656
526,356651.475590,0.000473,356651.475826,356651.475353
527,356651.497049,0.001112,356651.497605,356651.496493
528,356651.513670,0.000890,356651.513225,356651.514115
529,356651.529699,0.000895,356651.529251,356651.530146
530,356651.558689,0.003207,356651.557086,356651.560293
531,356651.577147,0.000938,356651.577616,356651.576678
532,356651.593197,0.001279,356651.592557,356651.593836
533,356651.617813,0.000974,356651.618300,356651.617325
534,356651.633438,0.000342,356651.633609,356651.633267
535,356651.657420,0.001073,356651.657956,356651.656883
536,356651.674690,0.000618,356651.674381,356651.674999
537,356651.692691,0.007657,356651.696519,356651.688863
538,356651.714448,0.000294,356651.714595,356651.714301
539,356651.733099,0.006945,356651.736572,356651.729627
540,356651.753312,0.001089,356651.752767,356651.753856
541,356651.773052,0.006844,356651.769630,356651.776474
542,356651.793575,0.001905,356651.794528,356651.792622
543,356651.809350,0.000764,356651.808968,356651.809732
544,356651.833596,0.000898,356651.833148,356651.834045
545,356651.851448,0.001295,356651.852096,356651.850801
546,356651.872945,0.001008,356651.873449,356651.872441
547,356651.896981,0.001069,356651.897515,356651.896446
548,356651.913245,0.001026,356651.913758,356651.912732
549,356651.937321,0.000991,356651.936825,356651.937816
550,356651.954815,0.001143,356651.954244,356651.955387
551,356651.969990,0.000940,356651.969520,356651.970460
