frame,t,theta_deg,area_px,cx,cy,d1,d2,ang_deg,rcx,rcy,rd1,rd2,rang
0,577066.645681,60.607,60,-38.473,13.423,71.78,146.254,108.561,270.3,191.68,98.33,200.39,108.56
1,577066.648852,60.549,60,-38.538,13.392,71.86,146.15,108.616,270.21,191.63,98.44,200.24,108.61
2,577066.653377,60.537,60,-38.544,13.403,71.887,146.152,108.621,270.2,191.65,98.47,200.24,108.62
3,577066.658901,60.52,60,-38.573,13.406,71.921,146.144,108.614,270.16,191.65,98.52,200.23,108.61
4,577066.663377,60.521,60,-38.604,13.393,71.917,146.143,108.624,270.12,191.64,98.51,200.23,108.62
5,577066.666824,60.482,61,-38.583,13.42,71.954,146.038,108.597,270.15,191.67,98.56,200.09,108.6
6,577066.670693,60.504,60,-38.615,13.427,71.956,146.142,108.594,270.1,191.68,98.57,200.23,108.59
7,577066.675159,60.527,60,-38.647,13.475,71.897,146.13,108.601,270.06,191.75,98.49,200.21,108.6
8,577066.683567,60.536,61,-38.633,13.531,71.846,146.063,108.573,270.08,191.83,98.42,200.12,108.57
9,577066.687367,60.619,60,-38.728,13.514,71.7,146.142,108.675,269.95,191.8,98.22,200.23,108.67
10,577066.690933,60.581,62,-38.585,13.473,71.775,146.125,108.57,270.15,191.75,98.32,200.21,108.57
11,577066.69557,60.568,63,-38.543,13.479,71.772,146.056,108.551,270.2,191.75,98.31,200.12,108.55
12,577066.699533,60.597,62,-38.581,13.462,71.745,146.136,108.596,270.15,191.73,98.28,200.22,108.59
13,577066.708461,60.651,62,-38.548,13.467,71.669,146.224,108.566,270.24,191.75,98.17,200.46,108.54
14,577066.710884,60.683,61,-38.498,13.416,71.641,146.315,108.55,270.31,191.68,98.13,200.58,108.53
15,577066.715765,60.653,61,-38.529,13.368,71.634,146.164,108.59,270.22,191.6,98.13,200.26,108.59
16,577066.719495,60.67,61,-38.515,13.344,71.602,146.172,108.577,270.24,191.57,98.08,200.27,108.58
