frame,t,nx,ny,nz,agree_deg
0,577066.645681,0.32021,-0.8323,-0.45248,3.4
1,577066.648852,0.3191,-0.83241,-0.45307,3.26
2,577066.653377,0.31511,-0.83497,-0.45114,3.11
3,577066.658901,0.31911,-0.83115,-0.45536,3.14
4,577066.663377,0.31591,-0.83444,-0.45157,3.15
5,577066.666824,0.31736,-0.83235,-0.4544,3.12
6,577066.670693,0.31617,-0.83434,-0.45157,3.23
7,577066.675159,0.31567,-0.8341,-0.45237,3.07
8,577066.683567,0.31532,-0.83381,-0.45314,2.99
9,577066.687367,0.31654,-0.83442,-0.45117,3.01
10,577066.690933,0.31713,-0.83344,-0.45256,3.14
11,577066.69557,0.31828,-0.83337,-0.45187,3.33
12,577066.699533,0.31909,-0.83336,-0.45132,3.34
13,577066.708461,0.31558,-0.83589,-0.4491,3.21
14,577066.710884,0.31616,-0.83574,-0.44898,3.24
15,577066.715765,0.31661,-0.83558,-0.44896,3.28
16,577066.719495,0.31591,-0.83557,-0.44948,3.17
17,577066.727769,0.31876,-0.83345,-0.45139,3.23
18,577066.735172,0.31851,-0.83402,-0.4505,3.26
19,577066.740119,0.31603,-0.83605,-0.44849,3.27
20,577066.743074,0.32077,-0.8329,-0.45099,3.49
21,577066.747125,0.31674,-0.83499,-0.44996,3.28
22,577066.751441,0.31829,-0.83328,-0.45203,3.22
23,577066.759499,0.31477,-0.83581,-0.44982,3.14
24,577066.763139,0.31765,-0.83418,-0.45083,3.11
25,577066.767747,0.31669,-0.83501,-0.44996,3.14
26,577066.771733,0.3201,-0.83274,-0.45174,3.07
27,577066.776259,0.31677,-0.83516,-0.44962,3.03
28,577066.7832,0.31787,-0.83525,-0.44869,3.2
29,577066.787058,0.31863,-0.8339,-0.45066,3.16
30,577066.790814,0.31854,-0.83419,-0.45017,3.06
31,577066.794849,0.31769,-0.83507,-0.44914,3.09
32,577066.799085,0.31787,-0.83538,-0.44843,3.17
33,577066.802575,0.31552,-0.83578,-0.44936,2.92
34,577066.814873,0.32074,-0.83243,-0.45187,3.31
35,577066.818557,0.31583,-0.83602,-0.44868,2.96
36,577066.822867,0.31476,-0.83594,-0.44958,3.06
37,577066.827675,0.31842,-0.83335,-0.45181,2.91
38,577066.83629,0.31701,-0.83335,-0.45281,3.06
39,577066.838663,0.31821,-0.83238,-0.45375,3.11
40,577066.843785,0.31605,-0.83472,-0.45096,3.07
41,577066.847621,0.31656,-0.83438,-0.45123,3.07
42,577066.851098,0.31579,-0.83476,-0.45105,3.04
43,577066.859287,0.31901,-0.83212,-0.45366,3.13
44,577066.863172,0.31799,-0.83356,-0.45173,3.2
45,577066.866925,0.31861,-0.83252,-0.4532,3.11
46,577066.87083,0.31888,-0.83179,-0.45436,3.12
47,577066.874831,0.31755,-0.83308,-0.45293,3.11
48,577066.878719,0.31617,-0.83432,-0.45161,3.16
49,577066.887922,0.31732,-0.83349,-0.45232,3.19
50,577066.899945,0.31694,-0.83549,-0.44891,3.07
51,577066.903446,0.31719,-0.83371,-0.45201,3.08
52,577066.911703,0.31817,-0.8332,-0.45227,3.19
53,577066.91492,0.3169,-0.83504,-0.44976,3.04
54,577066.919402,0.31757,-0.83321,-0.45266,3.1
55,577066.922731,0.31815,-0.83348,-0.45176,3.4
56,577066.926883,0.32012,-0.83264,-0.45193,3.27
57,577066.930762,0.31717,-0.83341,-0.45258,3.35
58,577066.939508,0.32049,-0.83245,-0.452,3.09
59,577066.942524,0.32067,-0.8324,-0.45197,3.18
60,577066.947583,0.32038,-0.83128,-0.45423,3.15
61,577066.950537,0.32089,-0.83159,-0.45331,3.14
