frame,t,theta_deg,area_px,cx,cy,d1,d2,ang_deg,rcx,rcy,rd1,rd2,rang
0,577066.644571,64.683,58,38.349,10.664,60.273,140.946,65.57,319.68,204.45,79.65,185.84,65.61
1,577066.650862,64.862,60,38.168,10.686,60.264,141.863,65.545,319.48,204.47,79.64,187.18,65.55
2,577066.652418,65.407,59,37.885,10.67,59.996,144.166,65.822,319.01,204.51,79.3,190.2,65.81
3,577066.658634,64.815,59,38.04,10.654,60.062,141.141,65.247,319.22,204.48,79.38,186.31,65.25
4,577066.662746,65.304,59,37.755,10.738,60.03,143.678,65.775,318.82,204.6,79.35,189.45,65.76
5,577066.66645,65.037,61,38.101,10.642,59.97,142.098,65.428,319.33,204.45,79.25,187.65,65.42
6,577066.671269,65.245,59,37.722,10.771,60.06,143.432,65.792,318.75,204.66,79.4,188.99,65.77
7,577066.675809,65.295,60,37.832,10.712,59.882,143.276,65.652,318.9,204.57,79.17,188.87,65.62
8,577066.683932,65.3,55,37.552,10.743,59.75,142.989,65.525,318.52,204.62,78.99,188.46,65.49
9,577066.68671,65.276,61,37.821,10.714,59.885,143.183,65.714,318.94,204.57,79.1,189.1,65.73
10,577066.690582,65.076,60,38.271,10.606,59.912,142.167,65.581,319.56,204.4,79.17,187.74,65.57
11,577066.695284,64.935,64,38.167,10.615,60.195,142.086,65.693,319.53,204.35,79.57,187.3,65.72
12,577066.69915,64.889,62,38.126,10.587,60.273,142.029,65.735,319.37,204.38,79.65,187.56,65.73
13,577066.707652,65.342,59,37.879,10.65,59.998,143.81,65.984,319.04,204.46,79.29,189.89,65.97
14,577066.710503,65.255,57,37.995,10.646,59.907,143.117,65.973,319.25,204.45,79.22,188.32,65.9
15,577066.715397,65.241,57,37.74,10.698,59.985,143.23,66.002,318.84,204.52,79.32,188.57,65.97
16,577066.719115,65.301,56,37.824,10.695,59.832,143.191,65.916,318.9,204.53,79.09,189.21,65.95
17,577066.72738,64.94,60,38.107,10.537,60.018,141.694,65.675,319.26,204.35,79.33,186.87,65.67
18,577066.734784,64.947,62,37.999,10.582,60.153,142.056,65.734,319.13,204.38,79.48,187.18,65.67
19,577066.739426,65.355,59,37.926,10.635,60.08,144.079,66.096,319.1,204.44,79.39,190.26,66.09
20,577066.742687,64.713,59,38.09,10.631,60.466,141.555,65.787,319.36,204.42,79.88,187.1,65.8
21,577066.74673,65.213,59,37.642,10.683,60.128,143.42,65.92,318.71,204.51,79.52,188.85,65.9
22,577066.751158,65.038,57,37.994,10.596,60.09,142.386,65.698,319.2,204.39,79.41,188.03,65.69
23,577066.759196,65.532,58,37.527,10.679,59.954,144.754,65.982,318.58,204.51,79.3,191.2,66.02
24,577066.762777,65.211,56,37.79,10.651,60.081,143.295,65.804,318.87,204.48,79.42,189.02,65.78
25,577066.767353,65.321,60,37.708,10.648,60.113,143.971,65.912,318.81,204.46,79.44,190.12,65.9
26,577066.771033,64.928,61,38.033,10.596,60.162,141.973,65.606,319.34,204.38,79.63,187.12,65.67
27,577066.7752,65.363,57,37.592,10.692,60.02,143.98,65.892,318.66,204.52,79.31,190.12,65.88
28,577066.782523,65.228,57,37.829,10.801,60.183,143.631,66.027,318.93,204.67,79.54,189.53,66.0
29,577066.786679,64.997,56,37.657,10.807,60.072,142.125,65.708,318.78,204.72,79.72,187.22,65.79
30,577066.790519,65.111,60,37.866,10.753,60.04,142.658,65.777,319.17,204.56,79.43,187.96,65.75
31,577066.794445,65.234,58,37.56,10.839,60.017,143.269,65.908,318.62,204.71,79.31,189.18,65.9
32,577066.798449,65.223,61,37.6,10.832,60.051,143.287,66.006,318.67,204.7,79.35,189.22,66.0
33,577066.803217,65.479,57,37.698,10.774,59.738,143.937,65.87,318.88,204.6,78.96,190.25,65.89
34,577066.814481,64.635,57,38.332,10.624,60.012,140.091,65.5,319.69,204.39,79.31,184.88,65.53
35,577066.818215,65.453,60,37.54,10.811,59.703,143.714,65.934,318.54,204.65,78.99,189.35,65.91
36,577066.822558,65.368,57,37.602,10.772,59.742,143.339,65.822,318.64,204.63,78.96,189.12,65.8
37,577066.827253,65.098,58,37.944,10.636,59.804,142.029,65.548,319.13,204.44,79.03,187.56,65.54
38,577066.835612,65.109,59,38.007,10.613,59.877,142.261,65.526,319.43,204.34,79.15,187.9,65.55
39,577066.838308,64.974,57,38.018,10.557,59.992,141.815,65.434,319.33,204.33,79.31,187.51,65.49
40,577066.843373,65.375,56,37.966,10.561,60.045,144.106,65.826,319.31,204.29,79.36,190.69,65.85
41,577066.847217,65.326,53,37.835,10.625,59.909,143.512,65.793,318.93,204.45,79.19,189.29,65.77
42,577066.850716,65.426,56,37.865,10.584,59.925,144.099,65.823,318.89,204.41,79.2,190.77,65.93
43,577066.858713,64.957,59,37.985,10.55,60.095,141.967,65.493,319.18,204.33,79.41,187.49,65.49
44,577066.862592,65.067,56,37.478,10.711,60.111,142.593,65.686,318.51,204.54,79.43,188.3,65.68
45,577066.866541,64.947,62,38.085,10.504,60.11,141.951,65.464,319.23,204.23,79.64,186.9,65.42
46,577066.870445,64.901,59,37.972,10.544,60.052,141.571,65.367,319.11,204.35,79.37,186.79,65.38
47,577066.874431,65.007,61,38.165,10.524,59.991,141.985,65.478,319.42,204.31,79.26,187.27,65.42
48,577066.878119,65.202,57,37.718,10.647,59.947,142.928,65.695,318.7,204.51,79.26,188.24,65.68
49,577066.887513,64.99,61,38.183,10.633,59.936,141.769,65.557,319.49,204.44,79.17,187.18,65.52
50,577066.899652,65.257,59,37.591,10.78,59.937,143.204,65.89,318.63,204.65,79.21,189.02,65.9
51,577066.903239,65.025,61,38.05,10.728,59.78,141.585,65.517,319.32,204.56,78.96,186.93,65.47
