frame,t,theta_deg,area_px,cx,cy,d1,d2,ang_deg,rcx,rcy,rd1,rd2,rang
0,605222.013527,50.964,63,123.375,19.743,73.314,116.405,64.506,431.17,216.37,96.18,152.04,63.92
1,605222.018475,51.422,60,123.581,19.692,73.121,117.26,64.329,431.49,216.29,95.88,153.33,63.75
2,605222.026773,51.124,63,123.614,19.705,73.243,116.694,64.224,431.61,216.27,96.11,152.22,63.63
3,605222.033881,50.275,63,123.144,20.02,73.392,114.835,64.746,430.85,216.78,96.22,149.99,64.24
4,605222.037246,50.289,64,123.117,20.004,73.318,114.753,64.39,430.85,216.71,96.16,149.97,63.76
5,605222.041708,50.753,65,123.509,19.833,73.264,115.803,64.527,431.3,216.54,96.11,151.13,64.01
6,605222.050237,50.752,66,123.528,19.807,73.266,115.804,64.42,431.28,216.54,96.17,150.82,63.97
7,605222.053665,50.131,63,123.032,19.966,73.362,114.444,64.144,430.69,216.6,96.4,149.56,63.59
8,605222.057413,50.787,62,123.521,19.813,73.278,115.909,64.522,431.31,216.51,96.12,151.27,64.0
9,605222.061375,51.161,62,123.642,19.78,73.108,116.575,64.389,431.64,216.37,95.95,152.04,63.8
10,605222.065708,51.325,63,123.718,19.8,72.995,116.812,64.338,431.71,216.42,95.68,152.89,63.79
11,605222.073806,51.229,65,123.658,19.783,73.05,116.654,64.319,431.57,216.41,95.84,152.25,63.7
12,605222.078425,50.807,65,123.473,19.819,73.252,115.917,64.489,431.26,216.46,96.2,151.26,64.05
13,605222.081296,50.203,69,123.427,19.67,73.607,114.999,65.038,431.21,216.33,96.54,150.12,64.56
14,605222.08587,51.094,64,123.588,19.733,73.172,116.509,64.321,431.46,216.37,95.96,152.23,63.77
15,605222.089684,51.109,63,123.662,19.715,73.182,116.562,64.264,431.62,216.31,95.99,152.28,63.69
16,605222.10172,51.172,63,123.721,19.66,73.177,116.712,64.197,431.67,216.25,95.95,152.61,63.61
17,605222.110686,51.037,64,123.615,19.81,73.152,116.331,64.314,431.53,216.45,95.92,152.11,63.73
18,605222.113561,50.94,67,123.506,19.859,73.232,116.217,64.453,431.32,216.43,96.34,151.59,63.9
19,605222.117461,50.923,65,123.548,19.829,73.172,116.079,64.341,431.38,216.51,95.98,151.56,63.79
20,605222.125867,51.07,64,123.669,19.715,73.155,116.42,64.316,431.63,216.31,95.95,152.1,63.71
21,605222.130291,50.96,66,123.678,19.717,73.206,116.226,64.294,431.66,216.3,96.04,151.75,63.72
22,605222.133631,50.741,68,123.635,19.761,73.284,115.803,64.455,431.48,216.41,96.15,151.17,63.86
23,605222.137891,50.803,68,123.675,19.741,73.264,115.926,64.445,431.57,216.38,96.1,151.44,63.88
24,605222.142082,50.71,66,123.508,19.829,73.255,115.681,64.414,431.35,216.49,96.08,151.14,63.83
25,605222.150008,50.675,70,123.43,19.768,73.394,115.813,64.543,431.19,216.41,96.32,151.25,64.0
26,605222.154309,51.143,64,123.699,19.664,73.16,116.613,64.333,431.71,216.21,96.01,152.09,63.75
27,605222.157433,50.878,65,123.612,19.668,73.365,116.273,64.16,431.28,216.29,96.48,151.61,63.75
28,605222.161725,50.877,65,123.636,19.684,73.333,116.22,64.261,431.56,216.3,96.17,151.65,63.77
29,605222.165682,51.191,64,123.655,19.622,73.265,116.902,64.23,431.49,216.16,96.3,152.66,63.79
30,605222.169167,51.082,64,123.643,19.629,73.301,116.684,64.224,431.57,216.21,96.12,152.58,63.64
31,605222.177415,51.074,63,123.618,19.67,73.281,116.631,64.263,431.59,216.23,96.15,152.24,63.67
32,605222.189466,50.975,64,123.557,19.64,73.359,116.506,64.267,431.53,216.2,96.22,152.08,63.65
33,605222.193462,50.834,68,123.56,19.631,73.404,116.223,64.375,431.54,216.2,96.26,151.75,63.7
34,605222.202732,50.977,65,123.468,19.682,73.328,116.461,64.396,431.42,216.24,96.23,151.92,63.81
35,605222.205796,50.611,69,123.395,19.711,73.473,115.78,64.493,431.17,216.31,96.5,151.02,63.93
36,605222.210258,51.068,63,123.474,19.679,73.281,116.617,64.455,431.4,216.24,96.16,152.21,63.88
37,605222.213537,50.981,66,123.373,19.735,73.318,116.456,64.494,431.17,216.37,96.18,152.12,63.92
38,605222.217847,50.948,65,123.457,19.726,73.33,116.392,64.483,431.4,216.31,96.19,151.92,63.86
39,605222.226756,51.108,62,123.462,19.779,73.221,116.622,64.557,431.33,216.41,96.02,152.49,63.98
40,605222.230227,51.198,61,123.502,19.801,73.186,116.794,64.563,431.41,216.42,96.0,152.56,63.97
41,605222.234236,51.242,62,123.507,19.778,73.186,116.905,64.61,431.42,216.4,95.97,152.79,63.99
42,605222.237518,50.612,64,123.286,19.857,73.414,115.69,64.546,431.12,216.49,96.29,151.18,63.97
43,605222.241092,50.443,66,123.224,19.929,73.459,115.349,64.781,430.98,216.63,96.35,150.71,64.23
