frame,t,nx,ny,nz,agree_deg
0,605222.017747,0.47848,-0.71889,-0.50424,4.15
1,605222.021585,0.4764,-0.71352,-0.51375,4.3
2,605222.025934,0.47647,-0.71733,-0.50835,4.06
3,605222.034238,0.48551,-0.71059,-0.50926,5.09
4,605222.037744,0.48266,-0.71559,-0.50495,4.7
5,605222.041882,0.47961,-0.71816,-0.50421,4.36
6,605222.04514,0.47865,-0.71147,-0.51449,5.06
7,605222.049874,0.48405,-0.70928,-0.51246,4.98
8,605222.053309,0.47973,-0.71437,-0.50944,4.64
9,605222.061704,0.47724,-0.71399,-0.51232,4.45
10,605222.065344,0.47507,-0.71588,-0.51169,4.29
11,605222.069413,0.47508,-0.71864,-0.50779,4.1
12,605222.07443,0.47889,-0.71229,-0.51314,4.95
13,605222.077823,0.48596,-0.71085,-0.50847,5.43
14,605222.085486,0.47739,-0.71337,-0.51303,4.5
15,605222.09036,0.47177,-0.71665,-0.51366,4.92
16,605222.102372,0.47669,-0.71262,-0.51473,4.45
17,605222.111065,0.4764,-0.71517,-0.51145,4.5
18,605222.11447,0.47742,-0.71777,-0.50683,4.38
19,605222.11767,0.47176,-0.71662,-0.51372,5.27
20,605222.12157,0.47717,-0.71814,-0.50654,4.04
21,605222.126587,0.47846,-0.71313,-0.51237,4.48
22,605222.130107,0.47947,-0.7142,-0.50992,4.68
23,605222.138287,0.4798,-0.71154,-0.51333,4.83
24,605222.142532,0.47535,-0.71573,-0.51164,5.18
25,605222.145607,0.4765,-0.71359,-0.51355,5.42
26,605222.150682,0.47316,-0.71516,-0.51447,4.9
27,605222.153636,0.47912,-0.71768,-0.50535,3.92
28,605222.162395,0.47925,-0.71249,-0.51252,4.5
29,605222.166163,0.47556,-0.71865,-0.50734,3.99
30,605222.169768,0.47757,-0.71712,-0.5076,3.96
31,605222.173566,0.47905,-0.71188,-0.51355,4.37
32,605222.190092,0.48004,-0.71205,-0.51239,4.32
