frame,t,theta_deg,area_px,cx,cy,d1,d2,ang_deg,rcx,rcy,rd1,rd2,rang
0,605222.017747,53.449,58,-127.348,26.569,77.432,130.021,117.674,149.43,209.52,105.27,175.13,118.3
1,605222.021585,52.287,67,-126.935,26.541,78.011,127.529,118.233,149.84,209.49,105.86,173.02,118.73
2,605222.025934,53.135,65,-127.369,26.543,77.718,129.546,117.691,149.37,209.47,105.5,175.24,118.29
3,605222.034238,52.499,62,-126.812,26.674,77.867,127.906,118.187,150.16,209.69,105.66,173.3,118.79
4,605222.037744,53.413,61,-127.233,26.657,77.535,130.084,117.596,149.58,209.63,105.27,176.0,118.17
5,605222.041882,53.443,60,-127.272,26.562,77.562,130.22,117.615,149.56,209.54,105.26,176.36,118.21
6,605222.04514,52.134,65,-127.153,26.447,78.058,127.169,117.788,149.68,209.37,105.91,172.38,118.4
7,605222.049874,52.557,64,-126.813,26.683,77.886,128.109,117.914,150.11,209.7,105.72,173.62,118.45
8,605222.053309,52.724,61,-126.767,26.72,77.802,128.458,117.865,150.2,209.74,105.56,174.15,118.45
9,605222.061704,52.447,62,-126.678,26.698,77.911,127.829,118.018,150.34,209.72,105.73,173.19,118.62
10,605222.065344,52.6,64,-126.848,26.661,77.919,128.288,117.834,150.0,209.61,105.78,173.66,118.39
11,605222.069413,53.158,64,-127.131,26.592,77.748,129.664,117.578,149.82,209.59,105.53,175.43,118.24
12,605222.07443,52.255,65,-126.952,26.556,78.051,127.503,117.856,149.88,209.5,105.95,172.78,118.37
13,605222.077823,52.401,62,-126.701,26.677,77.995,127.832,118.107,150.31,209.69,105.84,173.2,118.71
14,605222.085486,52.404,63,-126.716,26.667,78.085,127.99,117.984,150.13,209.62,106.03,173.33,118.47
15,605222.09036,52.482,63,-127.489,26.255,78.024,128.114,117.028,149.31,209.17,105.98,173.37,117.71
16,605222.102372,52.281,60,-126.694,26.622,78.173,127.777,118.028,150.32,209.61,106.08,173.12,118.63
17,605222.111065,52.654,63,-126.92,26.597,78.074,128.703,117.688,149.91,209.53,106.03,174.12,118.25
18,605222.11447,53.169,63,-127.157,26.502,77.912,129.971,117.571,149.8,209.51,105.78,175.69,118.14
19,605222.11767,52.435,63,-127.458,26.178,77.986,127.918,116.789,149.39,209.06,105.9,173.04,117.4
20,605222.12157,53.317,62,-127.157,26.457,77.785,130.209,117.689,149.72,209.39,105.56,176.36,118.29
21,605222.126587,52.518,62,-126.598,26.624,77.928,128.063,117.986,150.36,209.6,105.82,173.42,118.48
22,605222.130107,52.734,61,-126.637,26.595,77.804,128.491,117.789,150.35,209.58,105.62,174.14,118.32
23,605222.138287,52.26,64,-126.683,26.539,77.982,127.404,118.032,150.29,209.43,105.97,172.33,118.66
24,605222.142532,52.612,64,-127.391,26.254,77.897,128.288,117.066,149.44,209.13,105.73,173.71,117.72
25,605222.145607,52.223,61,-127.178,26.383,77.952,127.25,117.268,149.71,209.33,105.81,172.46,117.97
26,605222.150682,52.289,64,-127.218,26.31,77.972,127.472,117.335,149.59,209.19,105.83,172.75,117.9
27,605222.153636,53.582,60,-127.362,26.362,77.556,130.637,117.745,149.41,209.25,105.27,176.81,118.36
28,605222.162395,52.513,59,-126.724,26.604,77.897,127.996,118.017,150.18,209.53,105.74,173.47,118.6
29,605222.166163,53.29,61,-127.222,26.485,77.766,130.095,117.591,149.47,209.35,105.66,175.53,118.24
30,605222.169768,53.227,62,-127.427,26.434,77.759,129.892,117.796,149.35,209.27,105.79,175.26,118.49
31,605222.173566,52.35,64,-126.837,26.588,78.042,127.761,118.257,150.1,209.56,105.89,173.05,118.9
32,605222.190092,52.493,63,-126.957,26.595,77.899,127.941,118.255,149.91,209.55,105.73,173.17,118.87
33,605222.193833,52.525,62,-126.969,26.6,77.813,127.896,118.226,149.81,209.56,105.65,173.34,118.67
34,605222.197277,52.615,63,-127.046,26.571,77.73,128.023,118.114,149.8,209.55,105.52,173.5,118.64
35,605222.202006,52.727,64,-127.061,26.574,77.722,128.337,117.871,149.84,209.58,105.41,174.09,118.37
36,605222.206443,52.519,63,-127.001,26.543,77.747,127.769,118.167,149.78,209.45,105.56,172.96,118.6
37,605222.214007,52.689,63,-127.806,26.145,77.637,128.085,117.044,148.85,208.98,105.37,173.5,117.68
38,605222.218545,52.66,59,-127.018,26.686,77.551,127.858,118.171,149.89,209.7,105.23,173.22,118.77
39,605222.222051,52.777,61,-127.73,26.266,77.629,128.329,117.179,148.95,209.14,105.36,173.83,117.81
40,605222.226062,53.533,59,-127.502,26.537,77.35,130.139,117.743,149.29,209.55,105.04,175.72,118.28
41,605222.230854,52.513,63,-127.255,26.483,77.839,127.903,117.825,149.42,209.34,105.67,173.16,118.27
42,605222.238326,52.175,66,-127.491,26.687,78.455,127.933,117.516,149.25,209.76,106.63,173.2,118.19
43,605222.241498,52.66,64,-127.068,26.616,77.797,128.265,118.011,149.7,209.58,105.59,173.84,118.53
44,605222.24573,52.191,63,-127.345,26.354,77.926,127.116,117.542,149.46,209.26,105.75,172.22,118.17
45,605222.249422,52.534,63,-126.898,26.643,77.809,127.914,118.211,150.04,209.64,105.58,173.3,118.82
46,605222.254938,52.596,64,-127.023,26.633,77.882,128.217,117.946,149.76,209.6,105.72,173.76,118.46
47,605222.26162,52.443,63,-126.909,26.642,77.881,127.768,118.204,150.08,209.64,105.64,173.08,118.88
48,605222.273946,53.385,62,-127.314,26.556,77.482,129.908,117.529,149.38,209.48,105.24,175.48,118.2
49,605222.277174,53.612,60,-127.378,26.469,77.424,130.509,117.658,149.41,209.34,105.22,176.6,118.36
50,605222.281973,52.425,62,-127.13,26.502,77.807,127.595,117.87,149.51,209.34,105.69,172.81,118.41
51,605222.290818,53.303,62,-127.415,26.445,77.559,129.788,117.697,149.32,209.36,105.29,175.58,118.32
52,605222.293451,53.517,60,-127.238,26.537,77.488,130.323,117.648,149.55,209.47,105.23,175.9,118.17
53,605222.297707,53.187,65,-127.423,26.35,77.732,129.726,117.783,149.24,209.18,105.54,175.25,118.38
54,605222.302995,52.479,61,-126.741,26.621,77.829,127.789,118.145,150.23,209.53,105.69,172.83,118.89
55,605222.305247,52.481,62,-126.653,26.604,77.955,128.001,118.084,150.34,209.57,105.81,173.29,118.7
56,605222.31493,52.379,63,-126.666,26.607,78.024,127.816,118.119,150.32,209.57,105.91,173.06,118.7
57,605222.317647,52.473,62,-126.565,26.62,78.01,128.066,118.062,150.5,209.61,105.86,173.52,118.66
58,605222.322322,52.174,64,-126.929,26.429,78.139,127.413,117.625,149.96,209.31,106.05,172.48,118.18
59,605222.32498,52.248,66,-126.744,26.571,78.072,127.517,118.08,150.15,209.51,105.99,172.7,118.58
60,605222.329863,52.762,63,-126.907,26.574,77.905,128.741,117.729,149.94,209.53,105.83,174.05,118.22
61,605222.333532,52.035,62,-126.96,26.443,78.09,126.938,117.654,149.97,209.38,105.97,172.0,118.28
62,605222.342624,52.465,61,-126.573,26.73,77.907,127.874,118.139,150.48,209.76,105.72,173.26,118.74
63,605222.345471,53.024,61,-126.918,26.668,77.742,129.252,117.591,150.0,209.65,105.54,174.94,118.17
64,605222.357935,53.274,63,-127.183,26.56,77.726,129.979,117.562,149.69,209.53,105.48,176.05,118.16
65,605222.36588,52.526,59,-126.588,26.815,77.822,127.913,117.935,150.46,209.88,105.61,173.31,118.53
66,605222.369944,52.912,67,-127.046,26.588,77.924,129.217,117.536,149.73,209.56,106.02,174.32,118.03
67,605222.374126,52.45,61,-126.581,26.567,78.023,128.021,118.087,150.47,209.54,105.88,173.45,118.69
68,605222.377212,53.151,63,-127.08,26.409,77.883,129.868,117.537,149.82,209.33,105.7,175.89,118.14
69,605222.382035,52.398,60,-126.74,26.544,78.12,128.028,118.122,150.15,209.5,106.03,173.69,118.59
70,605222.389405,52.433,63,-127.593,26.14,78.062,128.035,116.968,149.14,208.97,105.95,173.44,117.61
71,605222.39448,52.421,58,-126.714,26.69,78.101,128.065,118.144,150.29,209.71,105.98,173.5,118.75
72,605222.397662,53.166,62,-127.177,26.484,77.935,130.0,117.655,149.73,209.45,105.79,175.91,118.23
73,605222.402039,52.404,64,-126.838,26.453,78.076,127.974,117.931,149.97,209.32,106.02,173.22,118.43
74,605222.405884,52.974,66,-127.268,26.246,77.836,129.257,117.52,149.52,209.08,105.66,174.9,118.14
75,605222.410578,52.461,62,-126.836,26.468,77.794,127.678,118.148,150.04,209.35,105.63,172.71,118.71
76,605222.418383,52.472,63,-126.828,26.519,77.852,127.805,118.22,150.05,209.43,105.68,172.87,118.86
77,605222.421657,53.35,63,-127.306,26.455,77.506,129.841,117.652,149.51,209.39,105.19,175.85,118.25
78,605222.425777,52.565,62,-126.783,26.5,77.628,127.706,118.488,150.2,209.45,105.33,173.04,119.09
79,605222.442809,52.921,61,-127.78,26.169,77.298,128.207,117.043,148.93,209.05,105.02,173.45,117.73
80,605222.445534,52.495,61,-127.105,26.56,77.518,127.322,118.134,149.74,209.48,105.27,172.4,118.79
81,605222.450047,52.651,63,-126.907,26.592,77.563,127.851,118.209,150.0,209.55,105.28,173.1,118.79
82,605222.454062,52.67,63,-126.864,26.539,77.623,128.006,118.12,150.09,209.5,105.34,173.43,118.72
83,605222.45772,53.533,61,-127.363,26.559,77.315,130.081,117.63,149.44,209.53,104.93,176.17,118.23
84,605222.465615,52.837,60,-127.74,26.238,77.616,128.486,117.262,148.98,209.13,105.39,173.73,117.89
85,605222.469606,52.772,61,-127.846,26.187,77.609,128.282,117.168,148.82,209.08,105.37,173.81,117.88
86,605222.473612,52.277,62,-126.95,26.538,78.017,127.51,118.517,149.95,209.45,105.96,172.61,119.17
87,605222.477277,53.17,62,-127.34,26.568,77.608,129.466,117.796,149.41,209.51,105.38,174.93,118.49
88,605222.482322,52.437,63,-126.877,26.634,77.907,127.793,118.269,150.05,209.62,105.74,172.98,118.82
89,605222.48534,52.403,62,-126.861,26.57,78.019,127.878,118.21,150.0,209.49,105.92,172.94,118.84
90,605222.494277,53.174,63,-127.266,26.421,77.852,129.885,117.595,149.49,209.31,105.73,175.37,118.19
