frame,t,nx,ny,nz,agree_deg
0,605222.017747,0.45999,-0.74417,-0.48438,0.57
1,605222.021585,0.45817,-0.73892,-0.49404,0.86
2,605222.025934,0.45801,-0.74264,-0.48859,0.4
3,605222.034238,0.46736,-0.73615,-0.48955,0.85
4,605222.037744,0.46423,-0.74099,-0.48521,1.19
5,605222.041882,0.46112,-0.74348,-0.48437,0.74
6,605222.04514,0.46037,-0.73702,-0.49484,0.85
7,605222.049874,0.46584,-0.73485,-0.49293,0.92
8,605222.053309,0.46141,-0.73981,-0.48969,0.41
9,605222.061704,0.45895,-0.7394,-0.49259,0.48
10,605222.065344,0.45669,-0.74124,-0.49193,0.33
11,605222.069413,0.45657,-0.74393,-0.48798,0.34
12,605222.07443,0.46061,-0.7378,-0.49345,0.75
13,605222.077823,0.46779,-0.73645,-0.48869,1.2
14,605222.085486,0.45911,-0.7388,-0.49334,0.44
15,605222.09036,0.45317,-0.74208,-0.49392,0.72
16,605222.102372,0.45843,-0.73806,-0.49508,0.5
17,605222.111065,0.45801,-0.74057,-0.49172,0.26
18,605222.11447,0.45894,-0.7431,-0.48701,0.47
19,605222.11767,0.4531,-0.74209,-0.49397,1.12
20,605222.12157,0.45869,-0.74343,-0.48673,0.52
21,605222.126587,0.46018,-0.73857,-0.4927,0.28
22,605222.130107,0.46113,-0.73964,-0.49019,0.47
23,605222.138287,0.46158,-0.73705,-0.49366,0.67
24,605222.142532,0.45678,-0.74121,-0.49189,1.07
25,605222.145607,0.45805,-0.73914,-0.49383,1.19
26,605222.150682,0.45467,-0.74061,-0.49474,0.68
27,605222.153636,0.46066,-0.74296,-0.48559,0.95
28,605222.162395,0.461,-0.73794,-0.49287,0.27
29,605222.166163,0.45704,-0.74392,-0.48754,0.54
30,605222.169768,0.45914,-0.74243,-0.48784,0.49
31,605222.173566,0.46087,-0.73733,-0.49391,0.53
32,605222.190092,0.46185,-0.73749,-0.49275,0.34
33,605222.193833,0.46296,-0.73741,-0.49183,0.32
34,605222.197277,0.46136,-0.7389,-0.4911,0.28
35,605222.202006,0.46288,-0.73883,-0.48976,0.54
36,605222.206443,0.46097,-0.7389,-0.49146,0.47
37,605222.214007,0.45503,-0.74301,-0.4908,0.83
38,605222.218545,0.46211,-0.73907,-0.49013,0.3
39,605222.222051,0.45508,-0.74374,-0.48964,0.61
40,605222.226062,0.45886,-0.74552,-0.48338,0.5
41,605222.230854,0.45779,-0.7413,-0.49082,0.58
42,605222.238326,0.46011,-0.73792,-0.49373,1.1
43,605222.241498,0.46536,-0.73826,-0.48828,0.74
44,605222.24573,0.4563,-0.74001,-0.49414,0.83
45,605222.249422,0.46688,-0.73709,-0.48859,0.81
46,605222.254938,0.46115,-0.74038,-0.48905,0.59
47,605222.26162,0.46093,-0.73977,-0.49019,0.8
48,605222.273946,0.45893,-0.74491,-0.48425,0.51
49,605222.277174,0.45674,-0.74721,-0.48277,0.55
50,605222.281973,0.46194,-0.7367,-0.49384,0.53
51,605222.290818,0.46428,-0.74158,-0.48426,0.86
52,605222.293451,0.46098,-0.74433,-0.48318,0.66
53,605222.297707,0.46528,-0.73985,-0.48594,0.89
54,605222.302995,0.46599,-0.73524,-0.49222,0.63
55,605222.305247,0.46663,-0.73446,-0.49277,0.78
56,605222.31493,0.46499,-0.73489,-0.49368,0.6
57,605222.317647,0.46416,-0.73645,-0.49213,0.58
58,605222.322322,0.46215,-0.73604,-0.49464,1.15
59,605222.32498,0.46375,-0.73616,-0.49296,0.81
60,605222.329863,0.46325,-0.73832,-0.49018,0.81
61,605222.333532,0.46128,-0.7368,-0.49431,1.26
62,605222.342624,0.46233,-0.73886,-0.49024,0.67
63,605222.345471,0.46315,-0.74173,-0.48511,0.93
64,605222.357935,0.46044,-0.7434,-0.48514,0.62
65,605222.36588,0.46103,-0.73907,-0.49114,0.49
66,605222.369944,0.4619,-0.7385,-0.49119,1.02
67,605222.374126,0.46498,-0.7345,-0.49427,0.57
68,605222.377212,0.45721,-0.74383,-0.48752,0.34
69,605222.382035,0.46344,-0.73612,-0.49331,0.47
70,605222.389405,0.45761,-0.73955,-0.49363,1.38
71,605222.39448,0.46814,-0.73383,-0.49229,0.92
72,605222.397662,0.46073,-0.74216,-0.48675,0.55
73,605222.402039,0.46529,-0.73581,-0.49202,0.94
74,605222.405884,0.4622,-0.73951,-0.48939,0.99
75,605222.410578,0.46621,-0.73467,-0.49285,0.63
76,605222.418383,0.46664,-0.73464,-0.49248,0.58
77,605222.421657,0.46072,-0.74303,-0.48543,0.63
78,605222.425777,0.46557,-0.73713,-0.48978,0.51
79,605222.442809,0.45707,-0.74408,-0.48727,1.02
80,605222.445534,0.46575,-0.73575,-0.49168,0.6
81,605222.450047,0.46714,-0.73673,-0.48888,0.64
82,605222.454062,0.47057,-0.73727,-0.48477,1.33
83,605222.45772,0.46034,-0.74522,-0.48244,0.55
84,605222.465615,0.45523,-0.7438,-0.48941,0.46
