frame,t,theta_deg,area_px,cx,cy,d1,d2,ang_deg,rcx,rcy,rd1,rd2,rang
0,576574.572214,64.211,52,-43.74,8.207,65.861,151.383,108.136,263.05,184.55,90.19,207.32,108.16
1,576574.576863,64.221,54,-43.67,8.218,65.848,151.408,108.122,263.21,184.57,90.21,207.36,108.12
2,576574.584428,64.478,51,-43.607,8.242,65.735,152.569,108.119,263.3,184.6,90.05,208.97,108.12
3,576574.588654,64.266,54,-43.673,8.238,65.8,151.545,108.144,263.15,184.58,90.16,207.3,108.16
4,576574.592442,64.381,54,-43.743,8.26,65.729,152.013,108.115,263.19,184.64,90.07,207.89,108.13
5,576574.596931,63.198,51,-42.306,8.662,65.994,146.358,108.359,265.06,185.17,90.41,200.49,108.35
6,576574.599702,64.425,51,-43.828,8.315,65.526,151.79,108.193,262.99,184.7,89.77,207.88,108.19
7,576574.608885,62.59,49,-42.73,8.368,65.654,142.615,110.078,264.47,184.74,89.99,195.31,110.12
8,576574.612498,64.313,54,-43.765,8.291,65.694,151.559,108.161,263.04,184.65,90.03,207.31,108.14
9,576574.616865,63.878,49,-44.188,8.01,65.848,149.56,107.98,262.49,184.22,90.34,204.17,107.9
10,576574.620835,64.157,55,-43.733,8.179,65.859,151.087,108.125,263.12,184.51,90.22,206.91,108.12
11,576574.624282,64.211,53,-43.785,8.191,65.83,151.315,108.211,263.05,184.53,90.18,207.23,108.21
12,576574.629137,62.751,52,-41.795,8.546,66.3,144.804,108.616,265.71,184.97,90.91,198.16,108.64
13,576574.636587,64.206,53,-43.662,8.254,65.828,151.278,108.076,263.33,184.62,90.27,206.55,108.05
14,576574.640973,64.276,51,-43.897,8.178,65.906,151.845,108.161,262.9,184.51,90.28,207.95,108.16
15,576574.645452,62.867,52,-41.724,8.733,66.068,144.871,108.379,265.89,185.29,90.51,198.38,108.34
16,576574.647717,64.379,51,-43.532,8.146,65.806,152.18,108.044,263.23,184.41,90.15,208.3,108.07
17,576574.665312,63.065,50,-43.476,8.155,66.082,145.883,107.203,263.57,184.54,90.46,199.42,107.09
18,576574.668227,64.165,54,-43.646,8.097,65.933,151.297,108.125,263.24,184.4,90.32,207.21,108.12
19,576574.672937,63.838,51,-44.205,8.029,65.92,149.511,108.47,262.4,184.25,90.45,204.19,108.49
20,576574.677202,64.126,53,-43.746,8.046,65.985,151.209,108.174,263.17,184.36,90.41,206.84,108.15
21,576574.684521,64.152,54,-43.604,8.076,66.027,151.44,108.174,263.3,184.37,90.45,207.4,108.17
22,576574.68921,64.08,55,-43.554,8.05,66.154,151.341,108.17,263.37,184.34,90.63,207.27,108.17
23,576574.692483,64.062,55,-43.579,8.002,66.204,151.358,108.184,263.43,184.29,90.73,206.9,108.19
24,576574.697069,64.047,53,-43.621,7.967,66.238,151.353,108.232,263.28,184.22,90.74,207.28,108.23
25,576574.700422,63.982,52,-43.667,7.951,66.293,151.128,108.248,263.33,184.19,90.95,206.81,108.19
26,576574.705159,62.296,52,-42.194,8.277,66.543,143.134,109.171,265.21,184.65,91.16,196.07,109.16
27,576574.712636,64.229,52,-43.659,7.952,66.188,152.236,108.167,263.16,184.18,90.73,208.03,108.18
28,576574.716422,62.391,53,-41.878,8.39,66.722,143.975,108.473,265.62,184.77,91.48,197.11,108.43
29,576574.720687,64.171,52,-43.494,8.029,66.188,151.914,108.157,263.46,184.31,90.67,208.06,108.15
30,576574.724496,62.46,50,-41.603,8.442,66.911,144.715,108.1,266.01,184.78,91.89,198.02,108.05
31,576574.728498,63.465,50,-44.207,7.922,66.434,148.708,108.312,262.37,184.1,91.02,203.24,108.25
32,576574.73626,64.016,51,-43.634,8.082,66.263,151.246,108.106,263.2,184.37,90.81,206.82,108.12
33,576574.748683,63.93,53,-43.71,8.061,66.42,151.137,108.187,263.06,184.33,91.02,206.55,108.21
34,576574.751718,62.66,55,-41.696,8.795,66.613,145.044,107.874,265.9,185.36,91.26,198.69,107.86
35,576574.761697,62.635,58,-42.006,8.714,66.701,145.112,107.926,265.28,185.17,91.5,198.52,107.94
36,576574.764277,63.494,56,-44.165,7.961,66.73,149.518,108.472,262.42,184.19,91.45,204.25,108.5
37,576574.768912,62.512,57,-42.445,8.574,66.787,144.698,108.267,264.77,185.03,91.52,197.92,108.31
38,576574.772783,63.656,57,-43.872,8.053,66.679,150.257,108.338,262.95,184.34,91.34,205.78,108.31
39,576574.776056,62.78,59,-42.113,8.694,66.859,146.171,107.758,265.34,185.26,91.46,200.55,107.71
40,576574.780636,63.513,61,-43.732,8.006,66.939,150.091,108.265,263.13,184.28,91.7,205.56,108.26
41,576574.789359,63.354,55,-43.857,8.013,66.885,149.139,108.33,262.77,184.25,91.69,203.54,108.39
42,576574.792336,62.523,59,-41.878,8.646,66.934,145.07,107.877,265.63,185.06,91.86,198.67,107.95
