frame,t,theta_deg,area_px,cx,cy,d1,d2,ang_deg,rcx,rcy,rd1,rd2,rang
0,607142.666253,50.239,72,120.313,20.776,73.667,115.178,66.8,427.22,217.72,96.65,150.65,66.23
1,607142.674935,50.447,74,120.375,20.852,73.414,115.288,66.892,427.27,217.82,96.34,150.7,66.3
2,607142.679122,50.484,73,120.296,20.933,73.263,115.141,67.058,427.16,217.99,96.06,150.52,66.62
3,607142.682463,50.735,72,120.468,20.83,73.083,115.471,66.825,427.36,217.81,95.89,151.0,66.29
4,607142.686399,50.503,73,120.16,21.069,72.94,114.678,67.214,427.03,218.1,95.7,150.0,66.66
5,607142.690187,50.395,76,120.078,21.01,73.012,114.53,67.05,426.86,218.03,95.82,149.66,66.43
6,607142.698263,50.728,72,120.254,20.974,72.853,115.091,67.273,427.14,217.98,95.59,150.53,66.72
7,607142.703141,50.796,74,120.233,20.935,72.829,115.219,67.339,427.15,217.92,95.54,150.81,66.81
8,607142.706662,50.624,76,120.128,20.933,72.9,114.911,67.131,426.98,217.92,95.65,150.3,66.57
9,607142.710104,50.43,78,119.973,21.012,72.979,114.562,67.156,426.76,218.02,95.74,149.82,66.54
10,607142.714269,50.526,73,120.011,21.046,72.969,114.78,67.307,426.75,218.12,95.75,149.9,66.78
11,607142.719076,50.64,70,119.958,21.138,72.821,114.826,67.472,426.73,218.21,95.57,150.09,66.92
12,607142.72643,50.484,72,119.972,20.941,73.167,114.99,67.042,426.72,217.92,96.09,150.22,66.36
13,607142.731259,50.566,72,119.963,21.024,73.137,115.141,67.332,426.76,218.04,95.97,150.61,66.78
14,607142.733633,50.225,73,119.903,20.96,73.505,114.89,67.148,426.63,217.9,96.63,150.06,66.41
15,607142.739561,49.991,71,119.755,20.978,73.685,114.612,66.872,426.44,217.97,96.67,149.84,66.2
16,607142.74227,50.537,67,120.086,20.978,73.423,115.522,67.075,426.93,217.98,96.34,151.11,66.52
17,607142.750252,50.131,70,119.99,20.822,73.822,115.161,66.669,426.73,217.77,96.92,150.56,66.13
18,607142.76232,50.428,71,120.079,21.019,73.352,115.144,67.013,426.91,218.02,96.27,150.57,66.39
19,607142.766313,50.448,74,120.144,21.03,73.257,115.044,66.994,426.97,218.06,96.14,150.38,66.42
20,607142.773849,50.405,75,120.084,21.028,73.161,114.787,66.952,426.88,218.08,96.01,150.0,66.43
21,607142.77808,50.401,76,120.144,20.986,73.15,114.76,66.85,426.95,218.0,95.99,149.98,66.22
22,607142.781766,50.339,77,120.057,21.083,73.025,114.417,67.013,426.89,218.12,95.81,149.66,66.45
23,607142.786126,50.737,69,120.376,21.034,72.864,115.132,67.143,427.27,218.08,95.61,150.49,66.62
24,607142.790034,50.916,69,120.515,20.967,72.79,115.455,67.026,427.52,217.94,95.51,151.09,66.43
25,607142.794615,50.549,75,120.257,21.018,72.894,114.719,66.942,427.1,218.05,95.67,149.89,66.33
26,607142.802402,50.772,73,120.339,21.076,72.723,114.993,67.237,427.26,218.11,95.42,150.4,66.68
27,607142.806383,50.61,76,120.337,20.957,72.963,114.977,67.093,427.17,217.98,95.74,150.18,66.49
28,607142.811421,50.42,75,120.171,20.904,73.128,114.772,66.992,427.01,217.89,95.96,150.04,66.4
29,607142.814293,50.375,72,120.242,20.808,73.337,114.991,67.061,427.15,217.72,96.26,150.45,66.43
30,607142.819493,50.505,73,120.269,20.855,73.187,115.072,67.066,427.12,217.77,96.21,150.43,66.55
31,607142.827764,50.365,76,120.145,20.794,73.441,115.13,67.315,426.96,217.74,96.42,150.33,66.67
32,607142.830118,50.439,74,120.224,20.765,73.398,115.242,67.057,427.08,217.72,96.32,150.66,66.53
33,607142.834915,50.259,72,120.088,20.862,73.468,114.915,67.122,426.93,217.83,96.4,150.31,66.56
34,607142.842541,50.349,75,120.095,20.865,73.466,115.132,67.191,426.96,217.83,96.41,150.53,66.61
35,607142.849977,50.247,72,120.119,20.875,73.497,114.932,66.945,426.97,217.84,96.43,150.34,66.38
36,607142.858022,50.206,70,120.076,20.955,73.417,114.707,66.887,426.8,217.96,96.37,149.74,66.21
37,607142.86356,50.501,71,120.207,20.957,73.213,115.104,67.07,427.08,217.95,96.06,150.56,66.51
38,607142.866725,50.623,73,120.342,20.909,73.093,115.212,66.838,427.24,217.87,95.99,150.65,66.28
39,607142.871421,50.589,75,120.378,20.941,73.028,115.026,66.748,427.31,217.93,95.81,150.46,66.19
40,607142.879888,50.564,74,120.308,21.008,72.918,114.792,66.728,427.22,218.02,95.67,150.15,66.17
41,607142.883041,50.418,77,120.3,20.934,73.067,114.673,66.757,427.14,217.9,95.98,149.85,66.2
42,607142.887506,50.333,76,120.297,20.881,73.182,114.647,66.783,427.15,217.87,96.05,149.79,66.2
43,607142.890466,50.474,77,120.36,20.918,73.017,114.729,66.664,427.29,217.9,95.8,150.07,66.1
44,607142.894036,50.54,75,120.314,20.971,72.901,114.708,66.758,427.25,217.99,95.6,150.03,66.14
45,607142.902136,50.318,75,120.223,20.909,73.16,114.577,66.755,427.08,217.87,96.08,149.83,66.22
46,607142.905759,50.417,76,120.284,20.903,73.197,114.872,66.924,427.09,217.89,96.14,150.15,66.45
47,607142.910221,50.326,71,120.193,20.905,73.22,114.691,66.83,427.03,217.88,96.1,149.92,66.18
48,607142.914298,50.066,73,120.13,20.84,73.546,114.575,67.048,427.0,217.79,96.51,149.81,66.51
49,607142.91815,50.247,77,120.167,20.759,73.543,115.003,67.081,427.05,217.69,96.51,150.36,66.49
50,607142.926565,50.326,75,120.142,20.84,73.388,114.953,67.103,427.0,217.8,96.29,150.36,66.54
51,607142.938892,49.876,76,119.945,20.767,73.741,114.425,67.025,426.74,217.7,96.76,149.67,66.45
52,607142.94276,49.97,74,120.015,20.744,73.718,114.614,67.066,426.84,217.67,96.73,149.92,66.49
53,607142.946083,49.967,74,119.992,20.791,73.659,114.515,67.013,426.74,217.76,96.69,149.59,66.45
54,607142.95563,50.322,72,120.174,20.797,73.436,115.017,67.043,427.03,217.74,96.39,150.28,66.42
55,607142.957916,50.223,72,120.152,20.883,73.391,114.709,66.952,426.95,217.87,96.34,149.84,66.35
56,607142.962304,50.632,72,120.364,20.879,73.121,115.279,67.047,427.29,217.85,95.94,150.78,66.49
57,607142.965587,50.377,72,120.235,20.952,73.164,114.724,66.859,427.09,217.95,96.0,149.98,66.26
58,607142.971212,50.529,70,120.274,21.044,72.99,114.822,66.992,427.17,218.07,95.76,150.19,66.43
59,607142.979439,50.696,72,120.494,20.877,73.08,115.37,66.797,427.46,217.85,95.88,150.9,66.24
60,607142.981655,50.69,72,120.489,20.919,73.037,115.29,66.638,427.36,217.95,95.83,150.55,66.11
61,607142.985681,50.833,72,120.488,20.97,72.85,115.346,66.729,427.35,218.0,95.6,150.62,66.15
62,607142.990572,50.491,70,120.305,20.959,73.114,114.925,67.053,427.17,217.93,96.03,150.18,66.43
63,607142.994408,50.655,75,120.342,20.94,73.023,115.179,66.97,427.26,217.93,95.81,150.65,66.41
64,607143.002595,50.609,75,120.316,20.877,73.155,115.276,67.011,427.22,217.85,95.98,150.78,66.45
65,607143.005846,50.437,72,120.253,20.824,73.339,115.146,67.007,427.14,217.78,96.23,150.62,66.45
66,607143.009726,50.58,71,120.281,20.851,73.225,115.314,67.08,427.11,217.83,96.12,150.62,66.48
67,607143.022894,50.163,70,120.017,20.777,73.706,115.057,67.067,426.86,217.69,96.72,150.57,66.46
