frame,t,nx,ny,nz,agree_deg
0,607142.66589,0.49097,-0.728,-0.4785,5.01
1,607142.675162,0.48939,-0.72913,-0.47841,4.94
2,607142.679596,0.48859,-0.7279,-0.48108,5.34
3,607142.68393,0.48901,-0.73005,-0.47739,4.42
4,607142.686836,0.48644,-0.72892,-0.48172,5.73
5,607142.690609,0.49039,-0.72987,-0.47624,4.96
6,607142.698634,0.48787,-0.73251,-0.47477,4.87
7,607142.703622,0.48594,-0.73356,-0.47513,5.06
8,607142.707716,0.48708,-0.73259,-0.47546,4.99
9,607142.710716,0.48725,-0.7289,-0.48093,5.65
10,607142.714031,0.48828,-0.73,-0.47821,5.41
11,607142.718019,0.48919,-0.73241,-0.47357,5.03
12,607142.726021,0.48805,-0.72803,-0.48143,5.42
13,607142.73058,0.4906,-0.73057,-0.47496,4.95
14,607142.734016,0.49155,-0.72783,-0.47816,5.34
15,607142.739752,0.49788,-0.72539,-0.47531,4.6
16,607142.742884,0.4907,-0.72937,-0.47669,4.79
17,607142.750902,0.49252,-0.72527,-0.48105,5.05
18,607142.762895,0.49133,-0.72882,-0.47688,4.83
19,607142.765963,0.48893,-0.72888,-0.47925,5.16
20,607142.77007,0.48807,-0.72731,-0.4825,5.48
21,607142.778718,0.48774,-0.72993,-0.47886,5.16
22,607142.782151,0.49027,-0.72986,-0.47638,5.02
23,607142.786856,0.48398,-0.73058,-0.48168,5.54
24,607142.790422,0.48315,-0.73182,-0.48064,5.16
25,607142.795278,0.48872,-0.73089,-0.4764,4.78
26,607142.80279,0.48855,-0.73274,-0.47372,4.62
27,607142.807008,0.48643,-0.73316,-0.47525,5.01
28,607142.811922,0.49105,-0.72998,-0.47539,4.75
29,607142.814853,0.48836,-0.72873,-0.48006,5.45
30,607142.819084,0.48787,-0.72872,-0.48057,5.35
31,607142.827085,0.49174,-0.72995,-0.47473,5.08
32,607142.830886,0.49211,-0.72852,-0.47654,4.77
33,607142.834218,0.49245,-0.72821,-0.47667,5.07
34,607142.846374,0.4907,-0.72631,-0.48135,5.53
35,607142.854977,0.4928,-0.72688,-0.47833,4.97
36,607142.858907,0.49218,-0.72708,-0.47866,5.04
37,607142.862698,0.49018,-0.72871,-0.47822,4.98
38,607142.866291,0.48656,-0.73014,-0.47974,4.99
39,607142.871122,0.49015,-0.72808,-0.47922,4.55
40,607142.87919,0.48747,-0.7294,-0.47995,4.87
41,607142.883729,0.49122,-0.72747,-0.47905,4.7
42,607142.887204,0.48849,-0.72876,-0.47988,5.17
43,607142.890084,0.48592,-0.72799,-0.48365,5.32
44,607142.894641,0.4864,-0.73031,-0.47964,5.03
45,607142.903032,0.4884,-0.72648,-0.48342,5.4
46,607142.906112,0.48855,-0.72715,-0.48225,5.36
47,607142.910548,0.48977,-0.72565,-0.48327,5.34
48,607142.915057,0.49142,-0.72483,-0.48284,5.77
49,607142.917644,0.49254,-0.7279,-0.47704,5.06
50,607142.922332,0.49193,-0.72837,-0.47694,5.02
51,607142.939319,0.49576,-0.7268,-0.47538,5.15
52,607142.943413,0.49416,-0.72751,-0.47596,5.24
53,607142.945866,0.49467,-0.72632,-0.47723,5.21
54,607142.954937,0.49425,-0.72762,-0.4757,4.66
55,607142.958336,0.49124,-0.72809,-0.47809,5.14
56,607142.963,0.48794,-0.73053,-0.47774,4.94
57,607142.965985,0.48845,-0.72959,-0.47865,5.12
58,607142.970549,0.4889,-0.73058,-0.47669,4.86
59,607142.978583,0.48402,-0.72905,-0.48395,5.35
60,607142.982291,0.48453,-0.72884,-0.48375,5.11
