frame,t,nx,ny,nz,agree_deg
0,607142.66589,0.47235,-0.75316,-0.45787,1.1
1,607142.675162,0.47074,-0.75425,-0.45772,0.91
2,607142.679596,0.46997,-0.75311,-0.46038,1.16
3,607142.68393,0.47039,-0.7551,-0.45669,0.4
4,607142.686836,0.46773,-0.75415,-0.46096,1.56
5,607142.690609,0.47173,-0.75498,-0.45549,0.95
6,607142.698634,0.46914,-0.75755,-0.4539,0.75
7,607142.703622,0.46714,-0.7586,-0.45422,0.94
8,607142.707716,0.4683,-0.75764,-0.45462,1.0
9,607142.710716,0.46855,-0.75412,-0.46019,1.49
10,607142.714031,0.46959,-0.75517,-0.45739,1.24
11,607142.718019,0.47047,-0.75747,-0.45265,0.88
12,607142.726021,0.46941,-0.75325,-0.46073,1.24
13,607142.73058,0.47197,-0.75566,-0.45412,0.78
14,607142.734016,0.47295,-0.75304,-0.45744,1.22
15,607142.739752,0.47948,-0.75056,-0.45471,0.76
16,607142.742884,0.4721,-0.75447,-0.45595,0.66
17,607142.750902,0.474,-0.7505,-0.4605,1.03
18,607142.762895,0.47274,-0.75394,-0.45617,0.74
19,607142.765963,0.47028,-0.75404,-0.45854,1.03
20,607142.77007,0.46944,-0.75255,-0.46184,1.31
21,607142.778718,0.46901,-0.75506,-0.45817,1.21
22,607142.782151,0.4716,-0.75497,-0.45564,1.06
23,607142.786856,0.46521,-0.75575,-0.4609,1.37
24,607142.790422,0.46435,-0.75691,-0.45985,0.99
25,607142.795278,0.47002,-0.75595,-0.45565,0.84
26,607142.80279,0.46984,-0.75775,-0.45285,0.53
27,607142.807008,0.46761,-0.75819,-0.45442,1.1
28,607142.811922,0.47241,-0.75506,-0.45465,0.83
29,607142.814853,0.46967,-0.75393,-0.45934,1.33
30,607142.819084,0.46921,-0.75391,-0.45985,1.19
31,607142.827085,0.47311,-0.75507,-0.45391,0.98
32,607142.830886,0.47355,-0.75364,-0.45582,0.65
33,607142.834218,0.47387,-0.75337,-0.45595,0.99
34,607142.846374,0.47216,-0.75158,-0.46065,1.35
35,607142.854977,0.47427,-0.75206,-0.45768,0.88
36,607142.858907,0.47361,-0.75226,-0.45803,1.01
37,607142.862698,0.47158,-0.75386,-0.4575,0.82
38,607142.866291,0.46784,-0.75525,-0.45904,0.92
39,607142.871122,0.4716,-0.75319,-0.45858,0.46
40,607142.87919,0.46878,-0.75451,-0.4593,0.86
41,607142.883729,0.47267,-0.75261,-0.45843,0.66
42,607142.887204,0.4698,-0.75392,-0.45924,1.21
43,607142.890084,0.46722,-0.75319,-0.46305,1.23
44,607142.894641,0.46765,-0.75542,-0.45896,1.07
45,607142.903032,0.46978,-0.75173,-0.46283,1.27
46,607142.906112,0.46994,-0.75238,-0.4616,1.19
47,607142.910548,0.47122,-0.75092,-0.46268,1.17
48,607142.915057,0.47288,-0.75016,-0.46222,1.61
49,607142.917644,0.47397,-0.75307,-0.45633,0.99
50,607142.922332,0.47335,-0.75353,-0.45622,0.92
51,607142.939319,0.47722,-0.75199,-0.45472,1.3
52,607142.943413,0.47558,-0.7527,-0.45527,1.32
53,607142.945866,0.47614,-0.75154,-0.45659,1.22
54,607142.954937,0.47575,-0.75275,-0.455,0.59
55,607142.958336,0.47262,-0.75326,-0.45741,1.14
56,607142.963,0.46924,-0.75563,-0.45698,0.83
57,607142.965985,0.46974,-0.75472,-0.45797,1.17
