frame,t,nx,ny,nz,agree_deg
0,606043.688094,0.48276,-0.72162,-0.49619,5.25
1,606043.693574,0.48555,-0.72109,-0.49423,4.82
2,606043.69833,0.48588,-0.72768,-0.48416,4.26
3,606043.700484,0.47868,-0.72725,-0.4919,5.22
4,606043.707646,0.48244,-0.72559,-0.49068,4.35
5,606043.711185,0.48533,-0.72312,-0.49147,4.98
6,606043.716244,0.47917,-0.72686,-0.49201,5.57
7,606043.719785,0.48631,-0.72803,-0.48319,4.98
8,606043.723117,0.48455,-0.72322,-0.49211,4.7
9,606043.731609,0.47839,-0.72747,-0.49186,4.73
10,606043.735667,0.48121,-0.72466,-0.49326,4.77
11,606043.739468,0.48184,-0.72332,-0.49461,4.64
12,606043.743769,0.48281,-0.72187,-0.49578,4.53
13,606043.748086,0.47588,-0.72655,-0.49565,5.26
14,606043.756045,0.48213,-0.72727,-0.4885,4.48
15,606043.759302,0.48282,-0.72677,-0.48856,4.49
16,606043.763475,0.48133,-0.71726,-0.50385,5.95
17,606043.775245,0.48315,-0.72799,-0.48641,4.17
18,606043.782977,0.48572,-0.723,-0.49127,4.79
19,606043.787155,0.4832,-0.72709,-0.48771,4.33
20,606043.791443,0.49077,-0.71832,-0.49312,5.55
21,606043.795004,0.48291,-0.72468,-0.49157,4.68
22,606043.798784,0.48396,-0.72475,-0.49043,4.63
23,606043.807422,0.48277,-0.72343,-0.49355,4.8
24,606043.811465,0.48764,-0.72035,-0.49326,4.98
25,606043.815146,0.48877,-0.71742,-0.49639,4.7
26,606043.819028,0.4846,-0.72512,-0.48925,5.08
27,606043.822951,0.48338,-0.72497,-0.49067,4.8
28,606043.830888,0.48186,-0.72515,-0.49191,4.78
29,606043.835933,0.48283,-0.72351,-0.49337,4.82
30,606043.839974,0.48208,-0.72393,-0.49348,4.9
31,606043.842878,0.4829,-0.72833,-0.48615,4.42
32,606043.847571,0.48532,-0.72308,-0.49155,5.06
33,606043.859142,0.48332,-0.72334,-0.49313,5.04
34,606043.863356,0.4828,-0.72299,-0.49415,5.45
35,606043.86748,0.48835,-0.72339,-0.48807,5.04
36,606043.871937,0.48622,-0.72217,-0.492,4.97
37,606043.875936,0.47784,-0.72821,-0.4913,5.26
38,606043.883984,0.4846,-0.72486,-0.48963,4.5
39,606043.887843,0.48716,-0.72172,-0.49173,4.89
40,606043.89155,0.48207,-0.73077,-0.4833,3.94
41,606043.895889,0.48473,-0.72753,-0.48553,4.53
42,606043.899746,0.48533,-0.72304,-0.49159,5.01
43,606043.907171,0.48446,-0.72743,-0.48595,4.67
44,606043.911762,0.48105,-0.72451,-0.49364,5.55
45,606043.915297,0.48279,-0.72832,-0.48628,4.59
46,606043.918971,0.48151,-0.72609,-0.49086,4.5
47,606043.923107,0.48497,-0.72033,-0.49591,4.95
48,606043.927343,0.48097,-0.72401,-0.49444,5.1
49,606043.936513,0.48045,-0.72472,-0.49392,5.69
50,606043.947729,0.48427,-0.72435,-0.49072,5.09
51,606043.951514,0.48235,-0.72697,-0.48872,4.43
52,606043.959958,0.48599,-0.72555,-0.48723,5.0
53,606043.96293,0.48167,-0.72621,-0.49053,4.51
54,606043.966698,0.48471,-0.72201,-0.49372,4.93
55,606043.971556,0.49259,-0.71656,-0.49386,5.29
56,606043.9745,0.49061,-0.72099,-0.48936,4.84
