frame,t,nx,ny,nz,agree_deg
0,606043.688094,0.46407,-0.74698,-0.47609,1.49
1,606043.693574,0.46712,-0.74642,-0.47398,0.64
2,606043.69833,0.46725,-0.75278,-0.46367,0.47
3,606043.700484,0.45986,-0.7525,-0.47146,1.06
4,606043.707646,0.46382,-0.75076,-0.47034,0.33
5,606043.711185,0.46684,-0.74842,-0.47109,0.81
6,606043.716244,0.46037,-0.75215,-0.47152,1.39
7,606043.719785,0.4676,-0.75321,-0.46262,0.98
8,606043.723117,0.4661,-0.74848,-0.47174,0.7
9,606043.731609,0.45968,-0.75264,-0.4714,0.62
10,606043.735667,0.46264,-0.74989,-0.47288,0.68
11,606043.739468,0.46331,-0.74857,-0.47432,0.5
12,606043.743769,0.46433,-0.74715,-0.47557,0.37
13,606043.748086,0.45704,-0.75181,-0.47528,1.08
14,606043.756045,0.46344,-0.75241,-0.46808,0.47
15,606043.759302,0.46414,-0.75192,-0.46817,0.59
16,606043.763475,0.46282,-0.74281,-0.48377,1.75
17,606043.775245,0.46449,-0.75308,-0.46595,0.29
18,606043.782977,0.46727,-0.74828,-0.4709,0.68
19,606043.787155,0.46455,-0.75222,-0.4673,0.45
20,606043.791443,0.47241,-0.74379,-0.47286,1.35
21,606043.795004,0.46439,-0.7499,-0.47116,0.65
22,606043.798784,0.46544,-0.74996,-0.47002,0.52
23,606043.807422,0.46425,-0.7487,-0.4732,0.72
24,606043.811465,0.46926,-0.7457,-0.473,0.78
25,606043.815146,0.47045,-0.74281,-0.47635,0.57
26,606043.819028,0.46595,-0.75039,-0.46884,0.96
27,606043.822951,0.46477,-0.75021,-0.4703,0.65
28,606043.830888,0.4632,-0.75038,-0.47157,0.64
29,606043.835933,0.46431,-0.74877,-0.47302,0.7
30,606043.839974,0.46355,-0.7492,-0.4731,0.85
31,606043.842878,0.46419,-0.75344,-0.46568,0.52
32,606043.847571,0.46677,-0.74839,-0.4712,0.86
33,606043.859142,0.46482,-0.74863,-0.47275,0.99
34,606043.863356,0.46418,-0.74836,-0.47381,1.26
35,606043.86748,0.46979,-0.74868,-0.46773,1.11
36,606043.871937,0.46778,-0.74748,-0.47165,0.81
37,606043.875936,0.45901,-0.75344,-0.47079,1.08
38,606043.883984,0.46615,-0.75005,-0.46918,0.69
39,606043.887843,0.46876,-0.74704,-0.47138,0.77
40,606043.89155,0.46338,-0.75578,-0.46269,0.27
41,606043.895889,0.46607,-0.75267,-0.46504,0.51
42,606043.899746,0.46686,-0.74834,-0.47119,0.9
43,606043.907171,0.46579,-0.75259,-0.46545,0.57
44,606043.911762,0.46238,-0.74985,-0.47322,1.37
45,606043.915297,0.46407,-0.75345,-0.46579,0.65
46,606043.918971,0.46289,-0.75126,-0.47047,0.3
47,606043.923107,0.46665,-0.74568,-0.47561,1.26
48,606043.927343,0.46236,-0.74931,-0.47409,0.95
49,606043.936513,0.46177,-0.75007,-0.47347,1.54
50,606043.947729,0.46569,-0.74963,-0.47031,0.89
51,606043.951514,0.4637,-0.75212,-0.4683,0.28
52,606043.959958,0.46735,-0.75079,-0.46679,0.95
53,606043.96293,0.46304,-0.75138,-0.47013,0.3
54,606043.966698,0.46627,-0.74732,-0.4734,0.84
55,606043.971556,0.4743,-0.74204,-0.47374,1.14
56,606043.9745,0.47212,-0.7463,-0.46919,1.29
57,606043.979513,0.46731,-0.74674,-0.47329,0.63
58,606043.987823,0.46028,-0.75173,-0.47227,0.95
59,606043.991185,0.47059,-0.74569,-0.47168,0.87
60,606043.994432,0.4707,-0.74724,-0.46912,0.99
61,606044.000295,0.46655,-0.74218,-0.48115,2.07
62,606044.002569,0.46544,-0.74712,-0.47454,1.58
63,606044.011845,0.46247,-0.75058,-0.47197,1.21
64,606044.014822,0.46735,-0.75265,-0.46379,0.86
65,606044.019318,0.46225,-0.75233,-0.46939,1.29
66,606044.023032,0.46256,-0.75311,-0.46783,0.38
67,606044.035727,0.46275,-0.74998,-0.47264,0.33
68,606044.039302,0.46463,-0.75407,-0.46422,0.63
69,606044.042938,0.46117,-0.75034,-0.47362,0.39
70,606044.046717,0.46621,-0.74657,-0.47464,0.86
71,606044.051104,0.46409,-0.74833,-0.47396,0.34
72,606044.0548,0.46618,-0.75132,-0.46711,0.65
73,606044.064097,0.46981,-0.74617,-0.4717,1.06
74,606044.066991,0.46387,-0.75309,-0.46655,0.39
75,606044.07165,0.47134,-0.7491,-0.4655,1.09
76,606044.075002,0.47291,-0.74643,-0.46817,1.17
77,606044.079349,0.46592,-0.74733,-0.47373,1.23
78,606044.088257,0.47118,-0.74461,-0.47281,1.1
79,606044.090871,0.47113,-0.74428,-0.47337,0.77
80,606044.095837,0.46806,-0.74724,-0.47176,0.72
81,606044.0995,0.46325,-0.75027,-0.4717,0.3
82,606044.102802,0.46862,-0.74786,-0.47021,0.68
83,606044.110717,0.47307,-0.74345,-0.47274,1.33
84,606044.123518,0.46453,-0.75338,-0.46543,0.52
