frame,t,nx,ny,nz,agree_deg
0,607415.695976,0.45844,-0.73714,-0.49644,0.99
1,607415.6998,0.45573,-0.73883,-0.49643,0.53
2,607415.70202,0.45682,-0.73666,-0.49864,0.72
3,607415.70531,0.4567,-0.73712,-0.49807,0.67
4,607415.713667,0.45782,-0.73735,-0.4967,0.78
5,607415.7177,0.45924,-0.73479,-0.49918,1.17
6,607415.721695,0.45651,-0.73673,-0.49882,0.64
7,607415.725605,0.45597,-0.73713,-0.49873,0.55
8,607415.729304,0.45482,-0.73792,-0.4986,0.37
9,607415.732854,0.45997,-0.73291,-0.50127,0.29
10,607415.741602,0.45503,-0.73758,-0.49892,0.45
11,607415.745621,0.45868,-0.73389,-0.50101,1.1
12,607415.749846,0.45633,-0.73734,-0.49808,0.69
13,607415.753287,0.46199,-0.73676,-0.49372,1.19
14,607415.757025,0.45485,-0.7385,-0.49772,0.51
15,607415.765542,0.45561,-0.73816,-0.49754,0.62
16,607415.769792,0.45717,-0.7377,-0.49678,0.96
17,607415.773895,0.45735,-0.73797,-0.49623,0.78
18,607415.777086,0.45513,-0.73758,-0.49884,0.6
19,607415.785482,0.45518,-0.73811,-0.49801,0.44
20,607415.793161,0.45765,-0.73497,-0.50037,1.09
21,607415.797775,0.45608,-0.73531,-0.50131,0.49
22,607415.801344,0.45819,-0.73645,-0.49771,0.73
23,607415.805289,0.45792,-0.73505,-0.50001,0.73
24,607415.808695,0.45648,-0.7359,-0.50008,0.72
25,607415.81732,0.45932,-0.73566,-0.49783,1.08
26,607415.820953,0.45841,-0.73715,-0.49645,0.9
27,607415.825662,0.45657,-0.73868,-0.49588,0.58
28,607415.829753,0.45623,-0.73804,-0.49715,0.57
29,607415.832873,0.45749,-0.73791,-0.49617,0.73
30,607415.841754,0.45908,-0.73688,-0.49624,1.0
31,607415.845275,0.45949,-0.73902,-0.49266,0.94
32,607415.850118,0.45828,-0.73803,-0.49526,0.93
33,607415.853154,0.4546,-0.73759,-0.4993,0.6
34,607415.857157,0.46145,-0.73245,-0.50059,0.73
35,607415.860902,0.4555,-0.73771,-0.4983,0.62
36,607415.877991,0.45338,-0.73664,-0.5018,0.53
37,607415.880801,0.45573,-0.73678,-0.49946,0.83
38,607415.885398,0.45442,-0.73459,-0.50387,1.11
39,607415.893595,0.45616,-0.7345,-0.50242,1.03
40,607415.897961,0.45459,-0.7351,-0.50297,0.9
41,607415.901509,0.45467,-0.73694,-0.50019,0.61
42,607415.905278,0.4535,-0.73698,-0.5012,0.57
43,607415.908572,0.45873,-0.73196,-0.50378,0.31
44,607415.917281,0.45412,-0.73646,-0.50139,0.57
45,607415.921392,0.45745,-0.73534,-0.5,1.34
46,607415.925631,0.46343,-0.73055,-0.50152,0.67
47,607415.930152,0.45289,-0.7375,-0.50098,0.48
48,607415.933039,0.45909,-0.73634,-0.49703,1.09
49,607415.937151,0.45722,-0.73792,-0.49641,1.0
50,607415.94537,0.45519,-0.7388,-0.49697,0.54
51,607415.949235,0.45617,-0.73862,-0.49633,0.66
52,607415.953428,0.4559,-0.73873,-0.49642,0.63
53,607415.961282,0.45493,-0.73803,-0.49835,0.63
54,607415.969293,0.45698,-0.7357,-0.49992,0.97
55,607415.973127,0.45454,-0.73722,-0.4999,0.54
56,607415.977587,0.46062,-0.73623,-0.49578,1.13
57,607415.981886,0.45961,-0.73536,-0.498,1.24
