frame,t,theta_deg,area_px,cx,cy,d1,d2,ang_deg,rcx,rcy,rd1,rd2,rang
0,607415.694197,50.525,65,123.623,19.961,73.362,115.396,63.954,431.6,216.64,96.2,150.59,63.33
1,607415.699302,51.014,70,123.848,19.913,72.989,116.016,63.58,431.83,216.57,95.74,151.5,63.0
2,607415.701839,50.741,69,124.016,19.867,73.069,115.464,63.49,432.06,216.52,95.79,150.98,62.89
3,607415.70895,50.772,72,123.781,19.935,73.148,115.666,63.572,431.75,216.61,95.9,151.25,62.98
4,607415.713543,50.728,70,123.773,19.939,73.167,115.587,63.514,431.74,216.62,95.92,151.15,62.92
5,607415.717463,50.461,71,124.088,19.875,73.138,114.888,63.124,432.1,216.53,95.92,150.31,62.61
6,607415.721405,50.82,70,123.799,19.937,73.096,115.702,63.425,431.8,216.6,95.85,151.2,62.85
7,607415.725404,50.903,72,123.836,19.925,73.047,115.831,63.444,431.78,216.61,95.84,151.13,62.89
8,607415.728824,51.049,69,123.881,19.927,73.002,116.124,63.54,431.88,216.6,95.71,151.85,62.95
9,607415.736774,50.885,71,123.883,19.954,73.095,115.862,63.574,431.88,216.64,95.83,151.51,62.98
10,607415.74085,50.97,69,123.867,19.971,73.068,116.031,63.548,431.86,216.66,95.79,151.73,62.96
11,607415.745127,50.428,68,124.112,19.894,73.175,114.866,63.109,432.14,216.56,95.91,150.1,62.43
12,607415.749092,50.779,67,123.781,19.998,73.125,115.646,63.601,431.69,216.71,95.93,151.12,63.11
13,607415.753593,50.24,70,123.65,19.819,73.652,115.158,63.923,431.63,216.38,96.74,150.3,63.29
14,607415.76099,51.005,69,123.905,19.947,72.967,115.957,63.557,431.91,216.63,95.66,151.63,62.97
15,607415.765218,50.89,69,123.949,19.889,73.057,115.815,63.597,431.92,216.55,95.92,150.97,63.09
16,607415.769229,50.74,67,124.135,19.85,72.998,115.351,63.396,432.21,216.5,95.7,150.83,62.79
17,607415.773561,50.784,69,123.924,19.886,73.099,115.617,63.538,431.93,216.55,95.88,150.97,62.95
18,607415.776723,50.885,68,123.861,19.951,73.066,115.817,63.587,431.85,216.62,95.83,151.25,63.0
19,607415.788616,50.985,65,123.923,19.927,73.001,115.963,63.609,431.93,216.6,95.7,151.64,63.02
20,607415.792799,50.623,67,124.205,19.8,73.059,115.157,63.022,432.28,216.44,95.79,150.5,62.39
21,607415.796817,50.833,68,123.863,19.967,73.084,115.715,63.484,431.85,216.66,95.81,151.31,62.89
22,607415.800968,50.639,69,123.803,19.955,73.219,115.451,63.653,431.7,216.56,96.26,150.74,63.14
23,607415.804798,50.607,72,123.883,19.964,73.158,115.276,63.547,431.91,216.61,96.01,150.55,62.98
24,607415.812639,50.717,69,123.791,20.008,73.106,115.465,63.436,431.76,216.71,95.84,151.0,62.84
25,607415.816857,50.433,71,123.951,19.962,73.149,114.837,63.414,431.97,216.65,95.9,150.16,62.81
26,607415.821488,50.576,70,123.872,20.028,73.102,115.111,63.647,431.84,216.72,95.91,150.51,63.09
27,607415.825236,50.885,69,123.896,20.021,73.009,115.726,63.694,431.9,216.73,95.72,151.33,63.1
28,607415.829342,50.865,71,123.944,19.982,73.021,115.695,63.67,432.02,216.65,95.77,151.1,63.05
29,607415.837114,50.712,69,123.749,19.888,73.346,115.831,63.878,431.7,216.49,96.32,151.29,63.34
30,607415.842568,50.477,71,123.789,19.823,73.456,115.426,63.928,431.79,216.44,96.37,150.68,63.39
31,607415.844891,50.541,71,123.732,19.859,73.467,115.601,64.073,431.68,216.51,96.34,151.15,63.48
32,607415.849726,50.579,70,123.773,19.845,73.427,115.631,63.853,431.72,216.45,96.4,151.14,63.25
33,607415.85422,50.942,71,123.967,19.972,72.962,115.792,63.42,431.94,216.7,95.61,151.6,62.82
34,607415.857003,50.428,69,123.819,19.892,73.442,115.286,63.726,431.76,216.48,96.52,150.6,63.22
35,607415.865727,50.859,71,123.917,19.944,73.125,115.845,63.719,431.95,216.6,95.9,151.37,63.15
36,607415.877582,51.021,71,124.163,19.907,72.939,115.955,63.222,432.25,216.58,95.62,151.63,62.63
37,607415.881166,50.802,73,124.137,19.888,73.042,115.572,63.283,432.21,216.55,95.75,151.12,62.68
38,607415.889169,50.61,73,124.325,19.841,73.052,115.115,63.033,432.48,216.48,95.75,150.6,62.44
39,607415.892971,50.589,73,124.311,19.861,73.056,115.07,63.061,432.4,216.54,95.79,150.33,62.45
40,607415.896864,50.742,68,124.397,19.81,73.027,115.401,63.059,432.53,216.47,95.75,150.8,62.47
41,607415.901102,50.941,69,124.138,19.906,72.984,115.825,63.306,432.22,216.57,95.68,151.46,62.71
42,607415.904899,50.978,69,124.143,19.918,72.925,115.823,63.339,432.22,216.59,95.6,151.46,62.74
43,607415.91269,50.992,69,124.138,19.882,72.979,115.946,63.299,432.16,216.54,95.76,151.49,62.77
44,607415.916877,50.943,70,124.2,19.867,72.989,115.84,63.285,432.27,216.46,95.95,150.88,62.75
45,607415.920985,50.342,70,123.998,19.857,73.44,115.075,63.621,432.07,216.46,96.33,150.44,62.96
46,607415.925181,50.31,68,123.908,19.736,73.704,115.408,63.635,432.02,216.3,96.7,150.56,62.97
47,607415.929762,51.08,67,124.123,19.971,72.876,116.001,63.325,432.19,216.66,95.54,151.69,62.73
48,607415.932718,50.422,71,123.785,19.925,73.503,115.366,63.936,431.75,216.6,96.38,150.84,63.34
49,607415.941401,50.602,69,123.871,19.941,73.372,115.6,63.985,431.87,216.58,96.27,151.15,63.35
50,607415.944971,50.95,69,124.066,20.086,72.812,115.575,63.668,432.09,216.83,95.47,151.03,63.1
