frame,t,nx,ny,nz,agree_deg
0,606675.029325,0.47683,-0.72551,-0.49626,4.85
1,606675.036937,0.47628,-0.72282,-0.50069,5.39
2,606675.041687,0.47718,-0.72355,-0.49878,5.14
3,606675.045945,0.47923,-0.72096,-0.50056,4.98
4,606675.049405,0.47422,-0.72583,-0.49828,4.52
5,606675.052193,0.47399,-0.72503,-0.49967,4.6
6,606675.061635,0.47427,-0.72437,-0.50035,4.65
7,606675.06486,0.47537,-0.72345,-0.50065,5.32
8,606675.06955,0.47754,-0.72023,-0.50321,5.1
9,606675.073184,0.47384,-0.72398,-0.50133,5.11
10,606675.077425,0.47674,-0.7223,-0.501,5.12
11,606675.085189,0.47786,-0.72303,-0.49888,4.78
12,606675.087954,0.47823,-0.71885,-0.50452,4.62
13,606675.094191,0.47811,-0.72301,-0.49867,5.14
14,606675.096935,0.47503,-0.72321,-0.50131,4.73
15,606675.10064,0.47665,-0.72443,-0.498,4.92
16,606675.105896,0.482,-0.7189,-0.50085,5.29
17,606675.121668,0.47624,-0.72361,-0.49959,5.11
18,606675.125065,0.47806,-0.71862,-0.50501,5.35
19,606675.128801,0.47638,-0.72039,-0.50408,5.31
20,606675.13636,0.47035,-0.72499,-0.50315,5.28
21,606675.140394,0.47297,-0.72583,-0.49947,4.6
22,606675.144699,0.47784,-0.72334,-0.49844,4.95
23,606675.14916,0.47961,-0.71795,-0.5045,5.49
24,606675.152155,0.4745,-0.72099,-0.505,5.01
25,606675.161046,0.48015,-0.72054,-0.50029,5.11
26,606675.164885,0.47637,-0.72475,-0.4978,4.66
27,606675.169522,0.47826,-0.72249,-0.49927,4.84
28,606675.172296,0.47231,-0.72327,-0.50379,5.32
29,606675.176992,0.48042,-0.71946,-0.50156,5.2
30,606675.18152,0.48063,-0.71657,-0.5055,5.26
31,606675.189269,0.4811,-0.71562,-0.50639,5.51
32,606675.192671,0.48016,-0.71614,-0.50655,5.4
33,606675.20456,0.47736,-0.71918,-0.50489,5.41
34,606675.213508,0.47681,-0.72409,-0.49835,4.74
35,606675.215886,0.47988,-0.72072,-0.50028,5.48
36,606675.221239,0.47467,-0.72271,-0.50236,4.71
37,606675.224913,0.47782,-0.72002,-0.50325,5.07
38,606675.229227,0.47708,-0.72149,-0.50185,5.01
39,606675.237436,0.47781,-0.72052,-0.50254,5.27
40,606675.241962,0.47529,-0.72447,-0.49924,5.43
41,606675.244334,0.48075,-0.72219,-0.49731,5.13
42,606675.249509,0.47724,-0.7226,-0.5001,4.86
43,606675.252741,0.47809,-0.72152,-0.50085,4.93
44,606675.256706,0.48074,-0.7214,-0.49847,5.25
45,606675.26517,0.48258,-0.72201,-0.49581,5.25
46,606675.267993,0.48131,-0.71949,-0.50067,5.19
47,606675.27258,0.47433,-0.72361,-0.50139,5.3
48,606675.276401,0.47215,-0.72348,-0.50364,5.18
49,606675.292668,0.47348,-0.72581,-0.49902,4.57
50,606675.297184,0.47869,-0.7217,-0.50001,5.21
51,606675.301409,0.47493,-0.72522,-0.49851,5.2
52,606675.304214,0.4712,-0.72673,-0.49983,4.8
53,606675.309004,0.47555,-0.72436,-0.49916,4.74
54,606675.316899,0.47493,-0.72501,-0.4988,4.79
55,606675.320337,0.47384,-0.72475,-0.50021,4.65
56,606675.325112,0.47382,-0.72466,-0.50036,4.6
57,606675.328571,0.47894,-0.72099,-0.50078,4.9
58,606675.33268,0.47699,-0.71874,-0.50586,4.9
59,606675.34122,0.48348,-0.71597,-0.50362,5.56
60,606675.344612,0.47447,-0.71908,-0.50774,5.02
61,606675.349243,0.4785,-0.7185,-0.50478,5.1
62,606675.35243,0.47629,-0.72163,-0.50239,4.73
63,606675.357432,0.47558,-0.72272,-0.5015,4.89
64,606675.365394,0.47361,-0.7252,-0.49978,4.54
65,606675.377589,0.47304,-0.72544,-0.49998,4.58
66,606675.381537,0.47647,-0.7236,-0.49938,5.32
67,606675.384686,0.48299,-0.72401,-0.49248,5.42
68,606675.393144,0.47421,-0.72272,-0.50279,5.06
69,606675.39666,0.4807,-0.71827,-0.503,5.44
70,606675.401411,0.47252,-0.72173,-0.50579,5.11
71,606675.404931,0.48323,-0.71683,-0.50264,5.55
72,606675.408646,0.47486,-0.71869,-0.50793,5.14
73,606675.417238,0.48193,-0.7199,-0.49949,5.21
