t_s,phase,A,B,C,D,dutyA,dutyB,dutyC,dutyD
15.864,,1.17,1.27,1.19,0.94,94.5,96.6,92.2,100.0
16.369,,1.13,1.12,1.33,1.13,93.7,95.8,86.9,100.0
16.868,,1.14,1.18,1.26,1.13,91.2,92.6,82.5,100.0
17.359,,1.22,1.25,1.16,1.06,88.9,89.8,79.9,100.0
17.863,,1.24,1.19,1.31,1.20,87.4,89.0,77.5,100.0
18.364,,1.31,1.29,1.21,1.18,85.7,87.0,76.3,100.0
18.865,,1.29,1.28,1.27,1.27,85.2,86.2,75.9,100.0
19.363,,1.26,1.23,1.27,1.26,84.2,85.2,75.4,100.0
19.869,,1.25,1.42,1.27,1.13,82.3,82.7,74.7,100.0
20.365,,1.39,1.42,1.19,1.20,81.4,86.8,73.8,100.0
20.868,,1.26,1.24,1.32,1.34,80.3,85.0,74.1,100.0
21.371,,1.40,1.42,1.26,1.27,78.8,83.0,74.1,100.0
21.870,,1.32,1.31,1.37,1.37,78.4,82.1,74.2,100.0
22.362,,1.34,1.40,1.32,1.33,77.5,80.4,74.3,100.0
22.862,,1.36,1.44,1.33,1.27,77.1,79.2,74.3,100.0
23.365,,1.37,1.32,1.42,1.40,77.0,79.5,74.8,100.0
23.870,,1.34,1.35,1.36,1.40,76.6,78.5,75.0,100.0
24.373,,1.46,1.45,1.33,1.30,75.4,77.3,74.9,100.0
24.872,,1.34,1.37,1.41,1.40,75.7,77.2,74.9,100.0
25.372,,1.36,1.31,1.45,1.44,75.3,76.5,75.0,100.0
25.871,,1.33,1.34,1.44,1.42,75.2,75.8,75.1,100.0
26.371,,1.41,1.40,1.40,1.44,74.7,75.3,75.2,100.0
26.873,,2.90,2.89,2.71,3.98,77.3,73.5,83.0,87.5
27.368,,2.81,3.01,3.00,2.90,81.0,83.6,94.9,75.9
27.869,,2.50,2.40,2.42,2.48,87.6,85.0,93.1,92.9
28.371,,2.53,2.69,2.47,2.50,89.1,97.1,100.0,92.0
28.878,,2.56,2.68,2.50,2.51,90.8,94.9,100.0,91.7
29.369,,2.70,2.68,2.47,2.50,100.0,95.2,100.0,92.3
29.871,,2.68,2.67,2.45,2.55,100.0,95.4,100.0,93.2
30.376,,2.62,2.61,2.58,2.79,100.0,97.1,100.0,100.0
30.876,,2.58,2.59,2.61,2.76,100.0,99.0,100.0,100.0
31.381,,2.54,2.61,2.63,2.79,100.0,100.0,100.0,100.0
31.878,,2.63,2.64,2.60,2.73,98.6,96.9,100.0,95.8
32.378,,2.51,2.30,2.53,2.40,97.2,95.8,100.0,94.3
32.871,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
33.372,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
33.874,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
34.371,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
34.873,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
35.378,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
35.875,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
36.375,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
36.879,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
37.377,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
37.875,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
38.375,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
38.874,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
39.379,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
39.883,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
40.383,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
40.879,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
41.374,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
41.879,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
42.379,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
42.880,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
43.386,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
43.888,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
