Frequency,Channel A,Channel B,Channel C,Channel D
(kHz),(dBu),(dBu),(dBu),(dBu)

0.00000000,-39.66506195,-24.41144753,-35.68647766,-20.52696991
0.00012207,-46.89236069,-31.91690063,-43.25352478,-28.04547501
0.00024414,-59.71433258,-47.47496033,-59.53783035,-43.87519836
0.00036621,-67.61412811,-64.70647430,-68.70101166,-72.63354492
0.00048828,-70.38268280,-66.22462463,-67.75992584,-80.52766418
0.00061035,-77.16992188,-72.79885101,-69.36693573,-77.57549286
0.00073242,-70.58930969,-80.99092102,-70.69384003,-72.00814056
0.00085449,-68.87564850,-76.07328033,-70.68559265,-84.25502777
0.00097656,-66.84501648,-73.19859314,-68.68022156,-70.95935059
0.00109863,-66.63172913,-70.65625000,-69.40097046,-70.42817688
0.00122070,-68.84629059,-75.63661194,-69.15272522,-72.53727722
0.00134277,-72.96231079,-76.63954926,-70.70586395,-70.98976898
0.00146484,-84.21492004,-88.44473267,-73.67130280,-80.01715851
0.00158691,-78.34803772,-84.58286285,-73.90412903,-78.51389313
0.00170898,-75.98583221,-72.44628143,-72.18554688,-73.22457123
0.00183105,-77.31364441,-71.49400330,-73.41352081,-75.99157715
0.00195313,-75.77685547,-80.16784668,-72.25854492,-72.80593872
0.00207520,-69.44487762,-73.20568085,-68.65525055,-68.66555023
0.00219727,-69.86018372,-72.32293701,-69.50530243,-72.56775665
0.00231934,-78.03482819,-78.43363953,-79.72452545,-80.97080994
0.00244141,-76.85986328,-82.07047272,-74.62576294,-77.50508118
0.00256348,-75.91204834,-80.06651306,-75.83670044,-78.90971375
0.00268555,-76.96463776,-74.27958679,-74.94041443,-73.84045410
0.00280762,-74.89038086,-72.16268158,-69.19484711,-67.11339569
0.00292969,-80.62245178,-76.10880280,-69.40758514,-67.60118866
0.00305176,-79.80802155,-75.53243256,-70.80793762,-72.88362885
0.00317383,-74.22976685,-69.78135681,-71.49076843,-79.32394409
0.00329590,-68.35989380,-67.32118225,-69.47542572,-76.97717285
0.00341797,-67.32325745,-68.15245056,-69.77001953,-77.77538300
0.00354004,-75.40126801,-72.04608917,-76.08231354,-75.58120728
0.00366211,-75.18158722,-78.04810333,-78.11099243,-73.84141541
0.00378418,-70.35514069,-73.65059662,-71.92086792,-78.28028107
0.00390625,-74.77783966,-70.80145264,-69.02224731,-83.28356934
0.00402832,-78.75184631,-67.53205109,-68.01384735,-75.73880005
0.00415039,-77.76691437,-70.37542725,-72.96325684,-72.46138763
0.00427246,-81.06939697,-100.11732483,-73.73725128,-71.41199493
0.00439453,-89.13789368,-83.43176270,-68.12725067,-72.19573212
0.00451660,-78.44004822,-69.33742523,-66.85620117,-73.64221191
0.00463867,-71.36523438,-68.85752869,-69.86396027,-76.61790466
0.00476074,-74.49950409,-73.00471497,-77.25458527,-76.34154510
0.00488281,-76.32994843,-74.47597504,-77.14845276,-74.33173370
0.00500488,-82.78733826,-69.49925232,-70.38415527,-81.89360046
0.00512695,-78.87240601,-67.97612000,-72.02432251,-81.11550140
0.00524902,-78.88012695,-69.29248047,-70.02561188,-73.48628998
0.00537109,-76.66963196,-73.74327087,-69.84002686,-69.39063263
0.00549316,-81.42601776,-78.67604065,-74.94236755,-70.41967773
0.00561523,-78.94619751,-77.73606873,-78.06969452,-72.85214996
0.00573731,-72.86732483,-71.97178650,-74.12095642,-74.07286835
0.00585938,-73.61557770,-71.96541595,-72.42610931,-72.14804077
0.00598145,-72.57673645,-77.54759979,-71.69763184,-73.78949738
0.00610352,-71.47355652,-78.63383484,-81.11288452,-87.25955200
0.00622559,-68.54455566,-78.35384369,-78.06179810,-77.65621948
0.00634766,-66.45485687,-80.05611420,-79.67961121,-82.81155396
0.00646973,-67.59176636,-73.33173370,-80.52174377,-71.50762177
0.00659180,-73.83462524,-70.83095551,-75.98799896,-68.14411163
0.00671387,-86.10774231,-74.24192810,-90.55537415,-71.80941772
0.00683594,-100.19024658,-71.49203491,-75.55176544,-85.81352234
0.00695801,-74.56166077,-68.86808777,-72.67845154,-80.58947754
0.00708008,-70.69954681,-74.25926971,-82.66712189,-75.56130219
0.00720215,-73.20611572,-77.99622345,-76.16474915,-72.43824768
0.00732422,-80.48085022,-79.54201508,-75.65614319,-73.24174500
0.00744629,-74.27381134,-75.71829987,-82.92262268,-76.26502228
0.00756836,-68.96984100,-71.87524414,-96.14053345,-81.23509216
0.00769043,-69.91349030,-70.21994781,-79.30604553,-82.87231445
0.00781250,-80.02740479,-72.90292358,-71.40168762,-81.81153107
0.00793457,-79.95148468,-71.98107910,-70.44018555,-73.75602722
0.00805664,-79.14080048,-64.93917084,-75.21048737,-70.09119415
0.00817871,-79.17420197,-63.14495850,-74.79200745,-74.42380524
0.00830078,-77.39637756,-65.04518127,-76.10353851,-78.14974213
0.00842285,-82.31999207,-67.56241608,-79.96120453,-72.75753784
0.00854492,-80.50007629,-65.03437805,-83.89329529,-72.62437439
0.00866699,-74.96817017,-66.29985809,-83.11517334,-79.02230072
0.00878906,-75.86854553,-68.17314148,-86.18734741,-74.95384979
0.00891113,-82.90405273,-70.47071838,-84.45411682,-76.52775574
0.00903320,-78.42230988,-75.10367584,-74.05674744,-76.86820984
0.00915527,-76.39509583,-93.52904510,-69.87684631,-85.83411407
0.00927734,-76.18443298,-78.70163727,-74.58860779,-70.78441620
0.00939941,-77.09789276,-78.73550415,-88.20532227,-71.99730682
0.00952148,-83.97708893,-77.69023132,-86.80186462,-77.04862976
0.00964356,-84.37373352,-80.71842957,-85.58628082,-80.96863556
0.00976563,-75.45783997,-77.69967651,-77.72494507,-76.42910767
0.00988770,-76.39984894,-73.85140228,-75.97737122,-79.03548431
0.01000977,-82.84362030,-73.95615387,-75.17048645,-75.45846558
0.01013184,-84.99037170,-74.51029968,-70.29541779,-71.68593597
0.01025391,-75.72640991,-73.12004852,-69.00346375,-73.78077698
0.01037598,-72.01898193,-71.02807617,-71.51913452,-80.95515442
0.01049805,-77.36581421,-78.88658142,-77.53361511,-80.39678955
0.01062012,-80.82646179,-82.58094025,-81.68931580,-75.19026184
0.01074219,-80.97479248,-75.68346405,-70.89342499,-78.83418274
0.01086426,-83.77986908,-70.72089386,-67.83626556,-78.51687622
0.01098633,-74.55620575,-68.92105865,-73.41396332,-74.46435547
0.01110840,-73.58715820,-68.08390045,-79.61580658,-75.77329254
0.01123047,-73.70793152,-73.88269043,-75.62149811,-77.59283447
0.01135254,-82.02734375,-83.08434296,-77.05480957,-82.96075439
0.01147461,-88.72758484,-82.64683533,-80.78858185,-85.13359070
0.01159668,-86.72957611,-69.76885986,-82.91772461,-82.32350159
0.01171875,-85.94624329,-66.52515411,-80.88320923,-85.23324585
0.01184082,-76.91323853,-70.08102417,-73.67046356,-88.27493286
0.01196289,-72.89023590,-68.96684265,-75.31289673,-78.54204559
0.01208496,-74.98249817,-86.84626770,-78.25840759,-74.28466797
0.01220703,-75.79946136,-73.88496399,-74.09848022,-77.08535004
0.01232910,-70.13304901,-71.84539032,-72.34781647,-81.75750732
0.01245117,-68.96191406,-71.94303894,-70.58271790,-83.09397888
0.01257324,-77.46328735,-83.84385681,-76.96198273,-79.04501343
0.01269531,-79.70734406,-80.85263062,-75.01248932,-76.56319427
0.01281738,-90.89336395,-87.85945892,-75.03084564,-74.83068848
0.01293945,-77.27774811,-74.31793976,-81.79884338,-75.50028992
0.01306152,-79.95918274,-70.28806305,-80.33567810,-68.80263519
0.01318359,-86.09696198,-67.75379944,-80.01857758,-70.34947205
0.01330566,-73.84078217,-72.44856262,-81.15122986,-77.26025391
0.01342774,-70.83969879,-78.08545685,-73.62743378,-75.47328186
0.01354981,-76.56986237,-69.26377106,-76.65504456,-85.92810059
0.01367188,-74.93795776,-72.21564484,-83.06875610,-76.11075592
0.01379395,-73.70754242,-77.82864380,-74.79946899,-68.17768860
0.01391602,-72.07537079,-70.92456055,-75.50819397,-68.13198090
0.01403809,-71.83081055,-69.38710022,-76.87770081,-81.43774414
0.01416016,-75.44081879,-76.14215088,-67.33689117,-77.50926208
0.01428223,-77.62143707,-75.54647827,-67.43975830,-73.41053009
0.01440430,-75.34727478,-73.75859070,-72.33515167,-68.37087250
0.01452637,-73.73993683,-72.27863312,-76.53061676,-70.07506561
0.01464844,-72.27410126,-72.85941315,-87.81953430,-71.75762939
0.01477051,-72.78215027,-75.32699585,-84.15707397,-69.56740570
0.01489258,-69.02597809,-73.58149719,-81.50019836,-70.68193817
0.01501465,-68.89660645,-74.33302307,-84.74281311,-72.86223602
0.01513672,-86.27220154,-76.35333252,-73.18003082,-79.08293152
0.01525879,-70.93698120,-75.90949249,-71.79514313,-72.84602356
0.01538086,-70.14358521,-75.60464478,-70.52062225,-68.66125488
0.01550293,-73.79595184,-85.47951508,-71.75431061,-73.61696625
0.01562500,-95.00039673,-69.68189240,-77.05399323,-79.57167053
0.01574707,-73.56259918,-66.88475037,-75.82310486,-71.14247131
0.01586914,-69.36367798,-67.31742859,-71.87302399,-70.84385681
0.01599121,-70.84275055,-64.88104248,-72.60243225,-77.00078583
0.01611328,-77.61193848,-66.85360718,-90.36472321,-79.06951141
0.01623535,-73.77790070,-70.37789917,-73.59413147,-87.95360565
0.01635742,-72.32718658,-70.27433014,-74.68376923,-74.94193268
0.01647949,-77.29834747,-69.49946594,-78.00846100,-69.89923096
0.01660156,-80.19000244,-71.81679535,-74.24820709,-70.77851105
0.01672363,-75.57637787,-75.05649567,-73.92320251,-74.68724060
0.01684570,-71.04658508,-74.09251404,-75.16317749,-70.86074066
0.01696777,-67.79592896,-73.88375854,-74.79150391,-67.58316803
0.01708984,-68.59080505,-69.05603027,-72.26330566,-69.42532349
0.01721192,-70.38584900,-72.55356598,-74.71186829,-74.98346710
0.01733399,-70.20954895,-75.82968140,-77.16895294,-90.76966095
0.01745606,-73.26478577,-72.20957184,-76.86128235,-83.17237091
0.01757813,-73.36753082,-72.54654694,-71.07845306,-81.50959778
0.01770020,-75.38584900,-69.11264038,-72.54888153,-86.22040558
0.01782227,-75.07606506,-74.62004852,-73.69207764,-74.04885864
0.01794434,-74.70130920,-68.35121918,-80.79676819,-70.13755035
