Frequency,Channel A,Channel B,Channel C,Channel D
(kHz),(dBu),(dBu),(dBu),(dBu)

0.00000000,-35.18354797,-26.06447220,-37.92547607,-20.69255638
0.00012207,-42.76728058,-33.60937119,-45.47171021,-28.17592239
0.00024414,-60.64823532,-49.96238327,-62.23353958,-43.74968719
0.00036621,-68.61367798,-77.92361450,-80.30342102,-74.50894165
0.00048828,-74.30390167,-81.14723206,-82.99640656,-81.22987366
0.00061035,-89.34645844,-73.91174316,-78.43235016,-78.99877930
0.00073242,-82.57670593,-74.37075806,-71.09530640,-74.58328247
0.00085449,-73.72989655,-73.29033661,-80.45886993,-72.52123260
0.00097656,-74.81218719,-72.63446045,-69.63313293,-69.49327850
0.00109863,-79.32788086,-72.55096436,-75.99044037,-70.96623993
0.00122070,-82.30351257,-75.84198761,-72.17667389,-84.34952545
0.00134277,-83.31396484,-77.59390259,-67.53511047,-69.38932800
0.00146484,-77.71868896,-78.42664337,-67.00954437,-74.02166748
0.00158691,-78.38337708,-70.91170502,-74.23390961,-73.72827148
0.00170898,-75.03360748,-69.82690430,-86.07079315,-67.17742157
0.00183105,-71.86880493,-77.04864502,-77.90971375,-66.88991547
0.00195313,-72.32999420,-79.35939026,-77.76070404,-67.28137207
0.00207520,-72.80228424,-71.92076874,-79.18629456,-70.04471588
0.00219727,-74.03148651,-72.89128113,-79.95486450,-81.95507050
0.00231934,-71.75882721,-76.16441345,-72.98171234,-84.13784790
0.00244141,-74.40186310,-73.43981171,-73.86740875,-76.80911255
0.00256348,-74.50677490,-71.87675476,-72.54475403,-70.75095367
0.00268555,-67.95220947,-75.34473419,-70.29084015,-68.64830017
0.00280762,-66.02440643,-72.99990845,-69.05580139,-73.56242371
0.00292969,-69.19175720,-73.85501099,-69.11270142,-74.31624603
0.00305176,-74.80743408,-77.61231995,-72.65401459,-71.32261658
0.00317383,-80.44676208,-77.15370941,-77.24778748,-75.48217010
0.00329590,-76.67630005,-78.33228302,-72.14984131,-86.64841461
0.00341797,-69.70700073,-78.96855164,-73.68824768,-76.47777557
0.00354004,-68.34390259,-78.48122406,-74.94719696,-74.99571991
0.00366211,-70.60294342,-86.76849365,-79.50080109,-81.88504028
0.00378418,-82.69149017,-72.56879425,-83.21472168,-83.13050842
0.00390625,-70.03765106,-67.75598145,-71.87164307,-91.60652161
0.00402832,-71.25022125,-69.78039551,-69.85278320,-76.66829681
0.00415039,-88.89679718,-76.43317413,-73.23806000,-73.81140137
0.00427246,-73.58406830,-79.00534821,-74.95295715,-69.88730621
0.00439453,-69.55005646,-77.29429626,-82.49060822,-71.05334473
0.00451660,-69.64586639,-75.82901764,-75.46901703,-79.54023743
0.00463867,-74.90134430,-79.41062164,-81.85984802,-71.85838318
0.00476074,-78.73827362,-75.99767303,-74.92460632,-71.98432159
0.00488281,-76.76323700,-71.33260345,-76.72675323,-78.13053894
0.00500488,-80.39363861,-66.49156952,-85.52559662,-74.04511261
0.00512695,-82.68049622,-67.45767212,-76.72779083,-77.69714355
0.00524902,-76.80236816,-73.68348694,-75.42327118,-83.16726685
0.00537109,-76.08488464,-85.98851013,-77.52861786,-77.41194916
0.00549316,-81.85248566,-71.46352386,-80.05928040,-78.39217377
0.00561523,-80.91757965,-67.85698700,-76.76490784,-71.77366638
0.00573731,-80.35591125,-70.44106293,-74.10469818,-67.58419800
0.00585938,-73.26993561,-74.33028412,-75.96215820,-71.09829712
0.00598145,-70.42783356,-70.21172333,-83.24187469,-69.58182526
0.00610352,-69.20964813,-65.77182770,-72.87672424,-66.28581238
0.00622559,-70.03872681,-68.52703094,-72.11249542,-67.30874634
0.00634766,-75.13828278,-73.19009399,-71.78534698,-70.78155518
0.00646973,-80.22851562,-70.15689087,-73.54544067,-69.90823364
0.00659180,-85.45770264,-78.07179260,-77.44259644,-69.40846252
0.00671387,-69.84489441,-86.00347900,-71.13952637,-78.49645996
0.00683594,-69.57856750,-86.80767059,-70.79605865,-78.66594696
0.00695801,-74.67741394,-77.52493286,-76.72550201,-75.21301270
0.00708008,-68.75453186,-77.33049011,-71.84172058,-74.59107971
0.00720215,-69.78454590,-84.51686859,-71.78290558,-75.58224487
0.00732422,-73.06670380,-79.72918701,-79.45617676,-86.12358856
0.00744629,-80.40871429,-77.16169739,-78.19245148,-80.89007568
0.00756836,-80.85666656,-72.50357819,-75.93237305,-92.53638458
0.00769043,-74.09218597,-69.27960968,-77.50085449,-79.89443970
0.00781250,-68.04664612,-69.23381805,-74.44903564,-88.64730835
0.00793457,-66.05934906,-76.80289459,-72.13728333,-71.32431793
0.00805664,-69.59156036,-93.34371948,-76.64425659,-64.54232025
0.00817871,-73.43238831,-76.66580963,-75.19803619,-63.66971970
0.00830078,-78.45757294,-71.39258575,-88.05873871,-66.89965820
0.00842285,-78.13854980,-70.73114014,-74.96592712,-68.05237579
0.00854492,-75.14372253,-73.15100861,-80.56636810,-69.23515320
0.00866699,-73.33085632,-76.92253876,-70.83630371,-77.20254517
0.00878906,-74.67158508,-79.97433472,-67.50246429,-77.90543365
0.00891113,-72.43292236,-79.50796509,-70.75254822,-68.95692444
0.00903320,-69.00849152,-70.75697327,-76.13163757,-67.80759430
0.00915527,-70.04967499,-69.29756927,-76.09542084,-75.40029907
0.00927734,-76.62615967,-70.15260315,-71.16754150,-87.93708038
0.00939941,-69.11694336,-69.20182037,-71.20915222,-76.48758698
0.00952148,-67.40118408,-70.62020874,-77.44387817,-73.44754028
0.00964356,-72.91187286,-74.80536652,-80.02696228,-69.23958588
0.00976563,-76.04652405,-72.62388611,-77.89549255,-69.84098053
0.00988770,-74.89142609,-76.44549561,-80.02438354,-79.61989594
0.01000977,-82.20501709,-84.74312592,-73.42913055,-81.11972809
0.01013184,-71.08557892,-83.89204407,-72.12925720,-73.09800720
0.01025391,-71.99487305,-84.64411926,-75.29740906,-71.06909180
0.01037598,-102.44924927,-69.56251526,-76.96656799,-71.56411743
0.01049805,-73.04516602,-66.90906525,-80.89852142,-72.54965210
0.01062012,-70.37519073,-68.86580658,-79.04206085,-71.71591187
0.01074219,-70.87718201,-70.35565948,-72.14171600,-72.50212097
0.01086426,-75.82368469,-71.45257568,-69.81289673,-79.38619232
0.01098633,-76.30879211,-76.28234100,-72.13232422,-71.76316071
0.01110840,-70.22284698,-77.97011566,-74.52269745,-67.32486725
0.01123047,-73.00816345,-73.66866302,-78.93624115,-66.57450867
0.01135254,-71.62306213,-74.42516327,-78.28173065,-67.25900269
0.01147461,-72.54458618,-72.28678894,-73.28564453,-66.53409576
0.01159668,-92.70529938,-74.89276886,-72.30166626,-68.67392731
0.01171875,-69.76702881,-77.94190979,-76.32935333,-73.04300690
0.01184082,-66.99873352,-75.35636139,-71.28572845,-77.45347595
0.01196289,-67.46329498,-72.03873444,-70.97654724,-66.44107056
0.01208496,-66.96115875,-69.19739532,-75.03011322,-65.49681854
0.01220703,-68.25003815,-66.66171265,-73.58856964,-67.87972260
0.01232910,-74.49237061,-67.79865265,-74.47320557,-68.95285034
0.01245117,-77.01168060,-75.77798462,-70.49079132,-70.83357239
0.01257324,-75.01908112,-76.44224548,-69.76095581,-79.85068512
0.01269531,-73.81052399,-74.34478760,-70.54486084,-71.47279358
0.01281738,-72.98424530,-79.75331879,-78.79306030,-68.83907318
0.01293945,-78.79274750,-77.97789001,-73.81750488,-72.19290924
0.01306152,-79.73822021,-74.00566864,-73.73994446,-74.78981781
0.01318359,-74.84498596,-77.50634003,-76.84538269,-74.06569672
0.01330566,-70.55990601,-75.17312622,-81.55981445,-87.37997437
0.01342774,-82.25508118,-71.33822632,-79.12519836,-73.09502411
0.01354981,-74.94213867,-69.84796143,-75.86481476,-72.62992096
0.01367188,-76.44988251,-72.45442200,-79.66015625,-78.60771179
0.01379395,-73.41181946,-73.71676636,-77.22315979,-69.64478302
0.01391602,-71.54589081,-74.48197937,-81.39794159,-70.99349213
0.01403809,-71.40103912,-72.82686615,-73.59647369,-77.22588348
0.01416016,-71.40408325,-69.82229614,-70.97718048,-72.98634338
0.01428223,-74.22206116,-69.52698517,-69.81803131,-74.68523407
0.01440430,-75.50148773,-68.31902313,-86.21649170,-73.23712921
0.01452637,-85.48577881,-67.69053650,-69.02484894,-71.25944519
0.01464844,-73.43801880,-72.53212738,-69.15062714,-71.43466187
0.01477051,-71.65398407,-94.64598846,-76.66079712,-70.41516113
0.01489258,-71.76028442,-71.80886841,-70.99668884,-65.54199219
0.01501465,-78.15476990,-67.67257690,-75.06246185,-66.25643921
0.01513672,-81.79282379,-73.71411133,-70.21197510,-74.17778015
0.01525879,-79.58906555,-83.54679871,-68.96861267,-81.38623047
0.01538086,-89.24699402,-79.84709930,-75.28476715,-78.44364929
0.01550293,-73.28388977,-73.93239594,-82.93595123,-78.49755096
0.01562500,-70.91368103,-75.86611938,-75.47708130,-70.39825439
0.01574707,-71.28146362,-77.15747070,-77.02853394,-71.36309814
0.01586914,-69.48506165,-74.12070465,-82.96428680,-77.70153046
0.01599121,-68.66468811,-72.01476288,-70.31515503,-80.01991272
0.01611328,-71.14978790,-80.12307739,-67.72815704,-78.99307251
0.01623535,-69.90297699,-73.45372009,-69.99243927,-85.07917786
0.01635742,-65.16481018,-71.88471985,-73.62957764,-72.72278595
0.01647949,-64.07876587,-74.95313263,-71.92753601,-70.03599548
0.01660156,-68.31951141,-74.62209320,-81.52022552,-69.05552673
0.01672363,-73.14437866,-76.58154297,-79.98257446,-69.86820984
0.01684570,-72.61395264,-77.53119659,-83.46805573,-73.12857056
0.01696777,-74.61865234,-73.54890442,-77.01610565,-83.39993286
0.01708984,-78.08636475,-74.91639709,-76.51676941,-71.98168182
0.01721192,-81.13784790,-82.09921265,-81.69727325,-70.38341522
0.01733399,-77.16860199,-81.08203888,-68.31990051,-79.28839111
0.01745606,-68.20676422,-74.59289551,-67.27944946,-72.15242004
0.01757813,-69.53318787,-72.86431885,-75.84540558,-71.98509216
0.01770020,-71.92987061,-73.87013245,-71.63402557,-79.02724457
0.01782227,-75.20908356,-71.17597198,-71.02791595,-82.43835449
0.01794434,-80.80633545,-74.25579834,-72.53408051,-74.68690491
