Frequency,Channel A,Channel B,Channel C,Channel D
(kHz),(dBu),(dBu),(dBu),(dBu)

0.00000000,-37.38097000,-26.04357910,-38.10848999,-20.74754715
0.00012207,-44.59821320,-33.56022263,-45.43180084,-28.27381134
0.00024414,-57.15289688,-48.96899414,-59.73901749,-44.24163818
0.00036621,-67.40187073,-67.92839050,-75.59680176,-83.95053101
0.00048828,-73.45972443,-71.00356293,-77.30439758,-80.83629608
0.00061035,-73.72990417,-77.04364777,-74.76139832,-76.45702362
0.00073242,-72.32684326,-74.74003601,-75.17543030,-70.97068787
0.00085449,-72.06368256,-74.28890991,-77.12296295,-66.26506042
0.00097656,-73.22213745,-91.22680664,-76.93905640,-64.34428406
0.00109863,-80.32550812,-77.22379303,-77.27793884,-66.47406006
0.00122070,-70.08870697,-78.89353943,-74.08316040,-74.00788116
0.00134277,-67.90347290,-74.74378967,-69.94844055,-82.38101959
0.00146484,-76.89738464,-72.12207031,-69.50485229,-80.51548004
0.00158691,-77.66547394,-69.44010162,-73.46734619,-75.39996338
0.00170898,-75.93547821,-67.43078613,-72.19446564,-75.94043732
0.00183105,-72.77014160,-68.21548462,-72.54209900,-74.74019623
0.00195313,-71.74191284,-73.13534546,-69.33383179,-66.84539795
0.00207520,-82.22831726,-76.59291077,-72.82183838,-64.47025299
0.00219727,-73.91091919,-71.73804474,-73.09752655,-68.85189056
0.00231934,-73.23937225,-71.90254974,-68.14395905,-81.40600586
0.00244141,-66.24638367,-70.89439392,-67.49800110,-76.62158966
0.00256348,-66.56655884,-66.29669952,-69.41193390,-74.41969299
0.00268555,-70.37997437,-65.79046631,-70.95360565,-73.31632233
0.00280762,-74.38471985,-67.73204041,-74.11132050,-79.16690063
0.00292969,-84.33066559,-72.51196289,-77.07064819,-80.83750916
0.00305176,-75.78078461,-88.16716003,-72.66317749,-75.62792206
0.00317383,-80.53421021,-77.05212402,-71.22190094,-75.48390198
0.00329590,-78.72021484,-71.11516571,-86.89996338,-73.38596344
0.00341797,-74.73999023,-72.90480804,-71.92829895,-69.35703278
0.00354004,-78.15339661,-83.49102020,-70.72356415,-71.78644562
0.00366211,-84.88050842,-78.95773315,-70.99223328,-76.44816589
0.00378418,-72.39224243,-78.13726807,-72.75148010,-75.68125916
0.00390625,-72.53076172,-81.23117065,-76.05165863,-80.50673676
0.00402832,-77.46169281,-83.55487823,-76.23564911,-79.91072845
0.00415039,-81.74705505,-74.59776306,-77.79691315,-93.46398163
0.00427246,-81.23279572,-73.41596985,-73.81367493,-90.52162170
0.00439453,-72.78712463,-74.35471344,-71.95854187,-75.87705994
0.00451660,-68.52937317,-72.76786041,-78.12671661,-72.88475037
0.00463867,-70.18763733,-72.29363251,-81.64183044,-73.22394562
0.00476074,-80.09383392,-76.55533600,-75.62071991,-70.04590607
0.00488281,-84.25791931,-79.11315918,-72.17064667,-67.37338257
0.00500488,-77.58886719,-74.54710388,-81.08369446,-67.28038025
0.00512695,-72.16980743,-72.34680939,-71.06715393,-71.99311829
0.00524902,-73.17795563,-71.34832764,-66.61303711,-80.71466064
0.00537109,-68.60924530,-73.47618866,-69.45038605,-75.50856781
0.00549316,-68.94557190,-70.30488586,-74.79263306,-77.73764038
0.00561523,-73.29867554,-71.14063263,-78.31935120,-71.50353241
0.00573731,-70.04621887,-70.60747528,-76.49761963,-69.83523560
0.00585938,-69.96424866,-70.85397339,-77.20986176,-69.41182709
0.00598145,-73.59585571,-67.71083832,-78.85409546,-70.41812897
0.00610352,-77.68546295,-67.02568817,-78.84769440,-73.81437683
0.00622559,-72.13459778,-69.05885315,-79.59951019,-77.82736206
0.00634766,-73.12432861,-73.92037201,-70.80586243,-79.46275330
0.00646973,-72.79187012,-73.16362000,-68.88352203,-71.54048157
0.00659180,-71.59054565,-71.37895203,-70.21815491,-69.07222748
0.00671387,-90.65516663,-70.63664246,-74.89439392,-71.87417603
0.00683594,-73.09515381,-71.85844421,-76.50505066,-71.06673431
0.00695801,-73.37044525,-69.47806549,-75.88469696,-71.38352966
0.00708008,-74.39807129,-69.13651276,-82.55626678,-75.18589783
0.00720215,-72.99057770,-69.75063324,-77.19565582,-70.82876587
0.00732422,-83.43536377,-68.33136749,-78.23231506,-72.43048096
0.00744629,-81.47445679,-67.02026367,-70.91771698,-81.89494324
0.00756836,-71.58173370,-68.72219849,-70.57234955,-69.52998352
0.00769043,-76.43120575,-70.78098297,-68.90129852,-72.13609314
0.00781250,-70.65339661,-71.83367157,-70.97387695,-85.23422241
0.00793457,-67.21307373,-77.60700989,-82.87721252,-85.05928802
0.00805664,-64.43037415,-82.44905090,-70.87300110,-80.43872833
0.00817871,-62.94427490,-75.95276642,-68.11849213,-87.88717651
0.00830078,-67.68258667,-71.70861053,-69.70775604,-74.93352509
0.00842285,-73.90406036,-76.73954773,-74.51765442,-69.69599915
0.00854492,-67.14802551,-75.49991608,-85.17317200,-72.19763947
0.00866699,-66.98571777,-73.63388824,-79.12766266,-80.45924377
0.00878906,-68.86730194,-76.23326111,-77.61314392,-74.33213043
0.00891113,-67.92172241,-74.04150391,-77.91067505,-69.40645599
0.00903320,-73.49656677,-70.36851501,-70.94721985,-72.73760986
0.00915527,-75.26793671,-71.69668579,-72.62673187,-75.69947052
0.00927734,-74.08196259,-74.13867950,-85.28260040,-70.25502777
0.00939941,-73.07112122,-73.92668915,-79.73108673,-70.63330078
0.00952148,-77.00048828,-75.84165192,-84.70448303,-93.93070984
0.00964356,-78.07860565,-74.99621582,-73.91419983,-72.57595062
0.00976563,-81.31002808,-68.42950439,-70.47572327,-69.52490234
0.00988770,-86.57901001,-68.07306671,-72.11145020,-75.47821808
0.01000977,-83.29972839,-72.01245880,-78.71082306,-68.57209778
0.01013184,-78.45259094,-72.08954620,-78.95239258,-66.59271240
0.01025391,-77.45762634,-78.04399872,-70.50426483,-70.25841522
0.01037598,-80.64929962,-77.11935425,-68.80139923,-73.89814758
0.01049805,-76.84658813,-72.93199921,-67.70277405,-73.36510468
0.01062012,-78.79176331,-73.78956604,-69.47544098,-76.83026123
0.01074219,-73.77288055,-72.98876953,-74.65124512,-77.15161133
0.01086426,-73.66188812,-71.88568115,-79.47928619,-75.91137695
0.01098633,-69.53749847,-72.44070435,-71.37899017,-80.98809052
0.01110840,-75.35236359,-74.87561798,-79.14521027,-79.11803436
0.01123047,-71.66487122,-76.82970428,-80.77770996,-81.88011169
0.01135254,-67.91020203,-71.76906586,-69.74836731,-78.68376160
0.01147461,-68.17282867,-70.03814697,-68.80305481,-77.86807251
0.01159668,-74.87173462,-73.65649414,-71.34594727,-67.84544373
0.01171875,-85.20125580,-77.49687958,-70.74210358,-64.41461182
0.01184082,-77.22540283,-74.40702820,-69.69105530,-65.13537598
0.01196289,-79.33947754,-73.47859192,-74.29850769,-71.87288666
0.01208496,-82.71071625,-69.43675232,-76.94721985,-81.44646454
0.01220703,-72.63054657,-68.04093170,-70.21640778,-74.27966309
0.01232910,-70.42031097,-76.58316803,-72.17290497,-77.26307678
0.01245117,-71.17700195,-69.18723297,-75.13048553,-72.56445312
0.01257324,-71.58029938,-69.08444214,-70.57910919,-68.42637634
0.01269531,-73.26184082,-77.97840881,-70.29101562,-70.79918671
0.01281738,-70.48443604,-72.38674927,-71.68272400,-79.54299164
0.01293945,-70.79656982,-70.31302643,-68.18755341,-71.86508942
0.01306152,-75.88470459,-83.47851562,-70.51338196,-75.67313385
0.01318359,-69.71979523,-69.73583984,-73.27206421,-75.25889587
0.01330566,-67.53556061,-66.18323517,-69.80469513,-69.56118774
0.01342774,-70.10758209,-70.35647583,-71.58709717,-69.40154266
0.01354981,-76.72071838,-72.10831451,-78.33037567,-76.25931549
0.01367188,-73.23689270,-77.18326569,-75.05721283,-81.73625183
0.01379395,-71.07162476,-70.54280090,-71.51494598,-74.37758636
0.01391602,-72.05256653,-68.93045044,-71.11326599,-73.33411407
0.01403809,-78.51315308,-72.76609802,-71.97667694,-75.88528442
0.01416016,-79.36647797,-82.16938782,-73.05983734,-72.13095856
0.01428223,-76.92398834,-84.98959351,-71.72785187,-67.90829468
0.01440430,-74.41757202,-75.11767578,-75.61247253,-68.57765198
0.01452637,-73.82891846,-72.64270782,-69.99403381,-67.76954651
0.01464844,-82.23387909,-74.85920715,-67.67278290,-71.12300110
0.01477051,-84.53085327,-76.41625214,-73.15892029,-83.38501740
0.01489258,-77.73285675,-81.69963837,-73.81160736,-84.03895569
0.01501465,-76.75248718,-71.59456635,-75.68437958,-76.80428314
0.01513672,-82.61273193,-73.62274933,-76.68443298,-67.48172760
0.01525879,-67.84583282,-76.80493164,-74.09104156,-69.62141418
0.01538086,-66.26679230,-85.77530670,-74.82151794,-77.61312866
0.01550293,-70.27986908,-78.30041504,-72.58677673,-69.96676636
0.01562500,-71.09678650,-75.14389801,-72.81220245,-73.43630981
0.01574707,-69.90198517,-72.38254547,-79.79167175,-84.68521118
0.01586914,-67.67446136,-75.27191925,-71.99481201,-76.74643707
0.01599121,-66.02120972,-81.06906128,-66.73768616,-71.45796967
0.01611328,-73.91537476,-80.57480621,-67.97807312,-74.36931610
0.01623535,-74.14779663,-75.64512634,-72.88626862,-73.65176392
0.01635742,-72.17321014,-75.78707886,-76.55125427,-69.27258301
0.01647949,-74.50123596,-72.26063538,-74.94338226,-69.66576385
0.01660156,-74.26209259,-68.86228180,-86.61789703,-70.64530182
0.01672363,-69.87982941,-71.04368591,-76.68079376,-72.74774170
0.01684570,-71.23290253,-67.37232208,-86.44390106,-82.32760620
0.01696777,-74.94479370,-67.16934967,-77.59717560,-82.92715454
0.01708984,-83.65087891,-70.37050629,-79.58049011,-73.35186768
0.01721192,-76.59738159,-72.35469055,-78.15515900,-74.50501251
0.01733399,-85.47180176,-77.53797913,-71.52062988,-74.98366547
0.01745606,-81.26312256,-87.42353821,-71.43444824,-77.27399445
0.01757813,-76.92487335,-78.33271790,-76.79320526,-85.19387817
0.01770020,-76.32324982,-73.24614716,-83.24950409,-84.25598907
0.01782227,-71.91212463,-71.94084930,-77.33107758,-82.57267761
0.01794434,-67.10229492,-72.05753326,-73.57695770,-77.06131744
