Frequency,Channel A,Channel B,Channel C,Channel D
(kHz),(dBu),(dBu),(dBu),(dBu)

0.00000000,-39.57903671,-24.81461716,-37.55651855,-20.71932030
0.00012207,-47.00522995,-32.33362198,-45.03383636,-28.24533272
0.00024414,-63.22807312,-48.11595154,-60.06448746,-44.09136200
0.00036621,-84.12783813,-78.90341187,-72.76406860,-72.72545624
0.00048828,-77.68663025,-86.92362976,-75.69461060,-72.32957458
0.00061035,-78.32610321,-77.74783325,-75.94450378,-71.39619446
0.00073242,-79.64696503,-75.42921448,-67.93522644,-68.33250427
0.00085449,-71.66291046,-87.77878571,-65.37242126,-72.02509308
0.00097656,-68.23610687,-74.32189178,-67.27476501,-74.04072571
0.00109863,-69.91805267,-69.27685547,-70.70733643,-70.26751709
0.00122070,-74.23983765,-72.22367859,-72.93951416,-78.57940674
0.00134277,-79.50302124,-77.49058533,-78.31558990,-70.79240417
0.00146484,-74.11640930,-68.71350098,-79.71370697,-67.40518188
0.00158691,-74.60711670,-69.29751587,-81.33269501,-72.58427429
0.00170898,-80.36795807,-70.76445007,-77.40588379,-79.17871094
0.00183105,-78.41862488,-68.28836060,-75.52650452,-77.95617676
0.00195313,-77.39876556,-68.41730499,-75.65201569,-71.17359161
0.00207520,-75.83946991,-70.91723633,-72.25492096,-73.73960876
0.00219727,-71.80020905,-73.33401489,-73.33946991,-73.78109741
0.00231934,-71.93325806,-82.79707336,-73.17791748,-71.99340057
0.00244141,-76.04046631,-74.65293884,-73.89729309,-79.42706299
0.00256348,-75.66670227,-70.74898529,-72.07154846,-76.23397064
0.00268555,-73.27170563,-73.04634857,-71.81499481,-76.06212616
0.00280762,-75.21380615,-74.46488190,-75.68249512,-86.42340851
0.00292969,-73.76847839,-82.65464020,-78.00564575,-80.48420715
0.00305176,-72.06494141,-69.60088348,-72.97442627,-73.48985291
0.00317383,-72.51626587,-67.99848938,-69.42580414,-75.60640717
0.00329590,-76.01651001,-68.26521301,-68.24037933,-73.46785736
0.00341797,-80.96563721,-70.37144470,-72.42310333,-74.65496826
0.00354004,-78.26418304,-72.32884979,-93.52861023,-74.23001099
0.00366211,-72.55293274,-74.21246338,-72.64073944,-77.70151520
0.00378418,-70.51779938,-73.94455719,-68.67556763,-76.47503662
0.00390625,-73.35398102,-66.08965302,-69.86472321,-71.52578735
0.00402832,-81.85523224,-65.84984589,-77.55689240,-72.75549316
0.00415039,-75.24954224,-68.40510559,-77.48728943,-77.83699799
0.00427246,-66.96656799,-75.48239136,-75.22505188,-78.86877441
0.00439453,-66.44472504,-82.31849670,-73.64300537,-78.95855713
0.00451660,-69.37504578,-96.63769531,-73.73768616,-73.25065613
0.00463867,-73.68892670,-80.29842377,-79.20673370,-72.12252045
0.00476074,-76.62934875,-74.16728210,-87.58643341,-73.97862244
0.00488281,-82.82378387,-69.85427094,-84.52658844,-73.51877594
0.00500488,-76.67819214,-76.58145142,-79.02997589,-72.04481506
0.00512695,-69.03575897,-85.57440186,-80.97187042,-73.65956116
0.00524902,-67.93421936,-78.95921326,-74.03583527,-69.65837097
0.00537109,-69.62422943,-92.48542023,-71.67054749,-68.36775970
0.00549316,-72.47118378,-71.83668518,-83.64749908,-68.83249664
0.00561523,-72.93051147,-67.93757629,-76.93508148,-72.18598175
0.00573731,-72.15113831,-69.23273468,-79.13634491,-85.36278534
0.00585938,-72.30658722,-71.65533447,-98.20487976,-73.02140045
0.00598145,-74.08100891,-75.23654175,-73.98482513,-71.08210754
0.00610352,-76.87754822,-81.04302216,-69.31700134,-70.19750977
0.00622559,-76.43065643,-72.32070923,-69.32264709,-72.42051697
0.00634766,-78.89703369,-73.70179749,-73.27671814,-84.09442139
0.00646973,-77.39628601,-77.38877106,-75.10271454,-83.00196838
0.00659180,-87.23968506,-77.15287781,-71.11747742,-82.98122406
0.00671387,-83.16743469,-76.35894012,-71.34291077,-72.79885101
0.00683594,-74.35913849,-76.65031433,-74.58609009,-74.11490631
0.00695801,-73.35836029,-76.63919067,-74.73130035,-76.05443573
0.00708008,-81.38047791,-93.92754364,-71.71736908,-74.97208405
0.00720215,-74.89696503,-79.28708649,-71.56436157,-72.05477905
0.00732422,-77.16941071,-78.00881195,-77.21260834,-78.60457611
0.00744629,-75.45964050,-76.78923035,-71.48918915,-72.72579193
0.00756836,-69.52448273,-76.84416199,-75.20867920,-70.48884583
0.00769043,-70.36705780,-72.00664520,-84.47951508,-86.92799377
0.00781250,-74.23075867,-67.57243347,-72.56880951,-70.73004913
0.00793457,-75.17283630,-69.25307465,-71.03545380,-69.69155121
0.00805664,-86.99172974,-72.46763611,-76.44347382,-73.74779510
0.00817871,-76.21619415,-76.68639374,-75.06814575,-78.17747498
0.00830078,-85.16669464,-72.03433990,-71.78063965,-79.11656189
0.00842285,-83.60087585,-70.43110657,-82.75428009,-84.49867249
0.00854492,-78.65555573,-71.23677826,-73.59933472,-83.09307098
0.00866699,-69.18585205,-71.38661194,-70.12689209,-71.33843231
0.00878906,-68.19282532,-69.78097534,-70.73731232,-71.64951324
0.00891113,-72.40733337,-72.15767670,-74.17664337,-83.65975189
0.00903320,-79.56707764,-74.19363403,-79.99178314,-77.01502991
0.00915527,-77.81675720,-80.98725891,-88.38655090,-71.21171570
0.00927734,-74.74015045,-78.91923523,-76.08867645,-71.44635773
0.00939941,-71.05729675,-68.47286987,-73.48606873,-76.26503754
0.00952148,-67.41274261,-64.14339447,-70.45938873,-69.98199463
0.00964356,-74.63927460,-63.50241852,-70.54922485,-72.24114227
0.00976563,-74.65598297,-69.77566528,-71.75881958,-83.14520264
0.00988770,-69.59375000,-74.34026337,-71.82717133,-77.76785278
0.01000977,-70.13493347,-72.73490906,-75.67096710,-78.06076813
0.01013184,-73.79029083,-69.10289764,-87.76089478,-71.62505341
0.01025391,-72.95771027,-71.34183502,-79.47137451,-69.89314270
0.01037598,-73.41517639,-78.57383728,-74.75196075,-71.14479065
0.01049805,-77.61408997,-66.78159332,-74.71593475,-72.17855835
0.01062012,-92.19287109,-66.73840332,-78.09216309,-73.76985168
0.01074219,-80.44796753,-72.23377991,-82.23017883,-74.51818085
0.01086426,-80.02470398,-74.47865295,-79.82991028,-74.29279327
0.01098633,-79.79349518,-68.59677124,-84.30781555,-73.05489349
0.01110840,-88.58152771,-65.46501923,-73.54329681,-71.23305511
0.01123047,-77.17347717,-68.58673859,-73.18598938,-77.42025757
0.01135254,-76.49026489,-77.99807739,-78.51406860,-77.19953918
0.01147461,-78.64936066,-83.51815033,-76.02577972,-74.69382477
0.01159668,-76.13414001,-74.37092590,-75.27500916,-72.54628754
0.01171875,-79.63716125,-71.51741791,-74.94164276,-73.93508148
0.01184082,-87.39976501,-71.66935730,-88.76612854,-81.52868652
0.01196289,-82.56333923,-74.28633881,-73.32344818,-83.24743652
0.01208496,-75.11139679,-79.77346802,-72.83251190,-80.56395721
0.01220703,-74.24897766,-76.47422028,-73.56324768,-81.77780914
0.01232910,-70.34874725,-72.48799133,-74.47634125,-76.08622742
0.01245117,-69.37522125,-72.18305969,-75.08016968,-73.44013977
0.01257324,-73.77140808,-71.92826080,-77.18383026,-75.68070221
0.01269531,-76.27432251,-72.71739197,-71.93240356,-89.27803802
0.01281738,-83.66469574,-74.06413269,-70.82796478,-77.95384216
0.01293945,-76.92137909,-72.88292694,-79.24604797,-72.09614563
0.01306152,-74.50024414,-76.70537567,-79.03525543,-71.85612488
0.01318359,-76.18422699,-87.22409058,-81.41483307,-81.16344452
0.01330566,-73.09003448,-72.47337341,-77.54512024,-76.30686951
0.01342774,-70.44563293,-70.05715942,-77.22424316,-73.55133057
0.01354981,-73.31529236,-71.19821930,-70.33502960,-72.93494415
0.01367188,-70.79818726,-73.46096802,-70.14907074,-67.94615173
0.01379395,-71.73256683,-77.04773712,-74.23775482,-64.87747955
0.01391602,-76.38064575,-77.56663513,-76.95771790,-67.12406921
0.01403809,-84.27005005,-71.83396149,-76.13613129,-71.45791626
0.01416016,-75.88742065,-73.28524780,-70.34748077,-75.69915009
0.01428223,-72.11148834,-76.85121155,-73.72044373,-87.02915955
0.01440430,-78.20800018,-74.50109863,-88.45030212,-74.49364471
0.01452637,-69.88858032,-74.26493835,-75.40948486,-71.20448303
0.01464844,-67.95308685,-78.43888092,-72.42102814,-80.93143463
0.01477051,-73.53487396,-77.59904480,-69.82457733,-80.15076447
0.01489258,-80.61438751,-74.05516052,-70.50209045,-77.94540405
0.01501465,-79.79781342,-81.31867981,-75.62525940,-78.28720856
0.01513672,-90.00444031,-81.87680054,-75.90414429,-72.51491547
0.01525879,-84.90611267,-71.57978058,-70.43672180,-73.58256531
0.01538086,-80.80152893,-68.23029327,-69.53428650,-78.04779816
0.01550293,-73.76470947,-70.25934601,-76.71807861,-73.42945862
0.01562500,-76.15849304,-80.00618744,-74.77644348,-75.69699097
0.01574707,-81.00114441,-74.41837311,-75.89396667,-71.58666992
0.01586914,-80.36035156,-69.29721069,-80.76219177,-71.41146851
0.01599121,-79.46121979,-74.10838318,-76.40929413,-74.67797852
0.01611328,-76.92843628,-78.42584991,-71.67387390,-72.32836151
0.01623535,-78.61714172,-74.70030975,-73.74816895,-76.86779785
0.01635742,-76.28407288,-74.09597778,-83.38201904,-79.93614960
0.01647949,-79.63300323,-71.20277405,-80.69259644,-75.83108521
0.01660156,-88.00917053,-70.89688110,-80.41406250,-74.11881256
0.01672363,-87.07269287,-72.08831024,-71.01351166,-74.79850769
0.01684570,-79.80184937,-72.04943848,-68.16242218,-71.04415131
0.01696777,-77.08554840,-80.46812439,-67.27581787,-69.85037994
0.01708984,-81.62773132,-76.26528931,-69.59436035,-71.69641113
0.01721192,-84.52523804,-70.96791840,-78.86223602,-75.81641388
0.01733399,-76.00109100,-70.18858337,-90.07282257,-75.61892700
0.01745606,-73.39875031,-71.18167877,-77.22433472,-79.40566254
0.01757813,-73.52262115,-76.55098724,-72.63152313,-74.05325317
0.01770020,-79.90376282,-84.86885071,-69.99019623,-69.73574829
0.01782227,-72.40594482,-77.74184418,-68.40209198,-69.61632538
0.01794434,-67.94017029,-74.74571991,-68.60923004,-72.03223419
