Frequency,Channel A,Channel B,Channel C,Channel D
(kHz),(dBu),(dBu),(dBu),(dBu)

0.00000000,-39.99267960,-25.35171700,-37.12127686,-20.60690880
0.00012207,-47.53509140,-32.89548492,-44.37704468,-28.12496567
0.00024414,-62.81144714,-49.30653381,-57.35647583,-44.07532501
0.00036621,-75.09506989,-79.05137634,-64.80239105,-87.16762543
0.00048828,-77.37471008,-72.90734100,-67.71450043,-95.86059570
0.00061035,-89.83831787,-72.51914978,-69.56983948,-92.09000397
0.00073242,-72.42155457,-70.12335205,-67.96110535,-80.48057556
0.00085449,-70.22019196,-79.06523895,-65.15081024,-72.36301422
0.00097656,-72.61969757,-68.46038055,-65.12010956,-72.31098175
0.00109863,-86.23432922,-66.13796234,-65.83441162,-74.39617920
0.00122070,-76.77920532,-69.57025146,-66.40227509,-69.21083069
0.00134277,-73.53967285,-70.06448364,-68.45490265,-67.80009460
0.00146484,-76.83786774,-72.95995331,-73.72916412,-71.84922028
0.00158691,-74.15238190,-81.70727539,-65.22846985,-75.83832550
0.00170898,-73.05322266,-73.45401764,-62.27455521,-71.69222260
0.00183105,-77.30419159,-67.83592987,-62.59416199,-68.01924896
0.00195313,-87.84997559,-70.04407501,-63.09541321,-68.31240082
0.00207520,-76.85565948,-74.00091553,-62.54336929,-67.57987213
0.00219727,-77.89965820,-73.56562805,-61.91253662,-67.87301636
0.00231934,-79.71693420,-72.10810852,-61.62847137,-84.67976379
0.00244141,-74.15541077,-69.62790680,-62.06825256,-69.64154053
0.00256348,-73.06982422,-70.12307739,-63.89096069,-72.42377472
0.00268555,-73.50787354,-72.56524658,-62.97817230,-76.75079346
0.00280762,-73.13700867,-85.28761292,-63.51055527,-75.02172089
0.00292969,-89.74845886,-81.02258301,-65.94364929,-78.51609802
0.00305176,-72.18735504,-72.81687927,-67.73257446,-74.99015808
0.00317383,-69.42199707,-72.98086548,-65.45683289,-73.23996735
0.00329590,-71.58097076,-70.91444397,-65.98050690,-75.58249664
0.00341797,-71.30818939,-73.70764160,-69.35463715,-80.13963318
0.00354004,-79.91796875,-70.71040344,-69.73410797,-79.20758057
0.00366211,-76.78263092,-71.42770386,-71.05482483,-82.28242493
0.00378418,-80.82479858,-72.29798126,-65.58373260,-83.80515289
0.00390625,-74.66419983,-71.83905792,-64.52714539,-73.44293213
0.00402832,-77.87208557,-72.70330811,-66.22852325,-74.57730103
0.00415039,-75.34829712,-73.66759491,-62.67513275,-72.93727112
0.00427246,-76.10392761,-75.48797607,-60.56223297,-70.31327057
0.00439453,-76.25909424,-80.19294739,-61.95007706,-72.17821503
0.00451660,-79.94197845,-69.57011414,-65.19699860,-73.71831512
0.00463867,-83.60459137,-71.01339722,-66.29111481,-74.23753357
0.00476074,-83.29184723,-96.05040741,-65.55277252,-80.15975952
0.00488281,-71.18394470,-74.70291901,-62.87294769,-83.75251007
0.00500488,-70.42210388,-73.90162659,-63.15332413,-70.12091827
0.00512695,-73.83519745,-82.75829315,-67.34597778,-66.68200684
0.00524902,-82.21409607,-86.28105164,-70.44192505,-69.56414795
0.00537109,-79.47394562,-81.16371155,-69.23724365,-78.83447266
0.00549316,-78.97556305,-73.80963135,-67.62239075,-71.95037842
0.00561523,-83.95679474,-71.14451599,-65.86843872,-74.53285217
0.00573731,-80.96383667,-67.21488190,-65.98535156,-81.11487579
0.00585938,-77.77344513,-68.53450012,-70.77346802,-81.12615967
0.00598145,-78.06988525,-86.84875488,-67.40281677,-82.02923584
0.00610352,-82.30574799,-71.56369019,-63.36160278,-80.95413208
0.00622559,-90.30500793,-71.62401581,-64.40301514,-76.54190826
0.00634766,-76.28842163,-75.92434692,-68.31848907,-72.41824341
0.00646973,-70.78095245,-73.90156555,-70.91653442,-74.67571259
0.00659180,-73.82389832,-74.79738617,-68.13278961,-77.20265198
0.00671387,-82.23779297,-86.68430328,-65.29280090,-68.58721924
0.00683594,-78.93416595,-76.78006744,-66.76816559,-68.66572571
0.00695801,-78.83133698,-76.07733917,-71.30510712,-69.43808746
0.00708008,-78.12099457,-76.92993164,-75.25868988,-68.71508789
0.00720215,-86.11315918,-70.75299072,-83.84025574,-66.58221436
0.00732422,-79.36514282,-66.97226715,-68.53509521,-66.24891663
0.00744629,-78.19412994,-66.67852020,-66.07238007,-72.50203705
0.00756836,-81.65093231,-67.39243317,-65.75915527,-83.73153687
0.00769043,-74.56626129,-68.71313477,-66.41099548,-85.05316162
0.00781250,-74.96258545,-72.76124573,-70.45216370,-83.65567017
0.00793457,-73.19262695,-79.57515717,-70.29183197,-95.22917175
0.00805664,-75.06123352,-82.79087830,-67.27810669,-79.84795380
0.00817871,-73.81616974,-75.58207703,-68.58620453,-75.45960236
0.00830078,-73.71786499,-70.10634613,-77.78717804,-75.04874420
0.00842285,-73.60445404,-69.94093323,-84.54771423,-70.47441101
0.00854492,-76.15390015,-70.98499298,-83.28144836,-70.03623199
0.00866699,-78.97289276,-73.15423584,-72.99138641,-79.19575500
0.00878906,-80.85249329,-71.20241547,-67.04609680,-81.94118500
0.00891113,-80.13038635,-72.70191956,-68.65569305,-85.66555786
0.00903320,-77.25112152,-78.53390503,-73.67565155,-75.58905029
0.00915527,-89.64595032,-77.21945190,-69.57920837,-71.17640686
0.00927734,-82.81777191,-73.62976837,-68.29820251,-74.44512939
0.00939941,-72.55258942,-66.83692169,-69.07834625,-79.85216522
0.00952148,-69.22738647,-70.02405548,-70.15982819,-77.14872742
0.00964356,-71.83743286,-73.45333862,-72.44767761,-82.73715210
0.00976563,-77.15649414,-96.11298370,-70.39250183,-71.70764160
0.00988770,-80.53498840,-74.82267761,-68.25218201,-68.42098236
0.01000977,-82.19499207,-74.11216736,-72.79293823,-68.37484741
0.01013184,-83.48936462,-86.62702942,-68.24436951,-68.60914612
0.01025391,-74.87786865,-79.88355255,-66.83751678,-67.42709351
0.01037598,-71.16265106,-78.51587677,-66.03865051,-70.35901642
0.01049805,-70.47669220,-75.51504517,-64.34127045,-75.80685425
0.01062012,-73.78921509,-67.25752258,-65.48827362,-72.40574646
0.01074219,-75.84784698,-69.37575531,-69.25627136,-73.19296265
0.01086426,-75.28123474,-77.92366791,-71.62007141,-81.12522125
0.01098633,-78.32430267,-76.04228210,-71.75446320,-74.97861481
0.01110840,-78.48062897,-93.80046844,-74.13424683,-71.96466064
0.01123047,-78.24816895,-97.88630676,-74.54641724,-72.99734497
0.01135254,-81.00491333,-73.00500488,-70.97399902,-74.56543732
0.01147461,-89.03451538,-67.94488525,-70.03147888,-71.16063690
0.01159668,-76.22605133,-65.83232117,-76.64128113,-70.89922333
0.01171875,-71.15354919,-67.20867920,-71.79300690,-73.84196472
0.01184082,-71.47805786,-77.59425354,-65.16680908,-75.41325378
0.01196289,-75.02342224,-74.52092743,-64.80462646,-80.54810333
0.01208496,-75.40495300,-72.07587433,-66.34260559,-73.59214783
0.01220703,-82.60456085,-78.03498840,-66.30123901,-73.42263031
0.01232910,-78.45552063,-79.99058533,-64.49987030,-85.33412933
0.01245117,-75.87191772,-75.60888672,-63.47063446,-75.59152222
0.01257324,-69.80844116,-74.15288544,-65.61975098,-75.20142365
0.01269531,-72.47776794,-75.42182159,-72.51525116,-76.16034698
0.01281738,-85.26530457,-73.18206024,-82.67151642,-72.89476776
0.01293945,-78.24998474,-74.94343567,-78.14826965,-71.35054016
0.01306152,-73.10139465,-79.65568542,-74.81022644,-74.10881805
0.01318359,-75.47016907,-76.43510437,-73.70211792,-87.06493378
0.01330566,-73.25932312,-77.02406311,-71.55722046,-75.23097229
0.01342774,-73.54477692,-71.97658539,-70.46711731,-76.90563965
0.01354981,-78.24426270,-76.40890503,-69.50600433,-74.93176270
0.01367188,-77.66870117,-69.77446747,-67.45071411,-68.80971527
0.01379395,-74.85960388,-68.35964966,-64.60575867,-69.44281006
0.01391602,-75.80439758,-73.39015198,-65.14057159,-74.72446442
0.01403809,-85.10809326,-77.40408325,-69.17868805,-82.43523407
0.01416016,-83.25473785,-71.06123352,-75.97282410,-72.46301270
0.01428223,-86.50969696,-70.73668671,-87.80538940,-69.59225464
0.01440430,-72.71464539,-74.51421356,-75.54413605,-67.12761688
0.01452637,-71.79669189,-72.55739594,-70.50442505,-67.93606567
0.01464844,-77.04478455,-70.84539795,-70.56632233,-68.61670685
0.01477051,-71.39515686,-75.65695190,-74.46432495,-70.86813354
0.01489258,-71.37224579,-77.98922729,-69.21756744,-74.43924713
0.01501465,-75.09784698,-76.52515411,-68.41091919,-71.95662689
0.01513672,-76.18080902,-78.60905457,-72.14066315,-73.28963470
0.01525879,-76.19023132,-80.36919403,-68.93258667,-73.35211182
0.01538086,-72.07348633,-73.70026398,-67.75848389,-77.01375580
0.01550293,-75.31865692,-68.46607971,-72.82509613,-76.42118073
0.01562500,-83.82041168,-66.64392853,-79.45304108,-70.24858856
0.01574707,-76.82318115,-72.28046417,-72.83468628,-69.27297211
0.01586914,-78.14095306,-78.00659943,-71.31304169,-76.62167358
0.01599121,-84.29976654,-71.28207397,-70.57727051,-72.77090454
0.01611328,-92.00442505,-71.12097931,-66.09254456,-74.06916809
0.01623535,-79.76098633,-69.77230835,-64.08849335,-78.41434479
0.01635742,-74.57727051,-67.32418823,-64.61045074,-77.15576935
0.01647949,-79.15606689,-68.92400360,-68.04108429,-71.09653473
0.01660156,-77.33196259,-73.63167572,-78.50442505,-67.60127258
0.01672363,-71.91091156,-79.62368774,-81.08439636,-67.08258820
0.01684570,-71.41146851,-72.60037994,-71.89938354,-70.25326538
0.01696777,-74.98287201,-68.67360687,-64.77684784,-83.18282318
0.01708984,-79.31671906,-70.70109558,-64.75704956,-81.10456848
0.01721192,-68.66049194,-78.26426697,-68.57247162,-76.68569946
0.01733399,-68.43516541,-72.71957397,-67.04814148,-70.67472839
0.01745606,-71.09576416,-70.41321564,-66.79253387,-71.09557343
0.01757813,-72.87794495,-71.56501007,-67.40892029,-78.07636261
0.01770020,-71.71202850,-70.71102142,-69.33898926,-71.40272522
0.01782227,-72.14542389,-68.91712952,-73.00118256,-69.55536652
0.01794434,-70.76752472,-70.19931030,-75.56738281,-70.58551025
