Frequency,Channel A,Channel B,Channel C,Channel D
(kHz),(dBu),(dBu),(dBu),(dBu)

0.00000000,-33.99704361,-24.81479263,-35.39377213,-20.47468185
0.00012207,-41.41879654,-32.29979706,-42.79111481,-27.96440315
0.00024414,-58.26038361,-47.88841629,-57.30990601,-43.67031860
0.00036621,-65.08776855,-80.59085083,-72.47264862,-73.01757050
0.00048828,-65.12498474,-72.20439911,-80.24395752,-68.00738525
0.00061035,-64.71223450,-68.08812714,-78.49816132,-68.54449463
0.00073242,-68.73707581,-70.34310150,-85.00526428,-76.72789001
0.00085449,-71.93109131,-67.90460205,-83.42829895,-79.55720520
0.00097656,-66.75228119,-67.04418945,-70.50729370,-73.14860535
0.00109863,-64.19945526,-75.47024536,-66.61904144,-76.24279785
0.00122070,-64.44985199,-77.85219574,-67.94355774,-76.41310883
0.00134277,-64.41475677,-79.31288147,-75.17989349,-79.25399780
0.00146484,-65.84859467,-73.44242096,-73.61578369,-73.75631714
0.00158691,-76.60320282,-71.35633087,-69.47745514,-69.65479279
0.00170898,-68.82874298,-76.94937897,-71.34049225,-67.18560028
0.00183105,-68.85290527,-75.62539673,-75.43365479,-68.42715454
0.00195313,-67.36869812,-69.29286957,-71.06345367,-72.37153625
0.00207520,-66.15279388,-70.13488770,-74.44354248,-79.56124115
0.00219727,-74.74752808,-73.25682831,-77.74240112,-74.59729004
0.00231934,-67.64368439,-72.70535278,-87.53295898,-71.45451355
0.00244141,-65.25424194,-73.36357880,-74.79561615,-72.03052521
0.00256348,-71.92208862,-77.84860229,-68.79911804,-73.92978668
0.00268555,-76.52522278,-79.65710449,-67.60191345,-73.15400696
0.00280762,-67.82936859,-75.03868103,-72.76496887,-75.10542297
0.00292969,-64.17837524,-73.15386200,-83.55148315,-76.51155090
0.00305176,-67.68286896,-87.13615417,-71.18216705,-77.56476593
0.00317383,-84.15515137,-76.11148834,-74.02485657,-71.77439117
0.00329590,-71.97969055,-78.99155426,-98.99620819,-66.33961487
0.00341797,-77.37159729,-71.88000488,-81.03799438,-64.69352722
0.00354004,-69.44587708,-71.46085358,-77.35810089,-67.32794189
0.00366211,-70.87334442,-87.13105011,-75.00584412,-82.72250366
0.00378418,-74.41373444,-71.90607452,-75.10558319,-71.44262695
0.00390625,-71.63301086,-68.12075806,-72.74901581,-67.85902405
0.00402832,-69.46810913,-66.47561646,-72.86128235,-70.95942688
0.00415039,-67.27696228,-65.82367706,-81.31389618,-82.77519226
0.00427246,-66.70943451,-69.42087555,-78.61216736,-78.48920441
0.00439453,-68.52441406,-76.67872620,-87.42837524,-79.98313904
0.00451660,-70.96023560,-75.14014435,-88.12168121,-77.47260284
0.00463867,-72.60048676,-70.31335449,-73.72315216,-79.56477356
0.00476074,-74.52857208,-69.41542053,-72.45518494,-72.58907318
0.00488281,-73.03656006,-71.68573761,-72.18380737,-74.18575287
0.00500488,-74.03224945,-75.64933014,-75.31823730,-78.85729980
0.00512695,-72.73352051,-75.19808960,-80.92098236,-78.74829102
0.00524902,-85.52039337,-80.43338013,-81.22822571,-87.89791107
0.00537109,-71.47563171,-74.04256439,-81.27810669,-73.34912872
0.00549316,-70.83168793,-73.83950806,-88.23466492,-73.68368530
0.00561523,-81.84477234,-77.42186737,-70.04280853,-88.59539032
0.00573731,-76.70281982,-77.73743439,-68.01319122,-72.22989655
0.00585938,-73.15249634,-79.22453308,-69.87465668,-67.12680054
0.00598145,-68.27685547,-82.52012634,-69.57105255,-67.09892273
0.00610352,-66.15789795,-82.11012268,-72.45823669,-70.52922821
0.00622559,-69.16149902,-75.30060577,-84.02126312,-71.53883362
0.00634766,-67.11727905,-77.14859772,-82.44181824,-72.24435425
0.00646973,-67.42514801,-89.05627441,-76.84371948,-69.96258545
0.00659180,-67.76342773,-82.69969177,-79.53860474,-65.82221222
0.00671387,-67.89072418,-79.29669189,-72.47605896,-68.06504822
0.00683594,-72.91327667,-72.29769897,-71.58135986,-75.91854858
0.00695801,-68.78057861,-67.45947266,-74.53780365,-89.88148499
0.00708008,-69.20808411,-67.79025269,-74.54679108,-73.09498596
0.00720215,-78.52189636,-71.51717377,-72.13618469,-68.70497131
0.00732422,-72.97540283,-73.07204437,-70.10278320,-66.78784180
0.00744629,-69.19653320,-79.18593597,-73.06926727,-70.37186432
0.00756836,-75.66537476,-74.66400909,-76.44980621,-97.04398346
0.00769043,-72.61501312,-70.78399658,-75.48941040,-73.17357635
0.00781250,-66.63127136,-73.02811432,-75.42095184,-76.76181030
0.00793457,-71.15302277,-78.80580139,-82.40135193,-72.66440582
0.00805664,-72.58815765,-74.64431763,-77.58786011,-72.61807251
0.00817871,-80.87373352,-70.30875397,-74.12904358,-74.24829865
0.00830078,-67.62606812,-73.98630524,-78.15642548,-78.38409424
0.00842285,-69.44493103,-72.86086273,-78.91282654,-81.73468781
0.00854492,-71.93763733,-69.43914032,-76.05921173,-69.54896545
0.00866699,-69.81137085,-76.30269623,-81.13973999,-65.45587158
0.00878906,-72.26187134,-80.64464569,-84.44390106,-65.85972595
0.00891113,-72.45384216,-79.91134644,-77.79442596,-70.09570312
0.00903320,-76.78111267,-70.05613708,-69.20259857,-72.18849945
0.00915527,-71.61307526,-68.30194092,-68.95529175,-71.51428986
0.00927734,-68.70354462,-71.70248413,-74.75195312,-71.05384064
0.00939941,-75.17920685,-78.84396362,-77.04857635,-71.70409393
0.00952148,-80.75265503,-75.71116638,-78.59998322,-77.66796875
0.00964356,-74.72280121,-75.86553192,-72.82305908,-78.33566284
0.00976563,-76.12033844,-85.52742767,-71.02429962,-75.91486359
0.00988770,-77.91541290,-73.53604126,-76.72438812,-76.39226532
0.01000977,-69.87483215,-69.21421051,-76.20061493,-77.53567505
0.01013184,-71.53691101,-69.02342224,-70.27699280,-72.70032501
0.01025391,-87.00470734,-68.05685425,-76.39241028,-71.14224243
0.01037598,-83.01190186,-67.41468811,-82.45362091,-75.43717194
0.01049805,-80.98243713,-69.96172333,-82.80894470,-78.84375763
0.01062012,-73.15234375,-77.18742371,-77.68151855,-80.66242218
0.01074219,-68.53445435,-79.19266510,-73.72564697,-76.04063416
0.01086426,-71.72890472,-68.22547150,-71.20107269,-71.11985016
0.01098633,-73.22048950,-65.36162567,-73.10800934,-74.69584656
0.01110840,-71.75192261,-67.91851044,-81.33551788,-79.25189972
0.01123047,-68.86713409,-74.07978058,-86.52413940,-72.51056671
0.01135254,-67.79508972,-78.33936310,-94.01342773,-70.92256165
0.01147461,-70.75944519,-79.40056610,-73.33103943,-77.91302490
0.01159668,-84.40272522,-70.24575806,-69.68620300,-83.91473389
0.01171875,-76.76123047,-71.32827759,-74.30596924,-81.58438110
0.01184082,-78.39102936,-72.66807556,-84.09942627,-82.10353088
0.01196289,-79.74503326,-73.76303101,-75.94296265,-71.34471893
0.01208496,-71.02787781,-78.44698334,-74.38405609,-73.00134277
0.01220703,-67.33855438,-102.49258423,-86.24433899,-83.26786041
0.01232910,-66.94465637,-73.39300537,-79.68113708,-83.87968445
0.01245117,-71.04415131,-73.38030243,-78.40881348,-73.49098969
0.01257324,-79.53820038,-82.50197601,-77.47016144,-68.60493469
0.01269531,-84.86116028,-71.64967346,-73.80178833,-69.43679810
0.01281738,-72.85755920,-71.67276764,-75.18624878,-85.99873352
0.01293945,-71.34523773,-71.49927521,-104.39596558,-75.82444763
0.01306152,-73.48880005,-70.26326752,-73.84120178,-73.81850433
0.01318359,-68.54404449,-71.97413635,-71.42638397,-69.62723541
0.01330566,-69.70208740,-69.25357819,-68.48268127,-68.54627991
0.01342774,-77.78034973,-68.81448364,-69.75254822,-75.71681213
0.01354981,-71.00553894,-73.91842651,-71.92765808,-83.17855835
0.01367188,-73.07416534,-85.12187958,-75.07595825,-91.44669342
0.01379395,-75.75831604,-79.75518799,-73.54060364,-87.86648560
0.01391602,-77.66739655,-88.36685181,-85.66806793,-94.31524658
0.01403809,-77.00602722,-70.12424469,-73.54780579,-85.84927368
0.01416016,-72.51954651,-68.64172363,-69.13299561,-77.06367493
0.01428223,-72.60203552,-70.46463013,-67.85927582,-73.50588989
0.01440430,-75.62619781,-67.09284973,-70.28019714,-77.00312805
0.01452637,-77.50553894,-67.37036133,-79.58397675,-74.54384613
0.01464844,-79.79344177,-76.99584198,-81.80772400,-71.71281433
0.01477051,-77.43438721,-86.62313843,-76.96525574,-74.18383789
0.01489258,-72.76734924,-73.53990936,-75.36509705,-70.94930267
0.01501465,-72.73290253,-70.19923401,-75.79172516,-66.84895325
0.01513672,-75.84505463,-78.90643311,-75.78768158,-68.83396912
0.01525879,-90.25844574,-77.27066803,-69.88655090,-82.85781860
0.01538086,-82.88760376,-74.56066132,-69.40148163,-76.34912109
0.01550293,-84.49719238,-77.75361633,-72.40931702,-74.14289856
0.01562500,-71.04399109,-77.92031097,-76.35672760,-71.09975433
0.01574707,-72.49800110,-77.51113129,-81.79385376,-74.48902893
0.01586914,-75.55369568,-70.18791199,-86.32794189,-78.00757599
0.01599121,-69.46958160,-66.87260437,-94.70788574,-74.34195709
0.01611328,-69.90728760,-68.35240936,-75.55676270,-76.28073883
0.01623535,-70.42666626,-75.61339569,-65.96314240,-87.62934875
0.01635742,-75.36167145,-77.19150543,-62.82572937,-78.46766663
0.01647949,-75.55625153,-78.10962677,-64.20992279,-85.23042297
0.01660156,-68.77303314,-73.30216980,-66.78262329,-91.75189209
0.01672363,-68.39084625,-68.51252747,-69.37179565,-84.54331207
0.01684570,-75.09613037,-67.01473236,-76.36430359,-80.18820953
0.01696777,-73.47261047,-66.53417969,-82.14187622,-81.41315460
0.01708984,-73.38121033,-69.33621216,-82.10983276,-70.92195129
0.01721192,-77.06538391,-77.44203186,-89.22322083,-69.53347015
0.01733399,-72.50631714,-75.84848022,-79.22061920,-68.92497253
0.01745606,-64.99137878,-68.73192596,-75.86089325,-71.99055481
0.01757813,-63.05335236,-71.01326752,-78.29362488,-76.50959015
0.01770020,-67.25840759,-77.00424957,-76.94109344,-71.62076569
0.01782227,-96.29954529,-79.72468567,-69.89974213,-69.38460541
0.01794434,-75.82087708,-72.79270935,-72.17156219,-71.71514893
