Frequency,Channel A,Channel B,Channel C,Channel D
(kHz),(dBu),(dBu),(dBu),(dBu)

0.00000000,-34.10960388,-24.84511375,-34.05104065,-20.60296822
0.00012207,-41.63166809,-32.35034180,-41.49938965,-28.12535477
0.00024414,-56.64638901,-48.38105011,-56.61274719,-44.19288635
0.00036621,-67.03513336,-69.51850128,-75.39439392,-70.34864044
0.00048828,-66.87970734,-69.33789825,-74.01961517,-70.82289124
0.00061035,-72.42398834,-83.66552734,-72.74392700,-74.11192322
0.00073242,-73.12603760,-80.71762848,-77.34133911,-77.00690460
0.00085449,-81.73872375,-73.30455017,-89.60968781,-70.03051758
0.00097656,-72.80268860,-68.71216583,-80.67881775,-67.10359192
0.00109863,-71.05720520,-69.50823975,-77.40205383,-68.11019135
0.00122070,-73.15796661,-71.25566101,-70.94573975,-71.52551270
0.00134277,-71.59920502,-70.10050964,-69.05973816,-74.60459900
0.00146484,-72.69822693,-76.27355957,-68.92895508,-70.58766174
0.00158691,-73.72624969,-78.37658691,-71.69049835,-68.84566498
0.00170898,-73.03505707,-77.73718262,-75.14685822,-71.34367371
0.00183105,-74.55320740,-77.44533539,-74.75773621,-76.25360107
0.00195313,-79.87126160,-77.06484985,-77.24608612,-72.43881989
0.00207520,-85.08774567,-74.13609314,-70.91176605,-68.74079895
0.00219727,-88.16883087,-79.01087952,-70.00683594,-73.04994965
0.00231934,-74.39627838,-72.37521362,-77.50017548,-80.66047668
0.00244141,-73.89474487,-69.50106049,-79.86279297,-76.66089630
0.00256348,-76.27167511,-71.81736755,-75.42062378,-76.39784241
0.00268555,-83.36722565,-69.35401154,-76.91963959,-76.12090302
0.00280762,-85.26737976,-68.41931915,-78.76624298,-83.50788116
0.00292969,-75.06710815,-68.08812714,-74.27350616,-71.11882019
0.00305176,-76.09653473,-67.03175354,-76.86197662,-69.87631989
0.00317383,-75.55781555,-68.91046143,-72.72879791,-70.04705811
0.00329590,-69.45780945,-76.70272064,-73.29568481,-69.57268524
0.00341797,-67.02368164,-83.15574646,-72.52138519,-73.35163879
0.00354004,-68.78729248,-78.16378021,-72.47116852,-75.30879211
0.00366211,-73.32082367,-71.22737122,-73.54407501,-68.62272644
0.00378418,-72.59534454,-67.47938538,-78.39486694,-68.09663391
0.00390625,-73.84223175,-70.54666138,-80.00449371,-74.50840759
0.00402832,-76.58980560,-80.11814117,-75.22257233,-84.90277100
0.00415039,-77.71524048,-84.37923431,-78.67059326,-73.33326721
0.00427246,-69.64661407,-72.83234406,-86.96546936,-73.28688812
0.00439453,-68.18991089,-70.23995209,-81.05609894,-73.81907654
0.00451660,-73.65103149,-69.41699219,-85.47456360,-69.31449890
0.00463867,-73.32329559,-69.88511658,-74.35804749,-70.42184448
0.00476074,-72.69811249,-70.02884674,-67.99040985,-69.43718719
0.00488281,-70.40904999,-68.98467255,-66.51557159,-64.14472198
0.00500488,-70.97393036,-70.34493256,-65.42020416,-64.57374573
0.00512695,-75.85165405,-69.50088501,-67.13311005,-72.34525299
0.00524902,-83.19454193,-73.95803070,-72.44275665,-68.92040253
0.00537109,-78.11387634,-71.75301361,-73.33881378,-68.37172699
0.00549316,-72.13568878,-69.19325256,-79.07984924,-76.16979980
0.00561523,-67.15115356,-70.10779572,-72.15219879,-92.50993347
0.00573731,-66.01856995,-73.81898499,-71.59529114,-76.99368286
0.00585938,-71.05339813,-71.83290100,-81.04257202,-73.98841858
0.00598145,-75.31031036,-71.24334717,-70.94738770,-80.28034973
0.00610352,-75.13121033,-76.71705627,-72.60789490,-77.05720520
0.00622559,-92.85884094,-70.12041473,-79.71703339,-70.13066864
0.00634766,-75.93817902,-68.16291046,-79.50917053,-69.14068604
0.00646973,-73.17027283,-67.32172394,-81.30265045,-74.53551483
0.00659180,-69.94492340,-69.47258759,-92.00623322,-74.92778778
0.00671387,-74.07607269,-78.09288025,-82.55599976,-75.72585297
0.00683594,-76.06243896,-93.18222046,-85.08582306,-71.34886932
0.00695801,-74.83412170,-81.39706421,-99.17269897,-71.64547729
0.00708008,-73.27034760,-74.61516571,-80.47488403,-72.47503662
0.00720215,-68.47445679,-74.86432648,-73.17205048,-71.38869476
0.00732422,-71.49026489,-82.14531708,-69.78127289,-66.48800659
0.00744629,-85.57815552,-79.72463226,-69.61329651,-68.05091095
0.00756836,-79.13687134,-70.71301270,-73.15191650,-71.34342957
0.00769043,-79.12977600,-69.94386292,-75.72337341,-72.13853455
0.00781250,-76.01615906,-77.40210724,-77.71871948,-81.54714966
0.00793457,-69.49224854,-79.10813904,-74.50897217,-73.11467743
0.00805664,-66.72761536,-74.22924042,-70.40536499,-70.69920349
0.00817871,-69.66502380,-77.34422302,-71.39028168,-76.36621857
0.00830078,-79.20314026,-77.18852997,-71.76187897,-77.29550934
0.00842285,-75.99580383,-74.77108765,-71.76049042,-72.72871399
0.00854492,-74.05913544,-76.03336334,-73.59471893,-75.28137970
0.00866699,-74.47968292,-76.33312225,-72.15623474,-79.80918884
0.00878906,-80.16196442,-75.80502319,-73.07556152,-77.78345490
0.00891113,-100.47276306,-73.27774811,-76.74943542,-73.05991364
0.00903320,-88.74440002,-71.99534607,-73.55180359,-73.20906830
0.00915527,-84.76362610,-77.43117523,-73.04570007,-73.51813507
0.00927734,-79.04949951,-81.76765442,-86.31999969,-74.18816376
0.00939941,-77.19525909,-79.38797760,-80.50048828,-70.11164856
0.00952148,-71.23480988,-77.41059113,-72.62056732,-70.65987396
0.00964356,-70.27056885,-80.29877472,-71.03784180,-81.18599701
0.00976563,-73.87675476,-76.99235535,-74.61051178,-78.90426636
0.00988770,-80.84483337,-89.60541534,-74.27265167,-76.14943695
0.01000977,-84.24913025,-69.56652832,-72.32867432,-76.41374969
0.01013184,-76.03264618,-66.84120178,-70.31136322,-70.60392761
0.01025391,-78.89393616,-75.98961639,-74.26159668,-76.26756287
0.01037598,-98.65830231,-76.03521729,-78.24288177,-85.53915405
0.01049805,-83.05365753,-73.12731934,-69.46890259,-73.62763977
0.01062012,-81.16354370,-73.48977661,-72.09744263,-70.78788757
0.01074219,-75.88403320,-82.62881470,-80.73963165,-67.26872253
0.01086426,-70.63578796,-81.02711487,-86.30168152,-70.07048035
0.01098633,-70.84132385,-71.63290405,-70.38148499,-75.04164124
0.01110840,-73.64197540,-69.85810089,-70.53315735,-76.19508362
0.01123047,-76.62198639,-68.74411011,-74.71910858,-75.82638550
0.01135254,-81.89774323,-74.71576691,-71.23302460,-72.90923309
0.01147461,-73.45345306,-73.09498596,-78.83654022,-77.41438293
0.01159668,-69.22592926,-75.70729065,-79.91876221,-76.94093323
0.01171875,-68.30667114,-88.21975708,-75.43924713,-66.87599945
0.01184082,-70.20495605,-79.23409271,-71.18759918,-65.43909454
0.01196289,-76.55690002,-73.80552673,-70.64001465,-68.35208130
0.01208496,-75.02069092,-69.66223145,-73.03504181,-69.56414795
0.01220703,-72.84518433,-70.96296692,-71.97319794,-70.10942078
0.01232910,-72.83206177,-74.95648193,-71.20543671,-75.92251587
0.01245117,-73.41152954,-78.73053741,-75.83483124,-78.19415283
0.01257324,-79.32721710,-83.46853638,-85.13744354,-74.35691833
0.01269531,-81.47526550,-77.36739349,-68.56067657,-75.19965363
0.01281738,-77.93836212,-77.54357910,-64.37719727,-76.02450562
0.01293945,-81.26388550,-77.08650208,-69.31771088,-75.63859558
0.01306152,-82.86262512,-72.49279785,-78.39598846,-68.65029144
0.01318359,-76.41302490,-69.47825623,-74.04315948,-70.53292847
0.01330566,-79.18681335,-71.35224152,-77.93177795,-72.87056732
0.01342774,-79.35834503,-72.45725250,-84.80847168,-74.32874298
0.01354981,-77.31533813,-73.29216003,-84.20622253,-74.03432465
0.01367188,-69.91325378,-74.99640656,-70.88974762,-74.54498291
0.01379395,-70.14512634,-82.47247314,-67.73342133,-92.31852722
0.01391602,-73.51959991,-76.54357910,-73.97547913,-73.73780823
0.01403809,-76.46397400,-74.72002411,-76.50920105,-71.35659027
0.01416016,-73.98741913,-70.99845123,-73.71318054,-71.42729187
0.01428223,-73.98490143,-67.45367432,-73.09014130,-75.40708923
0.01440430,-89.10746765,-71.65264893,-70.25842285,-76.17137909
0.01452637,-75.15700531,-93.87824249,-67.74095154,-74.55209351
0.01464844,-81.77733612,-78.12904358,-68.69938660,-73.04589844
0.01477051,-82.63504791,-73.43421173,-68.54498291,-74.52830505
0.01489258,-78.35747528,-82.46670532,-68.72741699,-74.15610504
0.01501465,-78.41076660,-68.31443024,-70.20345306,-72.13029480
0.01513672,-74.70999908,-68.79187012,-70.25363159,-73.15067291
0.01525879,-71.56803894,-73.99920654,-68.55651093,-73.89302826
0.01538086,-76.93543243,-75.34011841,-67.22265625,-70.81644440
0.01550293,-74.64082336,-81.35623932,-69.57763672,-70.89347076
0.01562500,-68.97288513,-78.11323547,-80.41284180,-78.85892487
0.01574707,-70.43556976,-76.41327667,-77.92119598,-72.59888458
0.01586914,-68.95623779,-81.64177704,-77.64044952,-80.09042358
0.01599121,-66.26771545,-80.11306763,-74.58316040,-72.28421021
0.01611328,-67.40204620,-78.54994965,-73.05815887,-69.38372040
0.01623535,-71.73184967,-71.56031036,-76.29375458,-69.17443848
0.01635742,-78.76073456,-66.98535156,-83.76954651,-72.28482819
0.01647949,-67.95590210,-68.28752136,-73.32133484,-90.43216705
0.01660156,-72.15714264,-71.52047729,-78.26335907,-82.75574493
0.01672363,-73.40219116,-78.65960693,-80.71345520,-71.54109192
0.01684570,-71.55155945,-80.87272644,-73.04249573,-69.21788788
0.01696777,-74.44338989,-76.64831543,-73.20160675,-71.15484619
0.01708984,-71.83762360,-78.35260010,-82.87008667,-72.35331726
0.01721192,-74.17475891,-78.38874817,-82.12158203,-70.95403290
0.01733399,-78.69029236,-80.87501526,-76.75425720,-74.46157837
0.01745606,-69.35962677,-73.41619110,-70.55448151,-79.40976715
0.01757813,-72.90386200,-73.28218079,-72.31960297,-73.76731110
0.01770020,-75.47692871,-75.74226379,-76.39695740,-68.06975555
0.01782227,-81.72540283,-66.32843018,-82.09704590,-68.48281097
0.01794434,-75.12833405,-66.56684113,-80.82200623,-73.11161804
