# generated, 2026-09-01T02:57:22+00:00
# source, results/flights/2026-08-29_231418
frame,t_capture,t_host,x_mm,y_mm,z_mm,theta_deg,phi_deg,psi_deg,nx,ny,nz,vx_mm_s,vy_mm_s,vz_mm_s,ellipse_cx,ellipse_cy,major_px,minor_px,ellipse_deg,area_px,fit_rms_px,ambiguity_margin_deg,n_solutions,jump_deg,discrepancy_mm,margin,refine_rms_px,union_coverage,pred_pos_mm,pred_ang_deg,t_seg_ms,t_est_ms,t_total_ms
38,431176.856606,431176.856606,6.9494,-2.3768,134.7327,43.0663,-8.9345,77.8613,0.674559,-0.106049,-0.730564,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.583,0.4641,39.8854,5.0957,0.8333,,,12.6987,9.9269,22.6255
39,431176.884242,431176.884242,6.8446,-2.6849,134.6829,42.8860,-8.6269,77.8613,0.672843,-0.102082,-0.732709,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.276,0.4641,39.8854,5.2930,0.8389,,,11.5087,5.8736,17.3823
40,431176.908837,431176.908837,6.8325,-2.5324,134.7030,42.6396,-8.8507,77.8613,0.669319,-0.104223,-0.735629,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.290,0.4641,39.8854,5.3067,0.8889,,,11.6995,7.2045,18.9040
41,431176.932390,431176.932390,6.9147,-2.4322,134.7238,42.5234,-9.8952,77.8613,0.665836,-0.116150,-0.737002,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.716,0.4641,39.8854,4.9776,0.8389,,,12.4353,17.1205,29.5559
42,431176.965692,431176.965692,6.8794,-2.5645,134.7446,42.8797,-9.9093,77.8613,0.670309,-0.117100,-0.732784,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.356,0.4641,39.8854,5.0225,0.8889,,,11.6338,12.5503,24.1840
43,431176.993082,431176.993082,7.0079,-2.3818,134.7151,42.7116,-9.7034,77.8613,0.668604,-0.114327,-0.734778,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.219,0.4641,39.8854,4.9405,0.8111,,,10.8241,19.9479,30.7720
44,431177.020667,431177.020667,6.8582,-2.5309,134.7124,43.0870,-10.4400,77.8613,0.671799,-0.123783,-0.730317,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.626,0.4641,39.8854,5.0101,0.8722,,,11.6761,9.7734,21.4495
45,431177.049059,431177.049059,6.9684,-2.3982,134.7334,42.7844,-9.7120,77.8613,0.669507,-0.114586,-0.733915,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.581,0.4641,39.8854,4.9560,0.8333,,,11.5512,14.5286,26.0798
46,431177.073720,431177.073720,6.8895,-2.3692,134.7258,42.6550,-9.0614,77.8613,0.669126,-0.106715,-0.735447,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.460,0.4641,39.8854,5.1213,0.8333,,,11.5548,11.7182,23.2730
47,431177.103985,431177.103985,6.9257,-2.4281,134.7228,42.6994,-9.7042,77.8613,0.668449,-0.114310,-0.734921,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.438,0.4641,39.8854,4.9965,0.8389,,,11.3059,9.6728,20.9787
48,431177.152811,431177.152811,6.9258,-2.5619,134.7256,42.9609,-9.9278,77.8613,0.671294,-0.117495,-0.731820,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.302,0.4641,39.8854,5.0603,0.8833,,,11.7285,8.6041,20.3325
49,431177.188237,431177.188237,6.9397,-2.3090,134.7315,42.6067,-9.4117,77.8613,0.667850,-0.110701,-0.736018,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.498,0.4641,39.8854,5.0997,0.8167,,,12.0180,15.0849,27.1029
