# generated, 2026-09-04T03:25:53+00:00
# source, results/flights/New Folder With Items/2026-08-29_231418
frame,t_capture,t_host,x_mm,y_mm,z_mm,theta_deg,phi_deg,psi_deg,nx,ny,nz,vx_mm_s,vy_mm_s,vz_mm_s,ellipse_cx,ellipse_cy,major_px,minor_px,ellipse_deg,area_px,fit_rms_px,ambiguity_margin_deg,n_solutions,jump_deg,discrepancy_mm,margin,refine_rms_px,union_coverage,pred_pos_mm,pred_ang_deg,t_seg_ms,t_est_ms,t_total_ms
83,431178.212427,431178.212427,6.8094,-2.5204,134.6110,43.7679,-12.1722,77.9686,0.676188,-0.145854,-0.722148,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.562,1.4619,42.2259,4.6962,0.9111,,,3.1977,3.3429,6.5406
84,431178.236693,431178.236693,6.9483,-2.7517,134.7531,43.6350,-13.8225,77.9686,0.670078,-0.164865,-0.723751,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.148,1.4619,42.2259,4.3436,1.0000,,,3.1175,4.0811,7.1986
85,431178.260703,431178.260703,6.9407,-2.7810,134.7876,43.7716,-13.6522,77.9686,0.672240,-0.163281,-0.722103,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.180,1.4619,42.2259,4.3842,1.0000,,,3.5178,4.1231,7.6408
86,431178.288599,431178.288599,6.9525,-2.6390,134.6993,43.4232,-13.3116,77.9686,0.668913,-0.158267,-0.726296,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.420,1.4619,42.2259,4.4847,0.9667,,,3.1951,4.0629,7.2580
87,431178.308917,431178.308917,6.9795,-2.6518,134.6687,43.5465,-13.5032,77.9686,0.669899,-0.160868,-0.724815,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.181,1.4619,42.2259,4.4996,0.9778,,,3.0993,4.0385,7.1378
88,431178.336122,431178.336122,6.8745,-2.8262,134.7855,43.7014,-14.6312,77.9686,0.668495,-0.174518,-0.722951,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.793,1.4619,42.2259,4.6335,1.0000,,,3.1955,4.8666,8.0622
89,431178.364623,431178.364623,6.9942,-2.6010,134.6561,43.6881,-13.9882,77.9686,0.670249,-0.166965,-0.723111,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.444,1.4619,42.2259,4.5865,0.9556,,,3.1497,3.9742,7.1239
90,431178.388126,431178.388126,6.8708,-2.5290,134.4370,44.3316,-12.6592,77.9686,0.681823,-0.153145,-0.715307,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.126,1.4619,42.2259,4.9427,0.9056,,,3.2462,3.4180,6.6642
91,431178.417199,431178.417199,6.9571,-2.7666,134.8447,43.7653,-14.0294,77.9686,0.671073,-0.167684,-0.722180,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.108,1.4619,42.2259,4.4663,1.0000,,,3.0787,4.4320,7.5108
92,431178.444595,431178.444595,6.9926,-2.5291,134.8870,42.7016,-12.5540,77.9686,0.661966,-0.147409,-0.734896,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.467,1.4619,42.2259,4.8150,0.9111,,,3.3109,3.3533,6.6642
93,431178.472369,431178.472369,6.9635,-2.6136,134.6458,43.6297,-13.7424,77.9686,0.670243,-0.163913,-0.723814,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.234,1.4619,42.2259,4.6051,0.9611,,,3.1823,4.0722,7.2545
94,431178.498502,431178.498502,7.0193,-2.5685,134.5940,43.7746,-13.9903,77.9686,0.671302,-0.167253,-0.722067,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.224,1.4619,42.2259,4.6759,0.9278,,,2.9410,5.2352,8.1762
95,431178.529497,431178.529497,6.9848,-2.5457,134.4684,43.9890,-10.7894,77.9686,0.682242,-0.130014,-0.719473,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,2.229,1.4619,42.2259,4.8684,0.9167,,,3.1685,3.3605,6.5290
96,431178.552513,431178.552513,6.9603,-2.6269,134.6877,43.4837,-13.4112,77.9686,0.669383,-0.159607,-0.725570,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.882,1.4619,42.2259,4.4694,0.9611,,,3.4491,3.9690,7.4181
97,431178.580252,431178.580252,6.9837,-2.5853,134.6580,43.5597,-13.2492,77.9686,0.670767,-0.157934,-0.724657,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.135,1.4619,42.2259,4.3975,0.9222,,,3.1675,3.9748,7.1422
98,431178.608476,431178.608476,6.9587,-2.6429,134.6679,43.7602,-13.5808,77.9686,0.672303,-0.162409,-0.722241,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.304,1.4619,42.2259,4.4280,0.9722,,,3.1652,3.2346,6.3997
99,431178.637857,431178.637857,6.8849,-2.7950,134.7408,43.6184,-14.1228,77.9686,0.669001,-0.168325,-0.723950,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.400,1.4619,42.2259,4.4326,1.0000,,,3.1032,4.5492,7.6524
100,431178.661323,431178.661323,6.8011,-2.5210,134.5856,43.9093,-13.2169,77.9686,0.675149,-0.158565,-0.720438,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.691,1.4619,42.2259,4.8308,0.9167,,,3.1173,3.3792,6.4965
101,431178.688724,431178.688724,6.9869,-2.6555,134.7145,43.1839,-13.7353,77.9686,0.664772,-0.162488,-0.729161,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.809,1.4619,42.2259,4.3158,0.9722,,,3.2633,4.1992,7.4625
102,431178.720876,431178.720876,6.9796,-2.6532,134.6790,43.6927,-13.7192,77.9686,0.671082,-0.163830,-0.723055,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.509,1.4619,42.2259,4.4047,0.9722,,,3.2038,4.3503,7.5541
103,431178.753195,431178.753195,7.0190,-2.5375,134.6228,43.5525,-13.6872,77.9686,0.669452,-0.163037,-0.724743,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.142,1.4619,42.2259,4.6318,0.9167,,,3.2398,4.0258,7.2655
104,431178.784909,431178.784909,7.0526,-2.6189,134.6851,43.3172,-14.2295,77.9686,0.664989,-0.168633,-0.727566,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.441,1.4619,42.2259,4.5588,0.9611,,,3.1577,3.5982,6.7559
105,431178.812226,431178.812226,6.9523,-2.5943,134.6454,43.5081,-13.4155,77.9686,0.669671,-0.159730,-0.725278,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.591,1.4619,42.2259,4.5599,0.9278,,,3.1492,4.0923,7.2415
106,431178.836107,431178.836107,7.0243,-2.5839,134.6480,43.6503,-13.6909,77.9686,0.670643,-0.163372,-0.723566,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.237,1.4619,42.2259,4.5752,0.9222,,,3.2430,4.1425,7.3855
107,431178.867288,431178.867288,6.9786,-2.6002,134.6780,43.6666,-14.1770,77.9686,0.669432,-0.169106,-0.723370,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.336,1.4619,42.2259,4.5751,0.9333,,,3.2370,4.4487,7.6858
108,431178.894494,431178.894494,6.8722,-2.6031,134.6918,43.0948,-11.3891,77.9686,0.669755,-0.134913,-0.730224,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.998,1.4619,42.2259,4.6441,0.9222,,,3.3485,3.4985,6.8470
109,431178.912584,431178.912584,6.8459,-2.5223,134.5070,44.1282,-13.6631,77.9686,0.676563,-0.164466,-0.717784,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.878,1.4619,42.2259,4.8687,0.9056,,,3.0795,3.3612,6.4406
110,431178.940969,431178.940969,6.9906,-2.7159,134.6193,43.6683,-12.2657,77.9686,0.674721,-0.146690,-0.723349,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.072,1.4619,42.2259,4.6554,1.0000,,,3.0649,4.1044,7.1693
111,431178.980028,431178.980028,6.9875,-2.6108,134.6760,43.6483,-13.6665,77.9686,0.670687,-0.163081,-0.723591,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.967,1.4619,42.2259,4.4824,0.9556,,,3.1123,5.3653,8.4775
112,431179.005961,431179.005961,7.0176,-2.6165,134.6545,43.6208,-13.6709,77.9686,0.670338,-0.163050,-0.723921,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.028,1.4619,42.2259,4.5522,0.9611,,,3.3271,5.7650,9.0920
113,431179.036141,431179.036141,6.9603,-2.6846,134.6851,43.5615,-13.9775,77.9686,0.668727,-0.166454,-0.724636,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.220,1.4619,42.2259,4.5457,0.9833,,,3.1634,4.8850,8.0483
114,431179.060226,431179.060226,6.7747,-2.6010,134.6437,43.2627,-8.9393,77.9686,0.677020,-0.106494,-0.728219,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,3.475,1.4619,42.2259,4.7945,0.9444,,,3.2997,3.4680,6.7677
115,431179.092350,431179.092350,6.9482,-2.6276,134.6964,43.2518,-12.1360,77.9686,0.669892,-0.144053,-0.728350,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,2.191,1.4619,42.2259,4.4832,0.9278,,,2.9726,4.1462,7.1188
116,431179.120707,431179.120707,6.9586,-2.6883,134.6977,43.7907,-14.0141,77.9686,0.671428,-0.167581,-0.721873,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.401,1.4619,42.2259,4.4760,1.0000,,,3.1465,4.0373,7.1838
117,431179.144587,431179.144587,6.9599,-2.6592,134.7113,43.5099,-13.4076,77.9686,0.669716,-0.159643,-0.725255,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.504,1.4619,42.2259,4.4998,0.9778,,,3.4052,4.1260,7.5312
118,431179.176383,431179.176383,6.9720,-2.6501,134.6563,43.5166,-13.1748,77.9686,0.670441,-0.156939,-0.725175,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.160,1.4619,42.2259,4.5178,0.9722,,,3.2884,4.1059,7.3943
119,431179.201689,431179.201689,7.0022,-2.5845,134.6392,43.7431,-13.7080,77.9686,0.671732,-0.163850,-0.722447,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.432,1.4619,42.2259,4.5673,0.9333,,,3.1260,4.4894,7.6153
120,431179.228895,431179.228895,6.9509,-2.6398,134.6894,43.4552,-13.0039,77.9686,0.670149,-0.154764,-0.725912,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.565,1.4619,42.2259,4.4054,0.9667,,,3.2791,4.1497,7.4288
121,431179.256469,431179.256469,6.9552,-2.7834,134.8858,43.9901,-14.0695,77.9686,0.673699,-0.168840,-0.719460,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.910,1.4619,42.2259,4.5007,1.0000,,,3.2200,4.1407,7.3608
122,431179.280488,431179.280488,6.9506,-2.6446,134.6794,43.7634,-12.8730,77.9686,0.674297,-0.154100,-0.722202,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.860,1.4619,42.2259,4.4556,0.9722,,,3.3641,4.1059,7.4700
123,431179.309375,431179.309375,6.8962,-2.8876,134.7902,43.7159,-14.6816,77.9686,0.668519,-0.175153,-0.722775,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.251,1.4619,42.2259,4.4672,0.9833,,,2.9608,4.8421,7.8029
124,431179.329628,431179.329628,6.7617,-2.5808,134.7203,42.9115,-10.8198,77.9686,0.668764,-0.127813,-0.732406,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,2.768,1.4619,42.2259,4.7259,0.9389,,,3.2397,3.6969,6.9366
125,431179.376793,431179.376793,6.9586,-2.5817,134.7045,43.4364,-12.7197,77.9686,0.670676,-0.151385,-0.726138,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.402,1.4619,42.2259,4.4575,0.9222,,,3.2912,4.2931,7.5842
126,431179.400717,431179.400717,6.9802,-2.7085,134.7305,43.6833,-13.2163,77.9686,0.672378,-0.157906,-0.723169,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.422,1.4619,42.2259,4.3710,1.0000,,,3.1275,4.1341,7.2617
127,431179.451445,431179.451445,6.9515,-2.6061,134.6898,43.3402,-12.6812,77.9686,0.669587,-0.150667,-0.727292,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.503,1.4619,42.2259,4.4590,0.9278,,,3.1435,4.6709,7.8144
128,431179.484630,431179.484630,6.9589,-2.7579,134.7585,43.6071,-13.4432,77.9686,0.670812,-0.160344,-0.724087,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.588,1.4619,42.2259,4.3561,1.0000,,,3.7145,4.2535,7.9680
129,431179.516518,431179.516518,6.9592,-2.7819,134.8470,43.9224,-14.2565,77.9686,0.672321,-0.170829,-0.720279,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.645,1.4619,42.2259,4.3671,1.0000,,,3.1890,4.3806,7.5696
130,431179.544297,431179.544297,6.9466,-2.7175,134.7495,43.9057,-13.6909,77.9686,0.673770,-0.164134,-0.720482,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.393,1.4619,42.2259,4.3266,1.0000,,,3.0211,4.3962,7.4173
131,431179.573660,431179.573660,6.9698,-2.6937,134.7199,43.4002,-13.4912,77.9686,0.668131,-0.160295,-0.726572,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.524,1.4619,42.2259,4.4002,0.9889,,,3.4291,5.9463,9.3754
132,431179.596773,431179.596773,6.9847,-2.5594,134.6031,43.7187,-13.8234,77.9686,0.671102,-0.165129,-0.722741,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.392,1.4619,42.2259,4.6040,0.9222,,,3.4195,3.8700,7.2895
133,431179.625088,431179.625088,6.9610,-2.5857,134.6955,43.6482,-13.1628,77.9686,0.672094,-0.157179,-0.723591,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.462,1.4619,42.2259,4.4140,0.9222,,,3.1057,4.4259,7.5317
134,431179.647809,431179.647809,6.9505,-2.5260,134.6869,43.2494,-12.1321,77.9686,0.669873,-0.144000,-0.728378,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.813,1.4619,42.2259,4.4186,0.9056,,,2.8968,3.3076,6.2045
135,431179.680476,431179.680476,6.9851,-2.6547,134.7077,43.7148,-13.8574,77.9686,0.670956,-0.165515,-0.722788,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.275,1.4619,42.2259,4.4147,0.9722,,,3.1023,4.9950,8.0973
136,431179.704354,431179.704354,6.9711,-2.6320,134.6478,43.4508,-12.7571,77.9686,0.670755,-0.151864,-0.725965,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.803,1.4619,42.2259,4.4855,0.9667,,,3.1237,4.1770,7.3008
137,431179.732699,431179.732699,6.9519,-2.6814,134.7099,43.7222,-13.7276,77.9686,0.671419,-0.164017,-0.722700,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.722,1.4619,42.2259,4.3867,1.0000,,,3.0544,4.1028,7.1572
138,431179.760760,431179.760760,6.9624,-2.6537,134.7053,43.6341,-13.5091,77.9686,0.670959,-0.161196,-0.723761,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.175,1.4619,42.2259,4.4022,0.9722,,,2.9981,4.8929,7.8910
139,431179.785399,431179.785399,6.9384,-2.7219,134.7356,43.5934,-13.9222,77.9686,0.669280,-0.165905,-0.724251,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.288,1.4619,42.2259,4.3930,1.0000,,,3.1676,5.3057,8.4733
140,431179.812552,431179.812552,6.9835,-2.5657,134.6726,43.2441,-11.7477,77.9686,0.670757,-0.139490,-0.728442,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.535,1.4619,42.2259,4.4782,0.9111,,,3.0432,4.1775,7.2207
141,431179.836456,431179.836456,6.9621,-2.6489,134.6961,43.5330,-13.6704,77.9686,0.669260,-0.162782,-0.724978,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.352,1.4619,42.2259,4.3528,0.9722,,,3.3457,5.2917,8.6374
142,431179.864947,431179.864947,6.9702,-2.5753,134.6705,43.4411,-13.0981,77.9686,0.669719,-0.155826,-0.726082,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.404,1.4619,42.2259,4.3861,0.9222,,,3.1705,4.1231,7.2936
143,431179.892878,431179.892878,6.9734,-2.5946,134.6979,43.4899,-13.7074,77.9686,0.668626,-0.163084,-0.725495,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.422,1.4619,42.2259,4.3172,0.9278,,,3.2204,4.1894,7.4098
144,431179.916097,431179.916097,6.9628,-2.6742,134.7384,43.7280,-13.3321,77.9686,0.672607,-0.159395,-0.722629,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.352,1.4619,42.2259,4.3027,0.9944,,,3.1060,4.0457,7.1517
145,431179.940647,431179.940647,6.9537,-2.7802,134.6814,43.4714,-11.8332,77.9686,0.673372,-0.141082,-0.725717,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.065,1.4619,42.2259,4.3986,0.9889,,,3.3151,5.2729,8.5880
146,431179.968672,431179.968672,6.9876,-2.5616,134.6668,43.4703,-12.8508,77.9686,0.670746,-0.153015,-0.725731,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.700,1.4619,42.2259,4.4647,0.9222,,,3.0322,4.1451,7.1773
147,431180.001340,431180.001340,6.9938,-2.6187,134.6848,43.6905,-13.5956,77.9686,0.671407,-0.162376,-0.723082,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.559,1.4619,42.2259,4.3544,0.9500,,,3.0906,4.1360,7.2266
148,431180.028506,431180.028506,6.9661,-2.7320,134.7179,43.8668,-14.9680,77.9686,0.669471,-0.178984,-0.720953,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.966,1.4619,42.2259,4.4226,1.0000,,,3.0846,4.4405,7.5251
149,431180.048256,431180.048256,6.9605,-2.6209,134.6310,43.6138,-12.1857,77.9686,0.674252,-0.145602,-0.724006,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.940,1.4619,42.2259,4.4482,0.9389,,,3.0747,4.0292,7.1039
150,431180.080450,431180.080450,6.9596,-2.6149,134.6684,43.6776,-13.9152,77.9686,0.670332,-0.166079,-0.723237,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.195,1.4619,42.2259,4.4202,0.9611,,,3.3708,4.4822,7.8531
151,431180.116611,431180.116611,6.9824,-2.8350,134.8973,44.0710,-14.1203,77.9686,0.674534,-0.169685,-0.718478,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.418,1.4619,42.2259,4.5375,0.9944,,,3.0685,4.1353,7.2039
152,431180.144333,431180.144333,7.0012,-2.5761,134.6546,43.5874,-13.8330,77.9686,0.669463,-0.164845,-0.724324,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.523,1.4619,42.2259,4.4610,0.9222,,,3.1252,4.0804,7.2056
153,431180.168123,431180.168123,6.9370,-2.5592,134.6181,43.8674,-13.8951,77.9686,0.672713,-0.166418,-0.720945,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.283,1.4619,42.2259,4.5661,0.9222,,,3.1053,3.8993,7.0046
154,431180.196547,431180.196547,6.9856,-2.6431,134.7530,43.7409,-13.9320,77.9686,0.671059,-0.166468,-0.722474,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.129,1.4619,42.2259,4.4430,0.9722,,,2.9690,4.3664,7.3354
155,431180.227582,431180.227582,6.9774,-2.6617,134.6929,43.4362,-13.6024,77.9686,0.668262,-0.161699,-0.726140,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.380,1.4619,42.2259,4.4404,0.9722,,,3.1895,4.0598,7.2492
156,431180.264459,431180.264459,7.0341,-2.6221,134.7002,43.8334,-14.3177,77.9686,0.671053,-0.171270,-0.721356,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.634,1.4619,42.2259,4.5171,0.9667,,,3.2135,4.2855,7.4990
157,431180.284660,431180.284660,6.9830,-2.6166,134.7255,43.3971,-12.7378,77.9686,0.670142,-0.151488,-0.726610,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.174,1.4619,42.2259,4.4542,0.9278,,,3.2795,4.0934,7.3729
158,431180.311946,431180.311946,7.0317,-2.5228,134.6159,43.7324,-14.0179,77.9686,0.670704,-0.167448,-0.722577,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.944,1.4619,42.2259,4.5871,0.9167,,,3.1262,3.7643,6.8905
159,431180.360783,431180.360783,6.9778,-2.6125,134.6755,43.4226,-13.5566,77.9686,0.668223,-0.161124,-0.726304,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.444,1.4619,42.2259,4.4731,0.9333,,,3.0737,4.8650,7.9387
160,431180.384310,431180.384310,6.9939,-2.7065,134.7262,43.4025,-13.1542,77.9686,0.669090,-0.156369,-0.726545,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.277,1.4619,42.2259,4.4770,1.0000,,,3.1410,4.8422,7.9832
161,431180.412344,431180.412344,6.8978,-2.5587,134.6692,43.1539,-11.7097,77.9686,0.669727,-0.138811,-0.729519,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.021,1.4619,42.2259,4.4436,0.9167,,,3.4123,3.3217,6.7340
162,431180.436684,431180.436684,6.9823,-2.7133,134.7288,43.7028,-13.2002,77.9686,0.672663,-0.157774,-0.722933,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.162,1.4619,42.2259,4.4976,1.0000,,,3.0694,3.9975,7.0670
163,431180.471198,431180.471198,6.8328,-2.6144,134.7408,42.8885,-10.7006,77.9686,0.668740,-0.126367,-0.732679,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.898,1.4619,42.2259,4.6732,0.9500,,,3.1780,3.7442,6.9222
164,431180.496503,431180.496503,7.0093,-2.6119,134.7056,43.7429,-13.4906,77.9686,0.672346,-0.161300,-0.722449,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,2.096,1.4619,42.2259,4.5497,0.9444,,,3.1286,4.7686,7.8972
165,431180.524601,431180.524601,6.9963,-2.6960,134.2694,46.6442,-12.2852,77.9686,0.710454,-0.154712,-0.686527,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,3.025,1.4619,42.2259,5.2454,0.9833,,,3.2333,3.8717,7.1050
166,431180.548168,431180.548168,6.9930,-2.5447,134.6515,43.6432,-13.3482,77.9686,0.671520,-0.159337,-0.723652,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,3.094,1.4619,42.2259,4.5265,0.9111,,,3.0765,3.4001,6.4766
167,431180.580705,431180.580705,6.9740,-2.6807,134.6791,43.4654,-13.0617,77.9686,0.670118,-0.155469,-0.725790,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.266,1.4619,42.2259,4.3730,0.9833,,,3.1787,4.9437,8.1224
168,431180.612537,431180.612537,6.9687,-2.6608,134.7468,43.6286,-12.7629,77.9686,0.672933,-0.152429,-0.723828,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.263,1.4619,42.2259,4.3762,0.9722,,,3.4144,4.4740,7.8884
169,431180.636250,431180.636250,6.8446,-2.6016,134.7063,43.0634,-10.6164,77.9686,0.671119,-0.125795,-0.730599,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.578,1.4619,42.2259,4.5352,0.9333,,,3.3396,3.5813,6.9209
170,431180.660011,431180.660011,6.8071,-2.5895,134.7507,42.9322,-11.2198,77.9686,0.668115,-0.132530,-0.732160,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.432,1.4619,42.2259,4.6850,0.9333,,,3.1474,3.7919,6.9393
171,431180.686651,431180.686651,7.0122,-2.7092,134.7467,43.4703,-12.9344,77.9686,0.670523,-0.153993,-0.725731,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.291,1.4619,42.2259,4.4459,1.0000,,,3.0639,4.1043,7.1682
172,431180.717990,431180.717990,6.9861,-2.5507,134.7210,43.3400,-12.1259,77.9686,0.671013,-0.144170,-0.727294,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.571,1.4619,42.2259,4.4993,0.9111,,,3.1328,3.7629,6.8956
173,431180.740660,431180.740660,6.9698,-2.6770,134.7073,43.4467,-13.2689,77.9686,0.669321,-0.157837,-0.726014,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.792,1.4619,42.2259,4.4396,0.9833,,,3.4172,3.0387,6.4560
174,431180.768831,431180.768831,6.9759,-2.6764,134.7288,43.4040,-13.7682,77.9686,0.667394,-0.163535,-0.726527,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.346,1.4619,42.2259,4.5096,0.9833,,,3.2707,4.0465,7.3171
175,431180.792759,431180.792759,7.0197,-2.6899,134.7030,43.3877,-13.3268,77.9686,0.668433,-0.158341,-0.726722,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.304,1.4619,42.2259,4.5469,0.9889,,,3.1709,4.8828,8.0537
176,431180.820539,431180.820539,6.9506,-2.6268,134.6822,43.4340,-13.3177,77.9686,0.669029,-0.158370,-0.726167,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.047,1.4619,42.2259,4.5115,0.9667,,,3.3153,4.1429,7.4582
177,431180.848343,431180.848343,7.0244,-2.6810,134.7091,43.4338,-12.5769,77.9686,0.671018,-0.149707,-0.726169,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.509,1.4619,42.2259,4.4994,0.9833,,,3.2150,4.0515,7.2665
178,431180.872025,431180.872025,6.9951,-2.5996,134.6672,43.4435,-13.4960,77.9686,0.668650,-0.160480,-0.726053,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.632,1.4619,42.2259,4.5457,0.9333,,,2.9661,4.0234,6.9895
179,431180.900560,431180.900560,6.9815,-2.6208,134.6923,43.6560,-13.9314,77.9686,0.670021,-0.166203,-0.723498,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.368,1.4619,42.2259,4.5175,0.9667,,,3.0110,4.1114,7.1224
180,431180.924293,431180.924293,7.0332,-2.5750,134.5269,45.0020,-13.9018,77.9686,0.686418,-0.169895,-0.707082,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.346,1.4619,42.2259,4.7648,0.9333,,,3.4943,5.9627,9.4571
