# generated, 2026-08-30T08:55:47+00:00
# source, /Users/meli/Desktop/Kevin/UCB/FlyingRobotsActiveControl/ESP32_PMW/results/flights/2026-08-29_231418
frame,t_capture,t_host,x_mm,y_mm,z_mm,theta_deg,phi_deg,psi_deg,nx,ny,nz,vx_mm_s,vy_mm_s,vz_mm_s,ellipse_cx,ellipse_cy,major_px,minor_px,ellipse_deg,area_px,fit_rms_px,ambiguity_margin_deg,n_solutions,jump_deg,discrepancy_mm,margin,refine_rms_px,union_coverage,pred_pos_mm,pred_ang_deg,t_seg_ms,t_est_ms,t_total_ms
85,431178.260703,431178.260703,7.0505,-2.6240,134.7230,42.6187,-9.8084,77.8613,0.667219,-0.115349,-0.735876,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.667,0.4641,39.8854,5.0409,0.8444,,,28.3502,15.3578,43.7080
86,431178.288599,431178.288599,6.8407,-2.5341,134.7108,42.6584,-9.0297,77.8613,0.669228,-0.106350,-0.735407,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.529,0.4641,39.8854,5.2355,0.8944,,,27.7808,9.4332,37.2140
87,431178.308917,431178.308917,6.7741,-2.4933,134.6910,42.9052,-8.6537,77.8613,0.673038,-0.102432,-0.732481,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.355,0.4641,39.8854,5.3096,0.8833,,,27.4365,21.2058,48.6423
88,431178.336122,431178.336122,7.0668,-2.3546,134.7299,42.6641,-9.8308,77.8613,0.667748,-0.115710,-0.735339,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.835,0.4641,39.8854,5.2043,0.8056,,,27.4221,16.8114,44.2335
89,431178.364623,431178.364623,7.0790,-2.2741,134.7261,42.7228,-8.8367,77.8613,0.670399,-0.104223,-0.734644,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.677,0.4641,39.8854,5.2063,0.7889,,,29.4907,18.8490,48.3397
90,431178.388126,431178.388126,7.0139,-2.4405,134.7413,42.8143,-9.1597,77.8613,0.670958,-0.108187,-0.733560,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.238,0.4641,39.8854,4.9412,0.8444,,,28.5730,31.0693,59.6423
91,431178.417199,431178.417199,7.0203,-2.4050,134.7353,42.8283,-9.7210,77.8613,0.670042,-0.114786,-0.733395,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.382,0.4641,39.8854,4.8671,0.8278,,,28.0749,33.3815,61.4564
92,431178.444595,431178.444595,6.9018,-2.4598,134.7299,42.8353,-9.5840,77.8613,0.670404,-0.113198,-0.733311,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.093,0.4641,39.8854,5.1100,0.8556,,,27.7294,15.8502,43.5797
93,431178.472369,431178.472369,6.7906,-2.4805,134.6969,42.2646,-8.6236,77.8613,0.664951,-0.100845,-0.740047,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.865,0.4641,39.8854,5.3719,0.8833,,,28.7416,13.8409,42.5825
94,431178.498502,431178.498502,6.8251,-2.4636,134.7519,41.4919,-9.1402,77.8613,0.654101,-0.105240,-0.749050,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.846,0.4641,39.8854,5.3188,0.8722,,,27.5765,16.7565,44.3331
95,431178.529497,431178.529497,6.8895,-2.4427,134.7337,42.3556,-9.4642,77.8613,0.664559,-0.110782,-0.738978,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.890,0.4641,39.8854,5.1049,0.8556,,,27.0412,17.9594,45.0006
96,431178.552513,431178.552513,6.8067,-2.2883,134.7704,42.3416,-9.0350,77.8613,0.665193,-0.105772,-0.739142,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.289,0.4641,39.8854,5.5467,0.8278,,,28.3464,12.1542,40.5006
97,431178.580252,431178.580252,6.8230,-2.5423,134.6896,42.7464,-9.6340,77.8613,0.669182,-0.113592,-0.734365,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.573,0.4641,39.8854,5.1828,0.8889,,,28.3751,14.1536,42.5287
98,431178.608476,431178.608476,6.8232,-2.6412,134.7178,43.1234,-8.7526,77.8613,0.675612,-0.104018,-0.729883,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.709,0.4641,39.8854,5.2740,0.8444,,,27.7955,12.7060,40.5015
99,431178.637857,431178.637857,6.9274,-2.4525,134.7401,42.6802,-9.3405,77.8613,0.668918,-0.110025,-0.735148,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.597,0.4641,39.8854,4.9651,0.8500,,,27.8153,18.5290,46.3443
100,431178.661323,431178.661323,6.8152,-2.5856,134.7263,42.6050,-9.0022,77.8613,0.668602,-0.105923,-0.736037,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.241,0.4641,39.8854,5.4088,0.8889,,,27.8159,23.0145,50.8305
101,431178.688724,431178.688724,6.9762,-2.4855,134.7102,42.8465,-10.0972,77.8613,0.669504,-0.119224,-0.733178,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.781,0.4641,39.8854,4.9046,0.8444,,,27.8569,25.0877,52.9446
102,431178.720876,431178.720876,6.9265,-2.5935,134.9604,42.6092,-8.5810,77.8613,0.669416,-0.101013,-0.735988,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,1.056,0.4641,39.8854,5.4084,0.9222,,,27.3418,11.7681,39.1099
103,431178.753195,431178.753195,6.8281,-2.6895,134.6927,42.7938,-8.7332,77.8613,0.671486,-0.103150,-0.733803,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.212,0.4641,39.8854,5.2927,0.8611,,,27.1258,22.9155,50.0414
104,431178.784909,431178.784909,6.9423,-2.4758,134.7235,42.7455,-10.2631,77.8613,0.667883,-0.120930,-0.734376,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,1.040,0.4641,39.8854,5.0416,0.8444,,,27.3337,27.6520,54.9856
105,431178.812226,431178.812226,6.7871,-2.5214,134.7217,42.6161,-8.5261,77.8613,0.669599,-0.100385,-0.735907,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,1.185,0.4641,39.8854,5.3633,0.8944,,,27.8711,13.0137,40.8848
106,431178.836107,431178.836107,6.8569,-2.8242,134.7249,42.5523,-8.7375,77.8613,0.668414,-0.102730,-0.736661,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.157,0.4641,39.8854,5.3680,0.8111,,,27.2217,10.3225,37.5443
107,431178.867288,431178.867288,6.8957,-2.4000,134.7539,42.5695,-8.5729,77.8613,0.668926,-0.100843,-0.736457,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.113,0.4641,39.8854,5.1486,0.8556,,,27.4175,27.8165,55.2340
108,431178.894494,431178.894494,6.8548,-2.4863,134.7490,42.5508,-8.9569,77.8613,0.667998,-0.105285,-0.736678,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.260,0.4641,39.8854,5.3028,0.8722,,,27.5465,11.4095,38.9561
109,431178.912584,431178.912584,6.8326,-2.5748,134.7114,42.6040,-8.3978,77.8613,0.669670,-0.098862,-0.736049,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.382,0.4641,39.8854,5.3930,0.8500,,,28.6816,17.7519,46.4335
110,431178.940969,431178.940969,6.9373,-2.4399,134.7340,42.6383,-9.9400,77.8613,0.667199,-0.116925,-0.735645,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,1.045,0.4641,39.8854,4.8861,0.8444,,,26.9175,18.8742,45.7916
111,431178.980028,431178.980028,6.8597,-2.4549,134.7059,42.6629,-9.0329,77.8613,0.669279,-0.106398,-0.735354,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.615,0.4641,39.8854,5.1087,0.8611,,,27.1064,16.7611,43.8675
112,431179.005961,431179.005961,6.7703,-2.5344,134.7043,42.4720,-8.8944,77.8613,0.667110,-0.104399,-0.737608,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.213,0.4641,39.8854,5.3735,0.8944,,,27.0883,7.8880,34.9763
113,431179.036141,431179.036141,6.9385,-2.4784,134.7008,42.8091,-9.7265,77.8613,0.669790,-0.114808,-0.733622,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.657,0.4641,39.8854,5.0371,0.8500,,,28.1815,12.5328,40.7143
114,431179.060226,431179.060226,6.8586,-2.3920,134.7492,42.8506,-8.2250,77.8613,0.673094,-0.097294,-0.733129,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,1.022,0.4641,39.8854,5.2007,0.8556,,,27.1907,30.3045,57.4952
115,431179.092350,431179.092350,6.9261,-2.5605,134.6733,42.3408,-9.2430,77.8613,0.664794,-0.108186,-0.739151,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.857,0.4641,39.8854,5.1661,0.8944,,,27.1672,8.0306,35.1978
116,431179.120707,431179.120707,6.9538,-2.4383,134.7160,42.7406,-9.8800,77.8613,0.668615,-0.116451,-0.734434,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.588,0.4641,39.8854,5.0386,0.8389,,,28.4603,28.4637,56.9240
117,431179.144587,431179.144587,6.9836,-2.3338,134.7325,42.2056,-10.2055,77.8613,0.661164,-0.119028,-0.740739,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.578,0.4641,39.8854,5.1482,0.8056,,,27.9714,31.6798,59.6512
118,431179.176383,431179.176383,6.9826,-2.5489,134.6943,42.7132,-10.4433,77.8613,0.667092,-0.122955,-0.734759,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.532,0.4641,39.8854,4.9871,0.8556,,,28.1600,18.3270,46.4870
119,431179.201689,431179.201689,7.0506,-2.3878,134.7315,42.7686,-9.6321,77.8613,0.669466,-0.113618,-0.734102,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.553,0.4641,39.8854,4.9416,0.8167,,,26.7345,26.1777,52.9122
120,431179.228895,431179.228895,6.7869,-2.5261,134.6872,42.5979,-8.8328,77.8613,0.668823,-0.103932,-0.736121,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.568,0.4641,39.8854,5.3989,0.8944,,,27.7014,5.8150,33.5164
121,431179.256469,431179.256469,6.7839,-2.5815,134.7126,42.5637,-8.4326,77.8613,0.669096,-0.099193,-0.736526,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.273,0.4641,39.8854,5.3704,0.8556,,,27.9451,5.9256,33.8707
122,431179.280488,431179.280488,6.8896,-2.4028,134.7145,42.7418,-9.1266,77.8613,0.670103,-0.107652,-0.734420,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.503,0.4641,39.8854,5.1128,0.8444,,,27.5512,21.6892,49.2404
123,431179.309375,431179.309375,6.8901,-2.5936,134.9666,42.6092,-8.5810,77.8613,0.669416,-0.101013,-0.735988,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.393,0.4641,39.8854,5.4786,0.9278,,,26.9825,10.2237,37.2062
124,431179.329628,431179.329628,6.9710,-2.5146,134.7181,42.7448,-10.2452,77.8613,0.667913,-0.120721,-0.734384,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,1.136,0.4641,39.8854,4.9720,0.8500,,,27.4570,18.4656,45.9226
125,431179.376793,431179.376793,6.9160,-2.4319,134.7277,42.8548,-9.1895,77.8613,0.671414,-0.108619,-0.733080,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.726,0.4641,39.8854,5.1044,0.8500,,,27.7951,23.1903,50.9854
126,431179.400717,431179.400717,6.8743,-2.4670,134.7301,42.6482,-8.7752,77.8613,0.669565,-0.103357,-0.735527,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.349,0.4641,39.8854,5.2440,0.8722,,,27.5061,11.3873,38.8934
127,431179.451445,431179.451445,6.8691,-2.3265,134.7474,42.7378,-9.1026,77.8613,0.670097,-0.107363,-0.734468,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.239,0.4641,39.8854,5.2384,0.8278,,,27.1723,21.3942,48.5665
128,431179.484630,431179.484630,6.8771,-2.4318,134.7342,42.4977,-8.7623,77.8613,0.667675,-0.102912,-0.737305,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.333,0.4641,39.8854,5.3250,0.8667,,,27.2781,21.2382,48.5163
129,431179.516518,431179.516518,6.9916,-2.4784,134.7405,43.1499,-10.4634,77.8613,0.672537,-0.124203,-0.729567,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,1.328,0.4641,39.8854,4.9448,0.8389,,,28.3791,11.8505,40.2296
130,431179.544297,431179.544297,6.8407,-2.3941,134.7576,42.4129,-9.2994,77.8613,0.665604,-0.108989,-0.738304,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,1.081,0.4641,39.8854,5.1907,0.8444,,,27.2524,17.3962,44.6485
131,431179.573660,431179.573660,6.9783,-2.5249,134.7049,42.8446,-10.8159,77.8613,0.667932,-0.127607,-0.733201,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,1.114,0.4641,39.8854,4.8509,0.8500,,,27.3898,25.6975,53.0873
132,431179.596773,431179.596773,7.0418,-2.4744,134.7051,43.0557,-9.9535,77.8613,0.672433,-0.118006,-0.730690,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.624,0.4641,39.8854,4.9185,0.8389,,,27.5370,11.3154,38.8524
133,431179.625088,431179.625088,7.0423,-2.4522,134.7308,43.1973,-10.2582,77.8613,0.673571,-0.121901,-0.729001,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.252,0.4641,39.8854,4.8313,0.8333,,,27.5553,17.9664,45.5217
134,431179.647809,431179.647809,6.9508,-2.5324,134.7372,42.6603,-9.5747,77.8613,0.668210,-0.112715,-0.735385,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.711,0.4641,39.8854,5.0476,0.8722,,,26.9227,13.7203,40.6430
135,431179.680476,431179.680476,6.7851,-2.5975,134.7190,42.4559,-8.6671,77.8613,0.667315,-0.101721,-0.737797,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.647,0.4641,39.8854,5.3882,0.8556,,,26.9745,5.8339,32.8084
136,431179.704354,431179.704354,6.8039,-2.4283,134.7194,42.4593,-8.6894,77.8613,0.667318,-0.101988,-0.737757,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.015,0.4641,39.8854,5.3995,0.8667,,,27.7407,9.5495,37.2902
137,431179.732699,431179.732699,6.7954,-2.5764,134.7320,42.6614,-8.3788,77.8613,0.670431,-0.098747,-0.735371,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.292,0.4641,39.8854,5.3660,0.8611,,,27.8325,8.2108,36.0433
138,431179.760760,431179.760760,6.8688,-2.5799,134.6961,43.1659,-8.0713,77.8613,0.677337,-0.096053,-0.729375,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.546,0.4641,39.8854,5.3685,0.8278,,,26.8997,7.8038,34.7035
139,431179.785399,431179.785399,6.9653,-2.4738,134.7352,42.8138,-10.2515,77.8613,0.668768,-0.120952,-0.733567,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,1.528,0.4641,39.8854,4.9321,0.8444,,,27.6656,24.0676,51.7332
140,431179.812552,431179.812552,6.7710,-2.5936,134.9720,42.6092,-8.5810,77.8613,0.669416,-0.101013,-0.735988,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,1.151,0.4641,39.8854,5.7012,0.9389,,,27.6209,4.2609,31.8818
141,431179.836456,431179.836456,6.9450,-2.5013,134.7298,42.7682,-10.1078,77.8613,0.668495,-0.119171,-0.734107,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,1.047,0.4641,39.8854,4.9680,0.8556,,,28.3589,17.5425,45.9014
142,431179.864947,431179.864947,6.8754,-2.5430,134.7206,42.7198,-9.6142,77.8613,0.668885,-0.113304,-0.734680,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.339,0.4641,39.8854,5.0744,0.8833,,,27.5758,21.2036,48.7795
143,431179.892878,431179.892878,6.7821,-2.5635,134.7008,42.5903,-9.1678,77.8613,0.668107,-0.107824,-0.736211,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.329,0.4641,39.8854,5.3391,0.9000,,,28.1787,11.6642,39.8429
144,431179.916097,431179.916097,7.0077,-2.4850,134.7301,43.1413,-10.1955,77.8613,0.673002,-0.121037,-0.729670,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.890,0.4641,39.8854,4.8637,0.8389,,,27.8134,20.1432,47.9565
145,431179.940647,431179.940647,6.8189,-2.5240,134.7449,42.4079,-9.6002,77.8613,0.664959,-0.112472,-0.738363,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.837,0.4641,39.8854,5.1626,0.8833,,,27.6546,14.9705,42.6251
146,431179.968672,431179.968672,6.8793,-2.5767,134.6989,42.6313,-9.0345,77.8613,0.668876,-0.106352,-0.735727,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.443,0.4641,39.8854,5.1706,0.8611,,,27.3691,28.4012,55.7703
147,431180.001340,431180.001340,6.9328,-2.4065,134.7330,42.8278,-9.5115,77.8613,0.670452,-0.112334,-0.733400,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.379,0.4641,39.8854,5.0684,0.8389,,,26.6013,38.4467,65.0481
148,431180.028506,431180.028506,6.9549,-2.4189,134.7329,42.8305,-9.7175,77.8613,0.670077,-0.114749,-0.733368,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.140,0.4641,39.8854,5.0398,0.8389,,,27.3937,18.6022,45.9960
149,431180.048256,431180.048256,6.7646,-2.5397,134.7486,42.5699,-8.8909,77.8613,0.668360,-0.104554,-0.736453,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.618,0.4641,39.8854,5.2819,0.9056,,,27.8998,10.2531,38.1530
150,431180.080450,431180.080450,6.7391,-2.5893,134.6940,42.4234,-8.4786,77.8613,0.667232,-0.099463,-0.738179,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.315,0.4641,39.8854,5.4622,0.8556,,,27.0902,6.0245,33.1147
151,431180.116611,431180.116611,6.8671,-2.5399,134.7247,42.7935,-8.6856,77.8613,0.671567,-0.102592,-0.733807,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.396,0.4641,39.8854,5.0904,0.8944,,,27.3913,13.1675,40.5588
152,431180.144333,431180.144333,7.0190,-2.4304,134.7300,42.7843,-9.6174,77.8613,0.669693,-0.113480,-0.733916,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.633,0.4641,39.8854,4.9717,0.8333,,,27.3644,13.9754,41.3398
153,431180.168123,431180.168123,6.8614,-2.8860,134.7011,42.9386,-10.9586,77.8613,0.668793,-0.129499,-0.732084,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.925,0.4641,39.8854,4.9666,0.8333,,,28.4374,19.3603,47.7977
154,431180.196547,431180.196547,6.9634,-2.5922,134.7239,43.1563,-11.3071,77.8613,0.670715,-0.134108,-0.729490,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.322,0.4641,39.8854,4.8930,0.9056,,,27.8246,18.3776,46.2022
155,431180.227582,431180.227582,6.9895,-2.4351,134.7249,42.8636,-10.1537,77.8613,0.669602,-0.119922,-0.732975,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.839,0.4641,39.8854,4.9334,0.8278,,,26.9170,26.3582,53.2753
156,431180.264459,431180.264459,6.8807,-2.5662,134.7518,43.3253,-8.3342,77.8613,0.678893,-0.099454,-0.727470,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,1.326,0.4641,39.8854,5.4345,0.8833,,,27.7377,18.6268,46.3645
157,431180.284660,431180.284660,6.9322,-2.4140,134.7205,42.5359,-9.7107,77.8613,0.666366,-0.114032,-0.736853,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,1.226,0.4641,39.8854,5.1073,0.8389,,,28.3847,21.3435,49.7282
158,431180.311946,431180.311946,6.8773,-2.5324,134.6997,42.9756,-8.6653,77.8613,0.673905,-0.102704,-0.731644,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.835,0.4641,39.8854,5.2399,0.8833,,,27.1225,12.4609,39.5833
159,431180.360783,431180.360783,6.8183,-2.5691,134.7236,42.9164,-8.7691,77.8613,0.672971,-0.103809,-0.732348,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.092,0.4641,39.8854,5.2287,0.8944,,,27.1235,26.1261,53.2496
160,431180.384310,431180.384310,6.8306,-2.3956,134.7303,42.1781,-8.7438,77.8613,0.663634,-0.102069,-0.741061,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.738,0.4641,39.8854,5.3348,0.8500,,,27.4067,8.9323,36.3390
161,431180.412344,431180.412344,7.0525,-2.6132,134.7174,43.3713,-9.2235,77.8613,0.677844,-0.110073,-0.726919,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,1.237,0.4641,39.8854,5.1153,0.8444,,,28.1848,9.6557,37.8405
162,431180.436684,431180.436684,6.8470,-2.5951,134.6964,42.5339,-9.1055,77.8613,0.667508,-0.106983,-0.736877,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.841,0.4641,39.8854,5.2705,0.8500,,,27.4257,14.3777,41.8034
163,431180.471198,431180.471198,6.9464,-2.4282,134.7478,42.8381,-9.9261,77.8613,0.669751,-0.117204,-0.733278,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.634,0.4641,39.8854,5.0436,0.8389,,,27.4584,20.7460,48.2045
164,431180.496503,431180.496503,6.9546,-2.5332,134.7054,42.8750,-10.1508,77.8613,0.669751,-0.119913,-0.732840,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.157,0.4641,39.8854,5.0314,0.8611,,,27.7173,16.6523,44.3696
165,431180.524601,431180.524601,6.8740,-2.5225,134.7345,42.7613,-9.5288,77.8613,0.669577,-0.112395,-0.734189,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.438,0.4641,39.8854,5.1399,0.8778,,,28.9864,15.2258,44.2122
166,431180.548168,431180.548168,6.8834,-2.4898,134.7377,42.6708,-8.9676,77.8613,0.669500,-0.105650,-0.735260,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.391,0.4641,39.8854,5.1899,0.8778,,,27.4035,36.4486,63.8521
167,431180.580705,431180.580705,6.8592,-2.5297,134.7242,42.5135,-8.7569,77.8613,0.667887,-0.102880,-0.737118,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.212,0.4641,39.8854,5.2407,0.8944,,,27.2501,26.4017,53.6518
168,431180.612537,431180.612537,6.8956,-2.5605,134.7300,42.9983,-9.9803,77.8613,0.671657,-0.118193,-0.731373,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.962,0.4641,39.8854,5.0550,0.8833,,,27.5783,19.5234,47.1018
169,431180.636250,431180.636250,7.0347,-2.5208,134.7066,43.1304,-10.9004,77.8613,0.671326,-0.129282,-0.729800,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.642,0.4641,39.8854,4.9154,0.8556,,,27.8767,26.0853,53.9620
170,431180.660011,431180.660011,6.9577,-2.4630,134.7372,43.0366,-9.7356,77.8613,0.672637,-0.115406,-0.730917,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.801,0.4641,39.8854,5.1089,0.8500,,,27.9353,19.9186,47.8539
171,431180.686651,431180.686651,6.9575,-2.6129,134.7129,43.0704,-10.9277,77.8613,0.670514,-0.129457,-0.730515,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.815,0.4641,39.8854,4.8674,0.9056,,,26.7658,18.0250,44.7908
172,431180.717990,431180.717990,6.9023,-2.3959,134.7461,42.8252,-8.8920,77.8613,0.671594,-0.105072,-0.733431,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,1.408,0.4641,39.8854,5.2249,0.8444,,,27.1099,14.9499,42.0598
173,431180.740660,431180.740660,6.9995,-2.5071,134.7108,42.7497,-9.6991,77.8613,0.669095,-0.114359,-0.734326,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.553,0.4641,39.8854,4.9134,0.8556,,,27.6462,39.1224,66.7686
174,431180.768831,431180.768831,6.9089,-2.6653,134.6838,43.0992,-9.8918,77.8613,0.673106,-0.117376,-0.730172,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.373,0.4641,39.8854,5.1141,0.8278,,,27.3355,19.1532,46.4887
175,431180.792759,431180.792759,6.8051,-2.5502,134.7721,42.5431,-8.6372,77.8613,0.668477,-0.101542,-0.736769,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,1.018,0.4641,39.8854,5.3782,0.9056,,,27.6683,6.3319,34.0002
176,431180.820539,431180.820539,6.9470,-2.5893,134.7099,42.5748,-8.8917,77.8613,0.668422,-0.104573,-0.736394,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.175,0.4641,39.8854,5.3130,0.8556,,,27.2243,10.2334,37.4576
177,431180.848343,431180.848343,6.9000,-2.5577,134.7213,42.7794,-9.8684,77.8613,0.669129,-0.116401,-0.733974,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.693,0.4641,39.8854,5.0209,0.8833,,,27.8196,17.4806,45.3002
178,431180.872025,431180.872025,6.8770,-2.5924,134.7124,43.1891,-8.9082,77.8613,0.676153,-0.105982,-0.729099,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.772,0.4641,39.8854,5.2062,0.8444,,,27.3343,19.3861,46.7204
179,431180.900560,431180.900560,6.8282,-2.5345,134.7354,42.6222,-9.0014,77.8613,0.668821,-0.105948,-0.735835,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.570,0.4641,39.8854,5.1909,0.8944,,,27.1437,14.0171,41.1608
180,431180.924293,431180.924293,6.8187,-2.8575,134.7005,42.6006,-9.0077,77.8613,0.668535,-0.105978,-0.736090,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.022,0.4641,39.8854,5.3150,0.7944,,,27.3521,7.3563,34.7084
181,431180.952546,431180.952546,6.8586,-2.3177,134.7495,42.6103,-8.6855,77.8613,0.669245,-0.102235,-0.735975,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.218,0.4641,39.8854,5.1781,0.8333,,,27.5790,23.2880,50.8671
