# generated, 2026-09-01T15:53:21+00:00
# source, results/flights/2026-08-29_231418
frame,t_capture,t_host,x_mm,y_mm,z_mm,theta_deg,phi_deg,psi_deg,nx,ny,nz,vx_mm_s,vy_mm_s,vz_mm_s,ellipse_cx,ellipse_cy,major_px,minor_px,ellipse_deg,area_px,fit_rms_px,ambiguity_margin_deg,n_solutions,jump_deg,discrepancy_mm,margin,refine_rms_px,union_coverage,pred_pos_mm,pred_ang_deg,t_seg_ms,t_est_ms,t_total_ms
94,431178.498502,431178.498502,6.9625,-2.4603,134.7463,43.2459,-10.9212,77.8613,0.672723,-0.129804,-0.728420,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,1.707,0.4641,39.8854,4.9143,0.8333,,,9.0640,4.0941,13.1581
95,431178.529497,431178.529497,7.0191,-2.5701,134.6729,42.8002,-14.0952,77.8613,0.658987,-0.165467,-0.733728,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,2.211,0.4641,39.8854,4.9070,0.9111,,,8.9648,4.5680,13.5328
96,431178.552513,431178.552513,7.1476,-2.5213,134.8494,42.7603,-10.6609,77.8613,0.667213,-0.125599,-0.734201,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,2.333,0.4641,39.8854,5.2965,0.8556,,,9.7836,3.6053,13.3889
97,431178.580252,431178.580252,6.9729,-2.5436,134.9321,42.7886,-9.3448,77.8613,0.670281,-0.110301,-0.733865,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.894,0.4641,39.8854,5.1754,0.8944,,,9.4934,3.9336,13.4270
98,431178.608476,431178.608476,6.9720,-2.4626,134.7225,42.9160,-10.3621,77.8613,0.669820,-0.122478,-0.732352,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.704,0.4641,39.8854,4.8537,0.8389,,,8.9970,4.8401,13.8371
99,431178.637857,431178.637857,7.1180,-2.4957,134.5409,43.7326,-13.9608,77.8613,0.670874,-0.166780,-0.722573,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,2.600,0.4641,39.8854,5.0181,0.8833,,,8.6483,3.4970,12.1452
100,431178.661323,431178.661323,6.9762,-2.5641,134.9093,42.8705,-9.5115,77.8613,0.670990,-0.112424,-0.732893,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,3.170,0.4641,39.8854,5.2464,0.8944,,,9.1121,3.7960,12.9080
101,431178.688724,431178.688724,6.9773,-2.6277,134.7551,43.5623,-12.3608,77.8613,0.673168,-0.147522,-0.724625,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,2.070,0.4641,39.8854,4.7715,0.9167,,,9.1121,4.9352,14.0473
102,431178.720876,431178.720876,7.0033,-2.6790,134.7314,42.9507,-13.9667,77.8613,0.661225,-0.164454,-0.731941,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,1.259,0.4641,39.8854,4.7350,0.9333,,,9.1919,3.5976,12.7895
103,431178.753195,431178.753195,6.9728,-2.6448,134.7141,43.5463,-12.4368,77.8613,0.672774,-0.148372,-0.724818,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,1.206,0.4641,39.8854,4.7426,0.9167,,,9.0381,3.5796,12.6177
104,431178.784909,431178.784909,7.0915,-2.4757,134.6487,43.3157,-11.6490,77.8613,0.671888,-0.138517,-0.727585,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.589,0.4641,39.8854,4.9619,0.8444,,,9.2153,4.8621,14.0774
105,431178.812226,431178.812226,7.0142,-2.4776,134.7071,43.0154,-11.2508,77.8613,0.669085,-0.133099,-0.731171,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.405,0.4641,39.8854,4.8047,0.8278,,,9.3663,4.6031,13.9694
106,431178.836107,431178.836107,7.0588,-2.4702,134.7016,43.3277,-12.2295,77.8613,0.670599,-0.145350,-0.727441,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.739,0.4641,39.8854,4.7987,0.8444,,,9.1813,4.2910,13.4724
107,431178.867288,431178.867288,7.0120,-2.4412,134.7863,43.4018,-10.6329,77.8613,0.675313,-0.126783,-0.726553,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,1.099,0.4641,39.8854,4.8880,0.8333,,,9.1604,3.1167,12.2772
108,431178.894494,431178.894494,7.0958,-2.4868,134.6749,43.3209,-12.8469,77.8613,0.668910,-0.152548,-0.727522,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,1.522,0.4641,39.8854,4.9458,0.8667,,,9.3721,4.3230,13.6951
109,431178.912584,431178.912584,7.0848,-2.4782,134.5930,43.7555,-13.9872,77.8613,0.671076,-0.167159,-0.722298,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.898,0.4641,39.8854,5.0231,0.8778,,,9.0390,4.1394,13.1784
110,431178.940969,431178.940969,7.1860,-2.5382,134.3974,44.8155,-17.3947,77.8613,0.672593,-0.210709,-0.709380,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,2.604,0.4641,39.8854,5.3101,0.8944,,,8.9322,3.2537,12.1859
111,431178.980028,431178.980028,6.9947,-2.4054,134.8020,43.4066,-10.3312,77.8613,0.676030,-0.123236,-0.726495,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,5.112,0.4641,39.8854,4.9228,0.8278,,,9.5253,4.5127,14.0380
112,431179.005961,431179.005961,7.0862,-2.4925,134.7808,43.4359,-11.7070,77.8613,0.673241,-0.139507,-0.726144,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.946,0.4641,39.8854,4.8371,0.8444,,,9.3185,5.4535,14.7720
113,431179.036141,431179.036141,7.0000,-2.4951,134.7259,43.0879,-10.1596,77.8613,0.672409,-0.120495,-0.730306,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,1.116,0.4641,39.8854,4.9649,0.8444,,,9.1603,4.0443,13.2046
114,431179.060226,431179.060226,7.0686,-2.4468,134.7320,43.2815,-11.4541,77.8613,0.671929,-0.136146,-0.727994,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.907,0.4641,39.8854,4.8530,0.8167,,,8.9790,4.2710,13.2501
115,431179.092350,431179.092350,7.0346,-2.4681,134.7491,43.0226,-11.9683,77.8613,0.667456,-0.141486,-0.731085,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.437,0.4641,39.8854,4.8185,0.8278,,,8.9104,4.2525,13.1629
116,431179.120707,431179.120707,7.3421,-2.4787,134.6929,41.0090,-15.5734,77.8613,0.632088,-0.176166,-0.754606,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,3.142,0.4641,39.8854,5.4431,0.9000,,,11.2902,4.5580,15.8482
117,431179.144587,431179.144587,7.0196,-2.5886,134.7543,43.2112,-13.6650,77.8613,0.665309,-0.161754,-0.728835,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,2.547,0.4641,39.8854,4.8254,0.9111,,,9.5580,4.5955,14.1535
118,431179.176383,431179.176383,7.4045,-2.4108,134.3822,43.4046,-19.1373,77.8613,0.649172,-0.225269,-0.726519,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,3.758,0.4641,39.8854,5.6583,0.8778,,,9.2701,4.0219,13.2920
119,431179.201689,431179.201689,6.9982,-2.4560,134.7103,42.7664,-12.7985,77.8613,0.662142,-0.150416,-0.734128,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,4.375,0.4641,39.8854,4.8508,0.8444,,,9.0267,4.5359,13.5626
120,431179.228895,431179.228895,7.1176,-2.4794,134.7081,43.4568,-11.5901,77.8613,0.673783,-0.138186,-0.725893,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,1.076,0.4641,39.8854,4.9201,0.8500,,,10.4784,5.7155,16.1939
121,431179.256469,431179.256469,6.9258,-2.8956,134.7417,43.0043,-14.5656,77.8613,0.660132,-0.171528,-0.731303,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,2.088,0.4641,39.8854,4.6586,0.9167,,,10.7325,5.1080,15.8405
122,431179.280488,431179.280488,6.9884,-2.5173,134.7062,43.0725,-11.2740,77.8613,0.669746,-0.133512,-0.730490,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,2.247,0.4641,39.8854,4.8196,0.8444,,,9.7001,5.4746,15.1747
123,431179.309375,431179.309375,6.9630,-2.5241,134.8883,42.8125,-9.3864,77.8613,0.670502,-0.110838,-0.733581,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,1.312,0.4641,39.8854,5.1551,0.8833,,,9.9276,3.5371,13.4647
124,431179.329628,431179.329628,6.9761,-2.5227,134.8451,42.9807,-9.6983,77.8613,0.672009,-0.114848,-0.731583,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.271,0.4641,39.8854,5.0663,0.8722,,,9.5070,3.7161,13.2231
125,431179.376793,431179.376793,7.0202,-2.4957,134.7346,43.3185,-10.8257,77.8613,0.673844,-0.128856,-0.727551,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.842,0.4641,39.8854,4.9029,0.8333,,,9.0960,3.4739,12.5699
126,431179.400717,431179.400717,6.9971,-2.5478,134.7638,42.0015,-11.0282,77.8613,0.656793,-0.128003,-0.743127,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,1.324,0.4641,39.8854,5.1036,0.8722,,,9.4776,10.0768,19.5544
127,431179.451445,431179.451445,7.0020,-2.6175,134.6866,44.2210,-14.7063,77.8613,0.674580,-0.177052,-0.716655,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,3.353,0.4641,39.8854,4.9965,0.9222,,,10.0840,3.7522,13.8362
128,431179.484630,431179.484630,7.0225,-2.6501,134.7740,43.2531,-13.9617,77.8613,0.664979,-0.165326,-0.728334,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,1.096,0.4641,39.8854,4.9490,0.9222,,,9.6254,5.1932,14.8186
129,431179.516518,431179.516518,7.0739,-2.4566,134.5621,43.3417,-13.1509,77.8613,0.668348,-0.156156,-0.727273,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.563,0.4641,39.8854,5.0176,0.8722,,,10.0061,4.0240,14.0301
130,431179.544297,431179.544297,7.0209,-2.5086,134.5343,45.5186,-14.8733,77.8613,0.689574,-0.183137,-0.700677,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,2.488,0.4641,39.8854,5.2927,0.8889,,,9.5221,4.4062,13.9282
131,431179.573660,431179.573660,7.0838,-2.4846,134.7209,42.9853,-11.4119,77.8613,0.668331,-0.134904,-0.731529,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,3.500,0.4641,39.8854,4.7287,0.8444,,,9.7163,5.2460,14.9623
132,431179.596773,431179.596773,7.1225,-2.5328,134.5783,43.7996,-13.1780,77.8613,0.673912,-0.157792,-0.721765,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,1.461,0.4641,39.8854,5.0045,0.8833,,,10.3216,4.3260,14.6477
133,431179.625088,431179.625088,7.1250,-2.4583,134.7199,41.9196,-11.1192,77.8613,0.655546,-0.128841,-0.744083,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,2.344,0.4641,39.8854,5.1083,0.8444,,,9.6375,3.5310,13.1684
134,431179.647809,431179.647809,7.0520,-2.5528,134.7683,43.3568,-12.4336,77.8613,0.670437,-0.147818,-0.727093,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,1.691,0.4641,39.8854,4.7268,0.8833,,,9.2767,5.1634,14.4401
135,431179.680476,431179.680476,7.0929,-2.5005,134.7374,42.7266,-13.1334,77.8613,0.660754,-0.154169,-0.734599,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.791,0.4641,39.8854,4.8283,0.8778,,,9.9256,4.6249,14.5505
136,431179.704354,431179.704354,7.0338,-2.5281,134.6762,43.1267,-12.7894,77.8613,0.666654,-0.151331,-0.729844,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.464,0.4641,39.8854,4.8569,0.8944,,,9.3910,5.5512,14.9422
137,431179.732699,431179.732699,7.0713,-2.5255,134.6651,43.0690,-10.8846,77.8613,0.670593,-0.128949,-0.730532,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,1.303,0.4641,39.8854,4.7748,0.8444,,,9.6492,4.4732,14.1223
138,431179.760760,431179.760760,6.9686,-2.3791,134.8320,42.3823,-10.2274,77.8613,0.663363,-0.119685,-0.738664,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.819,0.4641,39.8854,5.0243,0.8222,,,9.1736,5.0352,14.2088
139,431179.785399,431179.785399,7.0821,-2.4900,134.4961,44.1341,-15.8410,77.8613,0.669895,-0.190079,-0.717712,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,4.226,0.4641,39.8854,5.2223,0.8944,,,9.1808,3.5520,12.7328
140,431179.812552,431179.812552,6.9862,-2.5173,134.8745,42.8331,-8.8558,77.8613,0.671761,-0.104664,-0.733337,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,4.978,0.4641,39.8854,5.2824,0.8778,,,9.3682,3.7905,13.1586
141,431179.836456,431179.836456,7.2682,-2.5110,134.2293,45.0154,-17.1912,77.8613,0.675697,-0.209049,-0.706917,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,6.177,0.4641,39.8854,5.5513,0.8889,,,9.2819,3.4165,12.6984
142,431179.864947,431179.864947,7.3565,-2.4637,134.2180,43.6545,-17.9880,77.8613,0.656566,-0.213179,-0.723516,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,1.470,0.4641,39.8854,5.6089,0.8833,,,9.0160,3.3479,12.3639
143,431179.892878,431179.892878,6.9728,-2.5547,134.6634,42.7334,-11.8454,77.8613,0.664137,-0.139294,-0.734519,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,4.303,0.4641,39.8854,4.8023,0.9000,,,9.7826,4.0144,13.7970
144,431179.916097,431179.916097,7.1766,-2.5512,134.6711,42.4371,-15.9761,77.8613,0.648718,-0.185724,-0.738019,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,2.811,0.4641,39.8854,5.1680,0.9111,,,9.5281,3.9530,13.4810
145,431179.940647,431179.940647,7.0078,-2.5293,134.7492,43.1888,-12.6169,77.8613,0.667879,-0.149495,-0.729102,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,2.403,0.4641,39.8854,4.7186,0.8833,,,9.6915,4.9335,14.6250
146,431179.968672,431179.968672,6.9951,-2.4728,134.6748,42.8158,-11.1223,77.8613,0.666878,-0.131106,-0.733542,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,1.085,0.4641,39.8854,4.8378,0.8167,,,9.2571,3.9987,13.2558
147,431180.001340,431180.001340,6.9933,-2.5464,134.7666,43.0441,-11.8098,77.8613,0.668112,-0.139695,-0.730829,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.521,0.4641,39.8854,4.7503,0.8778,,,9.1216,3.8093,12.9309
148,431180.028506,431180.028506,7.1020,-2.4489,134.5009,44.0599,-14.9713,77.8613,0.671805,-0.179649,-0.718613,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,2.403,0.4641,39.8854,5.1462,0.8833,,,9.9175,5.0280,14.9455
149,431180.048256,431180.048256,7.0993,-2.4967,134.6110,43.7477,-12.7608,77.8613,0.674405,-0.152735,-0.722391,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,1.564,0.4641,39.8854,4.8176,0.8889,,,9.6819,4.2618,13.9437
150,431180.080450,431180.080450,7.0693,-2.4824,134.6734,43.0190,-12.6850,77.8613,0.665589,-0.149814,-0.731127,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.731,0.4641,39.8854,4.8041,0.8667,,,10.6192,4.4525,15.0717
151,431180.116611,431180.116611,6.9881,-2.6768,134.7595,43.2682,-11.2569,77.8613,0.672229,-0.133798,-0.728153,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,1.008,0.4641,39.8854,4.6654,0.8722,,,9.4662,3.7583,13.2245
152,431180.144333,431180.144333,6.9993,-2.5945,134.7615,43.1525,-11.7511,77.8613,0.669608,-0.139292,-0.729536,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.358,0.4641,39.8854,4.7454,0.9000,,,9.2099,3.5720,12.7819
153,431180.168123,431180.168123,7.0769,-2.4970,134.6784,43.1024,-12.8489,77.8613,0.666194,-0.151954,-0.730134,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.752,0.4641,39.8854,4.7835,0.8889,,,10.2383,5.3598,15.5981
154,431180.196547,431180.196547,6.9229,-2.8337,134.7798,43.6299,-14.4538,77.8613,0.668159,-0.172223,-0.723812,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,1.222,0.4641,39.8854,4.7555,0.9556,,,10.0037,5.3667,15.3705
155,431180.227582,431180.227582,7.0012,-2.5011,134.6371,43.0466,-12.5706,77.8613,0.666231,-0.148561,-0.730798,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,1.418,0.4641,39.8854,4.8535,0.8944,,,9.7853,5.9702,15.7555
156,431180.264459,431180.264459,7.0098,-2.4723,134.9130,42.8559,-9.9581,77.8613,0.669910,-0.117619,-0.733067,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,1.790,0.4641,39.8854,5.2061,0.8611,,,10.2187,3.5052,13.7239
157,431180.284660,431180.284660,7.0405,-2.5016,134.9719,42.3399,-8.6593,77.8613,0.665850,-0.101405,-0.739162,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,1.019,0.4641,39.8854,5.3965,0.8722,,,11.6714,3.8639,15.5353
158,431180.311946,431180.311946,7.0502,-2.4272,134.7426,43.2584,-11.0093,77.8613,0.672678,-0.130869,-0.728271,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,1.842,0.4641,39.8854,4.8669,0.8056,,,9.8840,5.2898,15.1737
159,431180.360783,431180.360783,6.9273,-2.8009,134.7518,43.1340,-14.2094,77.8613,0.662789,-0.167827,-0.729757,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,2.194,0.4641,39.8854,4.6015,0.9611,,,9.7234,5.0148,14.7381
160,431180.384310,431180.384310,7.3090,-2.4451,134.6234,41.5262,-14.8522,77.8613,0.640813,-0.169935,-0.748653,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,1.665,0.4641,39.8854,5.4853,0.8889,,,9.5460,4.6637,14.2097
161,431180.412344,431180.412344,7.1041,-2.4978,134.4999,43.6787,-13.8943,77.8613,0.670407,-0.165838,-0.723224,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,2.248,0.4641,39.8854,5.1367,0.8778,,,9.3947,3.3651,12.7598
162,431180.436684,431180.436684,7.0161,-2.5301,134.6143,43.3304,-12.6771,77.8613,0.669476,-0.150592,-0.727409,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.907,0.4641,39.8854,4.9635,0.8944,,,8.9376,3.4953,12.4329
163,431180.471198,431180.471198,7.0204,-2.4837,134.7703,43.0644,-11.6446,77.8613,0.668767,-0.137821,-0.730587,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.755,0.4641,39.8854,4.8849,0.8333,,,9.0680,6.4268,15.4949
164,431180.496503,431180.496503,7.0406,-2.5487,134.7655,43.8035,-12.0810,77.8613,0.676857,-0.144871,-0.721718,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.798,0.4641,39.8854,4.9118,0.8722,,,9.7761,3.5900,13.3661
165,431180.524601,431180.524601,7.0959,-2.4162,134.5896,43.9197,-12.7848,77.8613,0.676452,-0.153497,-0.720313,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.501,0.4641,39.8854,5.1304,0.8389,,,10.0334,5.5517,15.5851
166,431180.548168,431180.548168,7.1227,-2.4421,134.5400,44.3458,-13.9795,77.8613,0.678285,-0.168858,-0.715134,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.935,0.4641,39.8854,5.2263,0.8722,,,10.3772,4.7671,15.1443
167,431180.580705,431180.580705,7.1681,-2.5501,134.2464,45.4748,-18.2107,77.8613,0.677233,-0.222804,-0.701223,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,3.193,0.4641,39.8854,5.5015,0.9167,,,9.2660,3.3857,12.6518
168,431180.612537,431180.612537,6.9943,-2.6034,134.7440,43.3909,-14.0544,77.8613,0.666408,-0.166827,-0.726684,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,3.578,0.4641,39.8854,4.8102,0.9111,,,9.6579,4.7643,14.4221
169,431180.636250,431180.636250,7.4317,-2.4712,134.7158,40.5662,-14.0312,77.8613,0.630923,-0.157672,-0.759655,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,2.825,0.4641,39.8854,5.6281,0.8889,,,10.2540,3.3575,13.6115
170,431180.660011,431180.660011,6.9397,-2.5623,134.6862,43.0867,-13.2229,77.8613,0.664994,-0.156254,-0.730320,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,2.577,0.4641,39.8854,4.9721,0.9056,,,9.9016,6.2367,16.1384
171,431180.686651,431180.686651,7.0177,-2.5233,134.7841,43.3789,-12.2316,77.8613,0.671229,-0.145513,-0.726827,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.739,0.4641,39.8854,4.8884,0.8611,,,9.3568,4.0333,13.3901
172,431180.717990,431180.717990,7.4088,-2.4070,134.6179,41.2320,-14.4375,77.8613,0.638295,-0.164332,-0.752047,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,2.610,0.4641,39.8854,5.5253,0.8833,,,9.2139,3.4445,12.6583
173,431180.740660,431180.740660,7.1232,-2.5067,134.5464,43.8962,-13.2922,77.8613,0.674779,-0.159414,-0.720597,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,2.774,0.4641,39.8854,5.0301,0.8833,,,11.5705,11.4894,23.0599
174,431180.768831,431180.768831,7.0421,-2.4351,134.7201,43.1285,-10.5532,77.8613,0.672073,-0.125207,-0.729823,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,2.036,0.4641,39.8854,4.9118,0.8167,,,13.9106,4.6597,18.5703
175,431180.792759,431180.792759,6.9854,-2.6353,134.6172,43.4569,-13.3155,77.8613,0.669318,-0.158411,-0.725892,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,1.922,0.4641,39.8854,4.9220,0.9222,,,9.4621,3.5083,12.9704
176,431180.820539,431180.820539,6.9800,-2.5842,134.8060,43.6123,-12.1322,77.8613,0.674369,-0.144968,-0.724024,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.830,0.4641,39.8854,4.9225,0.9000,,,10.0682,3.6013,13.6695
177,431180.848343,431180.848343,7.1318,-2.4303,134.5699,44.0341,-13.5832,77.8613,0.675645,-0.163246,-0.718926,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,1.090,0.4641,39.8854,5.1335,0.8611,,,9.5819,4.2092,13.7911
178,431180.872025,431180.872025,6.9946,-2.6626,134.6941,43.9815,-13.9427,77.8613,0.673966,-0.167323,-0.719564,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.255,0.4641,39.8854,4.8660,0.9278,,,11.5274,3.2772,14.8046
179,431180.900560,431180.900560,7.0229,-2.5842,134.5880,43.1875,-12.8588,77.8613,0.667224,-0.152310,-0.729119,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,1.090,0.4641,39.8854,4.9250,0.9111,,,9.0068,3.7548,12.7615
180,431180.924293,431180.924293,7.1277,-2.4538,134.5814,43.8069,-13.1860,77.8613,0.673979,-0.157907,-0.721677,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.659,0.4641,39.8854,4.9914,0.8778,,,10.1994,4.4539,14.6533
181,431180.952546,431180.952546,7.0664,-2.4682,134.7413,43.0065,-10.9806,77.8613,0.669593,-0.129921,-0.731277,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,1.714,0.4641,39.8854,4.7566,0.8167,,,9.5270,6.0868,15.6138
182,431180.980106,431180.980106,7.0310,-2.5434,134.6677,43.1810,-12.2749,77.8613,0.668662,-0.145485,-0.729195,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.901,0.4641,39.8854,4.7995,0.9000,,,9.4355,5.0856,14.5211
183,431181.005655,431181.005655,7.0253,-2.4080,134.7163,42.3823,-11.4905,77.8613,0.660564,-0.134279,-0.738664,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.960,0.4641,39.8854,4.9521,0.8000,,,11.4338,4.7679,16.2017
184,431181.028127,431181.028127,7.0788,-2.4574,134.5878,43.5136,-13.0212,77.8613,0.670822,-0.155132,-0.725211,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,1.539,0.4641,39.8854,5.0281,0.8611,,,29.0052,11.7347,40.7399
185,431181.056512,431181.056512,6.9818,-2.5851,134.7267,43.4381,-12.1823,77.8613,0.672087,-0.145093,-0.726118,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.582,0.4641,39.8854,4.7294,0.9056,,,11.0445,3.2265,14.2710
186,431181.080435,431181.080435,7.1694,-2.5260,134.3740,43.7436,-17.1540,77.8613,0.660675,-0.203931,-0.722441,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,3.441,0.4641,39.8854,5.4620,0.9000,,,8.9606,4.1631,13.1237
187,431181.105058,431181.105058,7.3991,-2.4765,134.6052,42.0479,-17.0640,77.8613,0.640267,-0.196532,-0.742585,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,1.697,0.4641,39.8854,5.4190,0.8833,,,8.7898,3.5085,12.2983
188,431181.132172,431181.132172,6.8905,-2.4711,134.7934,43.6542,-13.1573,77.8613,0.672183,-0.157131,-0.723519,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,3.104,0.4641,39.8854,5.1653,0.8556,,,8.8681,4.6834,13.5515
189,431181.160000,431181.160000,7.2030,-2.5393,134.3019,44.9849,-16.8535,77.8613,0.676557,-0.204954,-0.707294,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,2.905,0.4641,39.8854,5.4323,0.8944,,,8.8857,3.2958,12.1815
190,431181.188709,431181.188709,7.1297,-2.5171,134.6353,43.2233,-12.6971,77.8613,0.668096,-0.150527,-0.728690,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,3.386,0.4641,39.8854,4.8989,0.8944,,,9.5686,4.0301,13.5987
191,431181.216935,431181.216935,6.9668,-2.7072,134.8038,42.7517,-12.4876,77.8613,0.662763,-0.146780,-0.734303,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.493,0.4641,39.8854,4.7491,0.9056,,,8.8165,4.4518,13.2683
