# generated, 2026-09-04T03:25:56+00:00
# source, results/flights/New Folder With Items/2026-08-29_231418
frame,t_capture,t_host,x_mm,y_mm,z_mm,theta_deg,phi_deg,psi_deg,nx,ny,nz,vx_mm_s,vy_mm_s,vz_mm_s,ellipse_cx,ellipse_cy,major_px,minor_px,ellipse_deg,area_px,fit_rms_px,ambiguity_margin_deg,n_solutions,jump_deg,discrepancy_mm,margin,refine_rms_px,union_coverage,pred_pos_mm,pred_ang_deg,t_seg_ms,t_est_ms,t_total_ms
14,431176.217852,431176.217852,6.9926,-2.6634,134.6928,43.4972,-13.1985,77.9686,0.670138,-0.157160,-0.725407,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.576,1.4619,42.2259,4.4335,0.9722,,,3.3328,4.1807,7.5134
15,431176.245015,431176.245015,6.8666,-2.5906,134.6968,42.7285,-8.9930,77.9686,0.670185,-0.106063,-0.734577,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,2.975,1.4619,42.2259,4.7299,0.9333,,,3.3250,3.6995,7.0246
16,431176.270155,431176.270155,6.9359,-2.7287,134.7220,43.5656,-13.9069,77.9686,0.668983,-0.165642,-0.724585,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,3.463,1.4619,42.2259,4.4094,1.0000,,,3.3341,4.1656,7.4997
17,431176.296427,431176.296427,6.9063,-2.7459,134.7673,43.5880,-13.5577,77.9686,0.670255,-0.161628,-0.724316,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.242,1.4619,42.2259,4.2661,1.0000,,,3.3469,4.2913,7.6381
18,431176.322278,431176.322278,6.9969,-2.6050,134.6772,43.6637,-13.1372,77.9686,0.672354,-0.156922,-0.723405,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.300,1.4619,42.2259,4.4197,0.9333,,,3.0519,4.9161,7.9680
19,431176.352799,431176.352799,6.9920,-2.5093,134.5308,44.3223,-13.7142,77.9686,0.678774,-0.165645,-0.715421,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.771,1.4619,42.2259,4.5993,0.8944,,,3.6144,3.8350,7.4493
20,431176.379917,431176.379917,6.9406,-2.5411,134.6528,43.4480,-10.5447,77.9686,0.676083,-0.125850,-0.725999,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,2.364,1.4619,42.2259,4.5044,0.9056,,,3.5660,4.1768,7.7429
21,431176.407530,431176.407530,7.2235,-2.4247,134.7019,42.1851,-15.2256,77.9686,0.647957,-0.176357,-0.740979,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,3.422,1.4619,42.2259,4.7792,0.8944,,,3.3855,3.0824,6.4678
22,431176.436138,431176.436138,6.9595,-2.6685,134.7558,42.7329,-12.5614,77.9686,0.662339,-0.147582,-0.734525,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.880,1.4619,42.2259,4.3709,0.9389,,,3.5531,4.0884,7.6415
23,431176.460095,431176.460095,6.9123,-2.5952,134.6901,43.2132,-11.1086,77.9686,0.671887,-0.131923,-0.728810,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.101,1.4619,42.2259,4.3344,0.9222,,,3.1770,3.4366,6.6137
24,431176.480637,431176.480637,6.9906,-2.5841,134.6464,43.7783,-13.8295,77.9686,0.671814,-0.165380,-0.722022,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.956,1.4619,42.2259,4.3872,0.9222,,,2.9526,4.1078,7.0604
25,431176.516417,431176.516417,6.9820,-2.6495,134.6887,43.6974,-13.2519,77.9686,0.672454,-0.158365,-0.722998,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.407,1.4619,42.2259,4.3671,0.9667,,,3.6515,4.3080,7.9595
26,431176.539845,431176.539845,6.9837,-2.5865,134.6595,43.4309,-13.3377,77.9686,0.668936,-0.158595,-0.726204,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.273,1.4619,42.2259,4.4640,0.9222,,,2.9092,4.1216,7.0308
27,431176.568069,431176.568069,6.9389,-2.7205,134.7465,43.6838,-13.6215,77.9686,0.671251,-0.162660,-0.723162,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.320,1.4619,42.2259,4.3103,1.0000,,,3.1913,4.2862,7.4775
28,431176.595960,431176.595960,6.9937,-2.6082,134.6730,43.6473,-13.6325,77.9686,0.670772,-0.162679,-0.723602,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.037,1.4619,42.2259,4.4350,0.9333,,,3.0973,4.5387,7.6360
29,431176.619357,431176.619357,6.9602,-2.6311,134.6906,43.5782,-13.2606,77.9686,0.670964,-0.158122,-0.724434,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.266,1.4619,42.2259,4.4219,0.9556,,,3.3341,4.1572,7.4913
30,431176.648100,431176.648100,6.9689,-2.6891,134.6979,43.7881,-13.4110,77.9686,0.673123,-0.160497,-0.721904,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.234,1.4619,42.2259,4.4447,1.0000,,,3.5065,4.1835,7.6900
31,431176.671705,431176.671705,6.9840,-2.6518,134.7087,43.4935,-13.9414,77.9686,0.667998,-0.165826,-0.725452,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.470,1.4619,42.2259,4.4821,0.9722,,,3.0687,4.0892,7.1580
32,431176.696594,431176.696594,6.8820,-2.8476,134.7887,43.6377,-13.8125,77.9686,0.670140,-0.164757,-0.723717,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.169,1.4619,42.2259,4.4910,0.9889,,,3.6047,4.8458,8.4506
33,431176.727825,431176.727825,6.9134,-2.4830,134.6454,43.3926,-12.2134,77.9686,0.671445,-0.145335,-0.726663,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.128,1.4619,42.2259,4.5415,0.8944,,,3.1215,3.3584,6.4799
34,431176.744218,431176.744218,6.9544,-2.6372,134.6971,43.4326,-13.3468,77.9686,0.668932,-0.158706,-0.726183,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.780,1.4619,42.2259,4.3022,0.9611,,,3.1926,3.9271,7.1197
35,431176.775385,431176.775385,6.9714,-2.6096,134.6769,43.5067,-13.4459,77.9686,0.669570,-0.160080,-0.725293,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.101,1.4619,42.2259,4.3764,0.9333,,,3.1368,4.0782,7.2150
36,431176.803319,431176.803319,6.9205,-2.8028,134.7886,43.6537,-14.1791,77.9686,0.669267,-0.169092,-0.723526,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.526,1.4619,42.2259,4.3293,1.0000,,,3.5129,4.2412,7.7541
37,431176.828654,431176.828654,6.8886,-2.7188,134.7685,43.2499,-13.1185,77.9686,0.667300,-0.155512,-0.728372,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.834,1.4619,42.2259,4.2830,1.0000,,,3.4278,4.2765,7.7042
38,431176.856606,431176.856606,6.9317,-2.6042,134.7129,43.3164,-12.1577,77.9686,0.670641,-0.144479,-0.727576,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.662,1.4619,42.2259,4.4771,0.9278,,,3.1257,3.4525,6.5782
39,431176.884242,431176.884242,6.9627,-2.5148,134.6405,43.2337,-12.7911,77.9686,0.667977,-0.151652,-0.728566,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.442,1.4619,42.2259,4.5426,0.9111,,,3.1169,3.3812,6.4981
40,431176.908837,431176.908837,6.9764,-2.5726,134.6269,43.4150,-13.5874,77.9686,0.668042,-0.161461,-0.726395,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.576,1.4619,42.2259,4.4441,0.9222,,,3.2082,3.3610,6.5691
41,431176.932390,431176.932390,6.9832,-2.6522,134.7086,43.6431,-13.7790,77.9686,0.670302,-0.164381,-0.723653,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.264,1.4619,42.2259,4.2879,0.9722,,,3.3314,4.1442,7.4756
42,431176.965692,431176.965692,6.9237,-2.5887,134.7162,43.2762,-11.3693,77.9686,0.672064,-0.135137,-0.728058,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.698,1.4619,42.2259,4.4262,0.9167,,,3.1605,4.2307,7.3912
43,431176.993082,431176.993082,6.9280,-2.7790,134.7493,43.6620,-13.9308,77.9686,0.670096,-0.166215,-0.723425,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.804,1.4619,42.2259,4.3762,1.0000,,,3.0401,4.9468,7.9870
44,431177.020667,431177.020667,6.9799,-2.6153,134.6548,43.3960,-13.2601,77.9686,0.668719,-0.157587,-0.726623,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.533,1.4619,42.2259,4.4584,0.9444,,,3.4340,4.4298,7.8639
45,431177.049059,431177.049059,6.9301,-2.7179,134.7656,43.3983,-12.4929,77.9686,0.670798,-0.148625,-0.726595,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.527,1.4619,42.2259,4.3364,1.0000,,,3.0333,4.2136,7.2469
46,431177.073720,431177.073720,6.9501,-2.5891,134.6478,43.5592,-13.0820,77.9686,0.671219,-0.155975,-0.724663,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.436,1.4619,42.2259,4.4780,0.9278,,,3.6032,4.3783,7.9815
47,431177.103985,431177.103985,6.8342,-2.5479,134.5556,43.9946,-12.8754,77.9686,0.677126,-0.154777,-0.719406,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.458,1.4619,42.2259,4.7033,0.9167,,,3.5145,3.5918,7.1062
48,431177.152811,431177.152811,6.9696,-2.4365,134.5351,44.3189,-11.7680,77.9686,0.683967,-0.142490,-0.715462,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.837,1.4619,42.2259,4.8468,0.8722,,,3.3010,3.1744,6.4754
49,431177.188237,431177.188237,6.9654,-2.6917,134.7087,43.7003,-13.4601,77.9686,0.671910,-0.160816,-0.722963,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.328,1.4619,42.2259,4.3592,1.0000,,,3.1953,5.4144,8.6097
50,431177.232725,431177.232725,7.0069,-2.6315,134.7196,43.5028,-13.5261,77.9686,0.669297,-0.161006,-0.725340,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.203,1.4619,42.2259,4.4365,0.9389,,,2.9758,4.9171,7.8929
51,431177.264541,431177.264541,6.9124,-2.6169,134.7075,43.4762,-12.1921,77.9686,0.672534,-0.145309,-0.725660,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.918,1.4619,42.2259,4.4501,0.9333,,,3.7098,4.2173,7.9272
52,431177.312267,431177.312267,6.7927,-2.5953,134.7835,42.8123,-10.4769,77.9686,0.668268,-0.123578,-0.733584,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.348,1.4619,42.2259,4.6739,0.9500,,,3.0610,3.7237,6.7847
53,431177.343714,431177.343714,6.8980,-2.6080,134.6721,44.0084,-13.8815,77.9686,0.674473,-0.166684,-0.719238,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,2.627,1.4619,42.2259,4.4763,0.9333,,,3.1402,3.9890,7.1291
54,431177.368741,431177.368741,7.0072,-2.8217,134.7255,43.5225,-12.1839,77.9686,0.673128,-0.145338,-0.725104,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.271,1.4619,42.2259,4.5171,0.9556,,,3.2324,3.7957,7.0280
55,431177.402612,431177.402612,6.9982,-2.6309,134.6663,43.6810,-13.6629,77.9686,0.671099,-0.163136,-0.723196,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.032,1.4619,42.2259,4.4199,0.9667,,,3.0952,4.1241,7.2193
56,431177.432812,431177.432812,6.9991,-2.5114,134.6103,43.8784,-13.4795,77.9686,0.674037,-0.161566,-0.720813,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.235,1.4619,42.2259,4.5287,0.9111,,,3.1885,3.4531,6.6416
57,431177.464004,431177.464004,6.9656,-2.5742,134.6815,43.5586,-13.1074,77.9686,0.671143,-0.156272,-0.724670,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.410,1.4619,42.2259,4.3958,0.9222,,,3.2701,3.3636,6.6338
58,431177.496734,431177.496734,6.9481,-2.7474,134.7279,43.3990,-12.2955,77.9686,0.671315,-0.146316,-0.726586,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.581,1.4619,42.2259,4.3309,1.0000,,,3.0304,5.2880,8.3184
59,431177.530793,431177.530793,7.1006,-2.5866,134.6325,42.7455,-14.8620,77.9686,0.656037,-0.174093,-0.734375,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.870,1.4619,42.2259,4.5042,0.9389,,,3.2071,3.8828,7.0899
60,431177.564307,431177.564307,6.8665,-2.5700,134.6609,43.4717,-12.1093,77.9686,0.672688,-0.144327,-0.725714,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,2.016,1.4619,42.2259,4.4846,0.9222,,,3.3962,4.1462,7.5425
61,431177.589044,431177.589044,6.9266,-2.7124,134.7559,43.5668,-13.4817,77.9686,0.670209,-0.160676,-0.724571,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.950,1.4619,42.2259,4.3948,1.0000,,,3.2878,4.1272,7.4150
62,431177.616727,431177.616727,7.0115,-2.6431,134.6741,43.5367,-13.5991,77.9686,0.669507,-0.161960,-0.724934,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.086,1.4619,42.2259,4.5323,0.9722,,,3.7710,4.9947,8.7657
63,431177.653254,431177.653254,6.9854,-2.4555,134.6532,43.3620,-12.6033,77.9686,0.670061,-0.149817,-0.727030,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.707,1.4619,42.2259,4.6571,0.8889,,,3.1116,3.3424,6.4540
64,431177.677223,431177.677223,7.0081,-2.6603,134.6782,43.6424,-13.0219,77.9686,0.672407,-0.155509,-0.723661,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.402,1.4619,42.2259,4.4689,0.9778,,,3.3793,4.1101,7.4894
65,431177.710623,431177.710623,7.0049,-2.5902,134.6662,43.6382,-13.9919,77.9686,0.669627,-0.166856,-0.723712,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.669,1.4619,42.2259,4.4442,0.9333,,,3.3056,4.3767,7.6823
66,431177.737934,431177.737934,6.9409,-2.6421,134.6689,43.5622,-13.0526,77.9686,0.671336,-0.155639,-0.724627,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.652,1.4619,42.2259,4.3609,0.9667,,,3.5950,4.6219,8.2169
67,431177.765942,431177.765942,6.9627,-2.6572,134.7120,43.5125,-13.2615,77.9686,0.670152,-0.157942,-0.725224,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.152,1.4619,42.2259,4.4095,0.9722,,,3.1718,4.1915,7.3634
68,431177.797665,431177.797665,6.9098,-2.8166,134.7771,43.6454,-14.7345,77.9686,0.667496,-0.175544,-0.723625,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.024,1.4619,42.2259,4.6944,1.0000,,,3.1835,4.9063,8.0898
69,431177.827266,431177.827266,6.9919,-2.5766,134.6532,43.5925,-13.3872,77.9686,0.670789,-0.159646,-0.724262,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.931,1.4619,42.2259,4.4572,0.9278,,,3.2433,4.1144,7.3577
70,431177.848469,431177.848469,6.9215,-2.5070,134.6965,43.1169,-11.6120,77.9686,0.669500,-0.137575,-0.729961,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.308,1.4619,42.2259,4.5138,0.9000,,,3.0573,3.3344,6.3917
71,431177.881198,431177.881198,6.9460,-2.5791,134.6542,43.6845,-13.7509,77.9686,0.670890,-0.164177,-0.723154,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.575,1.4619,42.2259,4.4685,0.9278,,,3.3410,4.2724,7.6134
72,431177.910088,431177.910088,6.8438,-2.5574,134.5729,43.3377,-10.2756,77.9686,0.675290,-0.122424,-0.727321,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,2.417,1.4619,42.2259,4.7752,0.9167,,,3.1490,3.3583,6.5072
73,431177.936641,431177.936641,7.0744,-2.6430,134.7978,42.8125,-14.4453,77.9686,0.658117,-0.169530,-0.733581,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,2.895,1.4619,42.2259,4.4677,0.9500,,,3.6725,4.0751,7.7476
74,431177.964853,431177.964853,6.9209,-2.6908,134.7004,43.6751,-12.7736,77.9686,0.673478,-0.152684,-0.723267,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.434,1.4619,42.2259,4.4015,1.0000,,,3.1587,3.8080,6.9667
75,431177.990776,431177.990776,6.9493,-2.6751,134.6930,43.6483,-13.5764,77.9686,0.670944,-0.162026,-0.723590,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.555,1.4619,42.2259,4.4467,0.9833,,,3.2193,4.1137,7.3330
76,431178.012627,431178.012627,6.7646,-2.5991,134.7140,42.9099,-10.1353,77.9686,0.670223,-0.119811,-0.732425,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,2.472,1.4619,42.2259,4.6794,0.9556,,,3.1494,3.6694,6.8188
77,431178.044777,431178.044777,6.9510,-2.7754,134.7225,43.6629,-13.7212,77.9686,0.670710,-0.163764,-0.723415,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,2.571,1.4619,42.2259,4.4493,1.0000,,,3.1242,4.1256,7.2497
78,431178.073779,431178.073779,6.9034,-2.5075,134.4997,45.1095,-13.4178,77.9686,0.689119,-0.164397,-0.705754,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.462,1.4619,42.2259,4.7496,0.9056,,,3.0406,3.0239,6.0645
79,431178.101564,431178.101564,6.9414,-2.5855,134.6579,43.4811,-12.2733,77.9686,0.672389,-0.146276,-0.725601,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.814,1.4619,42.2259,4.4699,0.9222,,,3.0992,3.4108,6.5100
80,431178.130979,431178.130979,6.9300,-2.7507,134.7255,43.6380,-14.0615,77.9686,0.669422,-0.167669,-0.723714,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.242,1.4619,42.2259,4.3949,1.0000,,,3.1588,4.8535,8.0123
81,431178.156362,431178.156362,6.9572,-2.6687,134.7229,43.5811,-13.8739,77.9686,0.669269,-0.165304,-0.724399,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.141,1.4619,42.2259,4.4680,0.9833,,,3.3369,4.1755,7.5124
82,431178.180558,431178.180558,6.9953,-2.6188,134.6665,43.5256,-12.9073,77.9686,0.671277,-0.153833,-0.725067,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.668,1.4619,42.2259,4.4940,0.9389,,,3.0771,4.1659,7.2430
83,431178.212427,431178.212427,6.8094,-2.5204,134.6110,43.7679,-12.1722,77.9686,0.676188,-0.145854,-0.722148,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.562,1.4619,42.2259,4.6962,0.9111,,,3.0433,3.4642,6.5075
84,431178.236693,431178.236693,6.9483,-2.7517,134.7531,43.6350,-13.8225,77.9686,0.670078,-0.164865,-0.723751,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.148,1.4619,42.2259,4.3436,1.0000,,,3.2153,4.2392,7.4545
85,431178.260703,431178.260703,6.9407,-2.7810,134.7876,43.7716,-13.6522,77.9686,0.672240,-0.163281,-0.722103,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.180,1.4619,42.2259,4.3842,1.0000,,,3.1759,4.0798,7.2557
86,431178.288599,431178.288599,6.9525,-2.6390,134.6993,43.4232,-13.3116,77.9686,0.668913,-0.158267,-0.726296,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.420,1.4619,42.2259,4.4847,0.9667,,,3.1344,4.0661,7.2005
87,431178.308917,431178.308917,6.9795,-2.6518,134.6687,43.5465,-13.5032,77.9686,0.669899,-0.160868,-0.724815,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.181,1.4619,42.2259,4.4996,0.9778,,,2.8580,4.1394,6.9974
88,431178.336122,431178.336122,6.8745,-2.8262,134.7855,43.7014,-14.6312,77.9686,0.668495,-0.174518,-0.722951,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.793,1.4619,42.2259,4.6335,1.0000,,,3.0983,4.9499,8.0482
89,431178.364623,431178.364623,6.9942,-2.6010,134.6561,43.6881,-13.9882,77.9686,0.670249,-0.166965,-0.723111,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.444,1.4619,42.2259,4.5865,0.9556,,,3.1847,4.1305,7.3152
90,431178.388126,431178.388126,6.8708,-2.5290,134.4370,44.3316,-12.6592,77.9686,0.681823,-0.153145,-0.715307,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.126,1.4619,42.2259,4.9427,0.9056,,,3.6873,3.3680,7.0552
91,431178.417199,431178.417199,6.9571,-2.7666,134.8447,43.7653,-14.0294,77.9686,0.671073,-0.167684,-0.722180,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.108,1.4619,42.2259,4.4663,1.0000,,,3.1698,4.4690,7.6388
92,431178.444595,431178.444595,6.9926,-2.5291,134.8870,42.7016,-12.5540,77.9686,0.661966,-0.147409,-0.734896,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.467,1.4619,42.2259,4.8150,0.9111,,,3.4230,3.3337,6.7567
93,431178.472369,431178.472369,6.9635,-2.6136,134.6458,43.6297,-13.7424,77.9686,0.670243,-0.163913,-0.723814,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.234,1.4619,42.2259,4.6051,0.9611,,,3.2180,4.1835,7.4015
94,431178.498502,431178.498502,7.0193,-2.5685,134.5940,43.7746,-13.9903,77.9686,0.671302,-0.167253,-0.722067,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.224,1.4619,42.2259,4.6759,0.9278,,,3.6733,5.7032,9.3765
95,431178.529497,431178.529497,6.9848,-2.5457,134.4684,43.9890,-10.7894,77.9686,0.682242,-0.130014,-0.719473,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,2.229,1.4619,42.2259,4.8684,0.9167,,,3.2940,3.4673,6.7613
96,431178.552513,431178.552513,6.9603,-2.6269,134.6877,43.4837,-13.4112,77.9686,0.669383,-0.159607,-0.725570,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.882,1.4619,42.2259,4.4694,0.9611,,,3.2154,4.1692,7.3846
97,431178.580252,431178.580252,6.9837,-2.5853,134.6580,43.5597,-13.2492,77.9686,0.670767,-0.157934,-0.724657,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.135,1.4619,42.2259,4.3975,0.9222,,,3.1020,4.1033,7.2053
98,431178.608476,431178.608476,6.9587,-2.6429,134.6679,43.7602,-13.5808,77.9686,0.672303,-0.162409,-0.722241,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.304,1.4619,42.2259,4.4280,0.9722,,,3.6715,3.3532,7.0247
99,431178.637857,431178.637857,6.8849,-2.7950,134.7408,43.6184,-14.1228,77.9686,0.669001,-0.168325,-0.723950,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.400,1.4619,42.2259,4.4326,1.0000,,,3.0198,4.7143,7.7340
