frame,t,nx,ny,nz,agree_deg
0,577769.516846,0.31032,-0.86189,-0.40106,1.31
1,577769.52039,0.30642,-0.86442,-0.3986,0.88
2,577769.525468,0.30904,-0.86186,-0.40211,1.35
3,577769.529299,0.31081,-0.8606,-0.40343,0.93
4,577769.536705,0.30444,-0.86368,-0.40171,1.23
5,577769.5409,0.30334,-0.86403,-0.4018,0.69
6,577769.545687,0.30315,-0.86428,-0.40139,1.11
7,577769.548878,0.30079,-0.86583,-0.39983,0.99
8,577769.553366,0.30378,-0.86268,-0.40436,1.27
9,577769.557672,0.30392,-0.8624,-0.40484,0.94
10,577769.565207,0.30199,-0.86381,-0.40328,1.05
11,577769.569448,0.30195,-0.86372,-0.4035,0.94
12,577769.572515,0.29929,-0.86525,-0.40221,0.95
13,577769.578133,0.29945,-0.86522,-0.40214,0.95
14,577769.582045,0.29971,-0.86537,-0.40163,1.06
15,577769.588934,0.30232,-0.86465,-0.40122,1.18
16,577769.592318,0.30115,-0.86496,-0.40143,1.01
17,577769.596684,0.30269,-0.86451,-0.40125,1.16
18,577769.613262,0.29771,-0.86706,-0.39947,1.15
19,577769.61737,0.29661,-0.86696,-0.40051,1.19
20,577769.620679,0.29917,-0.86677,-0.399,1.34
21,577769.624304,0.29975,-0.8656,-0.4011,0.99
22,577769.628809,0.30044,-0.86535,-0.40113,0.95
23,577769.633468,0.29949,-0.86577,-0.40094,1.19
24,577769.641034,0.29918,-0.86638,-0.39984,1.37
25,577769.644884,0.29535,-0.86693,-0.4015,0.71
26,577769.648171,0.3032,-0.86319,-0.40371,0.96
27,577769.653562,0.3028,-0.86465,-0.40086,1.28
28,577769.657011,0.30456,-0.86348,-0.40205,1.01
29,577769.66555,0.30141,-0.86386,-0.4036,1.25
30,577769.669498,0.303,-0.86451,-0.40102,1.37
31,577769.673345,0.30557,-0.86335,-0.40156,1.13
32,577769.677057,0.30538,-0.86314,-0.40215,1.15
33,577769.681228,0.30379,-0.86361,-0.40236,1.29
34,577769.689837,0.30301,-0.85624,-0.41838,1.26
35,577769.7011,0.30245,-0.86458,-0.40128,0.67
36,577769.705369,0.31154,-0.86087,-0.40231,0.92
37,577769.710407,0.3057,-0.86411,-0.39983,0.89
38,577769.717427,0.31135,-0.86115,-0.40184,0.97
39,577769.722082,0.31065,-0.86275,-0.39895,1.22
40,577769.724902,0.3066,-0.86579,-0.39548,0.97
41,577769.730341,0.31149,-0.86275,-0.3983,1.05
42,577769.733764,0.31123,-0.86314,-0.39764,1.14
43,577769.741544,0.30638,-0.86605,-0.39508,0.87
44,577769.74512,0.31286,-0.86219,-0.39844,0.86
45,577769.748904,0.30941,-0.86314,-0.39906,1.28
46,577769.752749,0.3107,-0.86322,-0.3979,1.27
47,577769.757251,0.31018,-0.86311,-0.39853,1.26
48,577769.765906,0.30875,-0.86318,-0.39948,1.23
49,577769.768414,0.30841,-0.86281,-0.40056,1.18
50,577769.77244,0.30821,-0.86251,-0.40136,0.98
51,577769.776568,0.30243,-0.86577,-0.39871,1.12
52,577769.793091,0.30449,-0.86353,-0.40199,1.1
53,577769.796647,0.30357,-0.86456,-0.40049,1.15
