frame,t,theta_deg,area_px,cx,cy,d1,d2,ang_deg,rcx,rcy,rd1,rd2,rang
0,577769.516846,62.326,56,-37.691,9.527,67.15,144.583,109.649,271.4,186.36,92.02,197.98,109.66
1,577769.52039,62.792,56,-36.647,9.595,67.541,147.719,108.849,272.82,186.33,92.8,202.41,108.83
2,577769.525468,62.224,54,-37.52,9.685,67.237,144.28,109.605,271.7,186.59,92.16,197.39,109.63
3,577769.529299,62.382,62,-37.69,9.72,67.356,145.295,109.332,271.5,186.66,92.32,198.82,109.28
4,577769.536705,62.327,62,-37.524,9.872,67.418,145.162,109.206,271.59,186.82,92.37,198.91,109.19
5,577769.5409,62.36,59,-36.899,9.891,67.685,145.9,108.812,272.53,186.75,93.03,199.83,108.77
6,577769.545687,62.396,58,-37.06,9.894,67.513,145.705,109.042,272.22,186.85,92.51,199.63,109.03
7,577769.548878,62.787,55,-35.936,10.043,67.746,148.144,108.424,273.8,186.98,93.04,202.8,108.39
8,577769.553366,62.052,55,-37.133,10.016,67.699,144.45,109.242,272.12,187.02,92.76,197.96,109.23
9,577769.557672,62.204,60,-37.128,10.174,67.79,145.373,108.993,272.13,187.23,92.88,199.2,108.98
10,577769.565207,62.158,60,-37.197,10.296,67.785,145.139,108.981,272.06,187.41,92.88,198.79,108.99
11,577769.569448,62.202,61,-37.096,10.389,67.663,145.09,108.897,272.18,187.53,92.71,198.82,108.89
12,577769.572515,62.373,57,-36.743,10.476,67.58,145.735,108.681,272.89,187.65,92.7,200.04,108.55
13,577769.578133,62.347,58,-36.671,10.439,67.47,145.371,108.713,272.83,187.6,92.45,199.37,108.67
14,577769.582045,62.527,55,-36.742,10.375,67.342,145.976,108.675,272.66,187.51,92.27,200.01,108.67
15,577769.588934,62.55,60,-37.068,10.292,67.245,145.876,108.924,272.22,187.4,92.14,199.9,108.91
16,577769.592318,62.481,59,-36.852,10.384,67.256,145.563,108.782,272.59,187.55,92.18,199.31,108.73
17,577769.596684,62.562,58,-37.047,10.378,67.218,145.876,108.919,272.24,187.51,92.1,199.9,108.91
18,577769.613262,62.54,60,-36.6,10.315,67.042,145.388,108.692,272.96,187.46,91.89,199.0,108.66
19,577769.61737,62.476,61,-36.363,10.263,67.072,145.138,108.662,273.22,187.37,91.92,198.78,108.65
20,577769.620679,62.605,59,-36.695,10.137,67.03,145.678,108.88,272.73,187.18,91.84,199.63,108.87
21,577769.624304,62.399,58,-36.347,10.224,67.162,144.96,108.774,273.2,187.3,92.03,198.66,108.76
22,577769.628809,62.417,59,-36.446,10.186,67.197,145.123,108.782,273.12,187.27,92.09,198.77,108.74
23,577769.633468,62.447,59,-36.471,10.117,67.144,145.156,108.855,273.1,187.18,92.02,198.8,108.81
24,577769.641034,62.55,58,-36.629,10.014,67.082,145.522,108.915,272.82,187.02,91.92,199.41,108.9
25,577769.644884,62.473,58,-35.663,10.02,67.619,146.309,108.256,273.99,186.99,92.68,200.09,108.28
26,577769.648171,62.415,60,-36.563,9.984,67.174,145.064,108.846,272.96,186.99,92.06,198.69,108.81
27,577769.653562,62.522,58,-36.952,9.861,67.184,145.604,109.079,272.38,186.81,92.06,199.52,109.07
28,577769.657011,62.427,61,-36.988,9.801,67.424,145.663,109.043,272.32,186.73,92.38,199.6,109.03
29,577769.66555,62.145,57,-36.58,9.968,67.494,144.454,109.073,272.88,186.95,92.48,197.97,109.06
30,577769.669498,62.507,59,-37.175,9.864,67.261,145.702,109.142,272.13,186.85,92.14,199.59,109.09
31,577769.673345,62.471,59,-37.256,9.884,67.289,145.585,109.159,272.03,186.86,92.22,199.37,109.11
32,577769.677057,62.398,60,-37.307,9.844,67.402,145.475,109.188,271.89,186.78,92.35,199.34,109.18
33,577769.681228,62.33,61,-37.305,9.857,67.46,145.271,109.194,272.12,186.89,92.48,198.56,109.12
34,577769.689837,60.584,52,-35.14,8.882,70.937,144.431,108.775,274.83,185.44,97.25,197.84,108.74
35,577769.7011,62.425,57,-36.653,10.112,67.864,146.602,108.706,272.95,187.17,93.12,200.65,108.6
36,577769.705369,62.387,62,-37.8,10.008,67.446,145.517,109.414,271.25,187.03,92.39,199.36,109.37
37,577769.710407,62.664,56,-36.839,10.223,67.486,146.959,108.852,272.58,187.28,92.55,201.24,108.77
38,577769.717427,62.429,62,-37.88,10.025,67.378,145.573,109.417,271.1,187.03,92.32,199.47,109.41
39,577769.722082,62.525,59,-38.025,10.023,67.257,145.778,109.561,270.91,187.03,92.15,199.74,109.55
40,577769.724902,62.898,54,-37.013,10.259,67.291,147.705,109.013,272.3,187.32,92.26,202.5,109.0
41,577769.730341,62.528,62,-38.006,10.079,67.178,145.623,109.526,270.97,187.13,92.04,199.49,109.48
42,577769.733764,62.582,60,-38.037,10.124,67.12,145.761,109.554,270.77,187.13,91.92,199.94,109.6
43,577769.741544,62.831,55,-36.953,10.364,67.227,147.23,109.019,272.28,187.46,92.11,201.64,108.99
