index,t_capture,skew_s,t_a,t_b
94,584896.464935,0.004163,584896.462853,584896.467016
95,584896.469438,0.002729,584896.468073,584896.470802
96,584896.475252,0.007014,584896.471745,584896.478759
97,584896.479343,0.000660,584896.479013,584896.479672
98,584896.487872,0.004961,584896.485392,584896.490353
99,584896.491122,0.000744,584896.490749,584896.491494
100,584896.495700,0.007119,584896.492140,584896.499259
101,584896.498395,0.003513,584896.496638,584896.500151
102,584896.501704,0.004213,584896.499597,584896.503810
103,584896.509641,0.002915,584896.508184,584896.511099
104,584896.515307,0.006540,584896.512036,584896.518577
105,584896.517838,0.004340,584896.515667,584896.520008
106,584896.521110,0.003696,584896.519262,584896.522959
107,584896.526081,0.003612,584896.524275,584896.527887
108,584896.530858,0.000898,584896.531307,584896.530409
109,584896.537537,0.003148,584896.535963,584896.539112
110,584896.541415,0.002626,584896.540102,584896.542728
111,584896.545397,0.003312,584896.543741,584896.547053
112,584896.549953,0.003844,584896.548031,584896.551875
113,584896.557413,0.002884,584896.555971,584896.558854
114,584896.561339,0.002791,584896.559943,584896.562735
115,584896.565918,0.003916,584896.563960,584896.567876
116,584896.570500,0.003620,584896.568689,584896.572310
117,584896.578330,0.010700,584896.572980,584896.583680
118,584896.582208,0.004790,584896.579812,584896.584603
119,584896.587208,0.002523,584896.585946,584896.588469
120,584896.590814,0.000864,584896.590381,584896.591246
121,584896.596760,0.008599,584896.592461,584896.601060
122,584896.600123,0.008589,584896.595828,584896.604417
123,584896.604266,0.004785,584896.601874,584896.606659
124,584896.609619,0.000896,584896.609171,584896.610067
125,584896.621572,0.015715,584896.613714,584896.629429
126,584896.629182,0.002336,584896.628014,584896.630350
127,584896.631599,0.001773,584896.630712,584896.632485
128,584896.637965,0.002108,584896.636911,584896.639019
129,584896.639909,0.000731,584896.639543,584896.640275
130,584896.644194,0.001846,584896.645117,584896.643271
131,584896.647653,0.000910,584896.648108,584896.647198
132,584896.651405,0.000602,584896.651707,584896.651104
133,584896.659345,0.000684,584896.659687,584896.659003
134,584896.663268,0.000786,584896.663661,584896.662875
135,584896.667684,0.000865,584896.668116,584896.667251
136,584896.671537,0.000940,584896.672007,584896.671067
137,584896.678224,0.004347,584896.676050,584896.680397
138,584896.685791,0.000696,584896.686139,584896.685443
139,584896.687211,0.000923,584896.687673,584896.686750
140,584896.691190,0.000731,584896.691555,584896.690824
141,584896.699743,0.004968,584896.697259,584896.702227
142,584896.702748,0.002745,584896.701376,584896.704121
143,584896.708803,0.004342,584896.710974,584896.706632
144,584896.715306,0.008099,584896.719355,584896.711256
145,584896.721631,0.003051,584896.720105,584896.723156
146,584896.723334,0.001592,584896.722539,584896.724130
147,584896.724290,0.001776,584896.723402,584896.725178
148,584896.728846,0.000988,584896.729340,584896.728352
149,584896.734639,0.004505,584896.736891,584896.732387
150,584896.741830,0.001264,584896.742462,584896.741198
151,584896.746015,0.000226,584896.745902,584896.746128
152,584896.748893,0.000867,584896.748459,584896.749326
153,584896.753541,0.000677,584896.753880,584896.753203
154,584896.761857,0.000282,584896.761999,584896.761716
155,584896.763690,0.001801,584896.764591,584896.762789
156,584896.774138,0.003134,584896.775705,584896.772571
157,584896.777186,0.002528,584896.778450,584896.775922
158,584896.780181,0.001070,584896.779646,584896.780716
159,584896.782837,0.000274,584896.782974,584896.782700
160,584896.786116,0.003990,584896.788111,584896.784121
161,584896.791578,0.000730,584896.791943,584896.791213
162,584896.799776,0.006110,584896.796722,584896.802831
163,584896.803285,0.000164,584896.803202,584896.803367
164,584896.803973,0.000453,584896.803747,584896.804200
165,584896.813763,0.009012,584896.818269,584896.809257
166,584896.820290,0.001044,584896.819768,584896.820812
167,584896.821924,0.000767,584896.821540,584896.822307
168,584896.823289,0.001374,584896.822602,584896.823976
169,584896.828397,0.000677,584896.828736,584896.828058
170,584896.834057,0.004022,584896.836068,584896.832046
171,584896.839572,0.001032,584896.840088,584896.839056
172,584896.844150,0.000627,584896.844463,584896.843836
173,584896.850972,0.000645,584896.851294,584896.850649
174,584896.853067,0.000554,584896.853345,584896.852790
175,584896.861871,0.000256,584896.861743,584896.861999
176,584896.864391,0.000665,584896.864723,584896.864059
177,584896.873688,0.000171,584896.873773,584896.873602
178,584896.875606,0.002695,584896.876954,584896.874259
179,584896.883504,0.004239,584896.881385,584896.885624
180,584896.886446,0.001094,584896.885899,584896.886993
181,584896.887897,0.001038,584896.887378,584896.888416
182,584896.892355,0.001983,584896.893347,584896.891363
183,584896.898150,0.003104,584896.896598,584896.899702
184,584896.900819,0.001237,584896.900201,584896.901438
185,584896.904159,0.000683,584896.904500,584896.903817
186,584896.912161,0.000698,584896.912510,584896.911812
187,584896.923672,0.005018,584896.921164,584896.926181
188,584896.925851,0.002985,584896.924358,584896.927343
189,584896.930674,0.007819,584896.926765,584896.934584
190,584896.933294,0.005184,584896.930702,584896.935887
191,584896.937323,0.004608,584896.935019,584896.939627
192,584896.942086,0.002845,584896.940663,584896.943508
193,584896.945879,0.002973,584896.944393,584896.947366
194,584896.950004,0.002823,584896.948593,584896.951416
195,584896.959448,0.014033,584896.952432,584896.966465
196,584896.961839,0.011160,584896.956259,584896.967419
197,584896.967484,0.001334,584896.966817,584896.968151
198,584896.972248,0.001942,584896.971278,584896.973219
199,584896.981277,0.015723,584896.973415,584896.989138
200,584896.989325,0.001316,584896.988667,584896.989984
201,584896.990122,0.001497,584896.989373,584896.990871
202,584896.992549,0.004627,584896.990236,584896.994863
203,584896.995625,0.008653,584896.991298,584896.999951
204,584896.999902,0.001589,584896.999107,584897.000697
205,584897.005612,0.000179,584897.005522,584897.005701
206,584897.008508,0.000525,584897.008770,584897.008246
207,584897.014490,0.002732,584897.015856,584897.013124
208,584897.019502,0.000941,584897.019973,584897.019032
209,584897.023596,0.000926,584897.024059,584897.023134
210,584897.027721,0.000930,584897.028186,584897.027256
211,584897.032204,0.000702,584897.032555,584897.031853
212,584897.043500,0.000207,584897.043397,584897.043604
213,584897.046829,0.003172,584897.048415,584897.045243
214,584897.051103,0.001109,584897.051657,584897.050549
215,584897.053019,0.000912,584897.052563,584897.053475
216,584897.061787,0.004484,584897.059544,584897.064029
217,584897.064729,0.000961,584897.064248,584897.065209
218,584897.068364,0.003630,584897.070179,584897.066549
219,584897.072497,0.000824,584897.072909,584897.072085
220,584897.078423,0.002785,584897.077030,584897.079815
221,584897.080443,0.000659,584897.080113,584897.080773
222,584897.087513,0.000922,584897.087974,584897.087052
223,584897.098337,0.007534,584897.094570,584897.102104
224,584897.102021,0.004579,584897.099731,584897.104310
225,584897.103981,0.003171,584897.102396,584897.105567
226,584897.107632,0.006161,584897.104552,584897.110713
227,584897.112958,0.002163,584897.111876,584897.114040
228,584897.118952,0.002188,584897.117858,584897.120046
229,584897.124681,0.007912,584897.120725,584897.128637
230,584897.130649,0.000788,584897.130256,584897.131043
231,584897.131294,0.000871,584897.130858,584897.131729
232,584897.138880,0.000146,584897.138952,584897.138807
233,584897.141833,0.004378,584897.144022,584897.139644
234,584897.147405,0.001027,584897.147918,584897.146891
235,584897.151596,0.000953,584897.152072,584897.151119
236,584897.159672,0.004762,584897.157291,584897.162053
237,584897.163179,0.001712,584897.162323,584897.164034
238,584897.170221,0.004843,584897.172643,584897.167799
239,584897.181106,0.008202,584897.185207,584897.177005
240,584897.195203,0.000235,584897.195085,584897.195320
241,584897.201145,0.003851,584897.199219,584897.203070
242,584897.203279,0.001836,584897.202361,584897.204197
243,584897.213942,0.000170,584897.214027,584897.213857
244,584897.219133,0.000209,584897.219028,584897.219237
245,584897.220946,0.002385,584897.219754,584897.222139
246,584897.223619,0.005166,584897.221036,584897.226202
247,584897.226777,0.000337,584897.226609,584897.226946
248,584897.228081,0.000840,584897.228501,584897.227661
249,584897.231671,0.003780,584897.229782,584897.233561
250,584897.235318,0.003287,584897.233675,584897.236961
251,584897.238413,0.000689,584897.238757,584897.238068
252,584897.243431,0.000303,584897.243280,584897.243583
253,584897.244866,0.001133,584897.244299,584897.245432
254,584897.249231,0.001349,584897.248557,584897.249906
255,584897.252431,0.003540,584897.250662,584897.254201
256,584897.258391,0.006277,584897.255253,584897.261530
257,584897.262275,0.003647,584897.260451,584897.264098
258,584897.269412,0.000681,584897.269752,584897.269071
259,584897.279843,0.011295,584897.274195,584897.285490
260,584897.285903,0.001340,584897.285233,584897.286573
261,584897.286792,0.002148,584897.285718,584897.287866
262,584897.292215,0.002867,584897.293648,584897.290781
263,584897.295501,0.003236,584897.297119,584897.293883
264,584897.302221,0.000399,584897.302021,584897.302420
265,584897.305101,0.000843,584897.304680,584897.305523
266,584897.308996,0.000673,584897.308660,584897.309333
267,584897.312411,0.000649,584897.312736,584897.312087
268,584897.320951,0.000432,584897.320735,584897.321168
269,584897.323178,0.002765,584897.324561,584897.321795
270,584897.328780,0.000636,584897.329098,584897.328462
271,584897.331767,0.000625,584897.332080,584897.331455
272,584897.339088,0.002918,584897.337629,584897.340548
273,584897.343932,0.000379,584897.344121,584897.343742
274,584897.347794,0.005936,584897.350762,584897.344826
275,584897.352484,0.000731,584897.352849,584897.352118
276,584897.358869,0.003283,584897.357228,584897.360511
277,584897.361713,0.003651,584897.359888,584897.363539
278,584897.368785,0.000856,584897.369213,584897.368357
279,584897.377166,0.008163,584897.373085,584897.381248
280,584897.382228,0.008862,584897.377798,584897.386659
281,584897.386370,0.002882,584897.384929,584897.387811
282,584897.389492,0.001259,584897.388863,584897.390122
283,584897.393685,0.003912,584897.391729,584897.395642
284,584897.398557,0.004131,584897.396491,584897.400623
285,584897.402852,0.003089,584897.401308,584897.404397
286,584897.407318,0.002966,584897.405835,584897.408801
287,584897.410527,0.004801,584897.408127,584897.412927
288,584897.417900,0.008638,584897.413581,584897.422219
289,584897.422870,0.002356,584897.421692,584897.424048
290,584897.434591,0.005323,584897.431930,584897.437253
291,584897.440609,0.004982,584897.438118,584897.443100
292,584897.442320,0.002992,584897.440824,584897.443816
293,584897.446220,0.005712,584897.443364,584897.449076
294,584897.451377,0.002634,584897.452694,584897.450060
295,584897.454394,0.000623,584897.454082,584897.454705
296,584897.460213,0.002206,584897.459110,584897.461315
297,584897.462803,0.004835,584897.460385,584897.465220
298,584897.466680,0.001676,584897.467518,584897.465842
299,584897.472178,0.000602,584897.472478,584897.471877
300,584897.478910,0.002705,584897.477557,584897.480262
301,584897.483091,0.003832,584897.481176,584897.485007
302,584897.486953,0.002500,584897.485703,584897.488204
303,584897.491385,0.004151,584897.489309,584897.493460
304,584897.499411,0.004548,584897.497137,584897.501685
305,584897.502636,0.003317,584897.500978,584897.504295
306,584897.506912,0.001817,584897.506004,584897.507821
307,584897.510847,0.004311,584897.508692,584897.513003
308,584897.517356,0.010120,584897.512296,584897.522416
309,584897.520443,0.006110,584897.517388,584897.523498
310,584897.526056,0.002195,584897.524958,584897.527153
311,584897.530176,0.004503,584897.527925,584897.532428
312,584897.537858,0.009092,584897.533312,584897.542404
313,584897.542253,0.007962,584897.538272,584897.546234
314,584897.545212,0.004313,584897.543056,584897.547369
315,584897.552921,0.004228,584897.550807,584897.555035
316,584897.559812,0.007498,584897.556063,584897.563561
317,584897.564285,0.002958,584897.562806,584897.565764
318,584897.566341,0.000202,584897.566240,584897.566442
319,584897.570932,0.002074,584897.571969,584897.569895
320,584897.575387,0.005461,584897.578117,584897.572656
321,584897.580927,0.000615,584897.581235,584897.580620
322,584897.584541,0.000781,584897.584931,584897.584150
323,584897.588614,0.000778,584897.589003,584897.588225
324,584897.595624,0.004536,584897.597892,584897.593356
325,584897.602116,0.000154,584897.602039,584897.602193
326,584897.604861,0.000581,584897.605151,584897.604571
327,584897.609813,0.001511,584897.610569,584897.609058
328,584897.613217,0.000743,584897.613589,584897.612846
329,584897.619543,0.004198,584897.617444,584897.621642
330,584897.625892,0.000211,584897.625997,584897.625786
331,584897.629211,0.004755,584897.631588,584897.626833
332,584897.634261,0.000164,584897.634179,584897.634343
333,584897.640833,0.006578,584897.637544,584897.644122
334,584897.644882,0.002830,584897.643467,584897.646297
335,584897.649791,0.000901,584897.650242,584897.649341
336,584897.653479,0.004483,584897.655720,584897.651237
337,584897.661388,0.005893,584897.658441,584897.664334
338,584897.663869,0.002757,584897.662491,584897.665248
339,584897.666970,0.000112,584897.667026,584897.666914
340,584897.670351,0.000104,584897.670299,584897.670403
341,584897.675421,0.003386,584897.677113,584897.673728
342,584897.681039,0.000698,584897.681387,584897.680690
343,584897.686092,0.000188,584897.686186,584897.685998
344,584897.689028,0.000629,584897.689343,584897.688713
345,584897.692684,0.000604,584897.692382,584897.692986
346,584897.702431,0.000221,584897.702542,584897.702320
347,584897.705646,0.004841,584897.708067,584897.703225
348,584897.710643,0.000177,584897.710731,584897.710555
349,584897.713373,0.000805,584897.713775,584897.712970
350,584897.719418,0.003974,584897.717431,584897.721405
351,584897.724311,0.000271,584897.724447,584897.724175
352,584897.727716,0.005310,584897.730371,584897.725061
353,584897.734183,0.000918,584897.733724,584897.734641
354,584897.741951,0.005412,584897.739246,584897.744657
355,584897.745134,0.002765,584897.743751,584897.746516
356,584897.746852,0.001280,584897.746212,584897.747492
357,584897.751362,0.003013,584897.752869,584897.749856
358,584897.759698,0.005400,584897.756998,584897.762398
359,584897.763155,0.000863,584897.762724,584897.763587
360,584897.766635,0.000147,584897.766561,584897.766708
361,584897.771823,0.000803,584897.771422,584897.772225
362,584897.780853,0.007272,584897.784489,584897.777217
363,584897.788255,0.000675,584897.787917,584897.788592
364,584897.792705,0.000281,584897.792564,584897.792845
365,584897.794300,0.000202,584897.794199,584897.794401
366,584897.794873,0.000554,584897.794596,584897.795150
367,584897.802596,0.000204,584897.802697,584897.802494
368,584897.804453,0.003087,584897.805997,584897.802909
369,584897.810080,0.000658,584897.810409,584897.809751
370,584897.813711,0.000652,584897.813385,584897.814037
371,584897.821432,0.000280,584897.821292,584897.821572
372,584897.822167,0.000584,584897.821875,584897.822459
373,584897.828731,0.000678,584897.829070,584897.828392
374,584897.842440,0.014293,584897.835294,584897.849587
375,584897.849866,0.002099,584897.848817,584897.850916
376,584897.851271,0.002108,584897.850216,584897.852325
377,584897.853917,0.000123,584897.853856,584897.853979
378,584897.858615,0.002395,584897.857417,584897.859813
379,584897.864270,0.007483,584897.860528,584897.868012
380,584897.871422,0.002264,584897.870290,584897.872554
381,584897.872649,0.001636,584897.871831,584897.873467
382,584897.877723,0.004696,584897.875375,584897.880071
383,584897.884166,0.006824,584897.880755,584897.887578
384,584897.888124,0.000665,584897.887791,584897.888456
385,584897.892248,0.005266,584897.889615,584897.894881
386,584897.907692,0.009264,584897.903060,584897.912324
387,584897.908603,0.008385,584897.904411,584897.912796
388,584897.916163,0.006955,584897.912685,584897.919640
389,584897.919880,0.000977,584897.919391,584897.920368
390,584897.923606,0.006813,584897.920200,584897.927013
391,584897.927290,0.001044,584897.926768,584897.927812
392,584897.930359,0.000103,584897.930308,584897.930410
393,584897.932467,0.002734,584897.933834,584897.931100
394,584897.942533,0.008466,584897.938300,584897.946765
395,584897.947265,0.000557,584897.946987,584897.947544
396,584897.948575,0.000837,584897.948156,584897.948994
397,584897.952871,0.001304,584897.952218,584897.953523
398,584897.957268,0.005023,584897.959780,584897.954757
399,584897.960517,0.000656,584897.960845,584897.960189
400,584897.964856,0.000668,584897.965190,584897.964522
401,584897.977785,0.000253,584897.977912,584897.977659
402,584897.978442,0.000603,584897.978744,584897.978141
403,584897.984117,0.000189,584897.984022,584897.984211
404,584897.987391,0.003428,584897.989105,584897.985677
405,584897.990038,0.000640,584897.990358,584897.989718
406,584897.994441,0.000193,584897.994344,584897.994538
407,584898.000333,0.005352,584897.997657,584898.003009
408,584898.007619,0.001562,584898.008400,584898.006839
409,584898.011691,0.004739,584898.009322,584898.014060
410,584898.020999,0.015775,584898.013112,584898.028887
411,584898.031019,0.016256,584898.022891,584898.039147
412,584898.039629,0.001310,584898.038974,584898.040284
413,584898.044348,0.000390,584898.044543,584898.044154
414,584898.046498,0.000605,584898.046196,584898.046801
415,584898.047735,0.001100,584898.047185,584898.048286
416,584898.048880,0.001639,584898.048061,584898.049700
417,584898.051412,0.005086,584898.048869,584898.053955
418,584898.058622,0.003857,584898.056694,584898.060551
419,584898.061920,0.002228,584898.060806,584898.063034
420,584898.067317,0.007413,584898.063611,584898.071024
421,584898.073300,0.002496,584898.072052,584898.074548
422,584898.081818,0.012947,584898.075344,584898.088291
423,584898.088397,0.001549,584898.087623,584898.089171
424,584898.095725,0.000606,584898.096028,584898.095422
425,584898.097747,0.001993,584898.098744,584898.096751
426,584898.102300,0.003881,584898.100360,584898.104240
427,584898.103434,0.004004,584898.101431,584898.105436
428,584898.106127,0.000692,584898.105781,584898.106474
429,584898.111816,0.001143,584898.111245,584898.112388
430,584898.117332,0.008538,584898.113063,584898.121601
431,584898.122514,0.002926,584898.121051,584898.123977
432,584898.125933,0.002067,584898.124900,584898.126966
433,584898.132793,0.000643,584898.133114,584898.132472
434,584898.138159,0.008143,584898.142231,584898.134088
435,584898.143628,0.001625,584898.142816,584898.144441
436,584898.149052,0.000194,584898.149149,584898.148955
437,584898.150278,0.001086,584898.150822,584898.149735
438,584898.157334,0.003179,584898.158923,584898.155745
439,584898.162653,0.000982,584898.162162,584898.163143
440,584898.169990,0.002235,584898.171107,584898.168873
441,584898.180021,0.001795,584898.179123,584898.180919
442,584898.182360,0.000343,584898.182531,584898.182188
443,584898.185293,0.000494,584898.185046,584898.185540
444,584898.186395,0.000132,584898.186329,584898.186460
445,584898.190486,0.000150,584898.190411,584898.190561
446,584898.192633,0.000563,584898.192915,584898.192352
447,584898.199901,0.004636,584898.197583,584898.202219
448,584898.202704,0.002709,584898.201349,584898.204058
449,584898.207818,0.000625,584898.208130,584898.207505
450,584898.216691,0.007019,584898.213182,584898.220201
451,584898.221506,0.003454,584898.219779,584898.223233
452,584898.223981,0.000751,584898.223606,584898.224356
453,584898.232355,0.000780,584898.232746,584898.231965
454,584898.240230,0.003643,584898.238408,584898.242052
455,584898.243295,0.003039,584898.241776,584898.244815
456,584898.247193,0.006288,584898.244049,584898.250337
457,584898.251943,0.002765,584898.250561,584898.253325
458,584898.258337,0.008373,584898.254151,584898.262523
459,584898.264603,0.004594,584898.262307,584898.266900
460,584898.268845,0.005191,584898.266249,584898.271441
461,584898.272010,0.000680,584898.271670,584898.272350
462,584898.278816,0.010877,584898.273378,584898.284255
463,584898.282172,0.006300,584898.279022,584898.285322
464,584898.285292,0.001349,584898.284618,584898.285967
465,584898.291821,0.001598,584898.291023,584898.292620
466,584898.297226,0.010194,584898.292129,584898.302323
467,584898.302967,0.001593,584898.302170,584898.303764
468,584898.308402,0.000730,584898.308767,584898.308038
469,584898.317203,0.007692,584898.313357,584898.321049
470,584898.320929,0.006776,584898.317541,584898.324317
471,584898.324060,0.003959,584898.322080,584898.326039
472,584898.326893,0.003400,584898.325192,584898.328593
473,584898.331658,0.002459,584898.330429,584898.332888
474,584898.339389,0.002328,584898.338225,584898.340553
475,584898.341930,0.002049,584898.340905,584898.342954
476,584898.346310,0.004988,584898.343816,584898.348804
477,584898.350137,0.002189,584898.349043,584898.351231
478,584898.357190,0.010204,584898.352088,584898.362292
479,584898.363064,0.000696,584898.362716,584898.363412
480,584898.366073,0.003571,584898.364288,584898.367858
481,584898.370170,0.002878,584898.368731,584898.371609
482,584898.376602,0.007739,584898.372733,584898.380472
483,584898.380470,0.001229,584898.379855,584898.381084
484,584898.385812,0.004089,584898.387857,584898.383768
485,584898.391470,0.001008,584898.391974,584898.390966
486,584898.397797,0.002600,584898.396497,584898.399097
487,584898.399687,0.000696,584898.399339,584898.400035
488,584898.403707,0.000966,584898.404190,584898.403224
489,584898.410337,0.002637,584898.411655,584898.409018
490,584898.414742,0.003996,584898.416740,584898.412744
491,584898.420787,0.000755,584898.421164,584898.420410
492,584898.424046,0.000613,584898.424353,584898.423739
493,584898.429034,0.000753,584898.428658,584898.429410
494,584898.435159,0.005122,584898.437720,584898.432598
495,584898.440354,0.000781,584898.439964,584898.440745
496,584898.444725,0.000738,584898.445094,584898.444356
497,584898.448087,0.000783,584898.448479,584898.447696
498,584898.452645,0.000746,584898.452272,584898.453018
499,584898.458735,0.002662,584898.457404,584898.460065
500,584898.463412,0.002963,584898.464894,584898.461931
501,584898.468109,0.000866,584898.468542,584898.467676
502,584898.473832,0.000387,584898.474026,584898.473638
503,584898.478766,0.000506,584898.478513,584898.479019
504,584898.479635,0.000586,584898.479342,584898.479928
505,584898.487418,0.000866,584898.487851,584898.486985
506,584898.495364,0.007213,584898.491758,584898.498970
507,584898.497795,0.003872,584898.495859,584898.499731
508,584898.500963,0.003546,584898.499190,584898.502736
509,584898.505820,0.003512,584898.504064,584898.507576
510,584898.511914,0.000630,584898.512229,584898.511599
511,584898.519372,0.002936,584898.517904,584898.520840
512,584898.523931,0.007607,584898.520127,584898.527735
513,584898.530195,0.003673,584898.528358,584898.532031
514,584898.532562,0.000247,584898.532438,584898.532686
515,584898.537591,0.007862,584898.533660,584898.541522
516,584898.542813,0.003882,584898.540872,584898.544754
517,584898.545962,0.004300,584898.543812,584898.548112
518,584898.551301,0.004730,584898.548937,584898.553666
519,584898.557624,0.005607,584898.554821,584898.560428
520,584898.560868,0.002281,584898.559728,584898.562009
521,584898.564672,0.000591,584898.564377,584898.564968
522,584898.569819,0.002211,584898.568713,584898.570924
523,584898.576538,0.009856,584898.571609,584898.581466
524,584898.580065,0.006428,584898.576851,584898.583279
525,584898.583008,0.002653,584898.581681,584898.584335
526,584898.588542,0.000707,584898.588896,584898.588188
527,584898.598393,0.011099,584898.592843,584898.603943
528,584898.602678,0.004345,584898.600506,584898.604851
529,584898.605829,0.000189,584898.605734,584898.605923
530,584898.610771,0.000096,584898.610819,584898.610723
531,584898.613813,0.004469,584898.616048,584898.611579
532,584898.619754,0.000698,584898.620102,584898.619405
533,584898.623905,0.000542,584898.624176,584898.623634
534,584898.628538,0.000631,584898.628854,584898.628222
535,584898.631598,0.000788,584898.631992,584898.631204
536,584898.639091,0.000689,584898.639435,584898.638746
537,584898.642435,0.004084,584898.644477,584898.640394
538,584898.648134,0.000809,584898.648538,584898.647729
539,584898.652017,0.000843,584898.652439,584898.651596
540,584898.658607,0.004544,584898.656335,584898.660879
541,584898.666498,0.000856,584898.666926,584898.666070
542,584898.673638,0.001717,584898.672780,584898.674497
543,584898.677971,0.007199,584898.674372,584898.681571
544,584898.682455,0.003497,584898.680706,584898.684203
545,584898.684853,0.000406,584898.684650,584898.685056
546,584898.691240,0.003351,584898.692915,584898.689565
547,584898.699911,0.004915,584898.697453,584898.702368
548,584898.703910,0.000762,584898.703529,584898.704291
549,584898.705972,0.000741,584898.706343,584898.705602
550,584898.710661,0.000853,584898.710235,584898.711088
551,584898.714959,0.004060,584898.716989,584898.712929
552,584898.719886,0.000553,584898.720162,584898.719609
553,584898.724868,0.000620,584898.725178,584898.724558
554,584898.728025,0.000684,584898.728367,584898.727683
555,584898.733028,0.000647,584898.732704,584898.733351
556,584898.742986,0.000022,584898.742997,584898.742975
557,584898.744894,0.002480,584898.746134,584898.743654
