index,t_capture,skew_s,t_a,t_b
173,584328.743184,0.000767,584328.743568,584328.742801
174,584328.746609,0.000018,584328.746618,584328.746600
175,584328.747372,0.000927,584328.747835,584328.746908
176,584328.753221,0.007680,584328.749381,584328.757060
177,584328.759457,0.002852,584328.758031,584328.760883
178,584328.761700,0.005287,584328.759057,584328.764344
179,584328.768269,0.000649,584328.767944,584328.768593
180,584328.774036,0.004279,584328.776176,584328.771896
181,584328.778034,0.000217,584328.778142,584328.777926
182,584328.781704,0.000650,584328.781380,584328.782029
183,584328.786309,0.007333,584328.782642,584328.789976
184,584328.791511,0.000786,584328.791904,584328.791117
185,584328.792748,0.000958,584328.793227,584328.792269
186,584328.803107,0.010670,584328.797772,584328.808442
187,584328.809867,0.004395,584328.807670,584328.812065
188,584328.812286,0.005375,584328.809599,584328.814973
189,584328.817189,0.003913,584328.815232,584328.819145
190,584328.823352,0.000255,584328.823479,584328.823224
191,584328.824251,0.000792,584328.824647,584328.823855
192,584328.829415,0.000837,584328.828997,584328.829834
193,584328.832329,0.004166,584328.830246,584328.834412
194,584328.840453,0.000705,584328.840101,584328.840806
195,584328.842692,0.000983,584328.843183,584328.842201
196,584328.845200,0.000671,584328.845536,584328.844865
197,584328.851415,0.004882,584328.848974,584328.853857
198,584328.855114,0.003599,584328.853315,584328.856914
199,584328.858630,0.005266,584328.855997,584328.861263
200,584328.865891,0.000662,584328.865560,584328.866222
201,584328.871086,0.000705,584328.871439,584328.870733
202,584328.875525,0.000397,584328.875326,584328.875724
203,584328.878534,0.003996,584328.876536,584328.880532
204,584328.882940,0.006072,584328.879904,584328.885976
205,584328.888917,0.000565,584328.888634,584328.889199
206,584328.894303,0.001135,584328.894870,584328.893735
207,584328.895723,0.000824,584328.896135,584328.895311
208,584328.908374,0.014663,584328.901042,584328.915705
209,584328.919717,0.006850,584328.916292,584328.923142
210,584328.923990,0.013603,584328.917189,584328.930791
211,584328.931453,0.001712,584328.930597,584328.932309
212,584328.933591,0.003579,584328.931802,584328.935381
213,584328.935684,0.000221,584328.935573,584328.935794
214,584328.937943,0.003244,584328.936321,584328.939565
215,584328.944125,0.000728,584328.944489,584328.943761
216,584328.950628,0.000670,584328.950293,584328.950963
217,584328.951670,0.000755,584328.951292,584328.952047
218,584328.955237,0.004586,584328.952944,584328.957530
219,584328.959955,0.004356,584328.957777,584328.962133
220,584328.967637,0.000734,584328.968004,584328.967270
221,584328.970308,0.000332,584328.970474,584328.970142
222,584328.973455,0.000222,584328.973344,584328.973566
223,584328.980576,0.006628,584328.977261,584328.983890
224,584328.985584,0.002007,584328.984581,584328.986588
225,584328.989218,0.004764,584328.986836,584328.991600
226,584328.996853,0.003129,584328.998417,584328.995288
227,584329.000502,0.002251,584329.001627,584328.999377
228,584329.006305,0.000269,584329.006440,584329.006170
229,584329.011271,0.007883,584329.007330,584329.015213
230,584329.014384,0.006816,584329.010975,584329.017792
231,584329.020539,0.000677,584329.020877,584329.020200
232,584329.021374,0.000196,584329.021472,584329.021276
233,584329.024051,0.000711,584329.023696,584329.024407
234,584329.030990,0.002670,584329.029655,584329.032325
235,584329.035963,0.003759,584329.034083,584329.037842
236,584329.040562,0.000879,584329.041002,584329.040123
237,584329.046159,0.000201,584329.046059,584329.046260
238,584329.049052,0.000525,584329.048789,584329.049314
239,584329.055057,0.005133,584329.052491,584329.057623
240,584329.058520,0.003195,584329.056923,584329.060118
241,584329.062860,0.004173,584329.060774,584329.064946
242,584329.069448,0.000937,584329.069916,584329.068979
243,584329.072703,0.000717,584329.073061,584329.072344
244,584329.078921,0.002362,584329.077741,584329.080102
245,584329.083071,0.004078,584329.081032,584329.085110
246,584329.086801,0.004930,584329.084336,584329.089265
247,584329.093238,0.000736,584329.093606,584329.092871
248,584329.096544,0.000820,584329.096134,584329.096954
249,584329.102928,0.002714,584329.101571,584329.104284
250,584329.106647,0.003406,584329.104945,584329.108350
251,584329.111433,0.004728,584329.109069,584329.113797
252,584329.115429,0.005000,584329.112929,584329.117929
253,584329.120702,0.000805,584329.121105,584329.120299
254,584329.123952,0.000662,584329.124283,584329.123622
255,584329.130663,0.002684,584329.129321,584329.132005
256,584329.134854,0.004293,584329.132708,584329.137001
257,584329.138867,0.005043,584329.136346,584329.141388
258,584329.145085,0.000678,584329.144746,584329.145424
259,584329.149196,0.000711,584329.148841,584329.149552
260,584329.155023,0.004510,584329.152768,584329.157279
261,584329.158297,0.002430,584329.157082,584329.159512
262,584329.162533,0.004619,584329.160223,584329.164842
263,584329.168745,0.000808,584329.169149,584329.168340
264,584329.171972,0.000600,584329.172272,584329.171672
265,584329.177459,0.000194,584329.177362,584329.177556
266,584329.182425,0.003735,584329.180557,584329.184293
267,584329.186769,0.003390,584329.185074,584329.188464
268,584329.190556,0.005466,584329.187823,584329.193289
269,584329.196972,0.000266,584329.197105,584329.196839
270,584329.200111,0.000797,584329.199712,584329.200509
271,584329.207232,0.003821,584329.205322,584329.209142
272,584329.209973,0.003473,584329.208236,584329.211709
273,584329.214658,0.004548,584329.212384,584329.216932
274,584329.220465,0.000665,584329.220798,584329.220133
275,584329.225351,0.000799,584329.224952,584329.225750
276,584329.230834,0.003615,584329.229027,584329.232641
277,584329.235603,0.002732,584329.234237,584329.236969
278,584329.241966,0.008213,584329.237859,584329.246072
279,584329.246784,0.000637,584329.246465,584329.247102
280,584329.247975,0.000816,584329.247567,584329.248383
281,584329.253363,0.000756,584329.252985,584329.253741
282,584329.259684,0.004521,584329.257423,584329.261944
283,584329.263521,0.003734,584329.261654,584329.265388
284,584329.266916,0.003395,584329.265219,584329.268614
285,584329.272513,0.000710,584329.272158,584329.272868
286,584329.277155,0.000955,584329.276677,584329.277632
287,584329.282900,0.004491,584329.280655,584329.285145
288,584329.286496,0.004178,584329.284407,584329.288586
289,584329.290425,0.005507,584329.287672,584329.293179
290,584329.295995,0.000699,584329.296344,584329.295645
291,584329.301283,0.000590,584329.301578,584329.300988
292,584329.307175,0.003768,584329.305291,584329.309059
293,584329.310467,0.003997,584329.308468,584329.312465
294,584329.314650,0.005701,584329.311800,584329.317500
295,584329.320067,0.000708,584329.320421,584329.319713
296,584329.332959,0.001722,584329.333820,584329.332098
297,584329.335661,0.002242,584329.336782,584329.334540
298,584329.337569,0.000783,584329.337961,584329.337178
299,584329.339981,0.000627,584329.339668,584329.340295
300,584329.344419,0.003736,584329.342551,584329.346286
301,584329.348381,0.000511,584329.348125,584329.348636
302,584329.354923,0.001612,584329.355729,584329.354116
303,584329.359169,0.005017,584329.356660,584329.361677
304,584329.363323,0.005112,584329.360767,584329.365879
305,584329.367562,0.002801,584329.366162,584329.368962
306,584329.372777,0.000929,584329.373241,584329.372313
307,584329.376523,0.000656,584329.376195,584329.376851
308,584329.381206,0.000860,584329.380775,584329.381636
309,584329.386630,0.003447,584329.384907,584329.388354
310,584329.391247,0.004125,584329.389185,584329.393310
311,584329.396749,0.000749,584329.396375,584329.397124
312,584329.399996,0.000594,584329.399699,584329.400293
313,584329.405361,0.000823,584329.404949,584329.405773
314,584329.410468,0.002516,584329.409210,584329.411727
315,584329.414311,0.003868,584329.412377,584329.416245
316,584329.418886,0.003915,584329.416928,584329.420843
317,584329.424670,0.000877,584329.425108,584329.424232
318,584329.428217,0.000686,584329.428560,584329.427874
319,584329.434674,0.002689,584329.433330,584329.436019
320,584329.438883,0.003866,584329.436950,584329.440816
321,584329.443578,0.003640,584329.441758,584329.445398
322,584329.448712,0.000630,584329.449027,584329.448397
323,584329.452080,0.000654,584329.452407,584329.451753
324,584329.456598,0.000741,584329.456969,584329.456227
325,584329.466332,0.010479,584329.461093,584329.471572
326,584329.471767,0.009567,584329.466983,584329.476550
327,584329.478577,0.000985,584329.479069,584329.478084
328,584329.479603,0.000240,584329.479723,584329.479483
329,584329.480415,0.001021,584329.480925,584329.479904
330,584329.486940,0.002431,584329.485724,584329.488155
331,584329.491489,0.004910,584329.489034,584329.493944
332,584329.494882,0.004308,584329.492728,584329.497035
333,584329.500185,0.000534,584329.500452,584329.499918
334,584329.505656,0.000398,584329.505855,584329.505457
335,584329.510536,0.003317,584329.508878,584329.512195
336,584329.514670,0.003383,584329.512979,584329.516362
337,584329.519062,0.003757,584329.517184,584329.520941
338,584329.524632,0.000788,584329.524238,584329.525026
339,584329.528978,0.000703,584329.529330,584329.528627
340,584329.532376,0.000720,584329.532736,584329.532016
341,584329.539220,0.002987,584329.537726,584329.540713
342,584329.542934,0.006009,584329.539929,584329.545938
343,584329.549273,0.000620,584329.549583,584329.548963
344,584329.552444,0.000689,584329.552099,584329.552789
345,584329.556643,0.000856,584329.557071,584329.556215
346,584329.562743,0.002618,584329.561434,584329.564052
347,584329.567613,0.004953,584329.565136,584329.570089
348,584329.571790,0.003912,584329.569835,584329.573746
349,584329.578418,0.000671,584329.578753,584329.578082
350,584329.583343,0.000694,584329.583690,584329.582996
351,584329.587137,0.004969,584329.584653,584329.589622
352,584329.590430,0.003326,584329.588767,584329.592093
353,584329.595255,0.004349,584329.593080,584329.597430
354,584329.600400,0.000784,584329.600008,584329.600792
355,584329.605119,0.000908,584329.604665,584329.605572
356,584329.611171,0.004296,584329.609023,584329.613319
357,584329.614617,0.003058,584329.613088,584329.616147
358,584329.618531,0.006357,584329.615352,584329.621709
359,584329.623128,0.004590,584329.620833,584329.625424
360,584329.628445,0.000744,584329.628817,584329.628073
361,584329.632661,0.000830,584329.633076,584329.632246
362,584329.638674,0.002859,584329.637244,584329.640103
363,584329.642906,0.003554,584329.641129,584329.644683
364,584329.647004,0.003236,584329.645386,584329.648622
365,584329.653214,0.000708,584329.653568,584329.652860
366,584329.656414,0.000717,584329.656055,584329.656772
367,584329.663058,0.004276,584329.660920,584329.665197
368,584329.666309,0.003486,584329.664566,584329.668052
369,584329.671140,0.004543,584329.668868,584329.673411
370,584329.680294,0.000629,584329.679979,584329.680608
371,584329.683074,0.002066,584329.684107,584329.682041
372,584329.684879,0.000660,584329.685210,584329.684549
373,584329.691496,0.003386,584329.689802,584329.693189
374,584329.694043,0.003342,584329.692373,584329.695714
375,584329.698649,0.004581,584329.696358,584329.700940
376,584329.705141,0.000665,584329.704808,584329.705473
377,584329.708455,0.000851,584329.708881,584329.708030
378,584329.714928,0.003372,584329.713241,584329.716614
379,584329.718406,0.005137,584329.715837,584329.720974
380,584329.723463,0.003183,584329.721871,584329.725055
381,584329.730274,0.000398,584329.730473,584329.730075
382,584329.733212,0.000900,584329.733662,584329.732762
383,584329.739147,0.004482,584329.736906,584329.741389
384,584329.742188,0.003018,584329.740679,584329.743697
385,584329.746921,0.004538,584329.744652,584329.749190
386,584329.752912,0.000269,584329.753046,584329.752777
387,584329.756245,0.000897,584329.756693,584329.755796
388,584329.760802,0.000794,584329.761199,584329.760404
389,584329.766983,0.001854,584329.766056,584329.767910
390,584329.771023,0.004535,584329.768755,584329.773290
391,584329.777402,0.000867,584329.776969,584329.777835
392,584329.785871,0.000280,584329.786011,584329.785731
393,584329.788545,0.003696,584329.790393,584329.786698
394,584329.793155,0.003298,584329.791506,584329.794804
395,584329.796788,0.004380,584329.794598,584329.798978
396,584329.799481,0.002793,584329.798085,584329.800878
397,584329.806157,0.000857,584329.806586,584329.805729
398,584329.819777,0.000712,584329.820133,584329.819421
399,584329.821586,0.000584,584329.821294,584329.821878
400,584329.823853,0.003277,584329.822215,584329.825492
401,584329.828872,0.011896,584329.822924,584329.834820
402,584329.837122,0.003582,584329.835331,584329.838913
403,584329.839754,0.001152,584329.839178,584329.840330
404,584329.844723,0.007001,584329.841222,584329.848224
405,584329.847798,0.003165,584329.846216,584329.849380
406,584329.853102,0.009045,584329.848579,584329.857625
407,584329.856847,0.009744,584329.851975,584329.861719
408,584329.860545,0.004358,584329.858365,584329.862724
409,584329.865255,0.006661,584329.861924,584329.868585
410,584329.868450,0.006707,584329.865097,584329.871804
411,584329.873086,0.007976,584329.869098,584329.877074
412,584329.876905,0.008831,584329.872490,584329.881321
413,584329.882902,0.004655,584329.880575,584329.885230
414,584329.887818,0.003936,584329.885850,584329.889785
415,584329.896656,0.011828,584329.890742,584329.902570
416,584329.901529,0.004356,584329.899350,584329.903707
417,584329.910684,0.001896,584329.911632,584329.909736
418,584329.921574,0.000233,584329.921690,584329.921457
419,584329.928542,0.004341,584329.926371,584329.930712
420,584329.934280,0.000185,584329.934372,584329.934188
421,584329.936044,0.001362,584329.935363,584329.936725
422,584329.940031,0.000937,584329.939562,584329.940499
423,584329.940844,0.001219,584329.940235,584329.941454
424,584329.945055,0.008590,584329.940760,584329.949350
425,584329.948442,0.004526,584329.946179,584329.950705
426,584329.951329,0.003419,584329.949620,584329.953039
427,584329.957408,0.000800,584329.957808,584329.957008
428,584329.960571,0.000909,584329.961025,584329.960116
429,584329.964667,0.000989,584329.965161,584329.964173
430,584329.971458,0.002772,584329.970072,584329.972844
431,584329.975843,0.004141,584329.973773,584329.977913
432,584329.980865,0.000752,584329.980489,584329.981241
433,584329.984490,0.000857,584329.984061,584329.984919
434,584329.989080,0.000701,584329.988730,584329.989430
435,584329.994586,0.003383,584329.992895,584329.996277
436,584329.999037,0.003591,584329.997241,584330.000833
437,584330.002551,0.004897,584330.000103,584330.004999
438,584330.008700,0.000624,584330.008388,584330.009012
439,584330.014757,0.000890,584330.015203,584330.014312
440,584330.021731,0.009381,584330.017041,584330.026422
441,584330.026659,0.001132,584330.026093,584330.027225
442,584330.028371,0.003754,584330.026494,584330.030248
443,584330.032920,0.000368,584330.032736,584330.033104
444,584330.037587,0.000589,584330.037882,584330.037293
445,584330.040830,0.000598,584330.041130,584330.040531
446,584330.049375,0.001475,584330.048638,584330.050113
447,584330.052010,0.003179,584330.050420,584330.053600
448,584330.056083,0.000549,584330.056357,584330.055809
449,584330.060834,0.000588,584330.061128,584330.060540
450,584330.064208,0.000638,584330.063889,584330.064527
451,584330.071076,0.003364,584330.069393,584330.072758
452,584330.074995,0.005963,584330.072014,584330.077977
453,584330.079341,0.004467,584330.077108,584330.081574
454,584330.084455,0.000672,584330.084119,584330.084791
455,584330.089586,0.000824,584330.089998,584330.089174
456,584330.094936,0.002435,584330.093719,584330.096153
457,584330.098582,0.003423,584330.096871,584330.100294
458,584330.102893,0.003882,584330.100952,584330.104833
459,584330.108595,0.000637,584330.108914,584330.108277
460,584330.111886,0.000862,584330.112317,584330.111455
461,584330.117316,0.000936,584330.117785,584330.116848
462,584330.122739,0.002898,584330.121291,584330.124188
463,584330.127885,0.004395,584330.125688,584330.130083
464,584330.131508,0.003161,584330.129928,584330.133089
465,584330.136811,0.001086,584330.137354,584330.136268
466,584330.144062,0.000656,584330.144390,584330.143734
467,584330.147595,0.003216,584330.145987,584330.149203
468,584330.150503,0.004183,584330.148412,584330.152595
469,584330.154787,0.005711,584330.151932,584330.157643
470,584330.160011,0.000622,584330.159700,584330.160322
471,584330.164536,0.000643,584330.164215,584330.164858
472,584330.171531,0.004926,584330.169068,584330.173995
473,584330.175233,0.002884,584330.173791,584330.176675
474,584330.179473,0.004177,584330.177385,584330.181562
475,584330.184116,0.000652,584330.184442,584330.183790
476,584330.188899,0.000254,584330.189025,584330.188772
477,584330.191872,0.000750,584330.192247,584330.191497
478,584330.199175,0.003335,584330.197508,584330.200843
479,584330.202895,0.005458,584330.200166,584330.205625
480,584330.206902,0.004332,584330.204736,584330.209068
481,584330.213804,0.000350,584330.213629,584330.213979
482,584330.216653,0.000673,584330.216990,584330.216317
483,584330.223687,0.004554,584330.221410,584330.225964
484,584330.227287,0.003073,584330.225751,584330.228824
485,584330.230608,0.004925,584330.228146,584330.233071
486,584330.236484,0.000627,584330.236171,584330.236798
487,584330.240526,0.000791,584330.240922,584330.240131
488,584330.246598,0.002682,584330.245257,584330.247940
489,584330.250710,0.004006,584330.248707,584330.252713
490,584330.255159,0.003438,584330.253440,584330.256878
491,584330.261040,0.000694,584330.260693,584330.261387
492,584330.264439,0.000725,584330.264802,584330.264077
493,584330.268649,0.001413,584330.267942,584330.269355
494,584330.273953,0.002205,584330.272850,584330.275055
495,584330.278099,0.004046,584330.276076,584330.280122
496,584330.283696,0.000887,584330.284139,584330.283252
497,584330.287858,0.000971,584330.288343,584330.287372
498,584330.291876,0.000903,584330.292327,584330.291424
499,584330.297593,0.003202,584330.295992,584330.299194
500,584330.301769,0.003104,584330.300217,584330.303321
501,584330.306365,0.003686,584330.304522,584330.308207
502,584330.311902,0.000900,584330.312353,584330.311452
503,584330.316584,0.000840,584330.317003,584330.316164
504,584330.325251,0.006917,584330.321792,584330.328709
505,584330.330856,0.002201,584330.329755,584330.331956
506,584330.331582,0.002747,584330.330208,584330.332955
507,584330.336602,0.000765,584330.336984,584330.336220
508,584330.340896,0.000701,584330.340545,584330.341247
509,584330.344365,0.000602,584330.344064,584330.344666
510,584330.350957,0.003378,584330.349269,584330.352646
511,584330.354227,0.004169,584330.352142,584330.356311
512,584330.359206,0.004222,584330.357094,584330.361317
513,584330.364601,0.000668,584330.364266,584330.364935
514,584330.368563,0.000848,584330.368987,584330.368139
515,584330.374914,0.002754,584330.373537,584330.376292
516,584330.377934,0.004683,584330.375592,584330.380275
517,584330.383321,0.004310,584330.381166,584330.385476
518,584330.390097,0.000219,584330.390206,584330.389987
519,584330.393231,0.000642,584330.393552,584330.392910
520,584330.396611,0.000750,584330.396986,584330.396236
521,584330.402757,0.002778,584330.401368,584330.404146
522,584330.407157,0.004326,584330.404994,584330.409320
523,584330.412609,0.000733,584330.412243,584330.412975
524,584330.415721,0.000841,584330.415301,584330.416141
525,584330.419819,0.000805,584330.419417,584330.420221
526,584330.425480,0.003145,584330.423907,584330.427052
527,584330.429562,0.003169,584330.427977,584330.431146
528,584330.434056,0.003840,584330.432136,584330.435976
529,584330.439383,0.000836,584330.439801,584330.438965
530,584330.443433,0.000886,584330.443876,584330.442990
531,584330.450165,0.004180,584330.448075,584330.452255
532,584330.455025,0.007675,584330.451187,584330.458862
533,584330.459133,0.002912,584330.457676,584330.460589
534,584330.464978,0.000646,584330.465301,584330.464655
535,584330.471573,0.001504,584330.472325,584330.470821
536,584330.474445,0.001701,584330.475296,584330.473595
537,584330.478504,0.004447,584330.476280,584330.480727
538,584330.482356,0.004574,584330.480069,584330.484644
539,584330.488800,0.000757,584330.489179,584330.488422
540,584330.494188,0.000211,584330.494082,584330.494293
541,584330.496962,0.000705,584330.497314,584330.496609
542,584330.503899,0.006522,584330.500638,584330.507160
543,584330.507643,0.003078,584330.506104,584330.509183
544,584330.511006,0.005061,584330.508476,584330.513536
545,584330.516510,0.000784,584330.516119,584330.516902
546,584330.521100,0.000730,584330.521465,584330.520734
547,584330.526979,0.004023,584330.524968,584330.528991
548,584330.530916,0.002510,584330.529661,584330.532171
549,584330.535398,0.005034,584330.532881,584330.537915
550,584330.540792,0.000962,584330.541274,584330.540311
551,584330.544648,0.000998,584330.544149,584330.545146
552,584330.548408,0.000736,584330.548777,584330.548040
553,584330.554730,0.002260,584330.553600,584330.555860
554,584330.558158,0.002977,584330.556670,584330.559646
555,584330.563454,0.001002,584330.563955,584330.562953
556,584330.567438,0.000877,584330.567877,584330.566999
557,584330.571565,0.000891,584330.572010,584330.571119
