frame,t,theta_deg,area_px,cx,cy,d1,d2,ang_deg,rcx,rcy,rd1,rd2,rang
0,606947.187154,52.321,69,118.234,23.472,70.78,115.799,67.705,424.5,221.27,92.89,151.51,67.2
1,606947.1913,52.309,73,118.136,23.479,70.813,115.821,67.934,424.19,221.22,93.17,151.64,67.71
2,606947.195004,52.031,72,117.854,23.551,70.886,115.216,67.889,423.91,221.33,93.19,150.79,67.54
3,606947.198779,52.255,74,117.996,23.501,70.828,115.704,67.907,424.19,221.3,92.95,151.39,67.4
4,606947.207313,51.965,72,117.766,23.63,70.929,115.118,68.051,423.84,221.5,93.12,150.45,67.56
5,606947.211226,52.146,71,117.906,23.574,70.875,115.497,67.913,424.05,221.41,93.03,151.03,67.42
6,606947.214996,52.233,71,117.947,23.576,70.803,115.605,67.962,424.06,221.43,92.96,151.06,67.45
7,606947.219363,52.352,70,118.05,23.505,70.797,115.908,67.863,424.19,221.34,92.96,151.43,67.37
8,606947.223254,51.527,68,117.404,23.524,71.482,114.895,68.556,423.41,221.38,93.72,150.34,68.1
9,606947.231494,52.265,72,118.047,23.535,70.881,115.816,67.8,424.26,221.35,93.02,151.54,67.29
10,606947.235629,52.101,71,117.965,23.661,70.812,115.278,67.902,424.15,221.52,92.93,150.84,67.39
11,606947.238949,52.472,73,118.209,23.559,70.627,115.943,67.706,424.5,221.38,92.68,151.64,67.16
12,606947.243304,52.501,68,118.34,23.535,70.587,115.954,67.645,424.61,221.36,92.65,151.6,67.13
13,606947.247239,52.57,69,118.369,23.542,70.536,116.052,67.651,424.64,221.37,92.59,151.72,67.13
14,606947.255311,52.525,69,118.412,23.555,70.515,115.899,67.499,424.67,221.4,92.57,151.45,67.0
15,606947.259242,52.723,71,118.547,23.57,70.34,116.135,67.523,424.88,221.41,92.33,151.85,67.03
16,606947.263152,52.812,70,118.656,23.522,70.251,116.226,67.36,425.05,221.33,92.18,152.07,66.86
17,606947.267002,52.814,70,118.666,23.582,70.135,116.038,67.305,425.03,221.44,92.03,151.73,66.84
18,606947.275332,52.614,68,118.663,23.704,70.103,115.457,67.2,425.0,221.61,92.02,150.85,66.74
19,606947.283111,52.821,70,118.886,23.656,70.009,115.851,67.147,425.36,221.51,91.86,151.58,66.64
20,606947.287259,52.826,72,118.988,23.613,70.015,115.873,67.105,425.49,221.46,91.86,151.61,66.6
21,606947.295267,52.798,73,119.119,23.629,70.021,115.807,66.928,425.66,221.47,91.86,151.52,66.42
22,606947.298956,52.832,75,119.3,23.581,70.053,115.952,66.865,425.9,221.41,91.9,151.7,66.35
23,606947.307354,53.044,72,119.484,23.538,69.895,116.26,66.855,426.11,221.38,91.69,152.04,66.39
24,606947.310886,53.085,72,119.54,23.508,69.846,116.288,66.841,426.21,221.32,91.63,152.13,66.33
25,606947.315168,53.011,71,119.55,23.529,69.898,116.174,66.849,426.22,221.34,91.7,151.99,66.33
26,606947.31923,53.143,73,119.566,23.613,69.747,116.279,66.886,426.24,221.45,91.5,152.13,66.38
27,606947.32307,53.14,72,119.572,23.651,69.704,116.199,66.838,426.25,221.5,91.44,152.03,66.33
28,606947.331681,53.022,74,119.534,23.675,69.716,115.901,66.743,426.15,221.54,91.48,151.48,66.18
29,606947.335583,53.094,72,119.524,23.633,69.668,116.015,66.797,426.07,221.52,91.48,151.38,66.26
30,606947.338829,53.162,72,119.51,23.599,69.665,116.193,66.842,426.13,221.45,91.42,151.9,66.32
31,606947.343041,53.133,73,119.509,23.617,69.734,116.232,66.841,426.17,221.46,91.48,152.07,66.33
32,606947.347063,53.106,73,119.419,23.666,69.732,116.154,66.894,426.02,221.53,91.5,151.87,66.37
33,606947.351091,53.128,74,119.387,23.629,69.73,116.212,66.986,426.01,221.48,91.48,152.04,66.48
34,606947.36454,53.078,73,119.27,23.632,69.78,116.161,66.961,425.86,221.48,91.55,151.97,66.45
35,606947.371046,53.018,73,119.055,23.753,69.852,116.118,67.256,425.57,221.64,91.65,151.92,66.75
36,606947.375298,52.987,72,118.974,23.719,69.893,116.103,67.258,425.44,221.61,91.72,151.81,66.77
37,606947.382828,52.979,70,118.915,23.709,69.942,116.163,67.385,425.36,221.6,91.79,151.87,66.9
38,606947.38705,52.769,73,118.74,23.674,70.129,115.909,67.296,425.14,221.54,92.03,151.56,66.78
39,606947.3913,52.592,73,118.548,23.758,70.193,115.546,67.448,424.87,221.63,92.22,151.05,66.95
40,606947.395347,52.402,73,118.428,23.766,70.374,115.346,67.536,424.76,221.65,92.34,150.92,67.02
41,606947.399292,52.436,74,118.41,23.691,70.381,115.446,67.493,424.76,221.55,92.34,151.13,66.99
42,606947.407241,52.375,74,118.325,23.682,70.442,115.387,67.608,424.65,221.54,92.42,151.04,67.12
43,606947.41094,52.498,73,118.366,23.635,70.445,115.712,67.542,424.68,221.48,92.44,151.4,67.03
44,606947.415061,52.54,74,118.311,23.682,70.38,115.718,67.543,424.61,221.54,92.35,151.41,67.03
45,606947.419437,52.298,74,118.203,23.607,70.639,115.507,67.54,424.44,221.45,92.71,151.06,67.0
46,606947.423213,52.287,72,118.117,23.631,70.603,115.42,67.609,424.35,221.48,92.65,151.02,67.1
47,606947.427233,52.398,72,118.209,23.555,70.628,115.752,67.579,424.5,221.35,92.7,151.52,67.01
48,606947.43521,52.303,71,118.236,23.502,70.76,115.718,67.515,424.51,221.31,92.85,151.41,67.0
49,606947.439281,52.109,71,117.979,23.66,70.773,115.236,67.674,424.09,221.57,92.88,150.56,67.23
50,606947.451243,52.16,73,118.017,23.631,70.741,115.315,67.814,424.22,221.48,92.83,150.89,67.3
51,606947.459072,52.146,74,117.986,23.633,70.739,115.275,67.858,424.18,221.48,92.83,150.83,67.34
52,606947.463267,52.497,73,118.21,23.565,70.605,115.972,67.921,424.47,221.39,92.66,151.73,67.41
53,606947.46664,52.417,74,118.233,23.469,70.679,115.884,67.752,424.5,221.26,92.75,151.62,67.24
