frame,t,nx,ny,nz,agree_deg
0,606947.183448,0.44751,-0.77728,-0.44222,0.6
1,606947.191927,0.44847,-0.77801,-0.43998,0.55
2,606947.195289,0.44968,-0.77505,-0.44395,0.86
3,606947.199148,0.44878,-0.77699,-0.44145,0.55
4,606947.203004,0.45046,-0.77518,-0.44292,0.97
5,606947.207959,0.44951,-0.77699,-0.44071,0.7
6,606947.211908,0.44897,-0.77817,-0.43918,0.66
7,606947.219833,0.44791,-0.77759,-0.44128,0.48
8,606947.223553,0.45529,-0.77586,-0.43676,1.43
9,606947.227627,0.4481,-0.77704,-0.44206,0.6
10,606947.232115,0.4494,-0.77678,-0.44121,0.77
11,606947.236249,0.4457,-0.77822,-0.44241,0.51
12,606947.244019,0.44508,-0.77837,-0.44277,0.55
13,606947.247922,0.44416,-0.77895,-0.44268,0.53
14,606947.251307,0.44352,-0.77828,-0.44449,0.64
15,606947.255636,0.44136,-0.77858,-0.44611,0.4
16,606947.260051,0.43768,-0.77973,-0.44773,0.66
17,606947.267206,0.43827,-0.77899,-0.44843,0.55
18,606947.279397,0.43581,-0.7789,-0.45098,1.16
19,606947.283449,0.43635,-0.77939,-0.44961,0.75
20,606947.287918,0.43353,-0.77935,-0.4524,0.99
21,606947.295952,0.43572,-0.77793,-0.45274,0.76
22,606947.299462,0.43523,-0.77831,-0.45256,0.81
23,606947.303259,0.43377,-0.77951,-0.45189,0.69
24,606947.308025,0.43322,-0.77925,-0.45287,0.6
25,606947.311139,0.43291,-0.77798,-0.45535,0.58
26,606947.319661,0.43148,-0.78012,-0.45303,0.63
27,606947.323884,0.43146,-0.77938,-0.45433,0.56
28,606947.32721,0.43205,-0.7785,-0.45528,0.69
29,606947.33217,0.43146,-0.77954,-0.45405,0.7
30,606947.336124,0.43067,-0.78036,-0.45339,0.69
31,606947.343675,0.43102,-0.7796,-0.45436,0.63
32,606947.347547,0.43197,-0.78109,-0.45088,0.83
33,606947.351785,0.43145,-0.77923,-0.45459,0.57
34,606947.364364,0.43353,-0.77955,-0.45205,0.53
35,606947.371488,0.43462,-0.78068,-0.44905,0.57
36,606947.376431,0.43578,-0.78038,-0.44844,0.53
37,606947.378944,0.43629,-0.7809,-0.44704,0.52
38,606947.383425,0.43731,-0.77877,-0.44975,0.7
39,606947.387441,0.44003,-0.77984,-0.44523,0.89
40,606947.395517,0.44185,-0.77869,-0.44543,0.99
41,606947.399787,0.44221,-0.7776,-0.44698,0.83
42,606947.403118,0.44306,-0.77892,-0.44383,0.97
43,606947.407606,0.44265,-0.77852,-0.44494,0.74
44,606947.411331,0.44292,-0.77894,-0.44393,0.69
45,606947.419954,0.4453,-0.77733,-0.44436,0.83
46,606947.423493,0.44561,-0.77696,-0.44471,0.78
