frame,t,nx,ny,nz,agree_deg
0,606947.183448,0.46704,-0.75289,-0.46371,4.35
1,606947.191927,0.468,-0.75363,-0.46154,4.4
2,606947.195289,0.46915,-0.75053,-0.46541,4.9
3,606947.199148,0.46828,-0.75257,-0.46298,4.52
4,606947.203004,0.46992,-0.75065,-0.46443,5.04
5,606947.207959,0.46902,-0.75257,-0.46224,4.57
6,606947.211908,0.46851,-0.7538,-0.46075,4.45
7,606947.219833,0.46743,-0.75321,-0.46281,4.4
8,606947.223553,0.47474,-0.75132,-0.45841,5.41
9,606947.227627,0.46761,-0.75262,-0.46357,4.48
10,606947.232115,0.4689,-0.75234,-0.46273,4.65
11,606947.236249,0.46526,-0.75386,-0.46392,4.32
12,606947.244019,0.46466,-0.75402,-0.46427,4.28
13,606947.247922,0.46377,-0.75461,-0.4642,4.27
14,606947.251307,0.46313,-0.75393,-0.46595,4.33
15,606947.255636,0.46098,-0.75423,-0.46759,4.38
16,606947.260051,0.45742,-0.75539,-0.4692,4.5
17,606947.267206,0.45798,-0.75464,-0.46986,4.42
18,606947.279397,0.45561,-0.7545,-0.47238,4.98
19,606947.283449,0.45611,-0.75505,-0.47102,4.47
20,606947.287918,0.45336,-0.75498,-0.47379,4.85
21,606947.295952,0.45546,-0.75355,-0.47406,4.5
22,606947.299462,0.45497,-0.75395,-0.47388,4.41
23,606947.303259,0.45355,-0.75521,-0.47324,4.17
24,606947.308025,0.45299,-0.75494,-0.4742,4.21
25,606947.311139,0.45266,-0.75359,-0.47665,4.51
26,606947.319661,0.45131,-0.75582,-0.4744,4.34
27,606947.323884,0.45127,-0.75505,-0.47566,4.37
28,606947.32721,0.45184,-0.75414,-0.47656,4.44
29,606947.33217,0.45128,-0.75522,-0.47538,4.38
30,606947.336124,0.45053,-0.75607,-0.47475,4.37
31,606947.343675,0.45085,-0.75528,-0.4757,4.43
32,606947.347547,0.45183,-0.75684,-0.47228,4.23
33,606947.351785,0.45127,-0.75487,-0.47595,4.59
34,606947.364364,0.45331,-0.75524,-0.47342,4.28
35,606947.371488,0.45442,-0.75639,-0.47052,4.41
36,606947.376431,0.45555,-0.75609,-0.4699,4.32
37,606947.378944,0.45605,-0.75662,-0.46855,4.35
38,606947.383425,0.45704,-0.75439,-0.47117,4.64
39,606947.387441,0.45976,-0.75551,-0.46672,4.53
40,606947.395517,0.46154,-0.75431,-0.46691,4.75
41,606947.399787,0.46184,-0.75318,-0.46842,4.72
42,606947.403118,0.46273,-0.75455,-0.46533,4.67
43,606947.407606,0.46229,-0.75415,-0.46642,4.53
44,606947.411331,0.46256,-0.7546,-0.46543,4.38
45,606947.419954,0.46489,-0.75293,-0.46581,4.54
46,606947.423493,0.46517,-0.75253,-0.46617,4.63
47,606947.427911,0.46487,-0.75257,-0.46641,4.48
48,606947.430954,0.46586,-0.75205,-0.46626,4.44
49,606947.435839,0.46785,-0.75195,-0.46443,4.6
50,606947.452126,0.46788,-0.75297,-0.46274,4.57
51,606947.45479,0.46793,-0.75297,-0.46268,4.63
52,606947.45994,0.46533,-0.75421,-0.46329,4.48
53,606947.464367,0.46574,-0.75422,-0.46286,4.34
54,606947.471224,0.46654,-0.75512,-0.46057,4.41
55,606947.475302,0.46511,-0.75538,-0.4616,4.34
56,606947.479031,0.46477,-0.75467,-0.4631,4.33
57,606947.482879,0.46493,-0.75397,-0.46407,4.33
58,606947.487137,0.46434,-0.75405,-0.46453,4.31
59,606947.495068,0.46338,-0.75418,-0.46529,4.32
60,606947.49906,0.46415,-0.75204,-0.46798,4.5
61,606947.503836,0.46525,-0.75022,-0.46981,4.91
62,606947.506946,0.46668,-0.75121,-0.46679,5.41
63,606947.51106,0.46181,-0.75217,-0.47008,4.59
64,606947.515245,0.45992,-0.75207,-0.47209,4.57
65,606947.523078,0.46426,-0.75352,-0.46549,5.18
66,606947.535166,0.45639,-0.75418,-0.47215,4.51
67,606947.539061,0.45561,-0.7541,-0.47303,4.48
68,606947.547105,0.45535,-0.75471,-0.47231,4.42
69,606947.55135,0.45426,-0.75433,-0.47396,4.52
70,606947.555001,0.4539,-0.75519,-0.47294,4.46
71,606947.558718,0.45226,-0.75557,-0.4739,4.48
72,606947.563111,0.45313,-0.75426,-0.47514,4.5
73,606947.56761,0.453,-0.75526,-0.47369,4.52
74,606947.575723,0.4534,-0.75471,-0.47418,4.78
75,606947.579216,0.45334,-0.7552,-0.47345,4.59
76,606947.5828,0.45297,-0.75564,-0.4731,4.56
77,606947.587091,0.45293,-0.75635,-0.47201,4.52
78,606947.59099,0.45151,-0.75573,-0.47434,4.75
79,606947.599068,0.4516,-0.75678,-0.4726,4.54
80,606947.603068,0.45177,-0.75879,-0.4692,4.22
81,606947.606937,0.45238,-0.75762,-0.4705,4.42
82,606947.62331,0.45558,-0.75711,-0.46822,4.31
83,606947.627017,0.45688,-0.75321,-0.47321,4.46
84,606947.631225,0.45792,-0.75506,-0.46925,4.33
85,606947.634708,0.45909,-0.75236,-0.47244,4.62
86,606947.639205,0.46154,-0.75327,-0.46858,4.5
87,606947.643232,0.46236,-0.75184,-0.47007,4.67
88,606947.651191,0.46282,-0.75195,-0.46943,4.56
89,606947.655136,0.4622,-0.75244,-0.46926,4.63
90,606947.658811,0.46261,-0.75249,-0.46877,4.65
91,606947.663387,0.46267,-0.7536,-0.46693,4.63
92,606947.667081,0.46302,-0.75334,-0.46699,4.57
93,606947.675261,0.46445,-0.75472,-0.46334,4.68
94,606947.679278,0.46421,-0.75412,-0.46456,4.78
95,606947.682735,0.46223,-0.75566,-0.46402,4.53
