frame,t,theta_deg,area_px,cx,cy,d1,d2,ang_deg,rcx,rcy,rd1,rd2,rang
0,577827.12495,61.524,64,-37.103,13.298,70.541,147.95,107.345,272.24,191.53,96.67,202.44,107.33
1,577827.129117,61.531,65,-37.156,13.236,70.6,148.105,107.329,272.09,191.42,96.72,202.91,107.33
2,577827.13275,61.13,59,-36.434,13.331,70.622,146.269,107.592,273.2,191.58,96.76,200.19,107.59
3,577827.137207,61.4,68,-36.996,13.255,70.665,147.619,107.29,272.48,191.49,96.8,201.93,107.28
4,577827.140667,61.59,63,-37.301,13.16,70.607,148.405,107.386,271.91,191.31,96.72,203.39,107.38
5,577827.148926,61.439,65,-37.071,13.203,70.763,148.012,107.287,272.35,191.41,97.01,202.17,107.26
6,577827.153373,61.393,67,-37.111,13.16,70.786,147.841,107.208,272.13,191.3,97.0,202.42,107.21
7,577827.15673,61.207,62,-36.864,13.226,70.811,147.017,107.203,272.65,191.42,96.99,201.03,107.25
8,577827.160563,61.411,64,-37.035,13.168,70.838,148.033,107.138,272.4,191.36,97.08,202.51,107.13
9,577827.164358,61.517,61,-37.237,13.143,70.848,148.559,107.188,271.94,191.26,97.07,203.36,107.13
10,577827.168668,61.357,62,-36.983,13.225,70.933,147.977,107.153,272.41,191.43,97.21,202.44,107.12
11,577827.176483,61.264,63,-36.939,13.156,70.903,147.477,107.078,272.44,191.31,97.17,201.83,107.09
12,577827.181031,61.182,65,-36.886,13.054,71.0,147.294,107.116,272.5,191.13,97.41,201.64,107.11
13,577827.183966,61.099,65,-36.866,13.008,71.115,147.144,107.078,272.53,191.09,97.48,201.54,107.04
14,577827.188877,61.237,66,-36.822,13.075,70.967,147.484,107.032,272.78,191.28,97.27,201.51,106.99
15,577827.193155,61.015,64,-36.549,13.167,71.044,146.609,107.0,273.35,191.49,97.33,200.03,106.87
16,577827.200866,61.169,67,-36.803,13.081,71.055,147.349,106.997,272.59,191.19,97.38,201.53,106.98
17,577827.205015,61.135,66,-36.776,13.092,71.033,147.141,107.057,272.8,191.27,97.38,200.99,107.06
18,577827.216555,61.191,66,-36.872,12.968,71.123,147.591,107.073,272.54,191.06,97.47,201.95,107.09
19,577827.22475,61.197,64,-36.875,12.945,71.138,147.651,107.105,272.64,191.04,97.48,201.96,107.15
20,577827.228349,61.28,64,-36.983,12.922,71.059,147.878,107.201,272.39,190.98,97.38,202.67,107.16
21,577827.233093,61.276,64,-36.977,12.957,71.071,147.882,107.149,272.41,191.05,97.38,202.49,107.16
22,577827.236106,61.38,63,-36.976,13.034,70.895,148.007,107.114,272.42,191.15,97.15,202.65,107.13
23,577827.240607,61.356,63,-36.898,13.006,70.875,147.85,107.099,272.49,191.06,97.23,202.41,107.06
24,577827.2446,61.22,66,-36.763,12.922,71.061,147.6,107.007,272.76,191.02,97.38,201.95,107.0
25,577827.252622,61.358,62,-36.82,12.96,70.885,147.883,107.009,272.52,191.05,97.07,202.68,107.03
26,577827.257335,61.034,64,-36.37,13.089,71.063,146.738,106.923,273.33,191.21,97.47,200.96,106.87
27,577827.260485,61.387,65,-36.859,13.027,70.827,147.9,106.957,272.47,191.11,97.05,202.5,106.93
28,577827.264656,61.129,63,-36.544,13.139,70.876,146.789,106.844,273.08,191.3,97.14,200.56,106.82
29,577827.268443,61.328,65,-36.731,13.095,70.752,147.46,106.889,272.75,191.25,96.97,201.73,106.86
30,577827.276961,61.449,63,-36.851,13.067,70.646,147.812,106.941,272.65,191.21,96.78,202.57,106.93
31,577827.280877,61.399,65,-36.831,13.131,70.622,147.527,106.997,272.69,191.33,96.8,201.77,106.95
32,577827.285213,61.445,64,-36.854,13.155,70.559,147.615,107.009,272.52,191.31,96.66,202.3,107.0
33,577827.288846,61.326,63,-37.015,13.107,70.603,147.144,106.99,272.36,191.25,96.83,200.85,106.95
34,577827.306024,61.256,59,-37.317,13.009,70.506,146.612,106.888,271.98,191.14,96.6,200.69,106.88
35,577827.309566,61.51,66,-37.138,13.06,70.55,147.904,107.124,272.03,191.14,96.71,202.2,107.11
36,577827.31215,60.873,59,-35.997,13.211,70.472,144.783,107.704,273.78,191.4,96.57,198.03,107.73
37,577827.316073,61.559,66,-37.233,13.108,70.322,147.654,107.171,272.1,191.27,96.37,202.06,107.16
38,577827.321395,61.794,61,-37.025,13.112,70.268,148.672,107.009,272.34,191.26,96.29,203.51,107.02
39,577827.329186,61.527,65,-37.111,13.154,70.378,147.621,107.083,272.14,191.3,96.43,202.18,107.09
40,577827.332824,61.607,63,-37.205,13.176,70.279,147.797,107.162,272.01,191.33,96.3,202.4,107.16
