frame,t,theta_deg,area_px,cx,cy,d1,d2,ang_deg,rcx,rcy,rd1,rd2,rang
0,606862.780616,53.505,62,-126.939,26.54,77.044,129.538,116.9,150.02,209.5,104.6,175.43,117.48
1,606862.784158,52.922,70,-126.827,26.554,77.405,128.389,116.901,150.07,209.47,105.08,173.77,117.4
2,606862.787891,53.094,72,-126.946,26.589,77.371,128.843,116.75,150.03,209.58,105.04,174.4,117.35
3,606862.791362,52.709,67,-126.717,26.65,77.493,127.905,117.03,150.27,209.65,105.17,173.22,117.66
4,606862.79662,53.122,73,-126.959,26.586,77.372,128.929,116.749,149.96,209.55,105.04,174.51,117.34
5,606862.80042,53.047,68,-127.029,26.524,77.322,128.62,116.55,149.91,209.43,105.0,173.98,117.04
6,606862.808232,53.114,69,-126.901,26.653,77.284,128.757,116.78,150.06,209.65,104.94,174.17,117.36
7,606862.812104,52.877,74,-126.905,26.656,77.426,128.29,116.695,149.96,209.6,105.05,173.78,117.27
8,606862.815189,53.001,72,-126.885,26.696,77.374,128.572,116.723,150.06,209.7,105.04,174.04,117.31
9,606862.819707,52.856,68,-126.725,26.693,77.416,128.209,116.817,150.27,209.69,105.1,173.57,117.4
10,606862.824664,52.943,68,-127.017,26.503,77.402,128.444,116.345,149.87,209.41,105.07,173.81,116.89
11,606862.832289,52.797,69,-126.693,26.62,77.535,128.231,116.818,150.25,209.56,105.28,173.43,117.38
12,606862.835603,52.98,71,-126.86,26.573,77.529,128.768,116.555,150.08,209.51,105.26,174.23,117.11
13,606862.840192,52.898,71,-126.719,26.576,77.599,128.639,116.66,150.29,209.54,105.31,174.32,117.25
14,606862.843426,52.988,71,-126.784,26.518,77.597,128.902,116.596,150.22,209.47,105.33,174.58,117.19
15,606862.848332,52.848,70,-126.901,26.36,77.622,128.528,116.345,149.97,209.19,105.41,173.74,116.89
16,606862.856765,52.927,71,-126.764,26.434,77.652,128.812,116.49,150.22,209.32,105.39,174.35,117.02
17,606862.860136,52.933,71,-126.712,26.399,77.592,128.731,116.477,150.29,209.27,105.3,174.25,117.0
18,606862.87244,53.034,74,-126.561,26.446,77.483,128.852,116.643,150.5,209.36,105.17,174.46,117.21
19,606862.876331,52.843,67,-126.353,26.45,77.468,128.257,116.854,150.76,209.36,105.17,173.65,117.43
20,606862.884043,52.924,67,-126.519,26.384,77.37,128.335,116.529,150.44,209.2,105.06,173.71,117.08
