frame,t,nx,ny,nz,agree_deg
0,606862.780616,0.45368,-0.75049,-0.48057,0.7
1,606862.784158,0.45184,-0.74776,-0.48651,0.73
2,606862.787891,0.45067,-0.74922,-0.48535,0.7
3,606862.791362,0.45204,-0.74664,-0.48804,0.79
4,606862.79662,0.45011,-0.74977,-0.48502,0.63
5,606862.80042,0.44823,-0.75094,-0.48495,0.79
6,606862.808232,0.45034,-0.74964,-0.48502,0.62
7,606862.812104,0.44906,-0.74903,-0.48713,0.75
8,606862.815189,0.44902,-0.75019,-0.48538,0.67
9,606862.819707,0.44909,-0.74921,-0.48683,0.68
10,606862.824664,0.44658,-0.7504,-0.48731,0.9
11,606862.832289,0.44902,-0.74859,-0.48784,0.69
12,606862.835603,0.44785,-0.7495,-0.48752,0.7
13,606862.840192,0.44862,-0.74899,-0.48761,0.71
14,606862.843426,0.44896,-0.74879,-0.48759,0.77
15,606862.848332,0.44829,-0.74851,-0.48864,1.14
16,606862.856765,0.45169,-0.74752,-0.48702,1.32
17,606862.860136,0.4486,-0.7489,-0.48776,0.95
18,606862.87244,0.44878,-0.74924,-0.48706,0.67
19,606862.876331,0.45012,-0.74844,-0.48707,0.76
20,606862.884043,0.44737,-0.74982,-0.48748,0.77
21,606862.887744,0.45213,-0.74831,-0.4854,0.96
22,606862.891193,0.44975,-0.74913,-0.48634,0.87
23,606862.895405,0.4529,-0.74805,-0.48508,0.98
24,606862.900091,0.45314,-0.74984,-0.48209,0.96
25,606862.908571,0.45419,-0.75014,-0.48064,1.31
26,606862.91193,0.44945,-0.75088,-0.48392,0.71
27,606862.915818,0.45259,-0.75002,-0.48232,0.91
28,606862.919514,0.44786,-0.74998,-0.48677,0.52
29,606862.924322,0.45077,-0.75029,-0.48361,0.64
30,606862.92767,0.45505,-0.74685,-0.48492,1.38
31,606862.935957,0.45114,-0.74809,-0.48666,0.94
32,606862.940211,0.45014,-0.74725,-0.48887,0.87
33,606862.942996,0.45111,-0.74843,-0.48616,1.03
34,606862.952051,0.44726,-0.75124,-0.48539,0.8
35,606862.960296,0.44937,-0.75059,-0.48443,0.78
36,606862.964586,0.4456,-0.75188,-0.48592,0.9
37,606862.971708,0.44498,-0.75311,-0.48458,0.71
38,606862.97634,0.44926,-0.75065,-0.48445,0.85
39,606862.983889,0.45021,-0.7487,-0.48659,0.57
40,606862.987335,0.44926,-0.74925,-0.4866,0.78
41,606862.992287,0.44892,-0.75004,-0.4857,0.82
42,606862.995683,0.45108,-0.74887,-0.48552,0.61
