frame,t,theta_deg,area_px,cx,cy,d1,d2,ang_deg,rcx,rcy,rd1,rd2,rang
0,606862.780414,51.273,70,123.376,19.945,72.552,115.971,65.174,431.21,216.63,95.15,151.63,64.6
1,606862.78353,51.369,71,123.5,19.89,72.594,116.281,64.938,431.3,216.58,95.14,151.9,64.32
2,606862.787769,51.429,72,123.475,19.866,72.633,116.494,64.931,431.4,216.52,95.24,152.2,64.29
3,606862.795534,51.414,71,123.487,19.874,72.563,116.345,64.932,431.4,216.51,95.18,151.97,64.38
4,606862.800011,51.513,69,123.389,19.858,72.546,116.571,64.946,431.24,216.51,95.13,152.42,64.37
5,606862.803408,51.609,68,123.426,19.936,72.352,116.504,65.08,431.36,216.58,94.95,152.01,64.5
6,606862.807604,51.503,68,123.506,19.892,72.367,116.257,64.955,431.38,216.56,94.9,152.01,64.39
7,606862.811405,51.557,67,123.419,19.88,72.396,116.442,64.911,431.27,216.54,94.94,152.25,64.34
8,606862.81928,51.63,66,123.392,19.931,72.248,116.391,65.034,431.21,216.64,94.73,152.12,64.52
9,606862.824304,51.658,67,123.425,19.911,72.231,116.436,64.973,431.28,216.58,94.72,152.24,64.41
10,606862.82728,51.589,68,123.491,19.896,72.238,116.268,64.86,431.38,216.57,94.76,151.76,64.3
11,606862.831713,51.639,68,123.438,19.907,72.231,116.386,64.89,431.35,216.55,94.77,151.95,64.32
12,606862.835483,51.577,71,123.483,19.843,72.305,116.347,64.751,431.36,216.49,94.81,152.14,64.18
13,606862.839548,51.56,68,123.497,19.911,72.246,116.207,64.828,431.38,216.58,94.73,151.95,64.26
14,606862.847779,51.454,70,123.652,19.844,72.328,116.07,64.739,431.54,216.49,94.98,151.33,64.1
15,606862.851663,51.322,73,123.593,19.877,72.413,115.87,64.776,431.48,216.47,95.13,151.23,64.23
16,606862.856063,51.035,70,123.682,19.792,72.486,115.268,64.923,431.59,216.38,95.18,150.7,64.34
17,606862.859915,51.404,71,123.687,19.845,72.347,115.973,64.805,431.52,216.44,95.1,151.36,64.16
18,606862.871711,51.525,72,123.81,19.764,72.372,116.323,64.781,431.78,216.39,94.9,152.09,64.21
19,606862.875813,51.532,67,123.727,19.888,72.274,116.181,64.987,431.65,216.53,94.85,151.78,64.34
20,606862.883414,51.617,71,123.794,19.775,72.269,116.392,64.87,431.76,216.4,94.77,152.18,64.3
21,606862.887165,51.227,73,123.715,19.775,72.52,115.803,65.039,431.56,216.34,95.42,150.89,64.58
22,606862.89506,51.492,70,123.81,19.869,72.255,116.05,65.063,431.78,216.53,94.75,151.73,64.49
23,606862.899504,51.266,73,123.627,19.974,72.355,115.636,65.206,431.55,216.66,94.93,150.92,64.62
24,606862.903308,51.178,72,123.514,20.033,72.348,115.406,65.218,431.39,216.73,94.9,150.62,64.54
25,606862.907727,51.071,67,123.69,19.836,72.394,115.211,65.61,431.58,216.46,95.04,150.42,65.11
26,606862.91105,51.524,72,123.783,19.775,72.401,116.365,65.048,431.77,216.4,94.95,152.07,64.45
27,606862.91622,51.241,68,123.767,19.808,72.513,115.826,65.196,431.77,216.41,95.12,151.26,64.66
28,606862.923861,51.676,67,123.778,19.816,72.481,116.885,64.796,431.7,216.48,95.06,152.69,64.26
29,606862.927095,51.451,67,123.524,19.998,72.429,116.225,65.001,431.46,216.67,95.02,151.76,64.42
30,606862.930968,50.998,66,123.562,19.954,72.473,115.156,65.403,431.45,216.64,95.07,150.38,64.88
31,606862.935536,51.381,70,123.415,20.059,72.345,115.913,65.065,431.23,216.79,94.9,151.42,64.49
32,606862.939539,51.441,71,123.526,19.961,72.361,116.089,64.865,431.41,216.65,94.89,151.8,64.29
