frame,t,theta_deg,area_px,cx,cy,d1,d2,ang_deg,rcx,rcy,rd1,rd2,rang
0,576665.229794,62.261,54,-35.947,14.125,69.036,148.325,106.299,273.7,192.5,94.9,202.97,106.35
1,576665.233125,61.956,56,-36.098,14.267,69.269,147.335,106.135,273.57,192.83,94.89,201.9,106.13
2,576665.237049,62.092,53,-36.121,14.058,69.28,148.017,106.233,273.5,192.52,94.98,202.57,106.28
3,576665.240674,62.005,51,-36.603,13.535,69.631,148.34,106.658,272.87,191.83,95.39,203.26,106.66
4,576665.244611,61.926,51,-36.613,13.474,69.711,148.128,106.623,272.82,191.63,95.85,202.57,106.6
5,576665.252053,61.675,56,-36.635,13.487,69.885,147.289,106.502,272.85,191.79,95.82,201.42,106.47
6,576665.25736,61.906,57,-37.148,13.067,69.702,148.012,106.952,272.1,191.16,95.52,202.84,106.98
7,576665.261052,62.03,60,-36.922,13.161,69.563,148.321,106.773,272.43,191.31,95.29,203.25,106.77
8,576665.264445,61.954,61,-37.062,13.428,69.631,148.093,106.805,272.25,191.68,95.38,202.94,106.8
9,576665.268491,61.858,55,-37.191,13.662,69.735,147.85,106.802,272.01,191.98,95.56,202.41,106.8
10,576665.276583,61.994,60,-38.547,12.39,68.809,146.536,105.702,270.22,190.27,94.27,200.83,105.71
11,576665.280613,61.87,58,-38.646,11.953,69.044,146.44,105.627,270.09,189.67,94.59,200.68,105.64
12,576665.283678,61.876,60,-38.964,11.714,69.091,146.572,105.864,269.69,189.35,94.67,200.75,105.86
13,576665.289237,61.891,58,-38.913,11.914,69.011,146.476,105.777,269.72,189.62,94.54,200.72,105.78
14,576665.29204,61.81,66,-38.908,12.223,69.151,146.382,105.828,269.75,189.99,94.85,200.49,105.79
15,576665.300563,61.77,64,-39.071,12.315,69.131,146.152,105.958,269.53,190.18,94.71,200.2,105.94
16,576665.304636,61.868,60,-39.272,12.303,68.998,146.339,106.062,269.26,190.16,94.54,200.41,106.06
17,576665.308282,61.812,63,-39.378,12.234,69.144,146.377,106.163,269.11,190.09,94.69,200.38,106.15
18,576665.312365,61.851,59,-39.443,12.304,69.14,146.557,106.112,269.0,190.15,94.72,200.82,106.12
