index,t_capture,skew_s,t_a,t_b
88,583506.720627,0.000815,583506.720220,583506.721034
89,583506.726097,0.000704,583506.725745,583506.726449
90,583506.764175,0.002989,583506.762681,583506.765670
91,583506.767965,0.002364,583506.766783,583506.769147
92,583506.777224,0.003835,583506.775307,583506.779141
93,583506.780784,0.004104,583506.778732,583506.782836
94,583506.784997,0.007069,583506.781462,583506.788531
95,583506.789958,0.002573,583506.788671,583506.791244
96,583506.794028,0.004346,583506.791855,583506.796201
97,583506.800820,0.010899,583506.795371,583506.806269
98,583506.807543,0.003870,583506.805607,583506.809478
99,583506.813936,0.007996,583506.809938,583506.817934
100,583506.817750,0.001966,583506.816767,583506.818733
101,583506.819312,0.002830,583506.817897,583506.820727
102,583506.822370,0.004662,583506.820039,583506.824701
103,583506.828566,0.007227,583506.824953,583506.832180
104,583506.832327,0.007624,583506.828515,583506.836139
105,583506.837808,0.005142,583506.835237,583506.840379
106,583506.841940,0.005025,583506.839428,583506.844452
107,583506.845784,0.003843,583506.843863,583506.847706
108,583506.850366,0.002941,583506.848896,583506.851836
109,583506.857528,0.013121,583506.850967,583506.864088
110,583506.864439,0.001273,583506.863802,583506.865075
111,583506.866415,0.003204,583506.864813,583506.868017
112,583506.870103,0.004386,583506.867910,583506.872296
113,583506.874722,0.003005,583506.873219,583506.876224
114,583506.879199,0.007728,583506.875335,583506.883063
115,583506.886330,0.004111,583506.884274,583506.888386
116,583506.889581,0.003901,583506.887630,583506.891531
117,583506.894566,0.003833,583506.892649,583506.896482
118,583506.897913,0.004045,583506.895890,583506.899935
119,583506.901042,0.004145,583506.898969,583506.903115
120,583506.907838,0.007386,583506.904145,583506.911531
121,583506.914222,0.004112,583506.912165,583506.916278
122,583506.917452,0.004108,583506.915399,583506.919506
123,583506.921986,0.002980,583506.920496,583506.923476
124,583506.926124,0.003517,583506.924365,583506.927882
125,583506.932227,0.007297,583506.928578,583506.935876
126,583506.937730,0.005078,583506.935191,583506.940269
127,583506.942074,0.003968,583506.940090,583506.944058
128,583506.945778,0.004875,583506.943340,583506.948215
129,583506.950825,0.007240,583506.947204,583506.954445
130,583506.958971,0.010219,583506.953861,583506.964080
131,583506.968208,0.009439,583506.963488,583506.972928
132,583506.976062,0.006658,583506.972733,583506.979391
133,583506.979268,0.002216,583506.978161,583506.980376
134,583506.982111,0.004920,583506.979651,583506.984571
135,583506.985262,0.000800,583506.984862,583506.985662
136,583506.987761,0.003171,583506.986176,583506.989347
137,583506.992162,0.007040,583506.988642,583506.995682
138,583506.998756,0.006625,583506.995444,583507.002068
139,583507.002656,0.000452,583507.002431,583507.002882
140,583507.003628,0.000505,583507.003376,583507.003881
141,583507.007957,0.006383,583507.004765,583507.011148
142,583507.013787,0.003205,583507.012185,583507.015390
143,583507.018081,0.003570,583507.016296,583507.019866
144,583507.021252,0.004091,583507.019207,583507.023297
145,583507.026454,0.003472,583507.024718,583507.028190
146,583507.031366,0.007375,583507.027679,583507.035054
147,583507.038039,0.004120,583507.035979,583507.040099
148,583507.041804,0.005336,583507.039136,583507.044473
149,583507.045983,0.005032,583507.043467,583507.048499
150,583507.055025,0.014597,583507.047727,583507.062323
151,583507.071048,0.018625,583507.061736,583507.080361
152,583507.086550,0.008347,583507.082377,583507.090724
153,583507.089108,0.005188,583507.086514,583507.091702
154,583507.094019,0.006016,583507.091011,583507.097027
155,583507.098152,0.003389,583507.096458,583507.099847
156,583507.100552,0.005136,583507.097984,583507.103120
157,583507.103697,0.000758,583507.103318,583507.104076
158,583507.109241,0.008560,583507.113521,583507.104961
159,583507.118141,0.001071,583507.118676,583507.117605
160,583507.120564,0.001886,583507.121507,583507.119621
161,583507.125049,0.000223,583507.125161,583507.124938
162,583507.127723,0.001701,583507.128574,583507.126873
163,583507.131955,0.000505,583507.131702,583507.132208
164,583507.139542,0.000896,583507.139095,583507.139990
165,583507.144940,0.003175,583507.146528,583507.143353
166,583507.154621,0.000286,583507.154764,583507.154478
167,583507.156817,0.003301,583507.155167,583507.158468
168,583507.162268,0.006431,583507.159052,583507.165484
169,583507.169743,0.004463,583507.167512,583507.171975
170,583507.175218,0.007718,583507.171359,583507.179077
171,583507.180714,0.004034,583507.178697,583507.182731
172,583507.182975,0.001847,583507.182051,583507.183898
173,583507.189718,0.000201,583507.189818,583507.189617
174,583507.192854,0.000632,583507.193170,583507.192538
175,583507.201998,0.002028,583507.203012,583507.200984
176,583507.203440,0.000382,583507.203631,583507.203249
177,583507.210242,0.000339,583507.210073,583507.210412
178,583507.211024,0.000739,583507.210655,583507.211393
179,583507.223841,0.000157,583507.223762,583507.223919
180,583507.232582,0.002110,583507.231527,583507.233637
181,583507.234288,0.000730,583507.233923,583507.234653
182,583507.235094,0.000206,583507.234991,583507.235197
183,583507.236230,0.001658,583507.235401,583507.237059
184,583507.245010,0.000060,583507.245040,583507.244980
185,583507.247426,0.003312,583507.245770,583507.249082
186,583507.249877,0.004725,583507.247514,583507.252239
187,583507.255072,0.004565,583507.252789,583507.257354
188,583507.260968,0.008154,583507.256891,583507.265045
189,583507.264111,0.008147,583507.260038,583507.268185
190,583507.269771,0.005163,583507.267189,583507.272353
191,583507.273923,0.004755,583507.271545,583507.276301
192,583507.279265,0.002712,583507.277909,583507.280621
193,583507.282141,0.004302,583507.279990,583507.284292
194,583507.288246,0.009807,583507.283343,583507.293150
195,583507.298115,0.005498,583507.295366,583507.300864
196,583507.303989,0.000557,583507.303711,583507.304267
197,583507.308679,0.001496,583507.307931,583507.309427
198,583507.309727,0.001395,583507.309030,583507.310425
199,583507.314141,0.008900,583507.309692,583507.318591
200,583507.320766,0.004676,583507.318428,583507.323104
201,583507.326869,0.008009,583507.322864,583507.330873
202,583507.331347,0.001304,583507.330696,583507.331999
203,583507.333213,0.003953,583507.331236,583507.335190
204,583507.337925,0.006776,583507.334536,583507.341313
205,583507.341008,0.004315,583507.338850,583507.343165
206,583507.345807,0.003720,583507.343947,583507.347666
207,583507.351638,0.003623,583507.349826,583507.353449
208,583507.355735,0.001487,583507.354992,583507.356479
209,583507.358321,0.004356,583507.356144,583507.360499
210,583507.363970,0.007899,583507.360020,583507.367919
211,583507.369574,0.004972,583507.367088,583507.372060
212,583507.373667,0.005065,583507.371135,583507.376199
213,583507.377466,0.004307,583507.375313,583507.379620
214,583507.381428,0.005195,583507.378830,583507.384025
215,583507.389131,0.009009,583507.384627,583507.393636
216,583507.395367,0.002921,583507.393906,583507.396827
217,583507.399262,0.006279,583507.396122,583507.402402
218,583507.404157,0.003053,583507.402630,583507.405683
219,583507.408687,0.000233,583507.408571,583507.408804
220,583507.410820,0.002861,583507.409390,583507.412250
221,583507.418074,0.010092,583507.413029,583507.423120
222,583507.425543,0.004419,583507.423334,583507.427753
223,583507.429272,0.001555,583507.428495,583507.430050
224,583507.431397,0.003287,583507.429754,583507.433041
225,583507.435267,0.002798,583507.433868,583507.436666
226,583507.439878,0.008179,583507.435788,583507.443967
227,583507.446027,0.005511,583507.443271,583507.448783
228,583507.453581,0.007633,583507.449765,583507.457398
229,583507.459226,0.004271,583507.457091,583507.461362
230,583507.463768,0.007228,583507.460154,583507.467382
231,583507.469852,0.003186,583507.468259,583507.471445
232,583507.474562,0.004333,583507.472395,583507.476728
233,583507.478404,0.000967,583507.477920,583507.478888
234,583507.482729,0.004768,583507.480345,583507.485114
235,583507.486983,0.005138,583507.484414,583507.489552
236,583507.493447,0.005393,583507.490751,583507.496144
237,583507.500890,0.007734,583507.497023,583507.504757
238,583507.506584,0.004330,583507.504419,583507.508749
239,583507.510291,0.003421,583507.508581,583507.512002
240,583507.512381,0.000375,583507.512193,583507.512569
241,583507.520494,0.000079,583507.520533,583507.520455
242,583507.523442,0.000674,583507.523779,583507.523104
243,583507.527919,0.000423,583507.528131,583507.527708
244,583507.531749,0.001226,583507.531136,583507.532361
245,583507.535510,0.000657,583507.535838,583507.535182
246,583507.542854,0.000503,583507.542602,583507.543105
247,583507.547489,0.000886,583507.547046,583507.547932
248,583507.551361,0.000930,583507.551826,583507.550897
249,583507.558693,0.000152,583507.558769,583507.558617
250,583507.561611,0.002295,583507.560464,583507.562758
251,583507.563536,0.000792,583507.563139,583507.563932
252,583507.571313,0.000860,583507.571743,583507.570883
253,583507.575464,0.000903,583507.575012,583507.575915
254,583507.579591,0.000893,583507.579145,583507.580038
255,583507.584714,0.000418,583507.584923,583507.584505
256,583507.590104,0.000498,583507.590353,583507.589855
257,583507.596627,0.000535,583507.596894,583507.596359
258,583507.600295,0.000646,583507.599973,583507.600618
259,583507.603894,0.000912,583507.604350,583507.603439
260,583507.607814,0.000875,583507.608251,583507.607377
261,583507.611906,0.000894,583507.612353,583507.611460
262,583507.619650,0.000908,583507.620104,583507.619196
263,583507.623808,0.000970,583507.624293,583507.623323
264,583507.628558,0.000841,583507.628137,583507.628978
265,583507.635645,0.003002,583507.634144,583507.637146
266,583507.639057,0.000216,583507.638949,583507.639165
267,583507.642480,0.000717,583507.642121,583507.642838
268,583507.650805,0.000881,583507.650365,583507.651246
269,583507.653646,0.000202,583507.653747,583507.653545
270,583507.656195,0.000587,583507.656488,583507.655901
271,583507.662385,0.000383,583507.662193,583507.662576
272,583507.665941,0.000627,583507.665628,583507.666254
273,583507.672534,0.000666,583507.672867,583507.672201
274,583507.679607,0.001562,583507.678826,583507.680388
275,583507.682699,0.002691,583507.684045,583507.681353
276,583507.686454,0.000169,583507.686369,583507.686538
277,583507.689487,0.000920,583507.689947,583507.689028
278,583507.696879,0.000694,583507.697227,583507.696532
279,583507.702570,0.000155,583507.702647,583507.702492
280,583507.706511,0.001119,583507.707071,583507.705951
281,583507.709989,0.000353,583507.710165,583507.709812
282,583507.712462,0.000865,583507.712895,583507.712030
283,583507.718275,0.000626,583507.717962,583507.718588
284,583507.726742,0.000239,583507.726861,583507.726622
285,583507.729719,0.001973,583507.730705,583507.728732
286,583507.731565,0.000746,583507.731938,583507.731192
287,583507.736441,0.000293,583507.736587,583507.736295
288,583507.740508,0.000683,583507.740166,583507.740849
289,583507.748283,0.000817,583507.747874,583507.748691
290,583507.752534,0.000674,583507.752871,583507.752197
291,583507.755550,0.001045,583507.755028,583507.756073
292,583507.760100,0.000705,583507.760452,583507.759747
293,583507.763721,0.000928,583507.764184,583507.763257
294,583507.770175,0.004453,583507.767948,583507.772401
295,583507.776945,0.000735,583507.776578,583507.777313
296,583507.781529,0.000213,583507.781636,583507.781422
297,583507.784178,0.000799,583507.783779,583507.784578
298,583507.790780,0.000871,583507.790344,583507.791215
299,583507.792003,0.000599,583507.792302,583507.791704
300,583507.802239,0.001475,583507.801502,583507.802976
301,583507.804709,0.000667,583507.805042,583507.804376
302,583507.807957,0.000534,583507.808224,583507.807690
303,583507.814580,0.000256,583507.814708,583507.814453
304,583507.817950,0.000632,583507.818266,583507.817634
305,583507.825210,0.000246,583507.825088,583507.825333
306,583507.827674,0.001023,583507.828185,583507.827162
307,583507.831823,0.000746,583507.832196,583507.831450
308,583507.836633,0.000717,583507.836275,583507.836992
309,583507.839884,0.000835,583507.840302,583507.839467
310,583507.846899,0.002533,583507.845633,583507.848165
311,583507.851760,0.000872,583507.851324,583507.852196
312,583507.855982,0.001255,583507.855354,583507.856609
313,583507.861725,0.000130,583507.861660,583507.861790
314,583507.864428,0.000817,583507.864837,583507.864020
315,583507.868208,0.000739,583507.868577,583507.867838
316,583507.877820,0.000139,583507.877889,583507.877750
317,583507.880639,0.000974,583507.880152,583507.881126
318,583507.885257,0.000687,583507.884914,583507.885601
319,583507.888678,0.000772,583507.888292,583507.889064
320,583507.893904,0.000657,583507.893576,583507.894233
321,583507.900367,0.000468,583507.900133,583507.900601
322,583507.904514,0.000898,583507.904065,583507.904963
323,583507.908703,0.000635,583507.909020,583507.908385
324,583507.911912,0.000598,583507.912211,583507.911613
325,583507.916365,0.000756,583507.916743,583507.915987
326,583507.923619,0.003165,583507.925202,583507.922037
327,583507.929090,0.000115,583507.929147,583507.929033
328,583507.935331,0.000845,583507.935754,583507.934908
329,583507.936853,0.000925,583507.937316,583507.936391
330,583507.938590,0.000825,583507.939002,583507.938177
331,583507.943706,0.000802,583507.943305,583507.944107
332,583507.951625,0.000915,583507.952083,583507.951167
333,583507.955745,0.000985,583507.956238,583507.955253
334,583507.959472,0.000741,583507.959101,583507.959842
335,583507.970590,0.002750,583507.969215,583507.971965
336,583507.972509,0.000502,583507.972258,583507.972760
337,583507.978259,0.000350,583507.978434,583507.978084
338,583507.980920,0.001300,583507.981570,583507.980269
339,583507.986557,0.000205,583507.986454,583507.986659
340,583507.989684,0.000255,583507.989556,583507.989811
341,583507.992476,0.000660,583507.992146,583507.992806
342,583507.996775,0.000659,583507.996445,583507.997104
343,583508.005225,0.000638,583508.005544,583508.004906
344,583508.008370,0.000810,583508.007965,583508.008775
345,583508.012720,0.000655,583508.012393,583508.013048
346,583508.016157,0.000797,583508.015759,583508.016555
347,583508.020232,0.000670,583508.020567,583508.019897
348,583508.027297,0.000654,583508.027624,583508.026970
349,583508.031384,0.000671,583508.031049,583508.031720
350,583508.036931,0.000906,583508.036478,583508.037383
351,583508.041450,0.000359,583508.041629,583508.041271
352,583508.044117,0.000741,583508.043746,583508.044487
353,583508.053647,0.000835,583508.054064,583508.053229
354,583508.058700,0.000912,583508.058244,583508.059156
355,583508.061208,0.000435,583508.060990,583508.061425
356,583508.067077,0.000340,583508.066906,583508.067247
357,583508.068677,0.000701,583508.069027,583508.068326
358,583508.072587,0.000722,583508.072949,583508.072226
359,583508.081858,0.000208,583508.081962,583508.081754
360,583508.084607,0.000765,583508.084224,583508.084989
361,583508.089771,0.000815,583508.090178,583508.089363
362,583508.094755,0.001858,583508.093826,583508.095684
363,583508.096491,0.000666,583508.096159,583508.096824
364,583508.106822,0.000976,583508.106334,583508.107310
365,583508.117220,0.001503,583508.117971,583508.116468
366,583508.118325,0.000176,583508.118413,583508.118237
367,583508.122981,0.000074,583508.123019,583508.122944
368,583508.127490,0.006360,583508.124310,583508.130670
369,583508.134090,0.007525,583508.130327,583508.137852
370,583508.144039,0.003791,583508.142144,583508.145934
371,583508.146366,0.001364,583508.145684,583508.147048
372,583508.147932,0.002864,583508.146500,583508.149364
373,583508.153743,0.008996,583508.149245,583508.158241
374,583508.159866,0.003606,583508.158063,583508.161669
375,583508.162783,0.003735,583508.160915,583508.164650
376,583508.166335,0.005036,583508.163817,583508.168852
377,583508.170080,0.001588,583508.169286,583508.170874
378,583508.175330,0.007802,583508.171429,583508.179231
379,583508.182278,0.003785,583508.180385,583508.184170
380,583508.185376,0.004158,583508.183297,583508.187454
381,583508.190377,0.003996,583508.188379,583508.192375
382,583508.194086,0.002189,583508.192991,583508.195180
383,583508.200616,0.009001,583508.196115,583508.205116
384,583508.205455,0.009707,583508.200601,583508.210308
385,583508.212154,0.003228,583508.210540,583508.213768
386,583508.215767,0.005857,583508.212839,583508.218696
387,583508.220338,0.004030,583508.218323,583508.222353
388,583508.223751,0.003373,583508.222065,583508.225438
389,583508.228905,0.008346,583508.224732,583508.233078
390,583508.234901,0.003159,583508.233321,583508.236480
391,583508.238786,0.005900,583508.235836,583508.241736
392,583508.243007,0.002968,583508.241523,583508.244491
393,583508.246432,0.005134,583508.243865,583508.249000
394,583508.253847,0.008080,583508.249807,583508.257887
395,583508.258924,0.002528,583508.257659,583508.260188
396,583508.263441,0.004468,583508.261207,583508.265675
397,583508.267627,0.003355,583508.265950,583508.269305
398,583508.270495,0.004297,583508.268347,583508.272644
399,583508.277389,0.008049,583508.273364,583508.281413
400,583508.281424,0.009551,583508.276649,583508.286199
401,583508.287672,0.004199,583508.285573,583508.289772
402,583508.291254,0.004681,583508.288913,583508.293594
403,583508.294695,0.002706,583508.293342,583508.296048
404,583508.299696,0.004873,583508.297260,583508.302133
405,583508.305401,0.008117,583508.301342,583508.309459
406,583508.312248,0.000718,583508.311889,583508.312607
407,583508.314340,0.002853,583508.312914,583508.315767
408,583508.318003,0.006339,583508.314833,583508.321173
409,583508.322259,0.003439,583508.320539,583508.323979
410,583508.329192,0.008960,583508.324712,583508.333672
411,583508.334752,0.003367,583508.333068,583508.336435
412,583508.338711,0.002659,583508.337381,583508.340040
413,583508.342801,0.004048,583508.340777,583508.344825
414,583508.347212,0.003391,583508.345516,583508.348907
415,583508.352220,0.008485,583508.347978,583508.356463
416,583508.357043,0.007501,583508.353293,583508.360794
417,583508.362657,0.005249,583508.360032,583508.365281
418,583508.367287,0.005529,583508.364523,583508.370052
419,583508.371162,0.002668,583508.369828,583508.372496
420,583508.374924,0.003287,583508.373281,583508.376568
421,583508.383427,0.012460,583508.377197,583508.389657
422,583508.393663,0.005949,583508.390688,583508.396637
423,583508.397754,0.000714,583508.397396,583508.398111
424,583508.399071,0.001345,583508.398398,583508.399744
425,583508.400107,0.000479,583508.399867,583508.400346
426,583508.405297,0.005118,583508.402738,583508.407856
427,583508.409246,0.003667,583508.407413,583508.411080
428,583508.413831,0.003751,583508.411955,583508.415707
429,583508.417123,0.004284,583508.414981,583508.419265
430,583508.421504,0.003203,583508.419903,583508.423106
431,583508.425865,0.004197,583508.423766,583508.427963
432,583508.433232,0.002976,583508.431744,583508.434720
433,583508.438206,0.004795,583508.435809,583508.440604
434,583508.442585,0.005142,583508.440013,583508.445156
435,583508.446992,0.005114,583508.444435,583508.449550
436,583508.450390,0.002477,583508.449151,583508.451628
437,583508.456443,0.008372,583508.452257,583508.460629
438,583508.463789,0.004350,583508.461614,583508.465965
439,583508.468174,0.002097,583508.467126,583508.469223
440,583508.471779,0.007027,583508.468265,583508.475292
441,583508.476191,0.005781,583508.473300,583508.479081
442,583508.481594,0.006184,583508.478503,583508.484686
443,583508.488463,0.006323,583508.485302,583508.491625
444,583508.491325,0.003107,583508.489771,583508.492878
445,583508.494767,0.005499,583508.492018,583508.497517
446,583508.499006,0.004309,583508.496852,583508.501160
447,583508.502750,0.004578,583508.500461,583508.505039
448,583508.508799,0.008825,583508.504386,583508.513211
449,583508.514257,0.002490,583508.513012,583508.515502
450,583508.519107,0.005605,583508.516305,583508.521910
451,583508.523605,0.002936,583508.522136,583508.525073
452,583508.527581,0.003261,583508.525951,583508.529212
453,583508.534164,0.008623,583508.529852,583508.538475
454,583508.540928,0.005189,583508.538333,583508.543522
455,583508.544632,0.007532,583508.540865,583508.548398
456,583508.550567,0.002668,583508.549233,583508.551901
457,583508.553261,0.003141,583508.551690,583508.554832
458,583508.558492,0.008631,583508.554176,583508.562807
459,583508.564906,0.004611,583508.562600,583508.567212
460,583508.567382,0.001778,583508.566493,583508.568271
461,583508.571415,0.007527,583508.567651,583508.575178
462,583508.576745,0.003640,583508.574925,583508.578565
463,583508.586900,0.008541,583508.582629,583508.591170
464,583508.587966,0.007498,583508.584217,583508.591715
465,583508.593491,0.003985,583508.591498,583508.595483
466,583508.597809,0.003860,583508.595879,583508.599739
467,583508.600400,0.006743,583508.597028,583508.603771
468,583508.606335,0.011324,583508.600673,583508.611997
469,583508.616513,0.010723,583508.611152,583508.621874
470,583508.622447,0.000501,583508.622197,583508.622697
471,583508.623368,0.000325,583508.623206,583508.623531
472,583508.628069,0.006909,583508.624614,583508.631524
473,583508.634433,0.003794,583508.632536,583508.636330
474,583508.639436,0.004700,583508.637086,583508.641786
475,583508.643415,0.004309,583508.641260,583508.645569
476,583508.646887,0.002499,583508.645638,583508.648137
477,583508.650639,0.003727,583508.648776,583508.652503
478,583508.654969,0.003660,583508.653139,583508.656799
479,583508.660807,0.008881,583508.656367,583508.665247
480,583508.666724,0.004369,583508.664540,583508.668908
481,583508.670769,0.005110,583508.668214,583508.673324
482,583508.675125,0.002369,583508.673941,583508.676310
483,583508.679593,0.004094,583508.677546,583508.681640
484,583508.685171,0.008341,583508.681001,583508.689342
485,583508.691065,0.005303,583508.688413,583508.693717
486,583508.696001,0.001315,583508.695344,583508.696659
487,583508.699787,0.007883,583508.695845,583508.703728
488,583508.704911,0.000510,583508.704656,583508.705166
489,583508.709985,0.008000,583508.705985,583508.713985
490,583508.713579,0.007966,583508.709596,583508.717562
491,583508.719430,0.003153,583508.717853,583508.721006
492,583508.723685,0.006502,583508.720434,583508.726936
493,583508.728628,0.002933,583508.727161,583508.730095
494,583508.732719,0.000714,583508.732362,583508.733076
495,583508.739557,0.007051,583508.736032,583508.743083
496,583508.744403,0.003866,583508.742470,583508.746336
497,583508.750009,0.000192,583508.749913,583508.750105
498,583508.753204,0.002825,583508.751791,583508.754617
499,583508.756711,0.002734,583508.755344,583508.758078
500,583508.762531,0.007852,583508.758605,583508.766457
501,583508.768310,0.003750,583508.766435,583508.770185
502,583508.773085,0.005234,583508.770468,583508.775702
503,583508.776779,0.003425,583508.775067,583508.778492
504,583508.782316,0.006435,583508.779098,583508.785533
505,583508.790764,0.008882,583508.786323,583508.795206
506,583508.793570,0.009259,583508.788941,583508.798200
507,583508.798535,0.006178,583508.795446,583508.801624
508,583508.805150,0.006633,583508.801834,583508.808467
509,583508.810202,0.003496,583508.808454,583508.811950
510,583508.814922,0.005685,583508.812079,583508.817764
511,583508.819811,0.001684,583508.818969,583508.820653
512,583508.823464,0.005492,583508.820718,583508.826211
513,583508.828129,0.004101,583508.826078,583508.830179
514,583508.832247,0.005318,583508.829588,583508.834906
515,583508.838770,0.007148,583508.835196,583508.842344
516,583508.844366,0.004927,583508.841902,583508.846829
517,583508.850554,0.008166,583508.846471,583508.854637
518,583508.853803,0.003766,583508.851920,583508.855686
519,583508.857444,0.004452,583508.855218,583508.859670
520,583508.861482,0.002090,583508.860437,583508.862527
521,583508.866039,0.008138,583508.861971,583508.870108
522,583508.871741,0.001457,583508.871012,583508.872469
523,583508.875177,0.003819,583508.873268,583508.877087
524,583508.879241,0.005727,583508.876377,583508.882104
525,583508.883542,0.004167,583508.881459,583508.885626
526,583508.890248,0.007334,583508.886582,583508.893915
527,583508.895314,0.003221,583508.893703,583508.896924
528,583508.898356,0.004216,583508.896248,583508.900464
529,583508.902672,0.002857,583508.901243,583508.904100
530,583508.907604,0.005452,583508.904878,583508.910330
531,583508.913745,0.005526,583508.910982,583508.916508
532,583508.918827,0.003324,583508.917165,583508.920489
533,583508.922221,0.004755,583508.919844,583508.924599
534,583508.926773,0.002942,583508.925302,583508.928244
535,583508.931380,0.004742,583508.929009,583508.933751
536,583508.935028,0.004273,583508.932891,583508.937164
537,583508.941302,0.009550,583508.936527,583508.946077
538,583508.947494,0.002970,583508.946009,583508.948979
539,583508.951043,0.005843,583508.948122,583508.953965
540,583508.956966,0.004992,583508.954470,583508.959463
541,583508.959670,0.001990,583508.958675,583508.960665
542,583508.964640,0.009153,583508.960064,583508.969217
543,583508.970538,0.003844,583508.968616,583508.972460
544,583508.975156,0.004102,583508.973105,583508.977207
545,583508.978809,0.004940,583508.976339,583508.981279
546,583508.982687,0.004071,583508.980651,583508.984723
547,583508.989176,0.010294,583508.984029,583508.994323
548,583508.996180,0.001510,583508.995425,583508.996935
549,583508.998931,0.002546,583508.997659,583509.000204
550,583509.003490,0.004441,583509.001269,583509.005710
551,583509.007388,0.002899,583509.005938,583509.008837
552,583509.010511,0.004784,583509.008119,583509.012902
553,583509.016481,0.008356,583509.012303,583509.020659
554,583509.023191,0.003648,583509.021367,583509.025015
555,583509.026823,0.005405,583509.024120,583509.029525
556,583509.030937,0.002246,583509.029814,583509.032060
557,583509.035452,0.004966,583509.032969,583509.037935
