frame,t,nx,ny,nz,agree_deg
0,577506.493172,0.29154,-0.86419,-0.41011,0.63
1,577506.498535,0.28936,-0.86493,-0.41008,0.55
2,577506.502226,0.28885,-0.86408,-0.41223,0.52
3,577506.506536,0.2916,-0.86379,-0.4109,0.62
4,577506.513676,0.29073,-0.86331,-0.41253,0.58
5,577506.518786,0.29025,-0.86283,-0.41386,0.48
6,577506.521563,0.2909,-0.86332,-0.41237,0.46
7,577506.526813,0.28789,-0.86433,-0.41238,0.48
8,577506.530538,0.28929,-0.86478,-0.41044,0.48
9,577506.537562,0.28737,-0.86483,-0.41168,0.52
10,577506.541782,0.28707,-0.86403,-0.41357,0.33
11,577506.545006,0.28813,-0.86557,-0.4096,0.43
12,577506.550177,0.2908,-0.86401,-0.411,0.63
13,577506.554299,0.28837,-0.86403,-0.41267,0.56
14,577506.561911,0.29144,-0.86334,-0.41195,0.61
15,577506.566455,0.29014,-0.8628,-0.414,0.5
16,577506.569912,0.28933,-0.86334,-0.41344,0.46
17,577506.581257,0.29123,-0.86332,-0.41215,0.75
18,577506.590094,0.28824,-0.86415,-0.41251,0.62
19,577506.594098,0.28912,-0.86464,-0.41087,0.68
20,577506.596728,0.28748,-0.86564,-0.40991,0.43
21,577506.601649,0.29054,-0.86521,-0.40865,0.66
22,577506.605572,0.28745,-0.86533,-0.41058,0.5
23,577506.613715,0.28825,-0.86314,-0.41461,0.41
24,577506.617521,0.29015,-0.86454,-0.41035,0.74
25,577506.621974,0.28697,-0.86483,-0.41196,0.5
26,577506.626095,0.28892,-0.86432,-0.41168,0.59
27,577506.629621,0.2895,-0.86416,-0.41161,0.46
28,577506.638063,0.29051,-0.86425,-0.41071,0.44
29,577506.641646,0.29029,-0.86453,-0.41028,0.43
30,577506.644986,0.29078,-0.8644,-0.41019,0.49
31,577506.649804,0.2879,-0.86227,-0.41666,0.2
32,577506.653084,0.29265,-0.86432,-0.40902,0.76
33,577506.663007,0.2882,-0.86393,-0.41299,0.36
34,577506.674146,0.28717,-0.86627,-0.40879,0.58
35,577506.678216,0.288,-0.8662,-0.40836,0.65
36,577506.68281,0.28972,-0.86686,-0.40572,0.46
37,577506.689946,0.29006,-0.86593,-0.40747,0.59
38,577506.694174,0.29045,-0.86485,-0.40947,0.72
